BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
5401; BOM NOME - 230;    4,914;    4,403;;
4503; BARRA PEIXE - 138;    7,432;    7,270;;
4502; BARRA PEIXE - 230;    7,403;    7,237;;
236; BRAS. SUL - 138;    7,040;    6,735;;
228; BRAS. SUL - 230;    7,390;    7,143;;
219; BRAS. SUL -345;    7,110;    6,817;;
5684; BACAB - MA - 500;    5,226;    4,647;;
1189; BAGE2 - 69;    8,978;    9,690;;
1188; BAGE 2 - 230;    8,978;    9,690;;
479; BAGUACU - 138;    8,210;    8,200;;
478; BAGUACU - 440;    8,225;    8,216;;
1495; BAGUARI - 230;    7,635;    7,366;;
9354; BAIXO IGUACU PR - 230;    8,942;    9,339;;
473; B. SANTISTA - 88;    9,387;    9,525;;
472; B. SANTISTA - 230;    9,584;    9,729;;
471; B. SANTISTA - 345;    9,351;    9,487;;
8501; BALBINA - 230;    6,190;    5,753;;
