GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL SANTA MONICA,0,10.64,11.454,12.387,13.523,14.909,15.004,15.539,15.384,15.407,15.387,15.367,15.347000000000001,15.327000000000002,15.307000000000002,15.287000000000003,15.267000000000003,15.247000000000003
EOL SANTA MONICA I,0,10.282,10.98,12.126,13.168,13.986,14.031,14.497,14.383,14.404,14.384,14.364,14.344000000000001,14.324000000000002,14.304000000000002,14.284000000000002,14.264000000000003,14.244000000000003
EOL SANTA ROSA E MUNDO NOVO I,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO IV,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO V,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA URSULA,0,10.64,11.454,12.387,13.523,14.909,15.004,15.539,15.384,15.407,15.387,15.367,15.347000000000001,15.327000000000002,15.307000000000002,15.287000000000003,15.267000000000003,15.247000000000003
EOL SANTANA I,0,10.986,11.816,12.935,14.105,15.417,15.523,15.986,15.834,15.857,15.837,15.817,15.797,15.777000000000001,15.757000000000001,15.737000000000002,15.717000000000002,15.697000000000003
EOL SANTANA II,0,10.986,11.816,12.935,14.105,15.417,15.523,15.986,15.834,15.857,15.837,15.817,15.797,15.777000000000001,15.757000000000001,15.737000000000002,15.717000000000002,15.697000000000003
EOL SANTO AGOSTINHO 1,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 13,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 14,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 17,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 18,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 2,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 21,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 25,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 26,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 27,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 3,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 4,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 5,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO AGOSTINHO 6,0,10.651,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SANTO ANTONIO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTO ANTONIO DE PADUA,0,10.282,10.98,12.126,13.168,13.889,13.931,14.392,14.277,14.298,14.278,14.258000000000001,14.238000000000001,14.218000000000002,14.198000000000002,14.178000000000003,14.158000000000003,14.138000000000003
EOL SANTO CRISTO,0,10.804,11.572,12.516,13.749,15.293,15.398,15.945,15.789,15.812,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003
EOL SANTO INACIO III,0,10.502,11.395,12.535,13.664,15.435,15.527,16.04,15.897,15.921,15.901,15.881,15.861,15.841000000000001,15.821000000000002,15.801000000000002,15.781000000000002,15.761000000000003
EOL SANTO INACIO IV,0,10.502,11.395,12.535,13.664,15.435,15.527,16.04,15.897,15.921,15.901,15.881,15.861,15.841000000000001,15.821000000000002,15.801000000000002,15.781000000000002,15.761000000000003
EOL SAO BENTO DO NORTE,0,10.64,11.454,12.387,13.523,14.909,15.004,15.539,15.384,15.407,15.387,15.367,15.347000000000001,15.327000000000002,15.307000000000002,15.287000000000003,15.267000000000003,15.247000000000003
EOL SAO BENTO DO NORTE I,0,10.804,11.572,12.516,13.749,15.293,15.398,15.945,15.789,15.812,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003
EOL SAO BENTO DO NORTE II,0,10.804,11.572,12.516,13.749,15.293,15.398,15.945,15.789,15.812,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003
EOL SAO BENTO DO NORTE III,0,10.804,11.572,12.516,13.749,15.293,15.398,15.945,15.789,15.812,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003
EOL SAO CLEMENTE,0,10.135,10.996,12.137,13.249,16.406,16.52,17.087,16.948,16.973,16.953,16.933,16.913,16.893,16.873,16.853,16.833000000000002,16.813000000000002
EOL SAO CRISTOVAO,0,10.282,10.98,12.126,13.168,13.889,13.931,14.392,14.277,14.298,14.278,14.258000000000001,14.238000000000001,14.218000000000002,14.198000000000002,14.178000000000003,14.158000000000003,14.138000000000003
EOL SAO DOMINGOS,0,10.64,11.454,12.387,13.523,14.909,15.004,15.539,15.384,15.407,15.387,15.367,15.347000000000001,15.327000000000002,15.307000000000002,15.287000000000003,15.267000000000003,15.247000000000003
EOL SAO DOMINGOS I,0,0,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SAO DOMINGOS II,0,0,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SAO DOMINGOS III,0,0,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SAO DOMINGOS IV,0,0,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SAO DOMINGOS V,0,0,11.471,12.41,13.539,15.158,15.248,15.795,15.648,15.671,15.651,15.631,15.611,15.591000000000001,15.571000000000002,15.551000000000002,15.531000000000002,15.511000000000003
EOL SAO FELICIO,0,0,11.395,12.535,13.664,15.121,15.206,15.703,15.559,15.581,15.561,15.541,15.521,15.501000000000001,15.481000000000002,15.461000000000002,15.441000000000003,15.421000000000003
EOL SAO FERNANDO 1,0,10.756,11.555,12.491,13.736,15.176,15.277,15.825,15.671,15.694,15.674000000000001,15.654000000000002,15.634000000000002,15.614000000000003,15.594000000000003,15.574000000000003,15.554000000000004,15.534000000000004
EOL SAO FERNANDO 10,0,0,0,0,0,15.176,15.277,15.825,15.671,15.694,15.674000000000001,15.654000000000002,15.634000000000002,15.614000000000003,15.594000000000003,15.574000000000003,15.554000000000004,15.534000000000004
EOL SAO FERNANDO 2,0,10.756,11.555,12.491,13.736,15.176,15.277,15.825,15.671,15.694,15.674000000000001,15.654000000000002,15.634000000000002,15.614000000000003,15.594000000000003,15.574000000000003,15.554000000000004,15.534000000000004
EOL SAO FERNANDO 3,0,10.756,11.555,12.491,13.736,15.176,15.277,15.825,15.671,15.694,15.674000000000001,15.654000000000002,15.634000000000002,15.614000000000003,15.594000000000003,15.574000000000003,15.554000000000004,15.534000000000004
EOL SAO FERNANDO 4,0,10.756,11.555,12.491,13.736,15.176,15.277,15.825,15.671,15.694,15.674000000000001,15.654000000000002,15.634000000000002,15.614000000000003,15.594000000000003,15.574000000000003,15.554000000000004,15.534000000000004
EOL SAO JANUARIO,0,10.135,10.996,12.137,13.249,16.406,16.52,17.087,16.948,16.973,16.953,16.933,16.913,16.893,16.873,16.853,16.833000000000002,16.813000000000002
EOL SAO JOAO,0,10.804,11.572,12.516,13.749,15.293,15.398,15.945,15.789,15.812,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003
EOL SAO JORGE,0,10.282,10.98,12.126,13.168,13.889,13.931,14.392,14.277,14.298,14.278,14.258000000000001,14.238000000000001,14.218000000000002,14.198000000000002,14.178000000000003,14.158000000000003,14.138000000000003
EOL SAO JUDAS,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SAO MIGUEL I,0,10.804,11.572,12.516,13.749,15.293,15.398,15.945,15.789,15.812,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003
EOL SAO MIGUEL II,0,10.804,11.572,12.516,13.749,15.293,15.398,15.945,15.789,15.812,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003
EOL SAO MIGUEL III,0,10.804,11.572,12.516,13.749,15.293,15.398,15.945,15.789,15.812,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003
EOL SAO PEDRO DO LAGO,0,11.056,11.621,12.084,12.91,13.639,13.663,14.084,13.879,13.899,13.879,13.859,13.839,13.819,13.799000000000001,13.779000000000002,13.759000000000002,13.739000000000003
EOL SAO RAIMUNDO,0,10.502,11.395,12.535,13.664,15.435,15.527,16.04,15.897,15.921,15.901,15.881,15.861,15.841000000000001,15.821000000000002,15.801000000000002,15.781000000000002,15.761000000000003
EOL SAO SALVADOR,0,10.456,10.793,10.431,10.705,10.95,10.941,11.311,11.019,11.034,11.014000000000001,10.994000000000002,10.974000000000002,10.954000000000002,10.934000000000003,10.914000000000003,10.894000000000004,10.874000000000004
EOL SEABRA,0,11.197,11.566,11.612,12.123,11.935,11.936,12.348,12.093,12.11,12.09,12.07,12.05,12.030000000000001,12.010000000000002,11.990000000000002,11.970000000000002,11.950000000000003
EOL SERAIMA,0,10.554,10.886,10.546,10.833,11.091,11.084,11.462,11.173,11.189,11.169,11.149000000000001,11.129000000000001,11.109000000000002,11.089000000000002,11.069000000000003,11.049000000000003,11.029000000000003
EOL SERRA DA BABILONIA A,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA B,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA C,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA D,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA E,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA F,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA II,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA IX,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA VI,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA VII,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA VIII,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA X,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA XI,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BABILONIA XII,0,10.807,11.019,11.122,11.635,11.772,11.781,12.179,11.913,11.93,11.91,11.89,11.870000000000001,11.850000000000001,11.830000000000002,11.810000000000002,11.790000000000003,11.770000000000003
EOL SERRA DA BORBOREMA I,0,0,10.277,11.122,12.244,14.118,14.202,14.692,14.526,14.547,14.527000000000001,14.507000000000001,14.487000000000002,14.467000000000002,14.447000000000003,14.427000000000003,14.407000000000004,14.387000000000004
EOL SERRA DA BORBOREMA II,0,0,10.277,11.122,12.244,14.118,14.202,14.692,14.526,14.547,14.527000000000001,14.507000000000001,14.487000000000002,14.467000000000002,14.447000000000003,14.427000000000003,14.407000000000004,14.387000000000004
EOL SERRA DA BORBOREMA III,0,0,10.277,11.122,12.244,14.118,14.202,14.692,14.526,14.547,14.527000000000001,14.507000000000001,14.487000000000002,14.467000000000002,14.447000000000003,14.427000000000003,14.407000000000004,14.387000000000004
EOL SERRA DA BORBOREMA IV,0,0,10.277,11.122,12.244,14.118,14.202,14.692,14.526,14.547,14.527000000000001,14.507000000000001,14.487000000000002,14.467000000000002,14.447000000000003,14.427000000000003,14.407000000000004,14.387000000000004
EOL SERRA DA BORBOREMA V,0,0,10.277,11.122,12.244,14.118,14.202,14.692,14.526,14.547,14.527000000000001,14.507000000000001,14.487000000000002,14.467000000000002,14.447000000000003,14.427000000000003,14.407000000000004,14.387000000000004
EOL SERRA DA MANGABEIRA,0,10.785,11.204,11.193,11.665,12.308,12.313,12.745,12.518,12.536,12.516,12.496,12.476,12.456000000000001,12.436000000000002,12.416000000000002,12.396000000000003,12.376000000000003
EOL SERRA DA PALMEIRA I,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA II,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA III,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA IV,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA IX,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA V,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA VI,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA VII,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA VIII,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA X,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XI,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XII,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XIII,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XIV,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XIX,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XV,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XVI,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XVII,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XVIII,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XX,0,0,10.781,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XXI,0,0,0,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XXII,0,0,0,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DA PALMEIRA XXIII,0,0,0,11.61,12.698,14.272,14.357,14.862,14.697,14.718,14.698,14.678,14.658000000000001,14.638000000000002,14.618000000000002,14.598000000000003,14.578000000000003,14.558000000000003
EOL SERRA DAS ALMAS I,0,0,10.531,10.085,10.327,10.568,10.549,10.901,10.602,10.618,10.598,10.578000000000001,10.558000000000002,10.538000000000002,10.518000000000002,10.498000000000003,10.478000000000003,10.458000000000004
EOL SERRA DAS ALMAS II,0,0,10.531,10.085,10.327,10.568,10.549,10.901,10.602,10.618,10.598,10.578000000000001,10.558000000000002,10.538000000000002,10.518000000000002,10.498000000000003,10.478000000000003,10.458000000000004
EOL SERRA DAS ALMAS III,0,0,10.531,10.085,10.327,10.568,10.549,10.901,10.602,10.618,10.598,10.578000000000001,10.558000000000002,10.538000000000002,10.518000000000002,10.498000000000003,10.478000000000003,10.458000000000004
EOL SERRA DAS ALMAS IV,0,0,10.531,10.085,10.327,10.568,10.549,10.901,10.602,10.618,10.598,10.578000000000001,10.558000000000002,10.538000000000002,10.518000000000002,10.498000000000003,10.478000000000003,10.458000000000004
EOL SERRA DAS ALMAS V,0,0,10.531,10.085,10.327,10.568,10.549,10.901,10.602,10.618,10.598,10.578000000000001,10.558000000000002,10.538000000000002,10.518000000000002,10.498000000000003,10.478000000000003,10.458000000000004
EOL SERRA DAS ALMAS VI,0,0,10.531,10.085,10.327,10.568,10.549,10.901,10.602,10.618,10.598,10.578000000000001,10.558000000000002,10.538000000000002,10.518000000000002,10.498000000000003,10.478000000000003,10.458000000000004
EOL SERRA DAS VACAS B,0,9.357,9.959,10.686,11.751,13.532,13.607,14.081,13.902,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS I,0,9.357,9.959,10.686,11.751,13.532,13.607,14.081,13.902,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS II,0,9.357,9.959,10.686,11.751,13.532,13.607,14.081,13.902,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS III,0,9.357,9.959,10.686,11.751,13.532,13.607,14.081,13.902,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS IV,0,9.357,9.959,10.686,11.751,13.532,13.607,14.081,13.902,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS V,0,9.357,9.959,10.686,11.751,13.532,13.607,14.081,13.902,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS VII,0,9.357,9.959,10.686,11.751,13.532,13.607,14.081,13.902,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DE SANTANA I,0,10.986,11.816,12.935,14.105,15.417,15.523,15.986,15.834,15.857,15.837,15.817,15.797,15.777000000000001,15.757000000000001,15.737000000000002,15.717000000000002,15.697000000000003
EOL SERRA DE SANTANA II,0,10.986,11.816,12.935,14.105,15.417,15.523,15.986,15.834,15.857,15.837,15.817,15.797,15.777000000000001,15.757000000000001,15.737000000000002,15.717000000000002,15.697000000000003
EOL SERRA DE SANTANA III,0,10.986,11.816,12.935,14.105,15.417,15.523,15.986,15.834,15.857,15.837,15.817,15.797,15.777000000000001,15.757000000000001,15.737000000000002,15.717000000000002,15.697000000000003
EOL SERRA DO ASSURUA I,0,0,11.714,11.722,12.224,12.709,12.725,13.177,12.951,12.969,12.949,12.929,12.909,12.889000000000001,12.869000000000002,12.849000000000002,12.829000000000002,12.809000000000003
EOL SERRA DO ASSURUA II,0,0,11.714,11.722,12.224,12.709,12.725,13.177,12.951,12.969,12.949,12.929,12.909,12.889000000000001,12.869000000000002,12.849000000000002,12.829000000000002,12.809000000000003
EOL SERRA DO ASSURUA III,0,0,11.714,11.722,12.224,12.709,12.725,13.177,12.951,12.969,12.949,12.929,12.909,12.889000000000001,12.869000000000002,12.849000000000002,12.829000000000002,12.809000000000003
EOL SERRA DO ASSURUA IV,0,0,11.714,11.722,12.224,12.709,12.725,13.177,12.951,12.969,12.949,12.929,12.909,12.889000000000001,12.869000000000002,12.849000000000002,12.829000000000002,12.809000000000003
EOL SERRA DO ASSURUA IX,0,0,11.714,11.722,12.224,12.709,12.725,13.177,12.951,12.969,12.949,12.929,12.909,12.889000000000001,12.869000000000002,12.849000000000002,12.829000000000002,12.809000000000003
EOL SERRA DO ASSURUA V,0,0,11.714,11.722,12.224,12.709,12.725,13.177,12.951,12.969,12.949,12.929,12.909,12.889000000000001,12.869000000000002,12.849000000000002,12.829000000000002,12.809000000000003
EOL SERRA DO ASSURUA VI,0,0,11.714,11.722,12.224,12.709,12.725,13.177,12.951,12.969,12.949,12.929,12.909,12.889000000000001,12.869000000000002,12.849000000000002,12.829000000000002,12.809000000000003
EOL SERRA DO ASSURUA VII,0,0,11.714,11.722,12.224,12.709,12.725,13.177,12.951,12.969,12.949,12.929,12.909,12.889000000000001,12.869000000000002,12.849000000000002,12.829000000000002,12.809000000000003
EOL SERRA DO ASSURUA VIII,0,0,11.714,11.722,12.224,12.709,12.725,13.177,12.951,12.969,12.949,12.929,12.909,12.889000000000001,12.869000000000002,12.849000000000002,12.829000000000002,12.809000000000003
EOL SERRA DO ASSURUA X,0,0,11.714,11.722,12.224,12.709,12.725,13.177,12.951,12.969,12.949,12.929,12.909,12.889000000000001,12.869000000000002,12.849000000000002,12.829000000000002,12.809000000000003
