NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
30251;#1ABL--SP138; ;;5,179;;17,920;;;;;;2
30256;#1AIRL-SP138; ;;5,179;;18,467;;;;;;2
30222;#1ASCH-SP138; ;;5,179;;17,986;;;;;;2
30244;#1ASCP-SP138; ;;5,179;;18,467;;;;;;2
30219;#1ASCS-SP138; ;;5,179;;17,946;;;;;;2
30143;#1BRAS-SP138; ;;5,179;;18,467;;;;;;2
2530;#1COSM-SP138; ;;5,179;;17,920;;;;;;2
30208;#1CRIS-SP138; ;;5,179;;18,068;;;;;;2
30214;#1ITAP-SP138; ;;5,179;;18,068;;;;;;2
30278;#1LIND-SP138; ;;5,179;;18,068;;;;;;2
30260;#1ORIO-SP138; ;;5,179;;18,467;;;;;;2
30265;#1PAU3-SP138; ;;5,179;;18,467;;;;;;2
30286;#1PIR2-SP138; ;;5,179;;17,857;;;;;;2
30269;#1PLAS-SP138; ;;5,179;;18,467;;;;;;2
30276;#1POLY-SP138; ;;5,179;;17,920;;;;;;2
30216;#1PRAD-SP138; ;;5,179;;18,068;;;;;;2
2391;#1REPL-SP138; ;;5,179;;18,467;;;;;;2
30254;#1RHOD-SP138; ;;5,179;;18,467;;;;;;2
30274;#1SANT-SP138; ;;5,179;;17,920;;;;;;2
30247;#1SYNG-SP138; ;;5,179;;18,467;;;;;;2
29983;#1USES-SP138; ;;5,179;;17,920;;;;;;2
30262;#1WMPA-SP138; ;;5,179;;18,467;;;;;;2
30252;#2ABL--SP138; ;;5,179;;17,920;;;;;;2
30257;#2AIRL-SP138; ;;5,179;;18,467;;;;;;2
30223;#2ASCH-SP138; ;;5,179;;17,984;;;;;;2
30245;#2ASCP-SP138; ;;5,179;;18,467;;;;;;2
30220;#2ASCS-SP138; ;;5,179;;17,946;;;;;;2
30142;#2BRAS-SP138; ;;5,179;;18,467;;;;;;2
30273;#2COSM-SP138; ;;5,179;;17,920;;;;;;2
30209;#2CRIS-SP138; ;;5,179;;18,068;;;;;;2
30271;#2INTP-SP138; ;;5,179;;17,920;;;;;;2
30215;#2ITAP-SP138; ;;5,179;;18,068;;;;;;2
30279;#2LIND-SP138; ;;5,179;;18,068;;;;;;2
30261;#2ORIO-SP138; ;;5,179;;18,467;;;;;;2
30266;#2PAU3-SP138; ;;5,179;;18,467;;;;;;2
30287;#2PIR2-SP138; ;;5,179;;17,862;;;;;;2
30270;#2PLAS-SP138; ;;5,179;;17,920;;;;;;2
30277;#2POLY-SP138; ;;5,179;;17,920;;;;;;2
30217;#2PRAD-SP138; ;;5,179;;18,068;;;;;;2
30255;#2RHOD-SP138; ;;5,179;;18,467;;;;;;2
30275;#2SABT-SP138; ;;5,179;;17,920;;;;;;2
30248;#2SYNG-SP138; ;;5,179;;17,920;;;;;;2
30272;#2USES-SP138; ;;5,179;;17,920;;;;;;2
30263;#2WMPA-SP138; ;;5,179;;18,467;;;;;;2
28516;#GALVA-RJ138; ;;6,531;;15,498;;;;;;2
28428;#ROSTR-RJ069; ;;7,038;;14,991;;;;;;2
7312;14JULH-RS230; ;;5,179;;19,688;;;;;;1
7313;14JULHUHE013;B;98,0;5,179;;19,688;;;6090,46;;;1
35025;2.VEND-ES069; ;;8,013;;14,016;;;;;;2
2084;2MARIA-SP034; ;;5,179;,7;18,073;;;;161,88;;2
6931;2VIZIN-PR138; ;;5,179;52,3;18,041;;;;11322,32;;1
33130;3LAG2--SP138; ;;5,756;14,9;16,273;;;;2917,41;;2
1412;3MAIO--MT138; ;;7,482;;14,547;;;;;;2
19582;3MAIO-PCH013;U;;;;14,547;;;;;;2
2294;3PONTE-SP138; ;;5,179;18,2;18,068;;;;3941,62;;2
7152;4BARRA-PR069; ;;5,179;52,1;20,134;;;;12587,49;;1
30068;79_331-SP138; ;;5,179;;17,984;;;;;;2
30069;79_332-SP138; ;;5,179;;17,984;;;;;;2
25808;7QUEDA-MT138; ;;5,179;;16,970;;;;;;2
25809;7QUEDAPCH013;U;;;;16,970;;;;;;2
1334;A-BOA1-MT138; ;;5,633;32,0;16,396;;;;6305,87;;2
22051;A.AZUL-SP088; ;;5,179;76,7;18,264;;;;16818,57;;2
2840;A.AZUL-SP138; ;;5,179;;18,557;;;;;;2
30951;A.AZUL-SP440; ;;5,179;;18,264;;;;;;2
56772;A.BEZ1EOL034;B;28,8;16,145;;8,094;;;5585,64;;;3
56773;A.BEZ2EOL034;B;28,8;16,145;;8,094;;;5585,64;;;3
56774;A.BEZ3EOL034;B;28,8;16,145;;8,094;;;5585,64;;;3
56775;A.BEZ4EOL034;B;16,5;16,145;;8,094;;;3192,90;;;3
56258;A.BRAN-RN230; ;;15,484;;8,094;;;;;;3
56255;A.BRANEOL034;B;27,3;15,484;;8,094;;;5067,00;;;3
59514;A.CAE1EOL034;B;27,0;11,038;;10,991;;;3575,06;;;3
59515;A.CAE2EOL034;B;36,0;11,038;;10,991;;;4767,18;;;3
59516;A.CAE3EOL034;B;36,0;11,038;;10,991;;;4767,18;;;3
59517;A.CAE4EOL034;B;22,5;11,038;;10,991;;;2980,32;;;3
35134;A.CLAU-ES069; ;;7,907;12,8;14,122;;;;2165,79;;2
26207;A.GU2-PCH006;D;;;;17,246;;;;;;2
1242;A.LIND-GO069; ;;8,083;52,6;13,946;;;;8802,83;;2
1206;A.LIND-GO230; ;;8,083;;13,946;;;;;;2
2522;A.MOG--SP138;U;;;;15,779;;;;;;2
29900;A.MOG-UTE013;U;;;5,3;15,779;;;;1003,56;;2
1943;A.REIS-RJ138; ;;6,499;39,6;15,530;;;;7387,54;;2
59518;A.TAN1EOL034;B;27,0;11,038;;10,991;;;3575,06;;;3
59519;A.TAN2EOL034;B;18,0;11,038;;10,991;;;2384,25;;;3
59520;A.TAN3EOL034;B;13,5;11,038;;10,991;;;1788,19;;;3
60037;A.VERMUFV034; ;;6,223;;15,806;;;;;;2
151;A?U2---RN138; ;;16,001;14,5;8,094;;;;1408,39;;3
251;A?U2---RN230; ;;16,001;;8,094;;;;;;3
11265;A?U3---RN230;B;1095,6;15,605;;8,094;;;205166,10;;;3
11565;A?U3---RN500;B;576,5;15,092;;8,094;;;104398,10;;;3
6783;AALEG2-PR138; ;;5,179;;18,853;;;;;;1
6791;AALEG2UTE006;U;;;1,0;18,853;;;;226,23;;1
6811;AALEGR-PR138;U;;;2,5;18,853;;;;565,59;;1
43864;AALEGR-SC138; ;;5,179;;18,712;;;;;;1
50333;AALEGRPCH013;U;;;;18,712;;;;;;1
45065;AALEGRUTE013;U;;;4,5;18,853;;;;1018,06;;1
7243;AALFLO-PR138; ;;5,179;;18,937;;;;;;1
7244;AALFLOUTE013;U;;;1,5;18,937;;;;340,86;;1
1994;ABADIA-RJ069; ;;7,509;,0;14,520;;;;3,48;;2
58845;ABAIAR-CE230; ;;14,473;;8,094;;;;;;3
600;ABAIXA-BA069; ;;14,120;7,6;8,094;;;;737,22;;3
590;ABAIXB-SE069; ;;14,120;;8,094;;;;;;3
30152;ABBRAS-SP138; ;;5,179;7,4;18,200;;;;1605,65;;2
50244;ABDON2-RS525; ;;5,179;;18,952;;;;;;1
7747;ABDONB-SC230; ;;5,179;;18,695;;;;;;1
7744;ABDONB-SC525; ;;5,179;;18,966;;;;;;1
59359;ABIL I-BA230; ;;11,029;;11,000;;;;;;3
59354;ABIL--EOL034;B;23,1;11,029;;11,000;;;3058,51;;;3
59501;ABILII-BA230; ;;10,928;;11,101;;;;;;3
30253;ABL----SP138; ;;5,179;4,4;17,920;;;;956,93;;2
