BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   18,817;         ;         ;         
2840; AGUA AZUL - 138;   18,817;;;
30951; AGUA AZUL - 440                                                      ;   18,518;         ;         ;         
30951; AGUA AZUL - 440;   18,518;;;
 1206; AG.LINDAS230                                                         ;   13,689;         ;         ;         
1206; AG.LINDAS230;   13,689;;;
 1943; ANGRA AMPLA - 138                                                    ;   15,644;         ;         ;         
1943; ANGRA AMPLA - 138;   15,644;;;
  151; ACU II - 138                                                         ;    8,166;         ;         ;         
151; ACU II - 138;    8,166;;;
  251; ACU II - 230                                                         ;    8,166;         ;         ;         
251; ACU II - 230;    8,166;;;
11265; ACU III - 230                                                        ;    8,166;         ;         ;         
11265; ACU III - 230;    8,166;;;
11565; ACU III - 500                                                        ;    8,166;         ;         ;         
11565; ACU III - 500;    8,166;;;
  600; ABAIXADORA - 69                                                      ;    8,166;         ;         ;         
600; ABAIXADORA - 69;    8,166;;;
 7747; ABDON BATISTA - 230                                                  ;   18,980;         ;         ;         
7747; ABDON BATISTA - 230;   18,980;;;
 7744; ABDON BATISTA - 525                                                  ;   19,267;         ;         ;         
7744; ABDON BATISTA - 525;   19,267;;;
 9590; ABUNA - 13,8                                                         ;   22,989;         ;         ;         
9590; ABUNA - 13,8;   22,989;;;
 9636; ABUNA - 138                                                          ;   22,989;         ;         ;         
9636; ABUNA - 138;   22,989;;;
 9537; ABUNA - 230                                                          ;   22,989;         ;         ;         
9537; ABUNA - 230;   22,989;;;
  559; ACAILANDIA - 500                                                     ;    9,661;         ;         ;         
559; ACAILANDIA - 500;    9,661;;;
55412; ACARAU II – 230                                                      ;    8,463;         ;         ;         
55412; ACARAU II – 230;    8,463;;;
12907; ACARAT CE - 230                                                      ;    8,482;         ;         ;         
12907; ACARAT CE - 230;    8,482;;;
12902; ACARAT-CE500                                                         ;    8,513;         ;         ;         
12902; ACARAT-CE500;    8,513;;;
