Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
5684; BACAB - MA - 500;;  9,226; 16,015; 11,942; 11,896;;; 11,896;
1188; BAGE 2 - 230;;  8,595;  0,000;  5,157;  5,112;;;  5,112;
478; BAGUACU - 440;;  8,420;  1,687;  5,727;  5,682;;;  5,682;
1495; BAGUARI - 230;;  7,797;  5,677;  6,949;  6,904;;;  6,904;
9354; BAIXO IGUACU PR - 230;;  7,684;  0,000;  4,611;  4,959;;;  4,959;
472; B. SANTISTA - 230;;  5,262;  0,000;  3,157;  4,959;;;  4,959;
471; B. SANTISTA - 345;;  5,803;  0,000;  3,482;  4,959;;;  4,959;
8501; BALBINA - 230;;  7,572; 13,501;  9,944;  9,898;;;  9,898;
5391; BALSAS - 230;;  9,773; 14,846; 11,802; 11,757;;; 11,757;
5421; BANABUIU - 230;;  9,351; 18,492; 13,007; 12,962;;; 12,962;
226; BANDEIRANTE GO - 230;;  8,478;  4,098;  6,726;  6,681;;;  6,681;
218; BANDEIRANTE GO - 345;;  8,985;  5,597;  7,630;  7,585;;;  7,585;
492; BANDEIRANTE SP - 345;;  5,661;  0,000;  3,397;  4,959;;;  4,959;
308; BARBACENA - 345;;  6,585;  2,847;  5,090;  5,044;;;  5,044;
6315; BARREIRAS II - 230;; 10,436; 12,417; 11,228; 11,183;;; 11,183;
6361; BARREIRAS - 230;; 10,086; 12,223; 10,941; 10,896;;; 10,896;
6360; BARREIRAS - 500;; 10,878; 12,096; 11,365; 11,320;;; 11,320;
313; BARREIRO - 345;;  7,203;  4,279;  6,034;  5,988;;;  5,988;
112; BATEIAS - 500;;  7,788;  0,000;  4,673;  4,959;;;  4,959;
113; BATEIAS 2 - 500;;  7,788;  0,000;  4,673;  4,959;;;  4,959;
814; BATEIAS - 230;;  6,978;  0,000;  4,187;  4,959;;;  4,959;
895; BATEIAS - 525;;  7,828;  0,000;  4,697;  4,959;;;  4,959;
114; BATEIAS 3 - 500;;  7,819;  0,000;  4,692;  4,959;;;  4,959;
561; BAURU SP - 440;;  7,519;  1,033;  4,925;  4,959;;;  4,959;
9004; BARAO DE COCAIS 3 - 230;;  6,209;  4,114;  5,371;  5,325;;;  5,325;
4050; B.DESPACHO - 500;;  8,377;  4,958;  7,009;  6,964;;;  6,964;
4337; BETIM 6 -345;;  7,595;  4,643;  6,414;  6,369;;;  6,369;
9626; B. FLUMINENSE - 500;;  7,191;  2,565;  5,340;  5,295;;;  5,295;
936; BARRA GRANDE - 230;;  9,482;  0,000;  5,689;  5,644;;;  5,644;
947; BAIXO IGUACU SC - 230;;  7,245;  0,000;  4,347;  4,959;;;  4,959;
946; BIGUACU--525;;  7,814;  0,000;  4,688;  4,959;;;  4,959;
6358; B.J.LAPA II - 230;; 10,781; 11,801; 11,189; 11,144;;; 11,144;
6349; BJLAPAII - 500;; 10,851; 11,368; 11,057; 11,012;;; 11,012;
6351; B.J.LAPA - 230;; 10,778; 11,863; 11,212; 11,167;;; 11,167;
939; BLUMENAU - 230;;  7,034;  0,000;  4,220;  4,959;;;  4,959;
938; BLUMENAU - 525;;  7,708;  0,000;  4,625;  4,959;;;  4,959;
5152; BONGI - 230;;  6,334; 15,619; 10,048; 10,003;;; 10,003;
625; BOTUCATU - 230;;  5,539;  0,000;  3,324;  4,959;;;  4,959;
7734; BRACEL - 440;;  7,161;  0,804;  4,618;  4,959;;;  4,959;
4868; BRASNORTE - 230;; 11,409;  3,456;  8,228;  8,182;;;  8,182;
9051; BRAUNA - 230;;  7,032;  5,056;  6,241;  6,196;;;  6,196;
6334; BROT.MACAUBAS - 230;; 11,099; 13,772; 12,168; 12,123;;; 12,123;
5941; BRUMADO II - 230;;  5,553;  6,652;  5,993;  5,947;;;  5,947;
6075; BURITIRAMA - 500;; 10,794; 13,990; 12,072; 12,027;;; 12,027;
5701; CIC.DANTAS - 230;;  7,119; 15,594; 10,509; 10,464;;; 10,464;
756; CACHOEIRA DOURADA - 230;; 11,177;  5,113;  8,752;  8,706;;;  8,706;
4512; C. MAGALHAES - 230;; 10,470;  3,416;  7,648;  7,603;;;  7,603;
5525; COELHO NETO - 230;;  6,512; 14,202;  9,588;  9,543;;;  9,543;
5262; CURRAIS NOVOS II - 230;; 10,422; 19,721; 14,141; 14,096;;; 14,096;
104; C. PAULISTA - 500;;  7,388;  2,296;  5,351;  5,306;;;  5,306;
7054; C.PORTO VELHO - 230;; 11,876;  2,057;  7,948;  7,903;;;  7,903;
7055; C.PORTO VELHO - 500;; 17,808;  7,615; 13,731; 13,686;;; 13,686;
8551; CRISTIANO ROCHA - 230;;  7,260; 13,120;  9,604;  9,559;;;  9,559;
590; CABREUVA - 230;;  5,495;  0,000;  3,297;  4,959;;;  4,959;
584; CABREUVA - 440;;  6,279;  0,484;  3,961;  4,959;;;  4,959;
9458; CACU - 230;; 11,287;  4,827;  8,703;  8,658;;;  8,658;
