BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    5,361
1206; AG.LINDAS230;    8,572
251; ACU II - 230;   16,295
11265; ACU III - 230;   15,867
11565; ACU III - 500;   15,485
7747; ABDON BATISTA - 230;    5,361
7744; ABDON BATISTA - 525;    5,361
9537; ABUNA - 230;    5,361
559; ACAILANDIA - 500;   12,571
55412; ACARAU II – 230;   13,699
12907; ACARAT CE - 230;   13,680
12902; ACARAT-CE500;   13,651
4475; ACESITA - 230;    6,992
3729; ADRIANOPOLIS - 345;    7,023
3728; ADRIANOPOLIS - 500;    7,263
1637; AIMORES - 230;    8,787
11760; ALAGOAS 2 - 230;   10,780
9002; ALEGRETE2 - 230;    5,361
56095; ALEX - 230;   16,360
362; ALTAMIRA - 230;   11,564
7758; ANASTACIO - 230;    5,361
2770; ANDIRA LESTE - 230;    5,361
540; ANGELIM - 500;   13,797
240; ANGELIM - 230;   13,739
3745; ANGRA - 500;    7,813
1172; ANHANGUERA GO - 230;    6,920
2901; ANHANGUERA SP - 230;    5,361
2900; ANHANGUERA - 345;    5,361
2957; APARECIDA - 230;    6,154
2758; ALTA PAULISTA - 400;    6,077
6601; APUCARANA - 230;    5,361
58771; LAGOA BARRO - 230;   13,607
11219; AQUIRAZ - 230;   13,668
1522; ARACUAI - 230;   10,695
11242; ARAPIRACA III - 230;    9,977
5203; ARARAQUARA 2 - 440;    6,269
5202; ARARAQUARA 2 - 500;    6,759
2630; ARARAQUARA - 440;    5,790
3852; ARARAQUARA - 500;    6,493
2673; ARARAS SP - 440;    5,361
38906; ARAXA 3 - 345;    8,002
12203; ARCOVERDE II - 230;   13,902
7749; AREIA - 230;    5,361
7748; AREIA - 525;    5,361
39813; ARINOS 2 - 500;   10,139
9520; ARIQUEMES - 230;    5,361
302; MOXOTO - 230;   14,828
2624; ASSIS - 440;    5,397
4282; ASSIS - 525;    5,361
2626; ASSIS 2 - 230;    5,361
2677; ATIBAIA 2 - 345;    5,361
7923; ATLANTIDA 2 - 230;    5,361
2786; AVARE - 230;    5,361
2617; AGUA VERMELHA - 500;    7,423
2618; AGUA VERMELHA - 440;    7,147
3947; BARRO ALTO - 230;   10,377
3605; BARRO BRANCO - 345;    7,302
4297; B. DOS COQUEIROS - 230;    9,070
229; B.ESPERANCA - 230;   12,805
4288; B. FLUMINENSE - 500;    7,440
7304; BARRA GRANDE - 230;    5,361
6608; BAIXO IGUACU PR - 230;    5,361
11050; B.JESUS II - 230;   12,459
3236; BARRA PEIXE - 230;    6,150
13103; BACAB - MA - 500;   12,973
9010; BAGE 2 - 230;    5,361
2733; BAGUACU - 440;    5,843
1645; BAGUARI - 230;    8,839
2920; B. SANTISTA - 230;    5,361
2919; B. SANTISTA - 345;    5,361
10410; BALBINA - 230;   10,031
215; BALSAS - 230;   12,555
222; BANABUIU - 230;   14,705
3909; BANDEIRANTE GO - 345;    8,075
2934; BANDEIRANTE SP - 345;    5,361
1480; BARBACENA - 345;    6,805
11286; BARREIRAS II - 230;   10,706
286; BARREIRAS - 230;   10,356
1482; BARREIRO - 345;    7,414
846; BARREIRAS - 500;   11,801
6627; BATEIAS - 230;    5,361
3696; BATEIAS 3 - 500;    5,361
6628; BATEIAS - 525;    5,361
2628; BAURU SP - 440;    5,361
1612; BARAO DE COCAIS 3 - 230;    7,053
1485; B.DESPACHO - 500;    8,432
529; B.ESPERANCA - 500;   12,922
26454; BETIM 6 -345;    7,622
7740; BAIXO IGUACU SC - 230;    5,361
7741; BIGUACU--525;    5,361
2638; BOM JARDIM - 440;    5,361
385; B.J.LAPA II - 230;   11,240
585; BJLAPAII - 500;   11,108
285; B.J.LAPA - 230;   11,239
35351; BRASILIA LESTE - 500;    9,177
7734; BLUMENAU - 230;    5,361
7733; BLUMENAU - 525;    5,361
220; BOM NOME - 230;   15,052
243; BONGI - 230;   12,167
2777; BOTUCATU - 230;    5,361
3936; BRASILIA GERAL - 230;    7,718
3920; BRAS. SUL - 230;    8,070
3919; BRAS. SUL -345;    8,603
3300; BRASNORTE - 230;    5,769
1600; BRAUNA - 230;    8,447
205; BROT.MACAUBAS - 230;   12,378
376; BRUMADO II - 230;    9,005
12318; BURITIRAMA - 500;   12,722
38913; HELIO VALGAS MG - 345;    9,993
9266; CRUZ ALTA 2 - 230;    5,361
4481; CANA BRAVA - 230;   10,919
6615; C.COMPRIDO - 230;    5,361
270; CIC.DANTAS - 230;   13,603
11461; CAMPO FORMOSO - 230;   13,359
9020; C.INDUSTRIAL - 230;    5,361
236; COELHO NETO - 230;   10,917
11253; CURRAIS NOVOS II - 230;   15,685
3720; C. PAULISTA - 500;    7,536
38871; CACU - 230;    9,070
2649; CABREUVA - 230;    5,361
2647; CABREUVA - 440;    5,361
58008; CAETES II - 230;   13,902
51457; CAMAQUA 3 - 230;    5,361
574; CAMACARI - 500;   11,332
284; CAMACARI IV - 230;   10,706
584; CAMACARI IV - 500;   11,288
9030; CAMAQUA - 230;    5,361
3701; CAMPINAS - 345;    5,361
3700; CAMPINAS - 500;    5,415
38951; CAMPOS 2 - 500;    8,202
9015; CAMPO BOM - 230;    5,361
3785; CAMPOS - 345;    8,148
38873; CANARANA CMT - 230;    5,361
9283; CANDELARIA 2 - 230;    5,361
9040; CANDIOTA 2 - 230;    5,361
7753; CANDIOTA 2 - 525;    5,361
50209; CANDIOTA - 230;    5,361
9045; CANOA 1 - 230;    5,361
9050; CANOAS 2 - 230;    5,361
7778; CANOINHA - 230;    5,361
50215; CAPIVARI-230;    5,361
50212; CAPIVARI-525;    5,361
2622; CAPIVARA - 440;    5,776
1202; CARAJAS GO - 230;    6,708
916; CARAJAS PA - 230;   11,591
2966; CARBOCLORO - 230;    5,361
6624; CASCAVEL - 230;    5,361
44900; CASCAVEL NORT - 230;    5,361
6625; CASCAVEL OESTE - 230;    5,361
6626; CASCAVOE - 525;    5,361
6762; CAMPO ASSOBIO - 230;    5,361
235; CASTANHA - 230;   10,165
51704; CASTERTECH - 230;    5,361
7023; CASTRO NORTE - 230;    5,361
272; CATU - 230;   10,247
218; CAIUPE - 230;   13,469
9062; CAXIAS SUL 2 - 230;    5,361
9065; CAXIAS 5 -230;    5,361
9066; CAXIAS 6 - 230;    5,361
46948; CAXIAS - 230;    5,361
46947; CAXIAS NORTE - 525;    5,361
9060; CAXIAS NORTE - 230;    5,361
7751; CAXIAS RS - 525;    5,361
4532; CBA - 230;    5,361
2672; CBA TERM - 440;    5,361
7299; CBA LESTE - 230;    5,361
7300; CBA LESTE - 525;    5,361
44655; CURITIBA NORT - 230;    5,361
2802; CAPAO BONITO - 230;    5,361
1153; CACHOEIRA DOURADA - 230;    8,591
2941; TR.CENTRO 1 - 230;    5,361
2942; TR.CENTRO 2 - 230;    5,361
2943; CENTRO - 230;    5,361
44906; CERQUILHO 3 - 230;    5,361
39850; CAMPO GRANDE II - 230;    5,588
11244; CAMPINA GRANDE II - 230;   14,345
12244; CAMPINA GRANDE III - 230;   14,526
544; CAMPINA GRANDE III - 500;   14,697
58208; CHAPADA 1 PI - 230;   14,311
58217; CHAPADA 2 PI - 230;   14,432
58227; CHAPADA 3 PI - 230;   14,712
13020; CHAPADINHA II - 230;   11,199
38853; CHAPADAO - 230;    6,859
7882; CHARQUEADAS 3 - 230;    5,361
7780; CHARQUEADAS (SE) - 230;    5,361
2773; CHAVANTES - 230;    5,361
6617; C.IND. CURITIBA - 230;    5,361
4582; CLAUDIA - 500;    8,659
274; CAMACARI II - 230;   10,698
7776; C.MOURAO - 230;    5,361
11246; CEAMIRIM - 230;   15,343
11546; CEA.MIRIM II - 500;   15,251
12201; CURRAL NOVO PIAUI - 230;   14,263
12501; CURRAL NOVO PIAUI - 500;   14,006
7723; CAMPOS NOVOS - 230;    5,361
7736; CAMPOS NOVOS - 525;    5,361
40663; CODEMI GO- 230;   10,723
5201; C.PORTO VELHO - 500;   14,706
7850; CERRO CHATO - 230;    5,361
5199; C.PORTO VELHO - 230;    5,361
41172; COLIDER - 500;    8,659
591; COLINAS - 500;   12,252
4320; COMPERJ - 345;    7,136
7917; ENSEAD-SC2 - 30;    5,361
233; SE COREMAS II - 230;   14,376
3908; CORUMBA - 345;    8,452
38851; CORUMBA 2 - 30;    5,361
279; COTEGIPE - 230;   10,440
11033; COTEMINAS - 230;   14,141
3276; COXIPO - 230;    5,361
