GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL QUIXABA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REB CASSINO I,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REB CASSINO II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REB CASSINO III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL REDUTO,0,10.804,11.572,12.516,13.628,15.14,15.244,15.784,15.625,15.648,15.628,15.608,15.588000000000001,15.568000000000001,15.548000000000002,15.528000000000002,15.508000000000003,15.488000000000003
EOL REI DOS VENTOS 1,0,10.878,11.646,12.723,13.797,15.828,15.943,16.381,16.233,16.257,16.237000000000002,16.217000000000002,16.197000000000003,16.177000000000003,16.157000000000004,16.137000000000004,16.117000000000004,16.097000000000005
EOL REI DOS VENTOS 3,0,10.878,11.646,12.723,13.797,15.828,15.943,16.381,16.233,16.257,16.237000000000002,16.217000000000002,16.197000000000003,16.177000000000003,16.157000000000004,16.137000000000004,16.117000000000004,16.097000000000005
EOL RENASCENCA I,0,10.64,11.454,12.387,13.437,14.799,14.893,15.424,15.267,15.289,15.269,15.249,15.229000000000001,15.209000000000001,15.189000000000002,15.169000000000002,15.149000000000003,15.129000000000003
EOL RENASCENCA II,0,10.64,11.454,12.387,13.437,14.799,14.893,15.424,15.267,15.289,15.269,15.249,15.229000000000001,15.209000000000001,15.189000000000002,15.169000000000002,15.149000000000003,15.129000000000003
EOL RENASCENCA III,0,10.64,11.454,12.387,13.437,14.799,14.893,15.424,15.267,15.289,15.269,15.249,15.229000000000001,15.209000000000001,15.189000000000002,15.169000000000002,15.149000000000003,15.129000000000003
EOL RENASCENCA IV,0,10.64,11.454,12.387,13.437,14.799,14.893,15.424,15.267,15.289,15.269,15.249,15.229000000000001,15.209000000000001,15.189000000000002,15.169000000000002,15.149000000000003,15.129000000000003
EOL RENASCENCA V,0,10.64,11.454,12.387,13.437,14.799,14.893,15.424,15.267,15.289,15.269,15.249,15.229000000000001,15.209000000000001,15.189000000000002,15.169000000000002,15.149000000000003,15.129000000000003
EOL RIBEIRAO (EOLOS),0,9.808,10.381,11.454,12.432,13.238,13.259,13.681,13.569,13.588,13.568,13.548,13.528,13.508000000000001,13.488000000000001,13.468000000000002,13.448000000000002,13.428000000000003
EOL RIO DO FOGO(ENERBRASIL),0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL RIO DO OURO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL RIO VERDE,0,10.554,10.886,10.546,10.868,11.139,11.135,11.515,11.224,11.24,11.22,11.200000000000001,11.180000000000001,11.160000000000002,11.140000000000002,11.120000000000003,11.100000000000003,11.080000000000004
EOL SABIU,0,10.165,10.516,10.112,10.391,10.882,10.873,11.24,10.941,10.957,10.937000000000001,10.917000000000002,10.897000000000002,10.877000000000002,10.857000000000003,10.837000000000003,10.817000000000004,10.797000000000004
EOL SALTO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANGRADOURO 2(V.LAGOA),0,5.738,6.668,5.888,4.958,5.184,5.178,5.343,5.359,5.367,5.347,5.327000000000001,5.307000000000001,5.287000000000002,5.267000000000002,5.2470000000000026,5.227000000000003,5.207000000000003
EOL SANGRADOURO 3(V.LAGOA),0,5.738,6.668,5.888,4.958,5.184,5.178,5.343,5.359,5.367,5.347,5.327000000000001,5.307000000000001,5.287000000000002,5.267000000000002,5.2470000000000026,5.227000000000003,5.207000000000003
EOL SANGRADOURO(V.DO SUL),0,5.738,6.668,5.888,4.958,5.184,5.178,5.343,5.359,5.367,5.347,5.327000000000001,5.307000000000001,5.287000000000002,5.267000000000002,5.2470000000000026,5.227000000000003,5.207000000000003
EOL SANTA CATARINA,0,10.135,10.996,12.137,13.206,15.065,15.148,15.649,15.499,15.522,15.502,15.482000000000001,15.462000000000002,15.442000000000002,15.422000000000002,15.402000000000003,15.382000000000003,15.362000000000004
EOL SANTA CLARA I,0,10.764,11.555,12.491,13.568,15.031,15.132,15.672,15.515,15.538,15.518,15.498000000000001,15.478000000000002,15.458000000000002,15.438000000000002,15.418000000000003,15.398000000000003,15.378000000000004
EOL SANTA CLARA II,0,10.764,11.555,12.491,13.568,15.031,15.132,15.672,15.515,15.538,15.518,15.498000000000001,15.478000000000002,15.458000000000002,15.438000000000002,15.418000000000003,15.398000000000003,15.378000000000004
EOL SANTA CLARA III,0,10.764,11.555,12.491,13.568,15.031,15.132,15.672,15.515,15.538,15.518,15.498000000000001,15.478000000000002,15.458000000000002,15.438000000000002,15.418000000000003,15.398000000000003,15.378000000000004
EOL SANTA CLARA IV,0,10.764,11.555,12.491,13.568,15.031,15.132,15.672,15.515,15.538,15.518,15.498000000000001,15.478000000000002,15.458000000000002,15.438000000000002,15.418000000000003,15.398000000000003,15.378000000000004
EOL SANTA CLARA V,0,10.764,11.555,12.491,13.568,15.031,15.132,15.672,15.515,15.538,15.518,15.498000000000001,15.478000000000002,15.458000000000002,15.438000000000002,15.418000000000003,15.398000000000003,15.378000000000004
EOL SANTA CLARA VI,0,10.764,11.555,12.491,13.568,15.031,15.132,15.672,15.515,15.538,15.518,15.498000000000001,15.478000000000002,15.458000000000002,15.438000000000002,15.418000000000003,15.398000000000003,15.378000000000004
EOL SANTA EDWIGES (BRITE),0,11.421,11.99,12.556,13.408,13.971,13.958,14.431,14.267,14.288,14.268,14.248000000000001,14.228000000000002,14.208000000000002,14.188000000000002,14.168000000000003,14.148000000000003,14.128000000000004
EOL SANTA HELENA,0,10.64,11.454,12.387,13.437,14.799,14.893,15.424,15.267,15.289,15.269,15.249,15.229000000000001,15.209000000000001,15.189000000000002,15.169000000000002,15.149000000000003,15.129000000000003
EOL SANTA MARIA,0,0,0,0,0,12.115,12.172,12.59,12.411,12.429,12.409,12.389000000000001,12.369000000000002,12.349000000000002,12.329000000000002,12.309000000000003,12.289000000000003,12.269000000000004
EOL SANTA MONICA,0,10.64,11.454,12.387,13.437,14.799,14.893,15.424,15.267,15.289,15.269,15.249,15.229000000000001,15.209000000000001,15.189000000000002,15.169000000000002,15.149000000000003,15.129000000000003
EOL SANTA MONICA I,0,10.282,10.98,12.126,13.138,13.972,14.019,14.484,14.369,14.39,14.370000000000001,14.350000000000001,14.330000000000002,14.310000000000002,14.290000000000003,14.270000000000003,14.250000000000004,14.230000000000004
EOL SANTA ROSA E MUNDO NOVO I,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO IV,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA ROSA E MUNDO NOVO V,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTA URSULA,0,10.64,11.454,12.387,13.437,14.799,14.893,15.424,15.267,15.289,15.269,15.249,15.229000000000001,15.209000000000001,15.189000000000002,15.169000000000002,15.149000000000003,15.129000000000003
EOL SANTANA I,0,10.986,11.816,12.935,14.043,15.342,15.448,15.908,15.755,15.778,15.758000000000001,15.738000000000001,15.718000000000002,15.698000000000002,15.678000000000003,15.658000000000003,15.638000000000003,15.618000000000004
EOL SANTANA II,0,10.986,11.816,12.935,14.043,15.342,15.448,15.908,15.755,15.778,15.758000000000001,15.738000000000001,15.718000000000002,15.698000000000002,15.678000000000003,15.658000000000003,15.638000000000003,15.618000000000004
EOL SANTO AGOSTINHO 1,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 13,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 14,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 17,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 18,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 2,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 21,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 25,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 26,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 27,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 3,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 4,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 5,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO AGOSTINHO 6,0,10.651,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SANTO ANTONIO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SANTO ANTONIO DE PADUA,0,10.282,10.98,12.126,13.138,13.874,13.919,14.379,14.263,14.284,14.264000000000001,14.244000000000002,14.224000000000002,14.204000000000002,14.184000000000003,14.164000000000003,14.144000000000004,14.124000000000004
EOL SANTO CRISTO,0,10.804,11.572,12.516,13.628,15.14,15.244,15.784,15.625,15.648,15.628,15.608,15.588000000000001,15.568000000000001,15.548000000000002,15.528000000000002,15.508000000000003,15.488000000000003
EOL SANTO INACIO III,0,10.502,11.395,12.535,13.616,15.392,15.485,15.997,15.853,15.876,15.856,15.836,15.816,15.796000000000001,15.776000000000002,15.756000000000002,15.736000000000002,15.716000000000003
EOL SANTO INACIO IV,0,10.502,11.395,12.535,13.616,15.392,15.485,15.997,15.853,15.876,15.856,15.836,15.816,15.796000000000001,15.776000000000002,15.756000000000002,15.736000000000002,15.716000000000003
EOL SAO BENTO DO NORTE,0,10.64,11.454,12.387,13.437,14.799,14.893,15.424,15.267,15.289,15.269,15.249,15.229000000000001,15.209000000000001,15.189000000000002,15.169000000000002,15.149000000000003,15.129000000000003
EOL SAO BENTO DO NORTE I,0,10.804,11.572,12.516,13.628,15.139,15.244,15.783,15.625,15.648,15.628,15.608,15.588000000000001,15.568000000000001,15.548000000000002,15.528000000000002,15.508000000000003,15.488000000000003
EOL SAO BENTO DO NORTE II,0,10.804,11.572,12.516,13.628,15.139,15.244,15.783,15.625,15.648,15.628,15.608,15.588000000000001,15.568000000000001,15.548000000000002,15.528000000000002,15.508000000000003,15.488000000000003
EOL SAO BENTO DO NORTE III,0,10.804,11.572,12.516,13.628,15.139,15.244,15.783,15.625,15.648,15.628,15.608,15.588000000000001,15.568000000000001,15.548000000000002,15.528000000000002,15.508000000000003,15.488000000000003
EOL SAO CLEMENTE,0,10.135,10.996,12.137,13.206,16.367,16.482,17.049,16.908,16.933,16.913,16.893,16.873,16.853,16.833000000000002,16.813000000000002,16.793000000000003,16.773000000000003
EOL SAO CRISTOVAO,0,10.282,10.98,12.126,13.138,13.874,13.919,14.379,14.263,14.284,14.264000000000001,14.244000000000002,14.224000000000002,14.204000000000002,14.184000000000003,14.164000000000003,14.144000000000004,14.124000000000004
EOL SAO DOMINGOS,0,10.64,11.454,12.387,13.437,14.799,14.893,15.424,15.267,15.289,15.269,15.249,15.229000000000001,15.209000000000001,15.189000000000002,15.169000000000002,15.149000000000003,15.129000000000003
EOL SAO DOMINGOS I,0,0,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SAO DOMINGOS II,0,0,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SAO DOMINGOS III,0,0,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SAO DOMINGOS IV,0,0,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SAO DOMINGOS V,0,0,11.471,12.41,13.457,15.134,15.226,15.772,15.624,15.647,15.627,15.607000000000001,15.587000000000002,15.567000000000002,15.547000000000002,15.527000000000003,15.507000000000003,15.487000000000004
EOL SAO FELICIO,0,0,11.395,12.535,13.616,15.078,15.164,15.66,15.514,15.536,15.516,15.496,15.476,15.456000000000001,15.436000000000002,15.416000000000002,15.396000000000003,15.376000000000003
EOL SAO FERNANDO 1,0,10.756,11.555,12.491,13.559,14.992,15.091,15.63,15.473,15.496,15.476,15.456000000000001,15.436000000000002,15.416000000000002,15.396000000000003,15.376000000000003,15.356000000000003,15.336000000000004
EOL SAO FERNANDO 10,0,0,0,0,0,14.992,15.091,15.63,15.473,15.496,15.476,15.456000000000001,15.436000000000002,15.416000000000002,15.396000000000003,15.376000000000003,15.356000000000003,15.336000000000004
EOL SAO FERNANDO 2,0,10.756,11.555,12.491,13.559,14.992,15.091,15.63,15.473,15.496,15.476,15.456000000000001,15.436000000000002,15.416000000000002,15.396000000000003,15.376000000000003,15.356000000000003,15.336000000000004
EOL SAO FERNANDO 3,0,10.756,11.555,12.491,13.559,14.992,15.091,15.63,15.473,15.496,15.476,15.456000000000001,15.436000000000002,15.416000000000002,15.396000000000003,15.376000000000003,15.356000000000003,15.336000000000004
EOL SAO FERNANDO 4,0,10.756,11.555,12.491,13.559,14.992,15.091,15.63,15.473,15.496,15.476,15.456000000000001,15.436000000000002,15.416000000000002,15.396000000000003,15.376000000000003,15.356000000000003,15.336000000000004
EOL SAO JANUARIO,0,10.135,10.996,12.137,13.206,16.367,16.482,17.049,16.908,16.933,16.913,16.893,16.873,16.853,16.833000000000002,16.813000000000002,16.793000000000003,16.773000000000003
EOL SAO JOAO,0,10.804,11.572,12.516,13.628,15.14,15.244,15.784,15.625,15.648,15.628,15.608,15.588000000000001,15.568000000000001,15.548000000000002,15.528000000000002,15.508000000000003,15.488000000000003
EOL SAO JORGE,0,10.282,10.98,12.126,13.138,13.874,13.919,14.379,14.263,14.284,14.264000000000001,14.244000000000002,14.224000000000002,14.204000000000002,14.184000000000003,14.164000000000003,14.144000000000004,14.124000000000004
EOL SAO JUDAS,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SAO MIGUEL I,0,10.804,11.572,12.516,13.628,15.139,15.244,15.783,15.625,15.648,15.628,15.608,15.588000000000001,15.568000000000001,15.548000000000002,15.528000000000002,15.508000000000003,15.488000000000003
EOL SAO MIGUEL II,0,10.804,11.572,12.516,13.628,15.139,15.244,15.783,15.625,15.648,15.628,15.608,15.588000000000001,15.568000000000001,15.548000000000002,15.528000000000002,15.508000000000003,15.488000000000003
EOL SAO MIGUEL III,0,10.804,11.572,12.516,13.628,15.139,15.244,15.783,15.625,15.648,15.628,15.608,15.588000000000001,15.568000000000001,15.548000000000002,15.528000000000002,15.508000000000003,15.488000000000003
EOL SAO PEDRO DO LAGO,0,11.056,11.621,12.084,12.918,13.656,13.682,14.105,13.9,13.92,13.9,13.88,13.860000000000001,13.840000000000002,13.820000000000002,13.800000000000002,13.780000000000003,13.760000000000003
EOL SAO RAIMUNDO,0,10.502,11.395,12.535,13.616,15.392,15.485,15.997,15.853,15.876,15.856,15.836,15.816,15.796000000000001,15.776000000000002,15.756000000000002,15.736000000000002,15.716000000000003
EOL SAO SALVADOR,0,10.456,10.793,10.431,10.739,10.999,10.992,11.365,11.069,11.085,11.065000000000001,11.045000000000002,11.025000000000002,11.005000000000003,10.985000000000003,10.965000000000003,10.945000000000004,10.925000000000004
EOL SEABRA,0,11.197,11.566,11.612,12.152,11.979,11.981,12.396,12.138,12.155,12.135,12.115,12.095,12.075000000000001,12.055000000000001,12.035000000000002,12.015000000000002,11.995000000000003
EOL SERAIMA,0,10.554,10.886,10.546,10.868,11.139,11.135,11.515,11.224,11.24,11.22,11.200000000000001,11.180000000000001,11.160000000000002,11.140000000000002,11.120000000000003,11.100000000000003,11.080000000000004
EOL SERRA DA BABILONIA A,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA B,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA C,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA D,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA E,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA F,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA II,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA IX,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA VI,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA VII,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA VIII,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA X,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA XI,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BABILONIA XII,0,10.807,11.019,11.122,11.658,11.805,11.817,12.216,11.95,11.967,11.947000000000001,11.927000000000001,11.907000000000002,11.887000000000002,11.867000000000003,11.847000000000003,11.827000000000004,11.807000000000004
EOL SERRA DA BORBOREMA I,0,0,10.277,11.122,12.184,14.037,14.121,14.607,14.44,14.461,14.441,14.421000000000001,14.401000000000002,14.381000000000002,14.361000000000002,14.341000000000003,14.321000000000003,14.301000000000004
EOL SERRA DA BORBOREMA II,0,0,10.277,11.122,12.184,14.037,14.121,14.607,14.44,14.461,14.441,14.421000000000001,14.401000000000002,14.381000000000002,14.361000000000002,14.341000000000003,14.321000000000003,14.301000000000004
EOL SERRA DA BORBOREMA III,0,0,10.277,11.122,12.184,14.037,14.121,14.607,14.44,14.461,14.441,14.421000000000001,14.401000000000002,14.381000000000002,14.361000000000002,14.341000000000003,14.321000000000003,14.301000000000004
EOL SERRA DA BORBOREMA IV,0,0,10.277,11.122,12.184,14.037,14.121,14.607,14.44,14.461,14.441,14.421000000000001,14.401000000000002,14.381000000000002,14.361000000000002,14.341000000000003,14.321000000000003,14.301000000000004
EOL SERRA DA BORBOREMA V,0,0,10.277,11.122,12.184,14.037,14.121,14.607,14.44,14.461,14.441,14.421000000000001,14.401000000000002,14.381000000000002,14.361000000000002,14.341000000000003,14.321000000000003,14.301000000000004
EOL SERRA DA MANGABEIRA,0,10.785,11.204,11.193,11.688,12.345,12.353,12.787,12.558,12.576,12.556000000000001,12.536000000000001,12.516000000000002,12.496000000000002,12.476000000000003,12.456000000000003,12.436000000000003,12.416000000000004
EOL SERRA DA PALMEIRA I,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA II,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA III,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA IV,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA IX,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA V,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA VI,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA VII,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA VIII,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA X,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA XI,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA XII,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA XIII,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA XIV,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA XIX,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA XV,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
EOL SERRA DA PALMEIRA XVI,0,0,10.781,11.61,12.639,14.199,14.285,14.786,14.619,14.641,14.621,14.601,14.581000000000001,14.561000000000002,14.541000000000002,14.521000000000003,14.501000000000003,14.481000000000003
