BARRA;NOME;TUST-RB
10138; CASTRO NORTE - 230;    4,958
5782; CATU - 230;    8,279
5651; CAIUPE - 230;   12,133
1200; CAXIAS SUL 2 - 230;    4,958
1192; CAXIAS 5 -230;    4,958
1386; CAXIAS 6 - 230;    4,958
965; CAXIAS - 230;    4,958
964; CAXIAS RS - 525;    5,048
10216; CAXIAS NORTE - 230;    4,958
10215; CAXIAS NORTE - 525;    5,098
607; CBA - 230;    4,958
608; CBA TERM - 440;    4,958
603; CBA 2 - 440;    4,958
9543; CBA LESTE - 230;    4,958
9542; CBA LESTE - 525;    4,958
9697; CURITIBA NORT - 230;    4,958
623; CAPAO BONITO - 230;    4,958
3964; CANA BRAVA - 230;   10,359
816; C.COMPRIDO - 230;    4,958
6132; CEAMIRIM - 230;   13,203
6130; CEA.MIRIM II - 500;   13,246
427; CENTRO - 230;    4,958
9731; CERRO CHATO - 230;    5,742
2035; CERQUILHO 3 - 230;    4,958
970; GARABI 2 - 500;    5,335
971; GARABI 1 - 500;    5,335
6107; CAMPO FORMOSO - 230;   12,782
1043; RIVERA - 230;    5,593
5222; CAMPINA GRANDE II - 230;   12,079
1025; CAMPO GRANDE II - 230;    6,026
5202; CAMPINA GRANDE III - 230;   12,184
5200; CAMPINA GRANDE III - 500;   12,639
5303; CHAPADA 1 PI - 230;   13,324
6631; CHAPADA 2 PI - 230;   13,334
5305; CHAPADA 3 PI - 230;   13,490
1089; CHAPADAO - 230;    6,784
5685; CHAPADINHA II - 230;    9,860
10276; CHARQUEADAS 3 - 230;    4,958
951; CHARQUEADAS (SE) - 230;    4,958
615; CHAVANTES - 230;    4,958
7784; HELIO VALGAS MG - 345;    9,500
815; C.IND. CURITIBA - 230;    4,958
1258; C.INDUSTRIAL - 230;    4,958
4495; CLAUDIA - 500;    8,792
5751; CAMACARI II - 230;    8,810
954; C.MOURAO - 230;    4,958
956; CAMPOS NOVOS - 230;    5,482
955; CAMPOS NOVOS - 525;    5,097
789; CODEMI GO- 230;    9,916
4465; COLIDER - 500;    8,792
7300; COLINAS - 500;   11,742
9607; COMPERJ - 345;    5,455
5621; SE COREMAS II - 230;   12,451
1018; CORUMBA 2 - 30;    4,958
220; CORUMBA - 345;    7,823
5802; COTEGIPE - 230;    8,439
5216; COTEMINAS - 230;   11,859
4532; COXIPO - 230;    7,381
27; C. PAULISTA 2 - 500;    5,386
319; CONSE. PENA - 230;    6,786
8319; CRATO 2 - 230;   12,448
9104; U.CUBATAO - 230;    4,958
9105; CUBATAO - 230;    4,958
4515; CUIABA - 230;    7,455
4514; CUIABA - 500;    7,465
960; CURITIBA - 230;    4,958
959; CURITIBA - 525;    4,958
6641; CURRAL NOVO PIAUI - 230;   13,408
6640; CURRAL NOVO PIAUI - 500;   12,893
44812; VEREDA - 345;    9,331
5471; DELM. GOUVEIA - 230;   11,145
5804; D.PITUACU - 230;    8,124
420; DOMENICO RANGONI - 345;    4,958
4892; DARDANELOS - 230;    8,456
5730; DER.OLD 1- 230;    9,377
945; DESTERRO - 230;    4,958
1223; DONA FRANCISCA - 230;    5,948
818; D. INDUSTRIAL SJP - 230;    4,958
10101; DOURADOS 2 - 230;    5,516
1086; DOURADOS - 230;    5,439
5681; E. MARTIN - 230;   11,894
410; EDGARD SOUZA - 230;    4,958
3018; EDEIA - 230;    8,477
1212; ELDORADO - 230;    4,958
5872; EMBASA - 230;    8,166
320; EMBORCACAO - 500;    7,808
582; EMBU-GUACU - 345;    4,958
581; EMBU-GUACU - 440;    4,958
6001; ENCRUZO - 230;    9,364
41413; ENSEAD-SC2 - 30;    4,958
3012; ESTREITO - 345;    6,374
3010; ESTREITO - 500;    6,453
5972; EUNAPOLI - 230;    5,356
6131; EXTREMOZ II - 230;   12,840
610; F.DIAS - 440;    5,096
609; F.DIAS - 500;    5,549
60; F.IGUACU - 765;    5,123
962; FARROUPILHA - 230;    4,958
1071; FOZ DO CHAPECO - 230;    5,625
898; FCHOPIM--230;    4,958
6980; FEIJO - 230;    6,312
41450; FIBR-F RS - 230;    4,958
1315; FIBRAPLAC - 230;    4,958
843; F.IGUACUNORTE - 230;    4,958
884; FIGUEIRA - 230;    4,958
2992; FIRMINOPOLIS - 230;    8,017
5420; FLORESTA II - 230;   12,251
5755; FORD - 230;    8,543
961; FORQUILINHA - 230;    4,958
5452; FORTALEZA - 230;   12,054
9435; F.IGUACU - 500;    5,135
5458; FORTALEZA II - 230;   12,111
5451; FORTALEZA II - 500;   12,813
5902; FUNIL - 230;    5,737
136; FURNAS - 345;    5,941
8980; FUTURA - 500;   12,411
763; GOIANIA LESTE - 230;    5,712
5881; G. MANGABEIRA - 230;    8,269
8393; GAMELEIRA - 230;   12,789
972; GARABI 1 - 525;    5,335
973; GARABI 2 - 525;    5,335
5091; GARANHUNS II - 230;   11,715
5090; GARANHUNS - 500;   12,111
1206; GARIBALDI - 230;    4,958
9533; GASPAR 2 -230;    4,958
10081; GASPAR 2 - 525;    4,958
800; AREIA - 500;    5,154
6061; GENTIO DO OURO II - 230;   12,249
6060; GENTIO DO OURO II - 500;   11,688
585; GERDAU SP - 440;    4,958
540; GETULINA - 440;    5,532
7191; GILBUES - 230;   11,557
7190; GILBUES II - 500;   11,989
3023; GOIANIA - 230;    6,739
5201; GOIANINHA - 230;   10,796
817; PARIGOT SOUZA - 230;    4,958
107; GRAJAU - 500;    5,124
1210; GRAVATA2 - 230;    4,958
1313; GRAVATAI3 - 230;    4,958
976; GRAVATAI - 525;    4,958
813; GRALHA AZUL - 230;    4,958
978; GUAIRA F -230;    4,958
1199; GUAIBA - 230;    4,958
975; GUAIBA3 - 230;    4,958
974; GUAIBA3 - 525;    5,018
873; GUAIRA F - 525;    4,981
6471; GUAMA - 230;    9,524
10136; GUARAPUAVA OESTE - 230;    4,958
1213; GUARITA - 230;    5,111
126; GUARULHOS - 345;    4,958
1529; GUILMAN - 230;    6,528
7106; GURUPI - 230;   10,940
7100; GURUPI - 500;   10,823
9123; GV - 230;    4,958
4352; VALADARES 6 - 500;    6,838
480; HENRY BORDEN - 230;    4,958
9351; HUBNER - 230;    4,958
6011; IBIAPINA II – 230;   12,117
6362; IBICOARA - 230;    7,758
6359; IBICOARA - 500;    8,827
886; IBIPORA - 230;    4,958
86; IBIUNA - 345;    4,958
122; IBIUNA - 500;    4,958
5631; ICO - 230;   12,714
6171; IGAPORA II - 230;   10,868
6221; IGAPORA III - 230;   10,739
6220; IGAPORA III - 500;   10,391
10258; IGUATEMI 2 MS - 230;    4,958
1323; IJUI 2 - 230;    4,979
1889; IMBIRUSSU - 230;    5,924
5591; IMPERATRIZ - 230;   11,182
5590; IMPERATRIZ - 500;   11,886
6734; INACIO-RN230;   13,616
10094; INDAIAL - 230;    4,958
1090; INOCENCIA - 230;    6,822
6561; INTEGRADORA - 230;   10,812
6560; INTEGRADORA - 500;   11,561
490; INTERNATIONAL 2 - 230;    4,958
489; INTERNATIONAL 1 - 230;    4,958
488; INTERNATIONAL - 345;    4,958
1530; IPATINGA I - 230;    6,172
1100; ITAIPU 50 - 500;    4,958
1107; ITAIPU 60 - 500;    5,134
4071; IRAPE - 230;   10,878
4065; IRAPE - 345;   10,652
10140; IRATI NORTE - 230;    4,958
6341; IRECE - 230;   11,784
1077; ILHA SOLTEIRA 2 - 230;    6,842
1076; ILHA SOLTEIRA 2 - 440;    6,706
538; ILHA SOLTEIRA - 440;    6,703
10212; ITA SC - 230;    5,338
995; ITA - 525;    5,303
5711; ITABAIANA - 230;   10,393
72; ITABERA - 765;    4,958
1534; ITABIRA 2 - 230;    6,392
9024; ITABIRA 4 - 230;    6,119
4076; ITABIRA 5 - 230;    7,007
4075; ITABIRA 5 - 500;    7,759
9017; ITABIRITO - 345;    5,846
9016; ITABIRITO - 500;    6,712
5787; ITABUNA - 230;    5,144
6441; ITACAIUNAS - 230;   11,078
6440; ITACAIUNAS - 500;   11,739
5912; ITAGIPA - 230;    5,993
9441; ITAGUACU - 230;    8,534
9440; ITAGUACU - 500;    7,608
10070; ITAJAI 2 - 230;    4,958
10069; ITAJAI 2 - 525;    4,958
991; ITAJAI - 230;    4,958
1503; ITAJU3-5-500;    5,451
2988; ITAPACI - 230;    7,900
5970; ITAPEBI SE - 230;    5,686
448; ITAPETI - 230;    4,958
449; ITAPETI - 345;    4,958
627; ITARARE 2 - 230;    4,958
6609; ITATIBA - 500;    5,003
1215; ITAUBA - 230;    5,961
5961; ITBNINHA - 230;    8,341
