BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    5,184
1206; AG.LINDAS230;    8,236
251; ACU II - 230;   15,828
11265; ACU III - 230;   15,445
11565; ACU III - 500;   14,947
7747; ABDON BATISTA - 230;    5,184
7744; ABDON BATISTA - 525;    5,184
9537; ABUNA - 230;    5,184
559; ACAILANDIA - 500;   12,250
55412; ACARAU II – 230;   13,346
12907; ACARAT CE - 230;   13,328
12902; ACARAT-CE500;   13,298
4475; ACESITA - 230;    6,930
3729; ADRIANOPOLIS - 345;    6,519
3728; ADRIANOPOLIS - 500;    6,567
1637; AIMORES - 230;    8,691
11760; ALAGOAS 2 - 230;   10,661
9002; ALEGRETE2 - 230;    5,184
56095; ALEX - 230;   15,852
362; ALTAMIRA - 230;   11,309
7758; ANASTACIO - 230;    5,184
2770; ANDIRA LESTE - 230;    5,184
540; ANGELIM - 500;   13,392
240; ANGELIM - 230;   13,336
3745; ANGRA - 500;    7,110
1172; ANHANGUERA GO - 230;    6,901
2901; ANHANGUERA SP - 230;    5,184
2900; ANHANGUERA - 345;    5,184
2957; APARECIDA - 230;    5,682
2758; ALTA PAULISTA - 400;    5,584
6601; APUCARANA - 230;    5,184
58771; LAGOA BARRO - 230;   13,454
11219; AQUIRAZ - 230;   13,363
1522; ARACUAI - 230;   10,867
11242; ARAPIRACA III - 230;    9,841
5203; ARARAQUARA 2 - 440;    5,612
5202; ARARAQUARA 2 - 500;    6,014
2630; ARARAQUARA - 440;    5,209
3852; ARARAQUARA - 500;    5,941
2673; ARARAS SP - 440;    5,184
38906; ARAXA 3 - 345;    7,646
12203; ARCOVERDE II - 230;   13,492
7749; AREIA - 230;    5,184
7748; AREIA - 525;    5,184
39813; ARINOS 2 - 500;   10,328
9520; ARIQUEMES - 230;    5,184
302; MOXOTO - 230;   14,390
2624; ASSIS - 440;    5,184
4282; ASSIS - 525;    5,184
2626; ASSIS 2 - 230;    5,184
2677; ATIBAIA 2 - 345;    5,184
7923; ATLANTIDA 2 - 230;    5,184
2786; AVARE - 230;    5,184
2617; AGUA VERMELHA - 500;    7,081
2618; AGUA VERMELHA - 440;    6,690
3947; BARRO ALTO - 230;    9,511
3605; BARRO BRANCO - 345;    6,993
4297; B. DOS COQUEIROS - 230;    8,630
229; B.ESPERANCA - 230;   12,571
4288; B. FLUMINENSE - 500;    6,786
7304; BARRA GRANDE - 230;    5,184
6608; BAIXO IGUACU PR - 230;    5,184
11050; B.JESUS II - 230;   12,283
3236; BARRA PEIXE - 230;    6,268
13103; BACAB - MA - 500;   12,658
9010; BAGE 2 - 230;    5,184
2733; BAGUACU - 440;    5,350
1645; BAGUARI - 230;    8,960
2920; B. SANTISTA - 230;    5,184
2919; B. SANTISTA - 345;    5,184
10410; BALBINA - 230;    9,915
215; BALSAS - 230;   12,467
222; BANABUIU - 230;   14,308
3909; BANDEIRANTE GO - 345;    7,968
2934; BANDEIRANTE SP - 345;    5,184
1480; BARBACENA - 345;    6,439
11286; BARREIRAS II - 230;   10,626
286; BARREIRAS - 230;   10,306
1482; BARREIRO - 345;    7,148
846; BARREIRAS - 500;   11,607
6627; BATEIAS - 230;    5,184
3696; BATEIAS 3 - 500;    5,184
6628; BATEIAS - 525;    5,184
2628; BAURU SP - 440;    5,184
1612; BARAO DE COCAIS 3 - 230;    6,860
1485; B.DESPACHO - 500;    8,139
529; B.ESPERANCA - 500;   12,665
26454; BETIM 6 -345;    7,352
7740; BAIXO IGUACU SC - 230;    5,184
7741; BIGUACU--525;    5,184
2638; BOM JARDIM - 440;    5,184
385; B.J.LAPA II - 230;   11,187
585; BJLAPAII - 500;   11,056
285; B.J.LAPA - 230;   11,187
35351; BRASILIA LESTE - 500;    9,062
7734; BLUMENAU - 230;    5,184
7733; BLUMENAU - 525;    5,184
220; BOM NOME - 230;   14,563
243; BONGI - 230;   11,829
2777; BOTUCATU - 230;    5,184
3936; BRASILIA GERAL - 230;    7,602
3920; BRAS. SUL - 230;    7,936
3919; BRAS. SUL -345;    8,494
3300; BRASNORTE - 230;    6,017
1600; BRAUNA - 230;    8,325
205; BROT.MACAUBAS - 230;   12,238
376; BRUMADO II - 230;    9,112
38913; HELIO VALGAS MG - 345;    9,813
12318; BURITIRAMA - 500;   12,468
9266; CRUZ ALTA 2 - 230;    5,184
4481; CANA BRAVA - 230;   10,507
6615; C.COMPRIDO - 230;    5,184
270; CIC.DANTAS - 230;   13,269
11461; CAMPO FORMOSO - 230;   13,196
9020; C.INDUSTRIAL - 230;    5,184
236; COELHO NETO - 230;   10,827
11253; CURRAIS NOVOS II - 230;   15,203
3720; C. PAULISTA - 500;    6,948
38871; CACU - 230;    8,630
2649; CABREUVA - 230;    5,184
2647; CABREUVA - 440;    5,184
58008; CAETES II - 230;   13,492
51457; CAMAQUA 3 - 230;    5,184
574; CAMACARI - 500;   11,188
284; CAMACARI IV - 230;   10,639
584; CAMACARI IV - 500;   11,156
9030; CAMAQUA - 230;    5,184
3701; CAMPINAS - 345;    5,184
3700; CAMPINAS - 500;    5,184
38951; CAMPOS 2 - 500;    7,921
9015; CAMPO BOM - 230;    5,184
3785; CAMPOS - 345;    7,804
38873; CANARANA CMT - 230;    5,554
9283; CANDELARIA 2 - 230;    5,184
9040; CANDIOTA 2 - 230;    5,184
7753; CANDIOTA 2 - 525;    5,184
50209; CANDIOTA - 230;    5,184
9045; CANOA 1 - 230;    5,184
9050; CANOAS 2 - 230;    5,184
7778; CANOINHA - 230;    5,184
50215; CAPIVARI-230;    5,184
50212; CAPIVARI-525;    5,184
2622; CAPIVARA - 440;    5,326
1202; CARAJAS GO - 230;    6,701
916; CARAJAS PA - 230;   11,300
2966; CARBOCLORO - 230;    5,184
6624; CASCAVEL - 230;    5,184
44900; CASCAVEL NORT - 230;    5,184
6625; CASCAVEL OESTE - 230;    5,184
6626; CASCAVOE - 525;    5,184
6762; CAMPO ASSOBIO - 230;    5,184
235; CASTANHA - 230;    9,995
51704; CASTERTECH - 230;    5,184
7023; CASTRO NORTE - 230;    5,184
272; CATU - 230;   10,181
218; CAIUPE - 230;   13,185
