NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
30251;#1ABL--SP138; ;;5,367;;17,371;;;;;;2
30256;#1AIRL-SP138; ;;5,367;;17,894;;;;;;2
30222;#1ASCH-SP138; ;;5,367;;17,448;;;;;;2
30244;#1ASCP-SP138; ;;5,367;;17,894;;;;;;2
30219;#1ASCS-SP138; ;;5,367;;17,399;;;;;;2
30143;#1BRAS-SP138; ;;5,367;;17,894;;;;;;2
2530;#1COSM-SP138; ;;5,367;;17,371;;;;;;2
30208;#1CRIS-SP138; ;;5,367;;17,578;;;;;;2
30214;#1ITAP-SP138; ;;5,367;;17,578;;;;;;2
30278;#1LIND-SP138; ;;5,367;;17,578;;;;;;2
30260;#1ORIO-SP138; ;;5,367;;17,894;;;;;;2
30265;#1PAU3-SP138; ;;5,367;;17,894;;;;;;2
30286;#1PIR2-SP138; ;;5,367;;17,305;;;;;;2
30269;#1PLAS-SP138; ;;5,367;;17,894;;;;;;2
30276;#1POLY-SP138; ;;5,367;;17,371;;;;;;2
30216;#1PRAD-SP138; ;;5,367;;17,578;;;;;;2
2391;#1REPL-SP138; ;;5,367;;17,894;;;;;;2
30254;#1RHOD-SP138; ;;5,367;;17,894;;;;;;2
30274;#1SANT-SP138; ;;5,367;;17,371;;;;;;2
30247;#1SYNG-SP138; ;;5,367;;17,894;;;;;;2
29983;#1USES-SP138; ;;5,367;;17,371;;;;;;2
30262;#1WMPA-SP138; ;;5,367;;17,894;;;;;;2
30252;#2ABL--SP138; ;;5,367;;17,371;;;;;;2
30257;#2AIRL-SP138; ;;5,367;;17,894;;;;;;2
30223;#2ASCH-SP138; ;;5,367;;17,338;;;;;;2
30245;#2ASCP-SP138; ;;5,367;;17,894;;;;;;2
30220;#2ASCS-SP138; ;;5,367;;17,399;;;;;;2
30142;#2BRAS-SP138; ;;5,367;;17,894;;;;;;2
30273;#2COSM-SP138; ;;5,367;;17,371;;;;;;2
30209;#2CRIS-SP138; ;;5,367;;17,578;;;;;;2
30271;#2INTP-SP138; ;;5,367;;17,371;;;;;;2
30215;#2ITAP-SP138; ;;5,367;;17,578;;;;;;2
30279;#2LIND-SP138; ;;5,367;;17,578;;;;;;2
30261;#2ORIO-SP138; ;;5,367;;17,894;;;;;;2
30266;#2PAU3-SP138; ;;5,367;;17,894;;;;;;2
30287;#2PIR2-SP138; ;;5,367;;17,311;;;;;;2
30270;#2PLAS-SP138; ;;5,367;;17,371;;;;;;2
30277;#2POLY-SP138; ;;5,367;;17,371;;;;;;2
30217;#2PRAD-SP138; ;;5,367;;17,578;;;;;;2
30255;#2RHOD-SP138; ;;5,367;;17,894;;;;;;2
30275;#2SABT-SP138; ;;5,367;;17,371;;;;;;2
30248;#2SYNG-SP138; ;;5,367;;17,371;;;;;;2
30272;#2USES-SP138; ;;5,367;;17,371;;;;;;2
30263;#2WMPA-SP138; ;;5,367;;17,894;;;;;;2
28516;#GALVA-RJ138; ;;7,508;;14,914;;;;;;2
28428;#ROSTR-RJ069; ;;7,708;;14,714;;;;;;2
7312;14JULH-RS230; ;;5,367;;19,490;;;;;;1
7313;14JULHUHE013;B;98,0;5,367;;19,490;;;6311,49;;;1
35025;2.VEND-ES069; ;;8,296;;14,125;;;;;;2
2084;2MARIA-SP034; ;;5,367;,8;17,582;;;;163,34;;2
6931;2VIZIN-PR138; ;;5,367;56,0;17,813;;;;11970,63;;1
33130;3LAG2--SP138; ;;6,704;16,0;15,717;;;;3019,64;;2
1412;3MAIO--MT138; ;;7,867;;14,554;;;;;;2
19582;3MAIO-PCH013;U;;;;14,554;;;;;;2
2294;3PONTE-SP138; ;;5,367;19,0;17,578;;;;4011,91;;2
7152;4BARRA-PR069; ;;5,367;55,2;19,644;;;;13011,94;;1
30068;79_331-SP138; ;;5,367;;17,338;;;;;;2
30069;79_332-SP138; ;;5,367;;17,338;;;;;;2
25808;7QUEDA-MT138; ;;5,367;;17,153;;;;;;2
25809;7QUEDAPCH013;U;;;;17,153;;;;;;2
1334;A-BOA1-MT138; ;;5,769;34,8;16,653;;;;6954,11;;2
22051;A.AZUL-SP088; ;;5,367;166,3;17,819;;;;35558,72;;2
2840;A.AZUL-SP138; ;;5,367;;18,127;;;;;;2
30951;A.AZUL-SP440; ;;5,367;;17,819;;;;;;2
56772;A.BEZ1EOL034;B;28,8;16,410;;8,009;;;5677,25;;;3
56773;A.BEZ2EOL034;B;28,8;16,410;;8,009;;;5677,25;;;3
