Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
2901; ANHANGUERA SP - 230;;  3,752;  0,000;  1,876;  5,178;;;  5,178;
2900; ANHANGUERA - 345;;  4,081;  0,000;  2,040;  5,178;;;  5,178;
2957; APARECIDA - 230;;  7,934;  3,629;  5,782;  5,492;;;  5,492;
2758; ALTA PAULISTA - 400;;  8,826;  2,588;  5,707;  5,417;;;  5,417;
6601; APUCARANA - 230;;  6,744;  0,000;  3,372;  5,178;;;  5,178;
58771; LAGOA BARRO - 230;; 11,128; 16,386; 13,757; 13,467;;; 13,467;
11219; AQUIRAZ - 230;;  9,288; 18,066; 13,677; 13,388;;; 13,388;
1522; ARACUAI - 230;; 12,246; 10,056; 11,151; 10,862;;; 10,862;
11242; ARAPIRACA III - 230;;  6,148; 14,138; 10,143;  9,854;;;  9,854;
5203; ARARAQUARA 2 - 440;;  8,313;  3,171;  5,742;  5,453;;;  5,453;
5202; ARARAQUARA 2 - 500;;  8,753;  3,550;  6,152;  5,862;;;  5,862;
2630; ARARAQUARA - 440;;  7,887;  2,774;  5,331;  5,178;;;  5,178;
3852; ARARAQUARA - 500;;  8,664;  3,479;  6,072;  5,782;;;  5,782;
2673; ARARAS SP - 440;;  6,980;  2,122;  4,551;  5,178;;;  5,178;
38906; ARAXA 3 - 345;;  9,850;  5,803;  7,826;  7,537;;;  7,537;
12203; ARCOVERDE II - 230;;  9,801; 17,913; 13,857; 13,568;;; 13,568;
7749; AREIA - 230;;  7,634;  0,000;  3,817;  5,178;;;  5,178;
7748; AREIA - 525;;  7,849;  0,000;  3,925;  5,178;;;  5,178;
39813; ARINOS 2 - 500;; 11,648;  9,520; 10,584; 10,294;;; 10,294;
9520; ARIQUEMES - 230;;  3,934;  0,000;  1,967;  5,178;;;  5,178;
302; MOXOTO - 230;; 10,880; 18,672; 14,776; 14,487;;; 14,487;
2624; ASSIS - 440;;  8,178;  1,991;  5,085;  5,178;;;  5,178;
4282; ASSIS - 525;;  8,017;  1,545;  4,781;  5,178;;;  5,178;
2626; ASSIS 2 - 230;;  7,826;  1,411;  4,618;  5,178;;;  5,178;
2677; ATIBAIA 2 - 345;;  5,547;  0,995;  3,271;  5,178;;;  5,178;
7923; ATLANTIDA 2 - 230;;  6,769;  0,000;  3,384;  5,178;;;  5,178;
2786; AVARE - 230;;  5,159;  0,000;  2,579;  5,178;;;  5,178;
2617; AGUA VERMELHA - 500;;  9,884;  4,608;  7,246;  6,957;;;  6,957;
2618; AGUA VERMELHA - 440;;  9,679;  4,013;  6,846;  6,557;;;  6,557;
3947; BARRO ALTO - 230;; 10,738;  8,786;  9,762;  9,473;;;  9,473;
3605; BARRO BRANCO - 345;;  8,454;  5,939;  7,196;  6,907;;;  6,907;
4297; B. DOS COQUEIROS - 230;; 11,727;  5,963;  8,845;  8,555;;;  8,555;
229; B.ESPERANCA - 230;;  9,893; 15,811; 12,852; 12,562;;; 12,562;
4288; B. FLUMINENSE - 500;;  9,016;  4,843;  6,930;  6,640;;;  6,640;
7304; BARRA GRANDE - 230;;  8,513;  0,000;  4,256;  5,178;;;  5,178;
6608; BAIXO IGUACU PR - 230;;  8,735;  0,580;  4,657;  5,178;;;  5,178;
11050; B.JESUS II - 230;; 10,156; 14,950; 12,553; 12,263;;; 12,263;
3236; BARRA PEIXE - 230;;  8,882;  3,776;  6,329;  6,040;;;  6,040;
13103; BACAB - MA - 500;; 10,259; 15,650; 12,954; 12,665;;; 12,665;
9010; BAGE 2 - 230;;  7,395;  0,000;  3,698;  5,178;;;  5,178;
2733; BAGUACU - 440;;  8,314;  2,636;  5,475;  5,186;;;  5,186;
1645; BAGUARI - 230;; 10,041;  8,367;  9,204;  8,914;;;  8,914;
2920; B. SANTISTA - 230;;  4,500;  0,000;  2,250;  5,178;;;  5,178;
2919; B. SANTISTA - 345;;  4,870;  0,000;  2,435;  5,178;;;  5,178;
10410; BALBINA - 230;;  7,786; 12,459; 10,123;  9,833;;;  9,833;
215; BALSAS - 230;; 10,431; 15,077; 12,754; 12,464;;; 12,464;
222; BANABUIU - 230;; 10,138; 19,195; 14,667; 14,377;;; 14,377;
3909; BANDEIRANTE GO - 345;;  9,791;  6,517;  8,154;  7,865;;;  7,865;
2934; BANDEIRANTE SP - 345;;  3,910;  0,000;  1,955;  5,178;;;  5,178;
1480; BARBACENA - 345;;  8,105;  5,119;  6,612;  6,323;;;  6,323;
11286; BARREIRAS II - 230;;  9,834; 11,905; 10,869; 10,580;;; 10,580;
286; BARREIRAS - 230;;  9,409; 11,675; 10,542; 10,252;;; 10,252;
1482; BARREIRO - 345;;  8,660;  6,021;  7,340;  7,051;;;  7,051;
846; BARREIRAS - 500;; 11,225; 12,533; 11,879; 11,590;;; 11,590;
6627; BATEIAS - 230;;  6,516;  0,000;  3,258;  5,178;;;  5,178;
3696; BATEIAS 3 - 500;;  7,049;  0,098;  3,574;  5,178;;;  5,178;
6628; BATEIAS - 525;;  7,236;  0,000;  3,618;  5,178;;;  5,178;
2628; BAURU SP - 440;;  7,311;  1,888;  4,599;  5,178;;;  5,178;
1612; BARAO DE COCAIS 3 - 230;;  8,033;  6,118;  7,076;  6,786;;;  6,786;
1485; B.DESPACHO - 500;;  9,774;  6,916;  8,345;  8,055;;;  8,055;
529; B.ESPERANCA - 500;; 10,674; 15,247; 12,960; 12,671;;; 12,671;
26454; BETIM 6 -345;;  8,900;  6,196;  7,548;  7,259;;;  7,259;
7740; BAIXO IGUACU SC - 230;;  6,078;  0,000;  3,039;  5,178;;;  5,178;
7741; BIGUACU--525;;  6,875;  0,000;  3,438;  5,178;;;  5,178;
2638; BOM JARDIM - 440;;  6,630;  1,988;  4,309;  5,178;;;  5,178;
385; B.J.LAPA II - 230;; 11,296; 11,644; 11,470; 11,180;;; 11,180;
585; BJLAPAII - 500;; 11,351; 11,321; 11,336; 11,046;;; 11,046;
285; B.J.LAPA - 230;; 11,296; 11,642; 11,469; 11,180;;; 11,180;
35351; BRASILIA LESTE - 500;; 10,367;  8,210;  9,288;  8,999;;;  8,999;
7734; BLUMENAU - 230;;  6,255;  0,000;  3,128;  5,178;;;  5,178;
7733; BLUMENAU - 525;;  6,846;  0,000;  3,423;  5,178;;;  5,178;
220; BOM NOME - 230;; 10,866; 19,097; 14,982; 14,692;;; 14,692;
243; BONGI - 230;;  7,703; 16,640; 12,172; 11,882;;; 11,882;
2777; BOTUCATU - 230;;  5,365;  0,050;  2,708;  5,178;;;  5,178;
3936; BRASILIA GERAL - 230;;  8,913;  6,660;  7,786;  7,497;;;  7,497;
3920; BRAS. SUL - 230;;  9,305;  6,945;  8,125;  7,835;;;  7,835;
3919; BRAS. SUL -345;;  9,882;  7,515;  8,699;  8,409;;;  8,409;
3300; BRASNORTE - 230;;  9,231;  2,856;  6,044;  5,754;;;  5,754;
1600; BRAUNA - 230;;  9,558;  7,563;  8,561;  8,271;;;  8,271;
205; BROT.MACAUBAS - 230;; 11,673; 13,405; 12,539; 12,249;;; 12,249;
376; BRUMADO II - 230;;  8,545; 10,185;  9,365;  9,076;;;  9,076;
38913; HELIO VALGAS MG - 345;; 11,506;  8,643; 10,075;  9,785;;;  9,785;
12318; BURITIRAMA - 500;; 11,357; 14,169; 12,763; 12,473;;; 12,473;
9266; CRUZ ALTA 2 - 230;;  7,438;  0,000;  3,719;  5,178;;;  5,178;
4481; CANA BRAVA - 230;; 11,604;  9,931; 10,768; 10,478;;; 10,478;
6615; C.COMPRIDO - 230;;  6,189;  0,000;  3,095;  5,178;;;  5,178;
270; CIC.DANTAS - 230;;  9,638; 17,613; 13,625; 13,336;;; 13,336;
11461; CAMPO FORMOSO - 230;; 11,163; 15,858; 13,510; 13,221;;; 13,221;
9020; C.INDUSTRIAL - 230;;  6,863;  0,000;  3,432;  5,178;;;  5,178;
236; COELHO NETO - 230;;  8,055; 14,060; 11,057; 10,768;;; 10,768;
11253; CURRAIS NOVOS II - 230;; 10,782; 20,409; 15,595; 15,306;;; 15,306;
3720; C. PAULISTA - 500;;  9,218;  4,947;  7,082;  6,793;;;  6,793;
38871; CACU - 230;; 11,727;  5,963;  8,845;  8,555;;;  8,555;
2649; CABREUVA - 230;;  5,092;  0,570;  2,831;  5,178;;;  5,178;
2647; CABREUVA - 440;;  6,109;  1,428;  3,768;  5,178;;;  5,178;
58008; CAETES II - 230;;  9,801; 17,913; 13,857; 13,568;;; 13,568;
51457; CAMAQUA 3 - 230;;  7,122;  0,000;  3,561;  5,178;;;  5,178;
574; CAMACARI - 500;;  8,974; 14,028; 11,501; 11,211;;; 11,211;
284; CAMACARI IV - 230;;  8,261; 13,635; 10,948; 10,658;;; 10,658;
584; CAMACARI IV - 500;;  8,951; 13,987; 11,469; 11,180;;; 11,180;
9030; CAMAQUA - 230;;  6,987;  0,000;  3,493;  5,178;;;  5,178;
3701; CAMPINAS - 345;;  6,198;  1,350;  3,774;  5,178;;;  5,178;
3700; CAMPINAS - 500;;  7,349;  2,163;  4,756;  5,178;;;  5,178;
38951; CAMPOS 2 - 500;;  9,408;  6,822;  8,115;  7,826;;;  7,826;
9015; CAMPO BOM - 230;;  6,306;  0,000;  3,153;  5,178;;;  5,178;
3785; CAMPOS - 345;;  9,541;  6,474;  8,007;  7,718;;;  7,718;
38873; CANARANA CMT - 230;;  6,694;  4,490;  5,592;  5,303;;;  5,303;
9283; CANDELARIA 2 - 230;;  7,831;  0,000;  3,915;  5,178;;;  5,178;
9040; CANDIOTA 2 - 230;;  7,664;  0,000;  3,832;  5,178;;;  5,178;
7753; CANDIOTA 2 - 525;;  7,611;  0,000;  3,805;  5,178;;;  5,178;
50209; CANDIOTA - 230;;  7,664;  0,000;  3,832;  5,178;;;  5,178;
9045; CANOA 1 - 230;;  6,637;  0,000;  3,318;  5,178;;;  5,178;
9050; CANOAS 2 - 230;;  7,459;  0,000;  3,730;  5,178;;;  5,178;
7778; CANOINHA - 230;;  5,392;  0,000;  2,696;  5,178;;;  5,178;
50215; CAPIVARI-230;;  7,119;  0,000;  3,560;  5,178;;;  5,178;
50212; CAPIVARI-525;;  7,255;  0,000;  3,628;  5,178;;;  5,178;
2622; CAPIVARA - 440;;  8,598;  2,276;  5,437;  5,178;;;  5,178;
1202; CARAJAS GO - 230;;  8,912;  4,727;  6,820;  6,530;;;  6,530;
916; CARAJAS PA - 230;;  9,786; 13,364; 11,575; 11,286;;; 11,286;
2966; CARBOCLORO - 230;;  4,377;  0,000;  2,188;  5,178;;;  5,178;
6624; CASCAVEL - 230;;  7,337;  0,033;  3,685;  5,178;;;  5,178;
44900; CASCAVEL NORT - 230;;  7,246;  0,000;  3,623;  5,178;;;  5,178;
6625; CASCAVEL OESTE - 230;;  7,554;  0,222;  3,888;  5,178;;;  5,178;
6626; CASCAVOE - 525;;  7,867;  0,692;  4,280;  5,178;;;  5,178;
6762; CAMPO ASSOBIO - 230;;  5,927;  0,000;  2,963;  5,178;;;  5,178;
235; CASTANHA - 230;;  8,025; 12,435; 10,230;  9,941;;;  9,941;
51704; CASTERTECH - 230;;  6,551;  0,000;  3,275;  5,178;;;  5,178;
7023; CASTRO NORTE - 230;;  6,083;  0,000;  3,041;  5,178;;;  5,178;
272; CATU - 230;;  7,694; 13,273; 10,484; 10,194;;; 10,194;
218; CAIUPE - 230;;  9,178; 17,794; 13,486; 13,197;;; 13,197;
9062; CAXIAS SUL 2 - 230;;  6,543;  0,000;  3,272;  5,178;;;  5,178;
9065; CAXIAS 5 -230;;  6,590;  0,000;  3,295;  5,178;;;  5,178;
9066; CAXIAS 6 - 230;;  6,568;  0,000;  3,284;  5,178;;;  5,178;
46948; CAXIAS - 230;;  6,911;  0,000;  3,455;  5,178;;;  5,178;
46947; CAXIAS NORTE - 525;;  7,280;  0,000;  3,640;  5,178;;;  5,178;
9060; CAXIAS NORTE - 230;;  6,707;  0,000;  3,353;  5,178;;;  5,178;
7751; CAXIAS RS - 525;;  7,180;  0,000;  3,590;  5,178;;;  5,178;
4532; CBA - 230;;  5,092;  0,570;  2,831;  5,178;;;  5,178;
2672; CBA TERM - 440;;  5,503;  0,721;  3,112;  5,178;;;  5,178;
7299; CBA LESTE - 230;;  6,657;  0,000;  3,329;  5,178;;;  5,178;
7300; CBA LESTE - 525;;  7,128;  0,000;  3,564;  5,178;;;  5,178;
44655; CURITIBA NORT - 230;;  6,225;  0,000;  3,113;  5,178;;;  5,178;
2802; CAPAO BONITO - 230;;  3,399;  0,000;  1,700;  5,178;;;  5,178;
1153; CACHOEIRA DOURADA - 230;; 11,122;  6,082;  8,602;  8,313;;;  8,313;
2941; TR.CENTRO 1 - 230;;  3,178;  0,000;  1,589;  5,178;;;  5,178;
2942; TR.CENTRO 2 - 230;;  3,178;  0,000;  1,589;  5,178;;;  5,178;
2943; CENTRO - 230;;  2,882;  0,000;  1,441;  5,178;;;  5,178;
44906; CERQUILHO 3 - 230;;  4,323;  0,000;  2,161;  5,178;;;  5,178;
39850; CAMPO GRANDE II - 230;;  8,411;  2,493;  5,452;  5,178;;;  5,178;
11244; CAMPINA GRANDE II - 230;;  9,822; 18,667; 14,244; 13,955;;; 13,955;
12244; CAMPINA GRANDE III - 230;; 10,006; 18,815; 14,410; 14,121;;; 14,121;
544; CAMPINA GRANDE III - 500;; 10,391; 18,757; 14,574; 14,285;;; 14,285;
58208; CHAPADA 1 PI - 230;; 11,252; 17,351; 14,301; 14,012;;; 14,012;
58217; CHAPADA 2 PI - 230;; 11,177; 17,675; 14,426; 14,136;;; 14,136;
58227; CHAPADA 3 PI - 230;; 11,315; 18,054; 14,685; 14,395;;; 14,395;
13020; CHAPADINHA II - 230;;  8,373; 14,260; 11,317; 11,027;;; 11,027;
38853; CHAPADAO - 230;;  9,577;  3,768;  6,673;  6,383;;;  6,383;
7882; CHARQUEADAS 3 - 230;;  7,032;  0,000;  3,516;  5,178;;;  5,178;
7780; CHARQUEADAS (SE) - 230;;  6,841;  0,000;  3,420;  5,178;;;  5,178;
2773; CHAVANTES - 230;;  6,444;  0,213;  3,328;  5,178;;;  5,178;
6617; C.IND. CURITIBA - 230;;  5,999;  0,000;  3,000;  5,178;;;  5,178;
4582; CLAUDIA - 500;; 11,659;  5,602;  8,631;  8,341;;;  8,341;
274; CAMACARI II - 230;;  8,146; 13,484; 10,815; 10,526;;; 10,526;
7776; C.MOURAO - 230;;  7,635;  0,000;  3,817;  5,178;;;  5,178;
11246; CEAMIRIM - 230;; 10,610; 19,609; 15,110; 14,820;;; 14,820;
11546; CEA.MIRIM II - 500;; 10,769; 19,359; 15,064; 14,774;;; 14,774;
12201; CURRAL NOVO PIAUI - 230;; 11,395; 17,101; 14,248; 13,958;;; 13,958;
12501; CURRAL NOVO PIAUI - 500;; 11,301; 16,699; 14,000; 13,711;;; 13,711;
7723; CAMPOS NOVOS - 230;;  8,420;  0,000;  4,210;  5,178;;;  5,178;
7736; CAMPOS NOVOS - 525;;  7,687;  0,000;  3,843;  5,178;;;  5,178;
40663; CODEMI GO- 230;; 11,234;  9,604; 10,419; 10,129;;; 10,129;
5201; C.PORTO VELHO - 500;; 18,259;  8,927; 13,593; 13,304;;; 13,304;
7850; CERRO CHATO - 230;;  7,664;  0,000;  3,832;  5,178;;;  5,178;
5199; C.PORTO VELHO - 230;;  4,121;  0,000;  2,060;  5,178;;;  5,178;
41172; COLIDER - 500;; 11,659;  5,602;  8,631;  8,341;;;  8,341;
591; COLINAS - 500;; 10,753; 13,778; 12,265; 11,976;;; 11,976;
4320; COMPERJ - 345;;  8,457;  5,217;  6,837;  6,547;;;  6,547;
7917; ENSEAD-SC2 - 30;;  5,819;  0,000;  2,910;  5,178;;;  5,178;
233; SE COREMAS II - 230;; 10,012; 18,665; 14,338; 14,049;;; 14,049;
3908; CORUMBA - 345;; 10,199;  6,789;  8,494;  8,204;;;  8,204;
38851; CORUMBA 2 - 30;;  7,600;  1,956;  4,778;  5,178;;;  5,178;
279; COTEGIPE - 230;;  7,876; 13,294; 10,585; 10,296;;; 10,296;
11033; COTEMINAS - 230;;  9,639; 18,463; 14,051; 13,761;;; 13,761;
3276; COXIPO - 230;;  7,734;  2,329;  5,032;  5,178;;;  5,178;
1616; CONSE. PENA - 230;;  9,858;  8,077;  8,967;  8,678;;;  8,678;
11217; CRATO 2 - 230;; 10,583; 17,856; 14,219; 13,930;;; 13,930;
10405; CRISTIANO ROCHA - 230;;  7,501; 12,088;  9,795;  9,505;;;  9,505;
4283; CUIABA - 230;;  7,951;  2,501;  5,226;  5,178;;;  5,178;
4284; CUIABA - 500;;  8,446;  2,985;  5,715;  5,426;;;  5,426;
7739; CURITIBA - 230;;  6,303;  0,000;  3,151;  5,178;;;  5,178;
7732; CURITIBA - 525;;  7,121;  0,000;  3,560;  5,178;;;  5,178;
219; DELM. GOUVEIA - 230;;  8,623; 17,108; 12,866; 12,576;;; 12,576;
281; D.PITUACU - 230;;  7,559; 13,078; 10,318; 10,029;;; 10,029;
4361; DARDANELOS - 230;; 10,243;  3,387;  6,815;  6,525;;;  6,525;
7745; DESTERRO - 230;;  5,088;  0,000;  2,544;  5,178;;;  5,178;
9090; DONA FRANCISCA - 230;;  8,633;  0,000;  4,317;  5,178;;;  5,178;
6761; D. INDUSTRIAL SJP - 230;;  6,085;  0,000;  3,042;  5,178;;;  5,178;
2664; JANDIRA - 440;;  5,489;  0,856;  3,172;  5,178;;;  5,178;
7771; DOURADOS 2 - 230;;  8,615;  2,232;  5,424;  5,178;;;  5,178;
7757; DOURADOS - 230;;  8,558;  2,151;  5,354;  5,178;;;  5,178;
51003; J. BOTANICO 2 - 230;;  5,963;  0,000;  2,982;  5,178;;;  5,178;
51002; J. BOTANICO 1 - 230;;  6,162;  0,000;  3,081;  5,178;;;  5,178;
2923; DOMENICO RANGONI - 345;;  4,866;  0,000;  2,433;  5,178;;;  5,178;
287; E. MARTIN - 230;; 10,443; 16,680; 13,562; 13,272;;; 13,272;
2939; EDGARD SOUZA - 230;;  4,300;  0,000;  2,150;  5,178;;;  5,178;
38862; EDEIA - 230;; 10,972;  5,663;  8,318;  8,028;;;  8,028;
9097; ELDORADO - 230;;  6,757;  0,000;  3,378;  5,178;;;  5,178;
214; EMBASA - 230;;  7,334; 12,089;  9,711;  9,422;;;  9,422;
1509; EMBORCACAO - 500;; 10,295;  6,671;  8,483;  8,193;;;  8,193;
2645; EMBU-GUACU - 345;;  4,718;  0,000;  2,359;  5,178;;;  5,178;
2643; EMBU-GUACU - 440;;  5,315;  0,615;  2,965;  5,178;;;  5,178;
13230; ENCRUZO - 230;;  8,004; 13,941; 10,973; 10,683;;; 10,683;
3946; ESTREITO - 345;;  9,294;  5,082;  7,188;  6,899;;;  6,899;
4302; ESTREITO - 500;;  9,209;  5,268;  7,238;  6,949;;;  6,949;
269; EUNAPOLI - 230;;  8,287;  9,070;  8,678;  8,389;;;  8,389;
12546; EXTREMOZ II - 230;; 10,276; 19,432; 14,854; 14,565;;; 14,565;
7306; FOZ DO CHAPECO - 230;;  8,873;  0,000;  4,436;  5,178;;;  5,178;
6653; FCHOPIM--230;;  9,148;  0,153;  4,650;  5,178;;;  5,178;
4321; F.DIAS - 440;;  7,195;  2,624;  4,909;  5,178;;;  5,178;
4322; F.DIAS - 500;;  8,054;  3,558;  5,806;  5,517;;;  5,517;
7782; FARROUPILHA - 230;;  6,639;  0,000;  3,320;  5,178;;;  5,178;
9541; FEIJO - 230;;  0,493;  0,000;  0,247;  5,178;;;  5,178;
9095; FIBR-F RS - 230;;  6,724;  0,000;  3,362;  5,178;;;  5,178;
6651; FIGUEIRA - 230;;  6,442;  0,000;  3,221;  5,178;;;  5,178;
1194; FIRMINOPOLIS - 230;; 11,056;  5,885;  8,470;  8,181;;;  8,181;
212; FLORESTA II - 230;; 10,968; 19,039; 15,003; 14,714;;; 14,714;
21049; FORD - 230;;  7,691; 13,413; 10,552; 10,262;;; 10,262;
7743; FORQUILINHA - 230;;  6,311;  0,000;  3,155;  5,178;;;  5,178;
325; FORTALEZA II - 230;;  9,339; 17,624; 13,482; 13,192;;; 13,192;
525; FORTALEZA II - 500;; 10,239; 17,975; 14,107; 13,818;;; 13,818;
225; FORTALEZA - 230;;  9,291; 17,703; 13,497; 13,208;;; 13,208;
3642; F.IGUACU - 765;;  7,619;  0,667;  4,143;  5,178;;;  5,178;
6652; F.IGUACUNORTE - 230;;  4,314;  0,000;  2,157;  5,178;;;  5,178;
276; FUNIL - 230;;  5,574; 11,907;  8,741;  8,451;;;  8,451;
3808; FURNAS - 345;;  8,998;  4,994;  6,996;  6,706;;;  6,706;
275; G. MANGABEIRA - 230;;  7,997; 12,569; 10,283;  9,994;;;  9,994;
58405; MLGICO CE - 230;; 10,484; 18,501; 14,493; 14,203;;; 14,203;
8720; GARABI 1 - 525;;  7,706;  0,000;  3,853;  5,178;;;  5,178;
8721; GARABI 2 - 525;;  7,706;  0,000;  3,853;  5,178;;;  5,178;
349; GARANHUNS II - 230;;  9,801; 17,913; 13,857; 13,568;;; 13,568;
549; GARANHUNS - 500;; 10,097; 17,963; 14,030; 13,741;;; 13,741;
9100; GARIBALDI - 230;;  6,281;  0,000;  3,140;  5,178;;;  5,178;
46942; GASPAR 2 -230;;  6,197;  0,000;  3,099;  5,178;;;  5,178;
7713; GASPAR 2 - 525;;  6,823;  0,000;  3,412;  5,178;;;  5,178;
4533; GERDAU SP - 440;;  5,817;  1,162;  3,490;  5,178;;;  5,178;
2675; GETULINA - 440;;  8,010;  2,316;  5,163;  5,178;;;  5,178;
11051; GILBUES - 230;; 11,082; 13,962; 12,522; 12,233;;; 12,233;
836; GILBUES II - 500;; 11,255; 14,115; 12,685; 12,396;;; 12,396;
23321; GOIANIA LESTE - 230;;  8,459;  4,692;  6,576;  6,286;;;  6,286;
247; GOIANINHA - 230;;  8,764; 17,744; 13,254; 12,964;;; 12,964;
11260; Gentio do Ouro II - 230;; 11,837; 14,272; 13,055; 12,765;;; 12,765;
11560; Gentio do Ouro II - 500;; 11,426; 13,618; 12,522; 12,233;;; 12,233;
6663; PARIGOT SOUZA - 230;;  7,943;  0,000;  3,971;  5,178;;;  5,178;
7021; GUARAPUAVA OESTE - 230;;  7,544;  0,000;  3,772;  5,178;;;  5,178;
3759; GRAJAU - 500;;  8,256;  4,638;  6,447;  6,157;;;  6,157;
6664; GRALHA AZUL - 230;;  6,764;  0,000;  3,382;  5,178;;;  5,178;
7750; GRAVATAI - 525;;  7,352;  0,000;  3,676;  5,178;;;  5,178;
9110; GRAVATA2 - 230;;  6,857;  0,000;  3,429;  5,178;;;  5,178;
7924; GRAVATAI3 - 230;;  6,758;  0,000;  3,379;  5,178;;;  5,178;
50214; GUAIBA3 - 230;;  7,138;  0,000;  3,569;  5,178;;;  5,178;
50213; GUAIBA3 - 525;;  7,578;  0,000;  3,789;  5,178;;;  5,178;
9120; GUAIBA - 230;;  7,121;  0,000;  3,561;  5,178;;;  5,178;
6665; GUAIRA F -230;;  7,642;  0,585;  4,114;  5,178;;;  5,178;
6630; GUAIRA F - 525;;  7,694;  0,643;  4,168;  5,178;;;  5,178;
390; GUAMA - 230;;  8,854; 13,030; 10,942; 10,653;;; 10,653;
9130; GUARITA - 230;;  7,976;  0,000;  3,988;  5,178;;;  5,178;
3831; GUARULHOS - 345;;  4,115;  0,000;  2,058;  5,178;;;  5,178;
1638; GUILMAN - 230;;  9,408;  7,494;  8,451;  8,162;;;  8,162;
39040; GURUPI - 230;; 10,566; 11,615; 11,090; 10,801;;; 10,801;
5002; GURUPI - 500;; 10,921; 11,596; 11,259; 10,969;;; 10,969;
2720; GV - 230;;  7,124;  2,738;  4,931;  5,178;;;  5,178;
1619; VALADARES - 230;;  9,662;  8,072;  8,867;  8,578;;;  8,578;
38921; VALADARES 6 - 500;; 10,174;  8,941;  9,557;  9,268;;;  9,268;
3384; HENRY BORDEN - 230;;  4,368;  0,000;  2,184;  5,178;;;  5,178;
44652; HUBNER - 230;;  5,824;  0,000;  2,912;  5,178;;;  5,178;
38856; ILHA SOLTEIRA 2 - 230;;  9,587;  3,719;  6,653;  6,364;;;  6,364;
38876; ILHA SOLTEIRA 2 - 440;;  9,467;  3,492;  6,480;  6,190;;;  6,190;
2611; ILHA SOLTEIRA - 440;;  9,465;  3,486;  6,475;  6,186;;;  6,186;
365; IBIAPINA II – 230;; 10,133; 16,765; 13,449; 13,159;;; 13,159;
288; IBICOARA - 230;;  9,616; 10,943; 10,280;  9,990;;;  9,990;
588; IBICOARA - 500;; 10,339; 11,427; 10,883; 10,593;;; 10,593;
6680; IBIPORA - 230;;  6,377;  0,000;  3,189;  5,178;;;  5,178;
3691; IBIUNA - 345;;  4,590;  0,000;  2,295;  5,178;;;  5,178;
3690; IBIUNA - 500;;  5,883;  0,706;  3,294;  5,178;;;  5,178;
217; ICO - 230;;  9,722; 18,513; 14,118; 13,828;;; 13,828;
394; IGAPORA II - 230;; 11,520; 11,329; 11,424; 11,135;;; 11,135;
11394; IGAPORA III - 230;; 11,445; 11,117; 11,281; 10,992;;; 10,992;
11594; IGAPORA III - 500;; 11,270; 10,712; 10,991; 10,702;;; 10,702;
7714; IGUATEMI 2 MS - 230;;  7,537;  0,755;  4,146;  5,178;;;  5,178;
9264; IJUI 2 - 230;;  7,260;  0,000;  3,630;  5,178;;;  5,178;
7918; CAIACA-SC - 230;;  5,422;  0,000;  2,711;  5,178;;;  5,178;
