BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   18,101;         ;         ;         
2840; AGUA AZUL - 138;   18,101;;;
30951; AGUA AZUL - 440                                                      ;   17,793;         ;         ;         
30951; AGUA AZUL - 440;   17,793;;;
 1206; AG.LINDAS230                                                         ;   13,765;         ;         ;         
1206; AG.LINDAS230;   13,765;;;
 1943; ANGRA AMPLA - 138                                                    ;   14,935;         ;         ;         
1943; ANGRA AMPLA - 138;   14,935;;;
  151; ACU II - 138                                                         ;    7,998;         ;         ;         
151; ACU II - 138;    7,998;;;
  251; ACU II - 230                                                         ;    7,998;         ;         ;         
251; ACU II - 230;    7,998;;;
11265; ACU III - 230                                                        ;    7,998;         ;         ;         
11265; ACU III - 230;    7,998;;;
11565; ACU III - 500                                                        ;    7,998;         ;         ;         
11565; ACU III - 500;    7,998;;;
  600; ABAIXADORA - 69                                                      ;    7,998;         ;         ;         
600; ABAIXADORA - 69;    7,998;;;
 7747; ABDON BATISTA - 230                                                  ;   18,421;         ;         ;         
7747; ABDON BATISTA - 230;   18,421;;;
 7744; ABDON BATISTA - 525                                                  ;   18,682;         ;         ;         
7744; ABDON BATISTA - 525;   18,682;;;
 9590; ABUNA - 13,8                                                         ;   23,207;         ;         ;         
9590; ABUNA - 13,8;   23,207;;;
 9636; ABUNA - 138                                                          ;   23,207;         ;         ;         
9636; ABUNA - 138;   23,207;;;
 9537; ABUNA - 230                                                          ;   23,207;         ;         ;         
9537; ABUNA - 230;   23,207;;;
  559; ACAILANDIA - 500                                                     ;    9,790;         ;         ;         
559; ACAILANDIA - 500;    9,790;;;
55412; ACARAU II – 230                                                      ;    8,695;         ;         ;         
55412; ACARAU II – 230;    8,695;;;
12907; ACARAT CE - 230                                                      ;    8,713;         ;         ;         
12907; ACARAT CE - 230;    8,713;;;
12902; ACARAT-CE500                                                         ;    8,743;         ;         ;         
12902; ACARAT-CE500;    8,743;;;
 4475; ACESITA - 230                                                        ;   15,338;         ;         ;         
4475; ACESITA - 230;   15,338;;;
 3155; EMPLAL - 138                                                         ;   15,695;         ;         ;         
3155; EMPLAL - 138;   15,695;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,355;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,355;;;
 3729; ADRIANOPOLIS - 345                                                   ;   15,297;         ;         ;         
3729; ADRIANOPOLIS - 345;   15,297;;;
 3728; ADRIANOPOLIS - 500                                                   ;   15,052;         ;         ;         
3728; ADRIANOPOLIS - 500;   15,052;;;
 3031; AGUAI - 138                                                          ;   17,295;         ;         ;         
3031; AGUAI - 138;   17,295;;;
 1637; AIMORES - 230                                                        ;   13,550;         ;         ;         
1637; AIMORES - 230;   13,550;;;
 2336; AJINOMOTO VAL - 138                                                  ;   16,121;         ;         ;         
2336; AJINOMOTO VAL - 138;   16,121;;;
