BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
2338; DOIS CORREGOS - 138;    8,925;    9,029;;
543; TRES IRMAOS - 138;    7,812;    7,747;;
542; TRES IRMAOS - 440;    7,739;    7,661;;
1903; TRES LAGOAS 1 - 138;    7,877;    7,827;;
8344; ABAIARA - 230;    4,801;    4,260;;
6203; ABAIXADORA - 69;    5,091;    4,575;;
9739; ABDON BATISTA - 230;    8,736;    9,328;;
9738; ABDON BATISTA - 525;    8,898;    9,485;;
6931; ABUNA - 138;    7,585;    6,926;;
6930; ABUNA - 230;    7,585;    6,926;;
6700; ACAILANDIA - 500;    5,268;    4,708;;
5923; ACARAT CE - 230;    4,953;    4,338;;
5318; ACARAT-CE500;    4,982;    4,369;;
5486; ACARAU II – 230;    4,943;    4,326;;
1596; ACESITA - 230;    8,680;    8,596;;
5463; ACU II - 69;    4,337;    4,009;;
5468; ACU II - 138;    4,480;    4,009;;
5461; ACU II - 230;    4,337;    4,009;;
5351; ACU III - 230;    4,314;    4,009;;
5350; ACU III - 500;    4,475;    4,009;;
173; ADRIANOPOLIS - 138;    8,527;    8,432;;
140; ADRIANOPOLIS - 345;    8,545;    8,455;;
106; ADRIANOPOLIS - 500;    8,436;    8,370;;
2974; AGUAS LINDAS - 69;    7,232;    6,880;;
2987; AG.LINDAS230;    7,232;    6,880;;
5106; ANGELIM - 13,8;    5,449;    4,917;;
3801; AGUAI - 138;    8,747;    8,790;;
452; AGUA AZUL - 138;    9,083;    9,174;;
453; AGUA AZUL - 440;    9,067;    9,156;;
4043; AIMORES - 230;    7,632;    7,367;;
3934; AJINOMOTO BIO - 138;    9,791;   10,058;;
5796; ALAGOINHA 2 - 69;    6,789;    6,639;;
6000; ALAGOAS 2 - 230;    6,789;    6,639;;
1185; ALEGRETE2 - 69;    8,837;    9,681;;
1186; ALEGRETE2 - 230;    8,841;    9,690;;
8163; ALEX - 230;    4,275;    4,009;;
6523; ALTAMIRA - 69;    6,315;    5,871;;
6521; ALTAMIRA - 230;    6,315;    5,871;;
668; ALTA PAULISTA - 400;    8,016;    8,002;;
2336; AMPARO - 138;    8,918;    8,992;;
1079; ANASTACIO - 138;    8,592;    8,722;;
1078; ANASTACIO - 230;    8,583;    8,711;;
3840; AVANTI N.CORT - 138;    7,871;    7,821;;
3882; ANDRADINA - 138;    7,872;    7,819;;
44594; ANEMUS - 230;    4,222;    4,009;;
5100; ANGELIM - 500;    5,331;    4,799;;
5103; ANGELIM - 69;    5,449;    4,917;;
5101; ANGELIM - 230;    5,448;    4,916;;
185; ANGRA 1 - 138;    8,383;    8,308;;
105; ANGRA - 500;    8,307;    8,227;;
1773; ANGRA AMPLA - 138;    8,421;    8,349;;
762; ANHANGUERA - 69;    7,917;    7,796;;
761; ANHANGUERA - 138;    7,908;    7,785;;
760; ANHANGUERA GO - 230;    7,917;    7,796;;
444; ANHANGUERA - 88;    9,293;    9,410;;
431; ANHANGUERA SP - 230;    9,697;    9,908;;
439; ANHANGUERA - 345;    9,293;    9,410;;
459; APARECIDA - 88;    8,739;    8,763;;
458; APARECIDA - 230;    8,739;    8,763;;
879; APUCARANA - 138;    9,097;    9,452;;
878; APUCARANA - 230;    9,097;    9,453;;
5383; AQUIRAZ II - 69;    5,231;    4,686;;
5381; AQUIRAZ - 230;    5,231;    4,686;;
2296; ARACATUBA - 138;    8,183;    8,170;;
4081; ARACUAI 2 - 138;    5,825;    5,306;;
4070; ARACUAI - 230;    5,848;    5,331;;
6083; ARAPIRACA III - 69;    7,504;    7,293;;
6081; ARAPIRACA III - 230;    7,504;    7,293;;
3802; ARARAS 1 - 138;    8,735;    8,793;;
3803; ARARAS 2 - 138;    8,745;    8,805;;
560; ARARAQUARA CTP - 138;    8,439;    8,457;;
559; ARARAQUARA - 440;    8,455;    8,479;;
101; ARARAQUARA - 500;    8,034;    8,008;;
99; ARARAQUARA - 525;    8,034;    8,008;;
589; ARARAS SP - 440;    8,801;    8,868;;
7058; ARARAQUARA 2 - 440;    8,202;    8,190;;
7057; ARARAQUARA 2 - 500;    8,057;    8,029;;
7411; ARAXA 3 - 138;    7,423;    7,205;;
7410; ARAXA 3 - 345;    7,393;    7,171;;
5093; ARCOVERDE II - 69;    5,378;    4,821;;
5092; ARCOVERDE II - 230;    5,378;    4,821;;
9336; AREIA - 13,8;    9,076;    9,573;;
823; AREIA - 138;    9,077;    9,575;;
934; AREIA - 230;    9,063;    9,556;;
933; AREIA - 525;    8,671;    9,130;;
4349; ARINOS 2 - 500;    5,694;    5,180;;
6881; ARIQUEMES - 69;    7,662;    7,136;;
6880; ARIQUEMES - 230;    7,662;    7,136;;
3804; A.NOGUEIRA - 138;    8,796;    8,867;;
3841; ARUJA - 138;    9,099;    9,192;;
7626; ARUJA 2 - 138;    9,095;    9,187;;
45680; ASOLO 2 - 230;    6,838;    6,567;;
552; ASSIS - 440;    8,279;    8,339;;
556; ASSIS - 525;    8,282;    8,396;;
3192; ASSIS I - 88;    8,670;    8,820;;
551; ASSIS 2 - 230;    8,626;    8,774;;
3193; ASSIS III - 88;    8,661;    8,810;;
4130; PETRO ATIBAIA - 138;    9,062;    9,150;;
3842; ATIBAIA 1 - 138;    9,061;    9,148;;
697; ATIBAIA 2 - 345;    9,103;    9,191;;
3843; ATIBAIA 3 - 138;    9,071;    9,161;;
1331; ATLANTIDA 2 - 69;    9,620;   10,397;;
1330; ATLANTIDA 2 - 230;    9,620;   10,397;;
2337; AUXILIADORA - 138;    9,407;    9,603;;
629; AVARE - 230;    9,638;    9,884;;
3150; AVARE NOVA - 230;    9,638;    9,884;;
537; AGUA VERMELHA - 138;    7,779;    7,693;;
536; AGUA VERMELHA - 440;    7,681;    7,575;;
535; AGUA VERMELHA - 500;    7,531;    7,388;;
451; AVILLAR - 230;    9,397;    9,536;;
3058; VILA DE PAIVA - 88;    9,280;    9,373;;
9891; ANDIRA LESTE - 138;    9,133;    9,419;;
9892; ANDIRA LESTE - 230;    9,104;    9,368;;
229; BARRO ALTO - 230;    6,641;    6,137;;
2980; BARRO ALTO - 69;    6,641;    6,137;;
4040; BARRO BRANCO - 345;    8,154;    7,983;;
3146; BERNAR.CAMPOS - 88;    9,209;    9,420;;
9444; B. DOS COQUEIROS - 230;    6,770;    6,485;;
5511; B.ESPERANCA - 230;    5,552;    5,034;;
