Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
51704; CASTERTECH - 230;;  7,836;  0,284;  4,060;  4,563;;;  4,563;
7023; CASTRO NORTE - 230;;  6,590;  0,789;  3,690;  4,563;;;  4,563;
272; CATU - 230;;  5,933; 11,318;  8,626;  8,603;;;  8,603;
218; CAIUPE - 230;;  7,202; 14,083; 10,643; 10,619;;; 10,619;
9062; CAXIAS SUL 2 - 230;;  7,827;  0,288;  4,057;  4,563;;;  4,563;
9065; CAXIAS 5 -230;;  7,829;  0,311;  4,070;  4,563;;;  4,563;
9066; CAXIAS 6 - 230;;  7,855;  0,289;  4,072;  4,563;;;  4,563;
46948; CAXIAS - 230;;  8,151;  0,523;  4,337;  4,563;;;  4,563;
46947; CAXIAS NORTE - 525;;  8,457;  0,900;  4,679;  4,656;;;  4,656;
9060; CAXIAS NORTE - 230;;  7,908;  0,380;  4,144;  4,563;;;  4,563;
7751; CAXIAS RS - 525;;  8,353;  0,793;  4,573;  4,563;;;  4,563;
4532; CBA - 230;;  4,849;  2,079;  3,464;  4,563;;;  4,563;
2672; CBA TERM - 440;;  5,160;  2,188;  3,674;  4,563;;;  4,563;
7299; CBA LESTE - 230;;  7,677;  1,182;  4,430;  4,563;;;  4,563;
7300; CBA LESTE - 525;;  8,191;  1,701;  4,946;  4,922;;;  4,922;
44655; CURITIBA NORT - 230;;  7,239;  0,986;  4,113;  4,563;;;  4,563;
2802; CAPAO BONITO - 230;;  4,104;  0,146;  2,125;  4,563;;;  4,563;
1153; CACHOEIRA DOURADA - 230;;  9,512;  5,770;  7,641;  7,618;;;  7,618;
2941; TR.CENTRO 1 - 230;;  3,052;  0,643;  1,848;  4,563;;;  4,563;
2942; TR.CENTRO 2 - 230;;  3,052;  0,643;  1,848;  4,563;;;  4,563;
2943; CENTRO - 230;;  2,817;  0,473;  1,645;  4,563;;;  4,563;
44906; CERQUILHO 3 - 230;;  4,322;  1,116;  2,719;  4,563;;;  4,563;
39850; CAMPO GRANDE II - 230;;  8,303;  3,680;  5,991;  5,968;;;  5,968;
11244; CAMPINA GRANDE II - 230;;  7,343; 14,445; 10,894; 10,871;;; 10,871;
12244; CAMPINA GRANDE III - 230;;  7,527; 14,581; 11,054; 11,031;;; 11,031;
544; CAMPINA GRANDE III - 500;;  8,002; 14,635; 11,318; 11,295;;; 11,295;
58208; CHAPADA 1 PI - 230;;  9,067; 13,424; 11,246; 11,222;;; 11,222;
58217; CHAPADA 2 PI - 230;;  9,061; 13,869; 11,465; 11,442;;; 11,442;
58227; CHAPADA 3 PI - 230;;  9,261; 14,323; 11,792; 11,769;;; 11,769;
13020; CHAPADINHA II - 230;;  6,657; 10,996;  8,826;  8,803;;;  8,803;
38853; CHAPADAO - 230;;  9,631;  4,949;  7,290;  7,267;;;  7,267;
7882; CHARQUEADAS 3 - 230;;  8,192;  0,393;  4,292;  4,563;;;  4,563;
7780; CHARQUEADAS (SE) - 230;;  8,005;  0,275;  4,140;  4,563;;;  4,563;
2773; CHAVANTES - 230;;  6,184;  1,620;  3,902;  4,563;;;  4,563;
6617; C.IND. CURITIBA - 230;;  7,176;  0,827;  4,002;  4,563;;;  4,563;
4582; CLAUDIA - 500;;  8,256;  4,736;  6,496;  6,473;;;  6,473;
274; CAMACARI II - 230;;  6,490; 11,660;  9,075;  9,052;;;  9,052;
7776; C.MOURAO - 230;;  8,438;  1,537;  4,987;  4,964;;;  4,964;
11246; CEAMIRIM - 230;;  8,116; 15,284; 11,700; 11,677;;; 11,677;
11546; CEA.MIRIM II - 500;;  8,275; 15,034; 11,655; 11,631;;; 11,631;
12201; CURRAL NOVO PIAUI - 230;;  9,243; 13,245; 11,244; 11,221;;; 11,221;
12501; CURRAL NOVO PIAUI - 500;;  9,201; 12,935; 11,068; 11,045;;; 11,045;
7723; CAMPOS NOVOS - 230;;  9,569;  1,573;  5,571;  5,548;;;  5,548;
7736; CAMPOS NOVOS - 525;;  8,817;  1,479;  5,148;  5,125;;;  5,125;
40663; CODEMI GO- 230;;  9,146;  8,534;  8,840;  8,817;;;  8,817;
5201; C.PORTO VELHO - 500;; 15,924;  8,644; 12,284; 12,261;;; 12,261;
7850; CERRO CHATO - 230;; 10,443;  0,323;  5,383;  5,360;;;  5,360;
5199; C.PORTO VELHO - 230;;  1,767;  0,000;  0,884;  4,563;;;  4,563;
41172; COLIDER - 500;;  8,256;  4,736;  6,496;  6,473;;;  6,473;
591; COLINAS - 500;;  9,025; 10,520;  9,772;  9,749;;;  9,749;
4320; COMPERJ - 345;;  7,244;  5,268;  6,256;  6,232;;;  6,232;
7917; ENSEAD-SC2 - 30;;  6,973;  0,183;  3,578;  4,563;;;  4,563;
233; SE COREMAS II - 230;;  8,084; 15,189; 11,636; 11,613;;; 11,613;
3908; CORUMBA - 345;;  8,525;  6,492;  7,508;  7,485;;;  7,485;
38851; CORUMBA 2 - 30;;  7,341;  3,045;  5,193;  5,170;;;  5,170;
279; COTEGIPE - 230;;  6,132; 11,396;  8,764;  8,741;;;  8,741;
11033; COTEMINAS - 230;;  7,185; 14,281; 10,733; 10,710;;; 10,710;
3276; COXIPO - 230;;  7,191;  3,460;  5,326;  5,302;;;  5,302;
1616; CONSE. PENA - 230;;  8,135;  6,924;  7,530;  7,507;;;  7,507;
11217; CRATO 2 - 230;;  8,564; 13,866; 11,215; 11,192;;; 11,192;
10405; CRISTIANO ROCHA - 230;;  5,488;  8,373;  6,931;  6,907;;;  6,907;
4283; CUIABA - 230;;  7,243;  3,516;  5,380;  5,356;;;  5,356;
4284; CUIABA - 500;;  7,523;  3,884;  5,703;  5,680;;;  5,680;
7739; CURITIBA - 230;;  7,498;  1,005;  4,252;  4,563;;;  4,563;
7732; CURITIBA - 525;;  8,204;  1,698;  4,951;  4,927;;;  4,927;
60141; VEREDA - 345;; 10,419;  8,335;  9,377;  9,354;;;  9,354;
219; DELM. GOUVEIA - 230;;  6,736; 13,449; 10,092; 10,069;;; 10,069;
281; D.PITUACU - 230;;  5,835; 11,190;  8,512;  8,489;;;  8,489;
4361; DARDANELOS - 230;;  8,533;  3,797;  6,165;  6,142;;;  6,142;
7745; DESTERRO - 230;;  6,272;  0,000;  3,136;  4,563;;;  4,563;
9090; DONA FRANCISCA - 230;; 10,512;  0,387;  5,449;  5,426;;;  5,426;
6761; D. INDUSTRIAL SJP - 230;;  7,253;  0,837;  4,045;  4,563;;;  4,563;
2664; JANDIRA - 440;;  5,417;  2,576;  3,996;  4,563;;;  4,563;
7771; DOURADOS 2 - 230;;  8,576;  3,515;  6,046;  6,022;;;  6,022;
7757; DOURADOS - 230;;  8,548;  3,454;  6,001;  5,978;;;  5,978;
51003; J. BOTANICO 2 - 230;;  6,959;  0,000;  3,479;  4,563;;;  4,563;
51002; J. BOTANICO 1 - 230;;  7,178;  0,000;  3,589;  4,563;;;  4,563;
2923; DOMENICO RANGONI - 345;;  5,013;  1,780;  3,396;  4,563;;;  4,563;
287; E. MARTIN - 230;;  8,606; 13,689; 11,147; 11,124;;; 11,124;
2939; EDGARD SOUZA - 230;;  4,116;  1,497;  2,806;  4,563;;;  4,563;
38862; EDEIA - 230;;  9,475;  5,352;  7,413;  7,390;;;  7,390;
9097; ELDORADO - 230;;  7,873;  0,276;  4,074;  4,563;;;  4,563;
214; EMBASA - 230;;  5,400; 10,187;  7,793;  7,770;;;  7,770;
1509; EMBORCACAO - 500;;  8,569;  6,352;  7,461;  7,438;;;  7,438;
2645; EMBU-GUACU - 345;;  4,214;  1,305;  2,759;  4,563;;;  4,563;
2643; EMBU-GUACU - 440;;  5,083;  2,201;  3,642;  4,563;;;  4,563;
13230; ENCRUZO - 230;;  7,344; 11,106;  9,225;  9,202;;;  9,202;
3946; ESTREITO - 345;;  7,493;  4,880;  6,186;  6,163;;;  6,163;
4302; ESTREITO - 500;;  7,537;  4,997;  6,267;  6,244;;;  6,244;
269; EUNAPOLI - 230;;  6,993;  7,091;  7,042;  7,019;;;  7,019;
12546; EXTREMOZ II - 230;;  7,775; 15,098; 11,436; 11,413;;; 11,413;
7306; FOZ DO CHAPECO - 230;; 10,278;  1,489;  5,883;  5,860;;;  5,860;
6653; FCHOPIM--230;;  9,421;  1,944;  5,682;  5,659;;;  5,659;
4321; F.DIAS - 440;;  6,737;  3,900;  5,318;  5,295;;;  5,295;
4322; F.DIAS - 500;;  6,986;  4,124;  5,555;  5,532;;;  5,532;
