BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,425
1206; AG.LINDAS230;   10,068
251; ACU II - 230;   11,884
11265; ACU III - 230;   11,686
11565; ACU III - 500;   11,555
7747; ABDON BATISTA - 230;    7,949
7744; ABDON BATISTA - 525;    7,378
9537; ABUNA - 230;    5,335
559; ACAILANDIA - 500;   10,885
55412; ACARAU II – 230;   10,563
12907; ACARAT CE - 230;   10,568
12902; ACARAT-CE500;   10,594
4475; ACESITA - 230;    8,127
3729; ADRIANOPOLIS - 345;    8,484
3728; ADRIANOPOLIS - 500;    8,719
1637; AIMORES - 230;   10,315
11760; ALAGOAS 2 - 230;    8,126
9002; ALEGRETE2 - 230;    6,902
56095; ALEX - 230;   11,742
362; ALTAMIRA - 230;    9,843
7758; ANASTACIO - 230;    7,743
2770; ANDIRA LESTE - 230;    7,073
540; ANGELIM - 500;   10,146
240; ANGELIM - 230;    9,999
3745; ANGRA - 500;    9,562
1172; ANHANGUERA GO - 230;    9,135
2901; ANHANGUERA SP - 230;    5,335
2900; ANHANGUERA - 345;    5,335
2957; APARECIDA - 230;    8,000
2758; ALTA PAULISTA - 400;    8,938
6601; APUCARANA - 230;    6,673
58771; LAGOA BARRO - 230;   11,544
11219; AQUIRAZ - 230;    9,568
1522; ARACUAI - 230;   12,700
11242; ARAPIRACA III - 230;    6,353
5203; ARARAQUARA 2 - 440;    8,399
5202; ARARAQUARA 2 - 500;    8,870
2630; ARARAQUARA - 440;    7,944
3852; ARARAQUARA - 500;    8,764
2673; ARARAS SP - 440;    6,994
38906; ARAXA 3 - 345;   10,092
12203; ARCOVERDE II - 230;   10,172
7749; AREIA - 230;    7,545
7748; AREIA - 525;    7,699
39813; ARINOS 2 - 500;   12,043
9520; ARIQUEMES - 230;    5,335
302; MOXOTO - 230;   11,277
2624; ASSIS - 440;    8,239
4282; ASSIS - 525;    8,036
2626; ASSIS 2 - 230;    7,862
2677; ATIBAIA 2 - 345;    5,511
7923; ATLANTIDA 2 - 230;    6,592
