BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,345
1206; AG.LINDAS230;    9,414
251; ACU II - 230;   11,498
11265; ACU III - 230;   11,314
11565; ACU III - 500;   11,137
7747; ABDON BATISTA - 230;    7,959
7744; ABDON BATISTA - 525;    7,405
9537; ABUNA - 230;    5,169
559; ACAILANDIA - 500;   10,505
55412; ACARAU II – 230;   10,209
12907; ACARAT CE - 230;   10,214
12902; ACARAT-CE500;   10,238
4475; ACESITA - 230;    7,842
3729; ADRIANOPOLIS - 345;    8,262
3728; ADRIANOPOLIS - 500;    8,502
1637; AIMORES - 230;    9,962
11760; ALAGOAS 2 - 230;    7,851
9002; ALEGRETE2 - 230;    7,022
56095; ALEX - 230;   11,349
362; ALTAMIRA - 230;    9,546
7758; ANASTACIO - 230;    7,621
2770; ANDIRA LESTE - 230;    6,982
540; ANGELIM - 500;    9,776
240; ANGELIM - 230;    9,636
3745; ANGRA - 500;    9,304
1172; ANHANGUERA GO - 230;    8,903
2901; ANHANGUERA SP - 230;    5,169
2900; ANHANGUERA - 345;    5,169
2957; APARECIDA - 230;    7,852
2758; ALTA PAULISTA - 400;    8,707
6601; APUCARANA - 230;    6,645
58771; LAGOA BARRO - 230;   11,099
11219; AQUIRAZ - 230;    9,276
1522; ARACUAI - 230;   12,238
11242; ARAPIRACA III - 230;    6,135
5203; ARARAQUARA 2 - 440;    8,200
5202; ARARAQUARA 2 - 500;    8,654
2630; ARARAQUARA - 440;    7,765
3852; ARARAQUARA - 500;    8,562
2673; ARARAS SP - 440;    6,861
38906; ARAXA 3 - 345;    9,793
12203; ARCOVERDE II - 230;    9,801
7749; AREIA - 230;    7,537
7748; AREIA - 525;    7,752
39813; ARINOS 2 - 500;   11,621
9520; ARIQUEMES - 230;    5,169
302; MOXOTO - 230;   10,860
2624; ASSIS - 440;    8,069
4282; ASSIS - 525;    7,915
2626; ASSIS 2 - 230;    7,720
2677; ATIBAIA 2 - 345;    5,451
7923; ATLANTIDA 2 - 230;    6,672
2786; AVARE - 230;    5,169
2617; AGUA VERMELHA - 500;    9,738
2618; AGUA VERMELHA - 440;    9,460
3947; BARRO ALTO - 230;   10,711
3605; BARRO BRANCO - 345;    8,438
4297; B. DOS COQUEIROS - 230;   11,619
229; B.ESPERANCA - 230;    9,860
4288; B. FLUMINENSE - 500;    8,940
7304; BARRA GRANDE - 230;    8,415
6608; BAIXO IGUACU PR - 230;    8,639
11050; B.JESUS II - 230;   10,127
3236; BARRA PEIXE - 230;    8,817
13103; BACAB - MA - 500;   10,231
9010; BAGE 2 - 230;    7,298
2733; BAGUACU - 440;    8,185
1645; BAGUARI - 230;   10,023
2920; B. SANTISTA - 230;    5,169
2919; B. SANTISTA - 345;    5,169
10410; BALBINA - 230;    7,749
215; BALSAS - 230;   10,402
222; BANABUIU - 230;   10,126
3909; BANDEIRANTE GO - 345;    9,733
2934; BANDEIRANTE SP - 345;    5,169
1480; BARBACENA - 345;    8,075
11286; BARREIRAS II - 230;    9,802
286; BARREIRAS - 230;    9,375
1482; BARREIRO - 345;    8,697
846; BARREIRAS - 500;   11,197
6627; BATEIAS - 230;    6,418
3696; BATEIAS 3 - 500;    6,951
6628; BATEIAS - 525;    7,138
2628; BAURU SP - 440;    7,192
1612; BARAO DE COCAIS 3 - 230;    8,040
1485; B.DESPACHO - 500;    9,745
529; B.ESPERANCA - 500;   10,645
26454; BETIM 6 -345;    8,949
7740; BAIXO IGUACU SC - 230;    5,980
7741; BIGUACU--525;    6,778
2638; BOM JARDIM - 440;    6,522
385; B.J.LAPA II - 230;   11,275
585; BJLAPAII - 500;   11,333
285; B.J.LAPA - 230;   11,275
35351; BRASILIA LESTE - 500;   10,325
7734; BLUMENAU - 230;    6,158
7733; BLUMENAU - 525;    6,749
220; BOM NOME - 230;   10,846
243; BONGI - 230;    7,712
2777; BOTUCATU - 230;    5,254
3936; BRASILIA GERAL - 230;    8,865
3920; BRAS. SUL - 230;    9,258
3919; BRAS. SUL -345;    9,835
3300; BRASNORTE - 230;    9,178
1600; BRAUNA - 230;    9,549
205; BROT.MACAUBAS - 230;   11,647
376; BRUMADO II - 230;    8,521
38913; HELIO VALGAS MG - 345;   11,500
12318; BURITIRAMA - 500;   11,332
9266; CRUZ ALTA 2 - 230;    7,341
4481; CANA BRAVA - 230;   11,571
6615; C.COMPRIDO - 230;    6,091
270; CIC.DANTAS - 230;    9,619
11461; CAMPO FORMOSO - 230;   11,125
9020; C.INDUSTRIAL - 230;    6,766
236; COELHO NETO - 230;    8,026
11253; CURRAIS NOVOS II - 230;   10,798
3720; C. PAULISTA - 500;    9,138
38871; CACU - 230;   11,619
2649; CABREUVA - 230;    5,169
2647; CABREUVA - 440;    6,000
58008; CAETES II - 230;    9,801
51457; CAMAQUA 3 - 230;    7,025
574; CAMACARI - 500;    8,952
