BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   17,987;         ;         ;         
2840; AGUA AZUL - 138;   17,987;;;
30951; AGUA AZUL - 440                                                      ;   17,715;         ;         ;         
30951; AGUA AZUL - 440;   17,715;;;
 1206; AG.LINDAS230                                                         ;   14,742;         ;         ;         
1206; AG.LINDAS230;   14,742;;;
 1943; ANGRA AMPLA - 138                                                    ;   15,358;         ;         ;         
1943; ANGRA AMPLA - 138;   15,358;;;
  151; ACU II - 138                                                         ;   12,750;         ;         ;         
151; ACU II - 138;   12,750;;;
  251; ACU II - 230                                                         ;   12,750;         ;         ;         
251; ACU II - 230;   12,750;;;
11265; ACU III - 230                                                        ;   12,929;         ;         ;         
11265; ACU III - 230;   12,929;;;
11565; ACU III - 500                                                        ;   13,100;         ;         ;         
11565; ACU III - 500;   13,100;;;
  600; ABAIXADORA - 69                                                      ;   13,746;         ;         ;         
600; ABAIXADORA - 69;   13,746;;;
 7747; ABDON BATISTA - 230                                                  ;   15,903;         ;         ;         
7747; ABDON BATISTA - 230;   15,903;;;
 7744; ABDON BATISTA - 525                                                  ;   16,482;         ;         ;         
7744; ABDON BATISTA - 525;   16,482;;;
 9590; ABUNA - 13,8                                                         ;   20,825;         ;         ;         
9590; ABUNA - 13,8;   20,825;;;
 9636; ABUNA - 138                                                          ;   20,825;         ;         ;         
9636; ABUNA - 138;   20,825;;;
 9537; ABUNA - 230                                                          ;   20,825;         ;         ;         
9537; ABUNA - 230;   20,825;;;
  559; ACAILANDIA - 500                                                     ;   13,681;         ;         ;         
559; ACAILANDIA - 500;   13,681;;;
55412; ACARAU II – 230                                                      ;   13,972;         ;         ;         
55412; ACARAU II – 230;   13,972;;;
12907; ACARAT CE - 230                                                      ;   13,969;         ;         ;         
12907; ACARAT CE - 230;   13,969;;;
12902; ACARAT-CE500                                                         ;   13,946;         ;         ;         
12902; ACARAT-CE500;   13,946;;;
 4475; ACESITA - 230                                                        ;   16,351;         ;         ;         
4475; ACESITA - 230;   16,351;;;
 3155; EMPLAL - 138                                                         ;   15,028;         ;         ;         
3155; EMPLAL - 138;   15,028;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,925;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,925;;;
 3729; ADRIANOPOLIS - 345                                                   ;   15,869;         ;         ;         
3729; ADRIANOPOLIS - 345;   15,869;;;
 3728; ADRIANOPOLIS - 500                                                   ;   15,612;         ;         ;         
3728; ADRIANOPOLIS - 500;   15,612;;;
 3031; AGUAI - 138                                                          ;   17,212;         ;         ;         
3031; AGUAI - 138;   17,212;;;
 1637; AIMORES - 230                                                        ;   14,253;         ;         ;         
1637; AIMORES - 230;   14,253;;;
 2336; AJINOMOTO VAL - 138                                                  ;   15,410;         ;         ;         
2336; AJINOMOTO VAL - 138;   15,410;;;
18761; ALAGOINHA 2 - 69                                                     ;   16,344;         ;         ;         
18761; ALAGOINHA 2 - 69;   16,344;;;
11760; ALAGOAS 2 - 230                                                      ;   16,344;         ;         ;         
11760; ALAGOAS 2 - 230;   16,344;;;
 7591; ALEGRETE2 - 69                                                       ;   16,762;         ;         ;         
7591; ALEGRETE2 - 69;   16,762;;;
 9002; ALEGRETE2 - 230                                                      ;   16,762;         ;         ;         
9002; ALEGRETE2 - 230;   16,762;;;
56095; ALEX - 230                                                           ;   12,891;         ;         ;         
56095; ALEX - 230;   12,891;;;
  862; ALTAMIRA - 69                                                        ;   14,590;         ;         ;         
862; ALTAMIRA - 69;   14,590;;;
  362; ALTAMIRA - 230                                                       ;   14,590;         ;         ;         
362; ALTAMIRA - 230;   14,590;;;
 2219; AMPARO - 138                                                         ;   17,793;         ;         ;         
2219; AMPARO - 138;   17,793;;;
46950; ANASTACIO - 138                                                      ;   16,316;         ;         ;         
46950; ANASTACIO - 138;   16,316;;;
