BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   17,810;         ;         ;         
2840; AGUA AZUL - 138;   17,810;;;
30951; AGUA AZUL - 440                                                      ;   17,525;         ;         ;         
30951; AGUA AZUL - 440;   17,525;;;
 1206; AG.LINDAS230                                                         ;   13,882;         ;         ;         
1206; AG.LINDAS230;   13,882;;;
 1943; ANGRA AMPLA - 138                                                    ;   14,951;         ;         ;         
1943; ANGRA AMPLA - 138;   14,951;;;
  151; ACU II - 138                                                         ;   12,066;         ;         ;         
151; ACU II - 138;   12,066;;;
  251; ACU II - 230                                                         ;   12,066;         ;         ;         
251; ACU II - 230;   12,066;;;
11265; ACU III - 230                                                        ;   12,264;         ;         ;         
11265; ACU III - 230;   12,264;;;
11565; ACU III - 500                                                        ;   12,395;         ;         ;         
11565; ACU III - 500;   12,395;;;
  600; ABAIXADORA - 69                                                      ;   13,050;         ;         ;         
600; ABAIXADORA - 69;   13,050;;;
 7747; ABDON BATISTA - 230                                                  ;   16,001;         ;         ;         
7747; ABDON BATISTA - 230;   16,001;;;
 7744; ABDON BATISTA - 525                                                  ;   16,573;         ;         ;         
7744; ABDON BATISTA - 525;   16,573;;;
 9590; ABUNA - 13,8                                                         ;   21,253;         ;         ;         
9590; ABUNA - 13,8;   21,253;;;
 9636; ABUNA - 138                                                          ;   21,253;         ;         ;         
9636; ABUNA - 138;   21,253;;;
 9537; ABUNA - 230                                                          ;   21,253;         ;         ;         
9537; ABUNA - 230;   21,253;;;
  559; ACAILANDIA - 500                                                     ;   13,065;         ;         ;         
559; ACAILANDIA - 500;   13,065;;;
55412; ACARAU II – 230                                                      ;   13,387;         ;         ;         
55412; ACARAU II – 230;   13,387;;;
12907; ACARAT CE - 230                                                      ;   13,382;         ;         ;         
12907; ACARAT CE - 230;   13,382;;;
12902; ACARAT-CE500                                                         ;   13,356;         ;         ;         
12902; ACARAT-CE500;   13,356;;;
 4475; ACESITA - 230                                                        ;   15,824;         ;         ;         
4475; ACESITA - 230;   15,824;;;
 3155; EMPLAL - 138                                                         ;   14,590;         ;         ;         
3155; EMPLAL - 138;   14,590;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,526;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,526;;;
 3729; ADRIANOPOLIS - 345                                                   ;   15,466;         ;         ;         
3729; ADRIANOPOLIS - 345;   15,466;;;
 3728; ADRIANOPOLIS - 500                                                   ;   15,231;         ;         ;         
3728; ADRIANOPOLIS - 500;   15,231;;;
 3031; AGUAI - 138                                                          ;   16,955;         ;         ;         
3031; AGUAI - 138;   16,955;;;
 1637; AIMORES - 230                                                        ;   13,635;         ;         ;         
1637; AIMORES - 230;   13,635;;;
 2336; AJINOMOTO VAL - 138                                                  ;   15,026;         ;         ;         
2336; AJINOMOTO VAL - 138;   15,026;;;
18761; ALAGOINHA 2 - 69                                                     ;   15,824;         ;         ;         
18761; ALAGOINHA 2 - 69;   15,824;;;
11760; ALAGOAS 2 - 230                                                      ;   15,824;         ;         ;         
11760; ALAGOAS 2 - 230;   15,824;;;
 7591; ALEGRETE2 - 69                                                       ;   17,049;         ;         ;         
7591; ALEGRETE2 - 69;   17,049;;;
 9002; ALEGRETE2 - 230                                                      ;   17,049;         ;         ;         
9002; ALEGRETE2 - 230;   17,049;;;
56095; ALEX - 230                                                           ;   12,209;         ;         ;         
56095; ALEX - 230;   12,209;;;
  862; ALTAMIRA - 69                                                        ;   14,108;         ;         ;         
862; ALTAMIRA - 69;   14,108;;;
  362; ALTAMIRA - 230                                                       ;   14,108;         ;         ;         
362; ALTAMIRA - 230;   14,108;;;
 2219; AMPARO - 138                                                         ;   17,586;         ;         ;         
2219; AMPARO - 138;   17,586;;;
46950; ANASTACIO - 138                                                      ;   16,062;         ;         ;         
46950; ANASTACIO - 138;   16,062;;;
 7758; ANASTACIO - 230                                                      ;   16,207;         ;         ;         
7758; ANASTACIO - 230;   16,207;;;
 2770; ANDIRA LESTE - 230                                                   ;   16,877;         ;         ;         
2770; ANDIRA LESTE - 230;   16,877;;;
 6834; ANDIRA LESTE - 138                                                   ;   17,008;         ;         ;         
6834; ANDIRA LESTE - 138;   17,008;;;
