BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   17,582;         ;         ;         
2840; AGUA AZUL - 138;   17,582;;;
30951; AGUA AZUL - 440                                                      ;   17,302;         ;         ;         
30951; AGUA AZUL - 440;   17,302;;;
 1206; AG.LINDAS230                                                         ;   14,233;         ;         ;         
1206; AG.LINDAS230;   14,233;;;
 1943; ANGRA AMPLA - 138                                                    ;   14,879;         ;         ;         
1943; ANGRA AMPLA - 138;   14,879;;;
  151; ACU II - 138                                                         ;   12,149;         ;         ;         
151; ACU II - 138;   12,149;;;
  251; ACU II - 230                                                         ;   12,149;         ;         ;         
251; ACU II - 230;   12,149;;;
11265; ACU III - 230                                                        ;   12,333;         ;         ;         
11265; ACU III - 230;   12,333;;;
11565; ACU III - 500                                                        ;   12,510;         ;         ;         
11565; ACU III - 500;   12,510;;;
  600; ABAIXADORA - 69                                                      ;   13,144;         ;         ;         
600; ABAIXADORA - 69;   13,144;;;
 7747; ABDON BATISTA - 230                                                  ;   15,688;         ;         ;         
7747; ABDON BATISTA - 230;   15,688;;;
 7744; ABDON BATISTA - 525                                                  ;   16,242;         ;         ;         
7744; ABDON BATISTA - 525;   16,242;;;
 9590; ABUNA - 13,8                                                         ;   20,667;         ;         ;         
9590; ABUNA - 13,8;   20,667;;;
 9636; ABUNA - 138                                                          ;   20,667;         ;         ;         
9636; ABUNA - 138;   20,667;;;
 9537; ABUNA - 230                                                          ;   20,667;         ;         ;         
9537; ABUNA - 230;   20,667;;;
  559; ACAILANDIA - 500                                                     ;   13,142;         ;         ;         
559; ACAILANDIA - 500;   13,142;;;
55412; ACARAU II – 230                                                      ;   13,438;         ;         ;         
55412; ACARAU II – 230;   13,438;;;
12907; ACARAT CE - 230                                                      ;   13,434;         ;         ;         
12907; ACARAT CE - 230;   13,434;;;
12902; ACARAT-CE500                                                         ;   13,410;         ;         ;         
12902; ACARAT-CE500;   13,410;;;
 4475; ACESITA - 230                                                        ;   15,805;         ;         ;         
4475; ACESITA - 230;   15,805;;;
