BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
5511; B.ESPERANCA - 230;    7,440;    7,110;;
5510; B.ESPERANCA - 500;    6,898;    6,492;;
5678; UB.ESPERANCA - 69;    7,440;    7,110;;
221; BRAS. GERAL - 34,5;    7,725;    7,485;;
227; BRASILIA GERAL - 230;    7,725;    7,485;;
576; BOM JARDIM - 88;    8,466;    8,483;;
575; BOM JARDIM - 138;    8,510;    8,526;;
574; BOM JARDIM - 440;    8,466;    8,483;;
7183; BOM JESUS II - 69;    7,186;    6,844;;
7181; B.JESUS II - 230;    7,186;    6,844;;
3698; BRAS. LESTE - 138;    6,993;    6,624;;
3699; BRASILIA LESTE - 500;    6,939;    6,558;;
5403; BOM NOME - 69;    7,295;    7,026;;
5402; BOM NOME - 138;    7,295;    7,026;;
5401; BOM NOME - 230;    7,295;    7,026;;
4503; BARRA PEIXE - 138;    6,765;    6,473;;
4502; BARRA PEIXE - 230;    6,706;    6,406;;
236; BRAS. SUL - 138;    7,168;    6,832;;
228; BRAS. SUL - 230;    7,484;    7,193;;
219; BRAS. SUL -345;    7,224;    6,898;;
5684; BACAB - MA - 500;    7,140;    6,752;;
1189; BAGE2 - 69;    7,465;    8,205;;
1188; BAGE 2 - 230;    7,465;    8,205;;
479; BAGUACU - 138;    7,535;    7,426;;
478; BAGUACU - 440;    7,552;    7,444;;
1495; BAGUARI - 230;    7,828;    7,523;;
9354; BAIXO IGUACU PR - 230;    7,905;    8,274;;
473; B. SANTISTA - 88;    8,851;    8,924;;
472; B. SANTISTA - 230;    9,073;    9,150;;
471; B. SANTISTA - 345;    8,811;    8,882;;
8501; BALBINA - 230;    7,940;    7,703;;
5393; BALSAS - 69;    6,875;    6,518;;
5391; BALSAS - 230;    6,875;    6,518;;
5423; BANABUIU - 69;    7,079;    6,698;;
5421; BANABUIU - 230;    7,079;    6,698;;
3494; BANDEIRANTES - 34,5;    8,880;    8,953;;
226; BANDEIRANTE GO - 230;    7,514;    7,303;;
218; BANDEIRANTE GO - 345;    7,264;    6,981;;
493; ECH BANDEIRAN - 88;    8,880;    8,953;;
492; BANDEIRANTE SP - 345;    8,880;    8,953;;
309; BARBACENA 2 - 138;    8,387;    8,242;;
308; BARBACENA - 345;    8,416;    8,281;;
633; BARIRI - 138;    8,126;    8,119;;
3056; BARRA DO UNA - 138;    8,700;    8,740;;
6315; BARREIRAS II - 230;    6,554;    6,464;;
6363; BARREIRAS - 69;    6,722;    6,864;;
6365; BARREIRAS - 138;    6,737;    6,913;;
6361; BARREIRAS - 230;    6,722;    6,864;;
6360; BARREIRAS - 500;    6,340;    5,880;;
314; BARREIRO 1 - 138;    8,083;    7,829;;
313; BARREIRO - 345;    8,083;    7,829;;
3190; BASTOS - 138;    7,400;    7,293;;
112; BATEIAS - 500;    7,854;    8,249;;
113; BATEIAS 2 - 500;    7,854;    8,249;;
2359; BATEIAS - 138;    8,336;    8,916;;
814; BATEIAS - 230;    8,245;    8,797;;
895; BATEIAS - 525;    7,834;    8,260;;
114; BATEIAS 3 - 500;    7,839;    8,243;;
562; BAURU - 138;    8,011;    7,984;;
561; BAURU SP - 440;    7,986;    7,954;;
3427; BADY BASSITT - 138;    7,574;    7,463;;
635; BARRA BONITA - 138;    8,444;    8,496;;
9004; BARAO DE COCAIS 3 - 230;    8,579;    8,367;;
4050; B.DESPACHO - 500;    7,545;    7,264;;
709; BERTIOGA II - 138;    8,746;    8,794;;
3844; BERTIOGA 1 - 138;    8,773;    8,826;;
3846; BERTIOGA 3 - 138;    8,716;    8,758;;
4170; BERTIOGA 4 - 138;    8,737;    8,783;;
5513; B. ESPERANCA - 69;    7,440;    7,110;;
4339; BETIM 6 - 138;    7,910;    7,643;;
4337; BETIM 6 -345;    7,888;    7,616;;
9626; B. FLUMINENSE - 500;    8,135;    8,010;;
5158; BONGI - 13,8;    8,534;    8,442;;
936; BARRA GRANDE - 230;    7,036;    7,616;;
7628; COL BOA HORA - 138;    7,180;    7,002;;
948; BIGUACU - 138;    8,187;    8,907;;
947; BAIXO IGUACU SC - 230;    8,116;    8,820;;
946; BIGUACU--525;    7,842;    8,451;;
6584; BIRIGUI 3 - 138;    7,437;    7,319;;
3051; BIRITIBA - 138;    8,651;    8,679;;
6358; B.J.LAPA II - 230;    6,384;    5,907;;
6349; BJLAPAII - 500;    6,351;    5,845;;
6353; B.J.LAPA II - 69;    6,386;    5,910;;
6351; B.J.LAPA - 230;    6,386;    5,910;;
940; BLUMENAU - 138;    8,261;    8,955;;
939; BLUMENAU - 230;    8,218;    8,903;;
938; BLUMENAU - 525;    7,893;    8,465;;
5406; BOM NOME - 13,8;    7,295;    7,026;;
2113; BROTAS - 138;    8,445;    8,496;;
3423; BOITUVA 2 - 138;    9,355;    9,596;;
3054; BOISSUCANGA - 138;    8,674;    8,708;;
5156; BONGI - 69;    8,534;    8,442;;
5152; BONGI - 230;    8,534;    8,442;;
3155; BORBOREMA - 138;    7,872;    7,818;;
626; BOTUCATU - 138;    8,860;    8,996;;
625; BOTUCATU - 230;    8,944;    9,094;;
4506; BARRA PEIXE - 13,8;    6,770;    6,479;;
7770; BRANCO PERES - 138;    7,302;    7,182;;
7734; BRACEL - 440;    8,158;    8,152;;
3158; BRA. PAULISTA - 138;    8,539;    8,554;;
4868; BRASNORTE - 230;    6,121;    5,786;;
4871; BRASNORTE - 138;    6,158;    5,828;;
9064; BRAUNAS - 138;    8,184;    7,895;;
9063; BRAUNAS - 161;    8,193;    7,896;;
