BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
5511; B.ESPERANCA - 230;    5,525;    5,003;;
5510; B.ESPERANCA - 500;    5,209;    4,643;;
5678; UB.ESPERANCA - 69;    5,526;    5,004;;
221; BRAS. GERAL - 34,5;    7,596;    7,394;;
227; BRASILIA GERAL - 230;    7,596;    7,394;;
576; BOM JARDIM - 88;    8,950;    9,037;;
575; BOM JARDIM - 138;    8,992;    9,078;;
574; BOM JARDIM - 440;    8,950;    9,037;;
7183; BOM JESUS II - 69;    5,535;    5,048;;
7181; B.JESUS II - 230;    5,535;    5,048;;
3698; BRAS. LESTE - 138;    6,803;    6,454;;
3699; BRASILIA LESTE - 500;    6,730;    6,367;;
5403; BOM NOME - 69;    4,910;    4,397;;
5402; BOM NOME - 138;    4,910;    4,397;;
5401; BOM NOME - 230;    4,910;    4,397;;
4503; BARRA PEIXE - 138;    7,441;    7,280;;
4502; BARRA PEIXE - 230;    7,411;    7,247;;
236; BRAS. SUL - 138;    7,031;    6,724;;
228; BRAS. SUL - 230;    7,382;    7,134;;
219; BRAS. SUL -345;    7,100;    6,806;;
5684; BACAB - MA - 500;    5,230;    4,651;;
1189; BAGE2 - 69;    8,981;    9,694;;
1188; BAGE 2 - 230;    8,981;    9,694;;
479; BAGUACU - 138;    8,215;    8,207;;
478; BAGUACU - 440;    8,230;    8,223;;
1495; BAGUARI - 230;    7,620;    7,349;;
9354; BAIXO IGUACU PR - 230;    8,946;    9,344;;
473; B. SANTISTA - 88;    9,390;    9,529;;
472; B. SANTISTA - 230;    9,587;    9,733;;
471; B. SANTISTA - 345;    9,353;    9,490;;
8501; BALBINA - 230;    6,190;    5,752;;
5393; BALSAS - 69;    5,289;    4,786;;
5391; BALSAS - 230;    5,289;    4,786;;
5423; BANABUIU - 69;    4,731;    4,110;;
5421; BANABUIU - 230;    4,731;    4,110;;
3494; BANDEIRANTES - 34,5;    9,410;    9,552;;
226; BANDEIRANTE GO - 230;    7,741;    7,584;;
218; BANDEIRANTE GO - 345;    7,301;    7,050;;
493; ECH BANDEIRAN - 88;    9,410;    9,552;;
492; BANDEIRANTE SP - 345;    9,410;    9,552;;
309; BARBACENA 2 - 138;    8,489;    8,401;;
308; BARBACENA - 345;    8,523;    8,445;;
633; BARIRI - 138;    8,750;    8,829;;
3056; BARRA DO UNA - 138;    9,201;    9,309;;
6315; BARREIRAS II - 230;    5,555;    5,362;;
6363; BARREIRAS - 69;    5,694;    5,704;;
6365; BARREIRAS - 138;    5,705;    5,746;;
