BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    5,372
1206; AG.LINDAS230;    8,630
251; ACU II - 230;   16,278
11265; ACU III - 230;   15,850
11565; ACU III - 500;   15,468
7747; ABDON BATISTA - 230;    5,372
7744; ABDON BATISTA - 525;    5,372
9537; ABUNA - 230;    5,372
559; ACAILANDIA - 500;   12,625
55412; ACARAU II – 230;   13,727
12907; ACARAT CE - 230;   13,708
12902; ACARAT-CE500;   13,679
4475; ACESITA - 230;    7,078
3729; ADRIANOPOLIS - 345;    7,092
3728; ADRIANOPOLIS - 500;    7,328
1637; AIMORES - 230;    8,863
11760; ALAGOAS 2 - 230;   10,827
9002; ALEGRETE2 - 230;    5,372
56095; ALEX - 230;   16,364
362; ALTAMIRA - 230;   11,623
7758; ANASTACIO - 230;    5,372
2770; ANDIRA LESTE - 230;    5,372
540; ANGELIM - 500;   13,795
240; ANGELIM - 230;   13,737
3745; ANGRA - 500;    7,876
1172; ANHANGUERA GO - 230;    6,975
2901; ANHANGUERA SP - 230;    5,372
2900; ANHANGUERA - 345;    5,372
2957; APARECIDA - 230;    6,213
2758; ALTA PAULISTA - 400;    6,125
6601; APUCARANA - 230;    5,372
58771; LAGOA BARRO - 230;   13,663
11219; AQUIRAZ - 230;   13,676
1522; ARACUAI - 230;   10,796
11242; ARAPIRACA III - 230;   10,001
5203; ARARAQUARA 2 - 440;    6,324
5202; ARARAQUARA 2 - 500;    6,817
2630; ARARAQUARA - 440;    5,844
3852; ARARAQUARA - 500;    6,549
2673; ARARAS SP - 440;    5,372
38906; ARAXA 3 - 345;    8,070
12203; ARCOVERDE II - 230;   13,903
7749; AREIA - 230;    5,372
7748; AREIA - 525;    5,372
39813; ARINOS 2 - 500;   10,217
9520; ARIQUEMES - 230;    5,372
302; MOXOTO - 230;   14,860
2624; ASSIS - 440;    5,446
4282; ASSIS - 525;    5,372
2626; ASSIS 2 - 230;    5,372
2677; ATIBAIA 2 - 345;    5,372
7923; ATLANTIDA 2 - 230;    5,372
2786; AVARE - 230;    5,372
2617; AGUA VERMELHA - 500;    7,480
2618; AGUA VERMELHA - 440;    7,200
3947; BARRO ALTO - 230;   10,430
3605; BARRO BRANCO - 345;    7,390
4297; B. DOS COQUEIROS - 230;    9,127
229; B.ESPERANCA - 230;   12,851
4288; B. FLUMINENSE - 500;    7,502
7304; BARRA GRANDE - 230;    5,372
6608; BAIXO IGUACU PR - 230;    5,372
11050; B.JESUS II - 230;   12,519
3236; BARRA PEIXE - 230;    6,190
13103; BACAB - MA - 500;   13,015
9010; BAGE 2 - 230;    5,372
2733; BAGUACU - 440;    5,893
1645; BAGUARI - 230;    8,922
2920; B. SANTISTA - 230;    5,372
2919; B. SANTISTA - 345;    5,372
10410; BALBINA - 230;   10,088
215; BALSAS - 230;   12,615
222; BANABUIU - 230;   14,712
3909; BANDEIRANTE GO - 345;    8,136
2934; BANDEIRANTE SP - 345;    5,372
1480; BARBACENA - 345;    6,884
11286; BARREIRAS II - 230;   10,778
286; BARREIRAS - 230;   10,428
1482; BARREIRO - 345;    7,529
846; BARREIRAS - 500;   11,869
6627; BATEIAS - 230;    5,372
3696; BATEIAS 3 - 500;    5,372
6628; BATEIAS - 525;    5,372
2628; BAURU SP - 440;    5,372
1612; BARAO DE COCAIS 3 - 230;    7,152
1485; B.DESPACHO - 500;    8,518
529; B.ESPERANCA - 500;   12,973
26454; BETIM 6 -345;    7,743
7740; BAIXO IGUACU SC - 230;    5,372
7741; BIGUACU--525;    5,372
2638; BOM JARDIM - 440;    5,372
385; B.J.LAPA II - 230;   11,340
585; BJLAPAII - 500;   11,205
285; B.J.LAPA - 230;   11,339
35351; BRASILIA LESTE - 500;    9,244
7734; BLUMENAU - 230;    5,372
7733; BLUMENAU - 525;    5,372
220; BOM NOME - 230;   15,081
