BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,356
1206; AG.LINDAS230;    9,435
251; ACU II - 230;   11,504
11265; ACU III - 230;   11,317
11565; ACU III - 500;   11,138
7747; ABDON BATISTA - 230;    7,967
7744; ABDON BATISTA - 525;    7,413
9537; ABUNA - 230;    5,178
559; ACAILANDIA - 500;   10,533
55412; ACARAU II – 230;   10,233
12907; ACARAT CE - 230;   10,237
12902; ACARAT-CE500;   10,260
4475; ACESITA - 230;    7,886
3729; ADRIANOPOLIS - 345;    8,284
3728; ADRIANOPOLIS - 500;    8,519
1637; AIMORES - 230;    9,996
11760; ALAGOAS 2 - 230;    7,889
9002; ALEGRETE2 - 230;    7,030
56095; ALEX - 230;   11,369
362; ALTAMIRA - 230;    9,574
7758; ANASTACIO - 230;    7,621
2770; ANDIRA LESTE - 230;    6,986
540; ANGELIM - 500;    9,786
240; ANGELIM - 230;    9,647
3745; ANGRA - 500;    9,320
1172; ANHANGUERA GO - 230;    8,917
2901; ANHANGUERA SP - 230;    5,178
2900; ANHANGUERA - 345;    5,178
2957; APARECIDA - 230;    7,865
2758; ALTA PAULISTA - 400;    8,710
6601; APUCARANA - 230;    6,652
58771; LAGOA BARRO - 230;   11,137
11219; AQUIRAZ - 230;    9,295
1522; ARACUAI - 230;   12,288
11242; ARAPIRACA III - 230;    6,164
5203; ARARAQUARA 2 - 440;    8,211
5202; ARARAQUARA 2 - 500;    8,664
2630; ARARAQUARA - 440;    7,774
3852; ARARAQUARA - 500;    8,573
2673; ARARAS SP - 440;    6,870
38906; ARAXA 3 - 345;    9,814
12203; ARCOVERDE II - 230;    9,814
7749; AREIA - 230;    7,544
7748; AREIA - 525;    7,760
39813; ARINOS 2 - 500;   11,657
9520; ARIQUEMES - 230;    5,178
302; MOXOTO - 230;   10,895
2624; ASSIS - 440;    8,075
4282; ASSIS - 525;    7,923
2626; ASSIS 2 - 230;    7,725
2677; ATIBAIA 2 - 345;    5,462
7923; ATLANTIDA 2 - 230;    6,679
2786; AVARE - 230;    5,178
2617; AGUA VERMELHA - 500;    9,748
2618; AGUA VERMELHA - 440;    9,467
3947; BARRO ALTO - 230;   10,728
3605; BARRO BRANCO - 345;    8,478
4297; B. DOS COQUEIROS - 230;   11,628
229; B.ESPERANCA - 230;    9,891
