BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   17,815;         ;         ;         
2840; AGUA AZUL - 138;   17,815;;;
30951; AGUA AZUL - 440                                                      ;   17,530;         ;         ;         
30951; AGUA AZUL - 440;   17,530;;;
 1206; AG.LINDAS230                                                         ;   13,878;         ;         ;         
1206; AG.LINDAS230;   13,878;;;
 1943; ANGRA AMPLA - 138                                                    ;   14,951;         ;         ;         
1943; ANGRA AMPLA - 138;   14,951;;;
  151; ACU II - 138                                                         ;   12,078;         ;         ;         
151; ACU II - 138;   12,078;;;
  251; ACU II - 230                                                         ;   12,078;         ;         ;         
251; ACU II - 230;   12,078;;;
11265; ACU III - 230                                                        ;   12,278;         ;         ;         
11265; ACU III - 230;   12,278;;;
11565; ACU III - 500                                                        ;   12,411;         ;         ;         
11565; ACU III - 500;   12,411;;;
  600; ABAIXADORA - 69                                                      ;   13,031;         ;         ;         
600; ABAIXADORA - 69;   13,031;;;
 7747; ABDON BATISTA - 230                                                  ;   16,010;         ;         ;         
7747; ABDON BATISTA - 230;   16,010;;;
 7744; ABDON BATISTA - 525                                                  ;   16,582;         ;         ;         
7744; ABDON BATISTA - 525;   16,582;;;
 9590; ABUNA - 13,8                                                         ;   21,309;         ;         ;         
9590; ABUNA - 13,8;   21,309;;;
 9636; ABUNA - 138                                                          ;   21,309;         ;         ;         
9636; ABUNA - 138;   21,309;;;
 9537; ABUNA - 230                                                          ;   21,309;         ;         ;         
9537; ABUNA - 230;   21,309;;;
  559; ACAILANDIA - 500                                                     ;   13,052;         ;         ;         
559; ACAILANDIA - 500;   13,052;;;
55412; ACARAU II – 230                                                      ;   13,379;         ;         ;         
55412; ACARAU II – 230;   13,379;;;
12907; ACARAT CE - 230                                                      ;   13,375;         ;         ;         
12907; ACARAT CE - 230;   13,375;;;
12902; ACARAT-CE500                                                         ;   13,349;         ;         ;         
12902; ACARAT-CE500;   13,349;;;
 4475; ACESITA - 230                                                        ;   15,794;         ;         ;         
4475; ACESITA - 230;   15,794;;;
 3155; EMPLAL - 138                                                         ;   14,603;         ;         ;         
3155; EMPLAL - 138;   14,603;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,519;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,519;;;
 3729; ADRIANOPOLIS - 345                                                   ;   15,459;         ;         ;         
3729; ADRIANOPOLIS - 345;   15,459;;;
 3728; ADRIANOPOLIS - 500                                                   ;   15,229;         ;         ;         
3728; ADRIANOPOLIS - 500;   15,229;;;
 3031; AGUAI - 138                                                          ;   16,960;         ;         ;         
3031; AGUAI - 138;   16,960;;;
 1637; AIMORES - 230                                                        ;   13,616;         ;         ;         
1637; AIMORES - 230;   13,616;;;
 2336; AJINOMOTO VAL - 138                                                  ;   15,039;         ;         ;         
2336; AJINOMOTO VAL - 138;   15,039;;;
18761; ALAGOINHA 2 - 69                                                     ;   15,800;         ;         ;         
18761; ALAGOINHA 2 - 69;   15,800;;;
11760; ALAGOAS 2 - 230                                                      ;   15,800;         ;         ;         
11760; ALAGOAS 2 - 230;   15,800;;;
 7591; ALEGRETE2 - 69                                                       ;   17,058;         ;         ;         
7591; ALEGRETE2 - 69;   17,058;;;
 9002; ALEGRETE2 - 230                                                      ;   17,058;         ;         ;         
9002; ALEGRETE2 - 230;   17,058;;;
56095; ALEX - 230                                                           ;   12,204;         ;         ;         
56095; ALEX - 230;   12,204;;;
  862; ALTAMIRA - 69                                                        ;   14,095;         ;         ;         
862; ALTAMIRA - 69;   14,095;;;
  362; ALTAMIRA - 230                                                       ;   14,095;         ;         ;         
362; ALTAMIRA - 230;   14,095;;;
 2219; AMPARO - 138                                                         ;   17,592;         ;         ;         
2219; AMPARO - 138;   17,592;;;
46950; ANASTACIO - 138                                                      ;   16,079;         ;         ;         
46950; ANASTACIO - 138;   16,079;;;
 7758; ANASTACIO - 230                                                      ;   16,224;         ;         ;         
7758; ANASTACIO - 230;   16,224;;;
 2770; ANDIRA LESTE - 230                                                   ;   16,890;         ;         ;         
2770; ANDIRA LESTE - 230;   16,890;;;
 6834; ANDIRA LESTE - 138                                                   ;   17,020;         ;         ;         
6834; ANDIRA LESTE - 138;   17,020;;;
 3132; ANDRADINA - 138                                                      ;   14,648;         ;         ;         
3132; ANDRADINA - 138;   14,648;;;
  540; ANGELIM - 500                                                        ;   13,810;         ;         ;         
540; ANGELIM - 500;   13,810;;;
  640; ANGELIM - 69                                                         ;   13,956;         ;         ;         
640; ANGELIM - 69;   13,956;;;
  240; ANGELIM - 230                                                        ;   13,956;         ;         ;         
240; ANGELIM - 230;   13,956;;;
 3746; ANGRA 1 - 138                                                        ;   14,743;         ;         ;         
3746; ANGRA 1 - 138;   14,743;;;
 3745; ANGRA - 500                                                          ;   14,390;         ;         ;         
3745; ANGRA - 500;   14,390;;;
 1185; ANHANGUERA - 69                                                      ;   14,818;         ;         ;         
1185; ANHANGUERA - 69;   14,818;;;
 1171; ANHANGUERA - 138                                                     ;   14,807;         ;         ;         
1171; ANHANGUERA - 138;   14,807;;;
 1172; ANHANGUERA GO - 230                                                  ;   14,818;         ;         ;         
1172; ANHANGUERA GO - 230;   14,818;;;
 2901; ANHANGUERA SP - 230                                                  ;   20,333;         ;         ;         
2901; ANHANGUERA SP - 230;   20,333;;;
 2900; ANHANGUERA - 345                                                     ;   19,994;         ;         ;         
2900; ANHANGUERA - 345;   19,994;;;
 2958; APARECIDA - 88                                                       ;   15,953;         ;         ;         
2958; APARECIDA - 88;   15,953;;;
 2957; APARECIDA - 230                                                      ;   15,953;         ;         ;         
2957; APARECIDA - 230;   15,953;;;
 2758; ALTA PAULISTA - 400                                                  ;   15,026;         ;         ;         
2758; ALTA PAULISTA - 400;   15,026;;;
 6818; APUCARANA - 138                                                      ;   17,188;         ;         ;         
6818; APUCARANA - 138;   17,188;;;
 6601; APUCARANA - 230                                                      ;   17,288;         ;         ;         
6601; APUCARANA - 230;   17,288;;;
58771; LAGOA BARRO - 230                                                    ;   12,384;         ;         ;         
58771; LAGOA BARRO - 230;   12,384;;;
11619; AQUIRAZ II - 69                                                      ;   14,379;         ;         ;         
11619; AQUIRAZ II - 69;   14,379;;;
11219; AQUIRAZ - 230                                                        ;   14,379;         ;         ;         
11219; AQUIRAZ - 230;   14,379;;;
 2329; ARACATUBA - 138                                                      ;   15,503;         ;         ;         
2329; ARACATUBA - 138;   15,503;;;
 1647; ARACUAI 2 - 138                                                      ;   11,175;         ;         ;         
1647; ARACUAI 2 - 138;   11,175;;;
 1522; ARACUAI - 230                                                        ;   11,214;         ;         ;         
1522; ARACUAI - 230;   11,214;;;
17502; ARAPIRACA III - 69                                                   ;   17,584;         ;         ;         
17502; ARAPIRACA III - 69;   17,584;;;
11242; ARAPIRACA III - 230                                                  ;   17,584;         ;         ;         
11242; ARAPIRACA III - 230;   17,584;;;
 3033; ARARAS 2 - 138                                                       ;   16,849;         ;         ;         
3033; ARARAS 2 - 138;   16,849;;;
 5203; ARARAQUARA 2 - 440                                                   ;   15,558;         ;         ;         
5203; ARARAQUARA 2 - 440;   15,558;;;
 5202; ARARAQUARA 2 - 500                                                   ;   15,086;         ;         ;         
5202; ARARAQUARA 2 - 500;   15,086;;;
 2631; ARARAQUARA CTP - 138                                                 ;   15,995;         ;         ;         
2631; ARARAQUARA CTP - 138;   15,995;;;
 2630; ARARAQUARA - 440                                                     ;   16,013;         ;         ;         
2630; ARARAQUARA - 440;   16,013;;;
 3852; ARARAQUARA - 500                                                     ;   15,191;         ;         ;         
3852; ARARAQUARA - 500;   15,191;;;
 2673; ARARAS SP - 440                                                      ;   16,962;         ;         ;         
2673; ARARAS SP - 440;   16,962;;;
 3032; ARARAS 1 - 138                                                       ;   16,818;         ;         ;         
3032; ARARAS 1 - 138;   16,818;;;
38907; ARAXA 3 - 138                                                        ;   13,811;         ;         ;         
38907; ARAXA 3 - 138;   13,811;;;
38906; ARAXA 3 - 345                                                        ;   13,853;         ;         ;         
38906; ARAXA 3 - 345;   13,853;;;
12203; ARCOVERDE II - 230                                                   ;   13,781;         ;         ;         
12203; ARCOVERDE II - 230;   13,781;;;
47083; AREIA - 13,8                                                         ;   16,448;         ;         ;         
47083; AREIA - 13,8;   16,448;;;
 6826; AREIA - 138                                                          ;   16,399;         ;         ;         
6826; AREIA - 138;   16,399;;;
 7749; AREIA - 230                                                          ;   16,414;         ;         ;         
7749; AREIA - 230;   16,414;;;
 7748; AREIA - 525                                                          ;   16,260;         ;         ;         
