BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,471
1206; AG.LINDAS230;    9,453
251; ACU II - 230;   11,430
11265; ACU III - 230;   11,250
11565; ACU III - 500;   11,076
7747; ABDON BATISTA - 230;    8,280
7744; ABDON BATISTA - 525;    7,701
9537; ABUNA - 230;    5,185
559; ACAILANDIA - 500;   10,521
55412; ACARAU II – 230;   10,225
12907; ACARAT CE - 230;   10,229
12902; ACARAT-CE500;   10,251
4475; ACESITA - 230;    7,867
3729; ADRIANOPOLIS - 345;    8,328
3728; ADRIANOPOLIS - 500;    8,581
1637; AIMORES - 230;    9,956
11760; ALAGOAS 2 - 230;    7,869
9002; ALEGRETE2 - 230;    7,420
56095; ALEX - 230;   11,304
362; ALTAMIRA - 230;    9,612
7758; ANASTACIO - 230;    7,724
2770; ANDIRA LESTE - 230;    7,143
540; ANGELIM - 500;    9,733
240; ANGELIM - 230;    9,595
3745; ANGRA - 500;    9,362
1172; ANHANGUERA GO - 230;    8,991
2901; ANHANGUERA SP - 230;    5,185
2900; ANHANGUERA - 345;    5,185
2957; APARECIDA - 230;    7,983
2758; ALTA PAULISTA - 400;    8,791
6601; APUCARANA - 230;    6,847
58771; LAGOA BARRO - 230;   11,134
11219; AQUIRAZ - 230;    9,305
1522; ARACUAI - 230;   12,203
11242; ARAPIRACA III - 230;    6,168
5203; ARARAQUARA 2 - 440;    8,289
5202; ARARAQUARA 2 - 500;    8,735
2630; ARARAQUARA - 440;    7,861
3852; ARARAQUARA - 500;    8,654
2673; ARARAS SP - 440;    6,975
38906; ARAXA 3 - 345;    9,828
12203; ARCOVERDE II - 230;    9,759
7749; AREIA - 230;    7,812
7748; AREIA - 525;    8,020
39813; ARINOS 2 - 500;   11,602
9520; ARIQUEMES - 230;    5,185
302; MOXOTO - 230;   10,814
2624; ASSIS - 440;    8,189
4282; ASSIS - 525;    8,075
2626; ASSIS 2 - 230;    7,856
2677; ATIBAIA 2 - 345;    5,606
7923; ATLANTIDA 2 - 230;    7,012
2786; AVARE - 230;    5,214
2617; AGUA VERMELHA - 500;    9,782
2618; AGUA VERMELHA - 440;    9,510
3947; BARRO ALTO - 230;   10,675
3605; BARRO BRANCO - 345;    8,475
4297; B. DOS COQUEIROS - 230;   11,597
229; B.ESPERANCA - 230;    9,912
4288; B. FLUMINENSE - 500;    9,020
7304; BARRA GRANDE - 230;    8,736
6608; BAIXO IGUACU PR - 230;    8,798
11050; B.JESUS II - 230;   10,182
3236; BARRA PEIXE - 230;    8,947
13103; BACAB - MA - 500;   10,253
9010; BAGE 2 - 230;    7,647
2733; BAGUACU - 440;    8,267
1645; BAGUARI - 230;   10,026
2920; B. SANTISTA - 230;    5,185
2919; B. SANTISTA - 345;    5,185
10410; BALBINA - 230;    7,860
215; BALSAS - 230;   10,437
222; BANABUIU - 230;   10,105
3909; BANDEIRANTE GO - 345;    9,779
2934; BANDEIRANTE SP - 345;    5,185
1480; BARBACENA - 345;    8,132
11286; BARREIRAS II - 230;    9,847
286; BARREIRAS - 230;    9,432
1482; BARREIRO - 345;    8,761
846; BARREIRAS - 500;   11,199
6627; BATEIAS - 230;    6,696
3696; BATEIAS 3 - 500;    7,184
6628; BATEIAS - 525;    7,396
2628; BAURU SP - 440;    7,302
1612; BARAO DE COCAIS 3 - 230;    8,076
1485; B.DESPACHO - 500;    9,781
529; B.ESPERANCA - 500;   10,663
26454; BETIM 6 -345;    9,012
7740; BAIXO IGUACU SC - 230;    6,341
7741; BIGUACU--525;    7,095
2638; BOM JARDIM - 440;    6,644
385; B.J.LAPA II - 230;   11,282
585; BJLAPAII - 500;   11,334
285; B.J.LAPA - 230;   11,282
35351; BRASILIA LESTE - 500;   10,345
7734; BLUMENAU - 230;    6,495
7733; BLUMENAU - 525;    7,064
220; BOM NOME - 230;   10,751
243; BONGI - 230;    7,691
2777; BOTUCATU - 230;    5,402
3936; BRASILIA GERAL - 230;    8,917
3920; BRAS. SUL - 230;    9,304
3919; BRAS. SUL -345;    9,868
3300; BRASNORTE - 230;    9,305
1600; BRAUNA - 230;    9,558
205; BROT.MACAUBAS - 230;   11,642
376; BRUMADO II - 230;    8,562
38913; HELIO VALGAS MG - 345;   11,475
12318; BURITIRAMA - 500;   11,333
9266; CRUZ ALTA 2 - 230;    7,729
4481; CANA BRAVA - 230;   11,542
6615; C.COMPRIDO - 230;    6,387
270; CIC.DANTAS - 230;    9,602
11461; CAMPO FORMOSO - 230;   11,157
9020; C.INDUSTRIAL - 230;    7,105
236; COELHO NETO - 230;    8,125
11253; CURRAIS NOVOS II - 230;   10,730
3720; C. PAULISTA - 500;    9,229
38871; CACU - 230;   11,597
2649; CABREUVA - 230;    5,185
2647; CABREUVA - 440;    6,129
58008; CAETES II - 230;    9,759
51457; CAMAQUA 3 - 230;    7,361
574; CAMACARI - 500;    8,955
284; CAMACARI IV - 230;    8,249
584; CAMACARI IV - 500;    8,933
9030; CAMAQUA - 230;    7,230
3701; CAMPINAS - 345;    6,257
3700; CAMPINAS - 500;    7,389
38951; CAMPOS 2 - 500;    9,409
9015; CAMPO BOM - 230;    6,553
3785; CAMPOS - 345;    9,525
38873; CANARANA CMT - 230;    6,836
9283; CANDELARIA 2 - 230;    8,108
9040; CANDIOTA 2 - 230;    7,902
7753; CANDIOTA 2 - 525;    7,841
50209; CANDIOTA - 230;    7,903
9045; CANOA 1 - 230;    6,881
9050; CANOAS 2 - 230;    7,702
7778; CANOINHA - 230;    5,630
50215; CAPIVARI-230;    7,349
50212; CAPIVARI-525;    7,476
2622; CAPIVARA - 440;    8,591
1202; CARAJAS GO - 230;    8,942
916; CARAJAS PA - 230;    9,776
2966; CARBOCLORO - 230;    5,185
