BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,437
1206; AG.LINDAS230;   10,089
251; ACU II - 230;   11,889
11265; ACU III - 230;   11,689
11565; ACU III - 500;   11,556
7747; ABDON BATISTA - 230;    7,956
7744; ABDON BATISTA - 525;    7,385
9537; ABUNA - 230;    5,344
559; ACAILANDIA - 500;   10,915
55412; ACARAU II – 230;   10,587
12907; ACARAT CE - 230;   10,592
12902; ACARAT-CE500;   10,618
4475; ACESITA - 230;    8,173
3729; ADRIANOPOLIS - 345;    8,507
3728; ADRIANOPOLIS - 500;    8,738
1637; AIMORES - 230;   10,351
11760; ALAGOAS 2 - 230;    8,167
9002; ALEGRETE2 - 230;    6,909
56095; ALEX - 230;   11,763
362; ALTAMIRA - 230;    9,872
7758; ANASTACIO - 230;    7,743
2770; ANDIRA LESTE - 230;    7,077
540; ANGELIM - 500;   10,157
240; ANGELIM - 230;   10,011
3745; ANGRA - 500;    9,577
1172; ANHANGUERA GO - 230;    9,149
2901; ANHANGUERA SP - 230;    5,344
2900; ANHANGUERA - 345;    5,344
2957; APARECIDA - 230;    8,014
2758; ALTA PAULISTA - 400;    8,940
6601; APUCARANA - 230;    6,679
58771; LAGOA BARRO - 230;   11,583
11219; AQUIRAZ - 230;    9,588
1522; ARACUAI - 230;   12,753
11242; ARAPIRACA III - 230;    6,383
5203; ARARAQUARA 2 - 440;    8,409
5202; ARARAQUARA 2 - 500;    8,881
2630; ARARAQUARA - 440;    7,954
3852; ARARAQUARA - 500;    8,776
2673; ARARAS SP - 440;    7,004
38906; ARAXA 3 - 345;   10,114
12203; ARCOVERDE II - 230;   10,185
7749; AREIA - 230;    7,552
7748; AREIA - 525;    7,706
39813; ARINOS 2 - 500;   12,080
9520; ARIQUEMES - 230;    5,344
302; MOXOTO - 230;   11,313
2624; ASSIS - 440;    8,244
4282; ASSIS - 525;    8,044
2626; ASSIS 2 - 230;    7,867
2677; ATIBAIA 2 - 345;    5,522
7923; ATLANTIDA 2 - 230;    6,599
2786; AVARE - 230;    5,344
2617; AGUA VERMELHA - 500;   10,029
2618; AGUA VERMELHA - 440;    9,737
3947; BARRO ALTO - 230;   11,946
3605; BARRO BRANCO - 345;    8,759
4297; B. DOS COQUEIROS - 230;   12,016
229; B.ESPERANCA - 230;   10,234
4288; B. FLUMINENSE - 500;    9,183
7304; BARRA GRANDE - 230;    8,399
6608; BAIXO IGUACU PR - 230;    8,731
11050; B.JESUS II - 230;   10,503
3236; BARRA PEIXE - 230;    9,001
13103; BACAB - MA - 500;   10,617
9010; BAGE 2 - 230;    7,249
2733; BAGUACU - 440;    8,398
1645; BAGUARI - 230;   10,424
2920; B. SANTISTA - 230;    5,344
2919; B. SANTISTA - 345;    5,344
10410; BALBINA - 230;    7,980
215; BALSAS - 230;   10,889
222; BANABUIU - 230;   10,483
3909; BANDEIRANTE GO - 345;   10,057
2934; BANDEIRANTE SP - 345;    5,344
1480; BARBACENA - 345;    8,358
11286; BARREIRAS II - 230;   10,168
286; BARREIRAS - 230;    9,722
1482; BARREIRO - 345;    9,042
846; BARREIRAS - 500;   11,620
6627; BATEIAS - 230;    6,563
3696; BATEIAS 3 - 500;    7,009
6628; BATEIAS - 525;    7,187
2628; BAURU SP - 440;    7,352
1612; BARAO DE COCAIS 3 - 230;    8,379
1485; B.DESPACHO - 500;   10,104
529; B.ESPERANCA - 500;   11,078
26454; BETIM 6 -345;    9,309
7740; BAIXO IGUACU SC - 230;    5,885
7741; BIGUACU--525;    6,742
2638; BOM JARDIM - 440;    6,648
385; B.J.LAPA II - 230;   11,744
585; BJLAPAII - 500;   11,803
285; B.J.LAPA - 230;   11,744
35351; BRASILIA LESTE - 500;   10,715
7734; BLUMENAU - 230;    6,095
7733; BLUMENAU - 525;    6,721
220; BOM NOME - 230;   11,291
243; BONGI - 230;    8,003
2777; BOTUCATU - 230;    5,344
3936; BRASILIA GERAL - 230;    9,260
3920; BRAS. SUL - 230;    9,668
3919; BRAS. SUL -345;   10,201
3300; BRASNORTE - 230;    9,310
1600; BRAUNA - 230;    9,939
205; BROT.MACAUBAS - 230;   12,131
376; BRUMADO II - 230;    8,870
38913; HELIO VALGAS MG - 345;   11,974
12318; BURITIRAMA - 500;   11,766
9266; CRUZ ALTA 2 - 230;    7,246
4481; CANA BRAVA - 230;   12,235
6615; C.COMPRIDO - 230;    6,359
270; CIC.DANTAS - 230;   10,004
11461; CAMPO FORMOSO - 230;   11,582
9020; C.INDUSTRIAL - 230;    6,726
236; COELHO NETO - 230;    8,278
11253; CURRAIS NOVOS II - 230;   11,163
3720; C. PAULISTA - 500;    9,375
38871; CACU - 230;   12,016
2649; CABREUVA - 230;    5,344
2647; CABREUVA - 440;    6,104
58008; CAETES II - 230;   10,185
51457; CAMAQUA 3 - 230;    6,990
574; CAMACARI - 500;    9,331
284; CAMACARI IV - 230;    8,532
584; CAMACARI IV - 500;    9,296
9030; CAMAQUA - 230;    6,846
3701; CAMPINAS - 345;    6,193
3700; CAMPINAS - 500;    7,392
38951; CAMPOS 2 - 500;    9,684
9015; CAMPO BOM - 230;    5,986
3785; CAMPOS - 345;    9,847
38873; CANARANA CMT - 230;    6,707
9283; CANDELARIA 2 - 230;    7,675
9040; CANDIOTA 2 - 230;    7,539
7753; CANDIOTA 2 - 525;    7,493
50209; CANDIOTA - 230;    7,539
9045; CANOA 1 - 230;    6,502
9050; CANOAS 2 - 230;    7,332
7778; CANOINHA - 230;    5,344
50215; CAPIVARI-230;    6,986
50212; CAPIVARI-525;    7,114
2622; CAPIVARA - 440;    8,692
1202; CARAJAS GO - 230;    9,072
916; CARAJAS PA - 230;   10,133
2966; CARBOCLORO - 230;    5,344
6624; CASCAVEL - 230;    7,309
44900; CASCAVEL NORT - 230;    7,216
6625; CASCAVEL OESTE - 230;    7,537
6626; CASCAVOE - 525;    7,880
6762; CAMPO ASSOBIO - 230;    5,985
235; CASTANHA - 230;    8,266
51704; CASTERTECH - 230;    6,397
7023; CASTRO NORTE - 230;    6,004
272; CATU - 230;    7,968
218; CAIUPE - 230;    9,469
9062; CAXIAS SUL 2 - 230;    6,388
9065; CAXIAS 5 -230;    6,469
9066; CAXIAS 6 - 230;    6,417
46948; CAXIAS - 230;    6,769
46947; CAXIAS NORTE - 525;    7,154
9060; CAXIAS NORTE - 230;    6,570
7751; CAXIAS RS - 525;    7,052
4532; CBA - 230;    5,344
2672; CBA TERM - 440;    5,468
7299; CBA LESTE - 230;    6,659
7300; CBA LESTE - 525;    7,089
44655; CURITIBA NORT - 230;    6,196
2802; CAPAO BONITO - 230;    5,344
1153; CACHOEIRA DOURADA - 230;   11,406
2941; TR.CENTRO 1 - 230;    5,344
2942; TR.CENTRO 2 - 230;    5,344
2943; CENTRO - 230;    5,344
44906; CERQUILHO 3 - 230;    5,344
39850; CAMPO GRANDE II - 230;    8,451
11244; CAMPINA GRANDE II - 230;   10,197
12244; CAMPINA GRANDE III - 230;   10,389
544; CAMPINA GRANDE III - 500;   10,795
58208; CHAPADA 1 PI - 230;   11,684
58217; CHAPADA 2 PI - 230;   11,604
58227; CHAPADA 3 PI - 230;   11,749
13020; CHAPADINHA II - 230;    8,616
38853; CHAPADAO - 230;    9,711
7882; CHARQUEADAS 3 - 230;    6,906
7780; CHARQUEADAS (SE) - 230;    6,713
2773; CHAVANTES - 230;    6,446
6617; C.IND. CURITIBA - 230;    6,249
4582; CLAUDIA - 500;   11,912
274; CAMACARI II - 230;    8,554
7776; C.MOURAO - 230;    7,547
11246; CEAMIRIM - 230;   11,017
11546; CEA.MIRIM II - 500;   11,186
12201; CURRAL NOVO PIAUI - 230;   11,835
12501; CURRAL NOVO PIAUI - 500;   11,738
7723; CAMPOS NOVOS - 230;    8,288
7736; CAMPOS NOVOS - 525;    7,571
40663; CODEMI GO- 230;   12,057
5201; C.PORTO VELHO - 500;   18,895
7850; CERRO CHATO - 230;    7,475
5199; C.PORTO VELHO - 230;    5,344
41172; COLIDER - 500;   11,912
591; COLINAS - 500;   11,153
4320; COMPERJ - 345;    8,672
7917; ENSEAD-SC2 - 30;    5,607
233; SE COREMAS II - 230;   10,382
3908; CORUMBA - 345;   10,490
38851; CORUMBA 2 - 30;    7,608
279; COTEGIPE - 230;    8,254
11033; COTEMINAS - 230;   10,008
3276; COXIPO - 230;    7,866
1616; CONSE. PENA - 230;   10,221
11217; CRATO 2 - 230;   10,974
10405; CRISTIANO ROCHA - 230;    7,678
4283; CUIABA - 230;    8,053
4284; CUIABA - 500;    8,433
7739; CURITIBA - 230;    6,395
7732; CURITIBA - 525;    7,113
219; DELM. GOUVEIA - 230;    8,884
281; D.PITUACU - 230;    8,080
4361; DARDANELOS - 230;   10,373
7745; DESTERRO - 230;    5,344
9090; DONA FRANCISCA - 230;    8,478
6761; D. INDUSTRIAL SJP - 230;    6,141
2664; JANDIRA - 440;    5,453
7771; DOURADOS 2 - 230;    8,656
7757; DOURADOS - 230;    8,596
51003; J. BOTANICO 2 - 230;    5,903
51002; J. BOTANICO 1 - 230;    6,111
2923; DOMENICO RANGONI - 345;    5,344
287; E. MARTIN - 230;   10,853
2939; EDGARD SOUZA - 230;    5,344
38862; EDEIA - 230;   11,240
9097; ELDORADO - 230;    6,622
214; EMBASA - 230;    7,630
1509; EMBORCACAO - 500;   10,592
2645; EMBU-GUACU - 345;    5,344
2643; EMBU-GUACU - 440;    5,344
13230; ENCRUZO - 230;    8,228
3946; ESTREITO - 345;    9,507
4302; ESTREITO - 500;    9,407
269; EUNAPOLI - 230;    8,560
12546; EXTREMOZ II - 230;   10,664
7306; FOZ DO CHAPECO - 230;    8,771
6653; FCHOPIM--230;    9,100
4321; F.DIAS - 440;    7,242
4322; F.DIAS - 500;    8,160
7782; FARROUPILHA - 230;    6,482
9541; FEIJO - 230;    5,344
9095; FIBR-F RS - 230;    6,569
6651; FIGUEIRA - 230;    6,389
1194; FIRMINOPOLIS - 230;   11,321
212; FLORESTA II - 230;   11,401
21049; FORD - 230;    7,938
7743; FORQUILINHA - 230;    6,075
325; FORTALEZA II - 230;    9,643
525; FORTALEZA II - 500;   10,599
225; FORTALEZA - 230;    9,592
3642; F.IGUACU - 765;    7,623
6652; F.IGUACUNORTE - 230;    5,344
276; FUNIL - 230;    5,810
3808; FURNAS - 345;    9,249
275; G. MANGABEIRA - 230;    8,321
58405; MLGICO CE - 230;   10,871
8720; GARABI 1 - 525;    7,568
8721; GARABI 2 - 525;    7,568
349; GARANHUNS II - 230;   10,185
549; GARANHUNS - 500;   10,493
9100; GARIBALDI - 230;    6,107
46942; GASPAR 2 -230;    6,010
7713; GASPAR 2 - 525;    6,696
4533; GERDAU SP - 440;    5,799
2675; GETULINA - 440;    8,090
11051; GILBUES - 230;   11,430
836; GILBUES II - 500;   11,612
23321; GOIANIA LESTE - 230;    8,616
247; GOIANINHA - 230;    9,100
11260; Gentio do Ouro II - 230;   12,291
11560; Gentio do Ouro II - 500;   11,860
6663; PARIGOT SOUZA - 230;    7,966
7021; GUARAPUAVA OESTE - 230;    7,465
3759; GRAJAU - 500;    8,408
6664; GRALHA AZUL - 230;    6,890
7750; GRAVATAI - 525;    7,229
9110; GRAVATA2 - 230;    6,725
7924; GRAVATAI3 - 230;    6,610
50214; GUAIBA3 - 230;    7,012
50213; GUAIBA3 - 525;    7,464
9120; GUAIBA - 230;    6,994
6665; GUAIRA F -230;    7,654
6630; GUAIRA F - 525;    7,704
390; GUAMA - 230;    9,144
9130; GUARITA - 230;    7,830
3831; GUARULHOS - 345;    5,344
1638; GUILMAN - 230;    9,786
39040; GURUPI - 230;   10,938
5002; GURUPI - 500;   11,318
2720; GV - 230;    7,160
1619; VALADARES - 230;   10,021
38921; VALADARES 6 - 500;   10,545
3384; HENRY BORDEN - 230;    5,344
44652; HUBNER - 230;    5,905
38856; ILHA SOLTEIRA 2 - 230;    9,724
38876; ILHA SOLTEIRA 2 - 440;    9,600
2611; ILHA SOLTEIRA - 440;    9,597
365; IBIAPINA II – 230;   10,479
288; IBICOARA - 230;    9,990
588; IBICOARA - 500;   10,743
6680; IBIPORA - 230;    6,307
3691; IBIUNA - 345;    5,344
3690; IBIUNA - 500;    5,845
217; ICO - 230;   10,053
394; IGAPORA II - 230;   11,985
11394; IGAPORA III - 230;   11,907
11594; IGAPORA III - 500;   11,726
7714; IGUATEMI 2 MS - 230;    7,531
9264; IJUI 2 - 230;    7,073
7918; CAIACA-SC - 230;    5,344
7755; IMBIRUSSU - 230;    8,384
239; IMPERATRIZ - 230;   10,242
539; IMPERATRIZ - 500;   10,976
7904; INDAIAL - 230;    5,915
38855; INOCENCIA - 230;    9,725
936; INTEGRADORA - 500;   10,239
2930; INTERNATIONAL 2 - 230;    5,344
2929; INTERNATIONAL - 345;    5,344
1623; IPATINGA I - 230;    9,501
6649; F.IGUACU - 500;    7,668
1521; IRAPE - 230;   12,999
1510; IRAPE - 345;   13,318
7022; IRATI NORTE - 230;    6,898
283; IRECE - 230;   11,014
7827; ITA SC - 230;    8,264
7722; ITA - 525;    8,039
271; ITABAIANA - 230;    8,964
3664; ITABERA - 765;    6,534
1626; ITABIRA 2 - 230;    9,360
1484; ITABIRITO - 345;    8,913
1483; ITABIRITO - 500;    9,858
1620; ITABIRA 4 - 230;    8,963
26513; ITABIRA 5 - 230;    9,782
26510; ITABIRA 5 - 500;   10,380
345; ITABUNA - 230;    5,344
913; ITACAIUNAS - 230;   10,258
912; ITACAIUNAS - 500;   10,942
213; ITAGIPA - 230;    6,754
4292; ITAGUACU - 230;   11,747
4293; ITAGUACU - 500;   10,599
7903; ITAJAI 2 - 230;    5,892
7731; ITAJAI - 230;    5,674
7712; ITAJAI 2 - 525;    6,671
1486; ITAJU3-5-500;    9,143
1235; ITAPACI - 230;   10,626
263; ITAPEBI SE - 230;    9,749
2967; ITAPETI - 230;    5,344
2913; ITAPETI - 345;    5,344
4289; ITARARE 2 - 230;    5,344
3717; ITATIBA - 500;    7,229
9140; ITAUBA - 230;    8,631
265; ITBNINHA - 230;    8,818
1406; ITIQUIRA - 230;    8,368
3862; ITUMBIARA - 230;   10,093
3861; ITUMBIARA - 345;   10,333
3860; ITUMBIARA - 500;   10,635
3807; ITUTINGA - 345;    8,570
7760; IVAIPORA E - 525;    7,705
3654; IVAIPORA - 765;    7,459
38858; IVINHEMA - 230;    9,152
10510; J.TEIXEIRA - 230;    7,123
12202; JABOATAO D -230;    9,035
280; JACARACANGA - 230;    8,363
3769; JACAREPAGUA - 345;    8,063
56101; JAGUARUANA - 230;   11,275
56100; JAGUARUANA - 500;   11,192
207; JAGUARARI-SE - 230;   10,839
1511; JAGUARA - 345;    9,894
1488; JAGUARA - 500;    9,793
6688; JAGUARIAIVA - 230;    5,443
38971; JAIBA - 230;   14,479
1708; JANAUBA 3 - 230;   13,794
38900; JANAUBA 3 - 500;   11,773
56104; JANDAIA CE - 230;   12,272
273; JARDIM SE - 230;    9,200
573; JARDIM - 500;    9,974
9525; JARU - 230;    5,344
38854; JATAI - 230;   10,071
3288; JAURU - 230;    7,996
3286; JAURU - 500;    8,216
360; J. CAMARA II - 230;   11,396
12321; J. CAMARA III - 230;   11,398
523; J. CAMARA III - 500;   11,296
1650; JECEABA - 345;    8,614
1489; JUIZ DE FORA - 345;    8,316
9530; JI PARANA - 230;    5,344
7800; JORGE LACERDA A - 230;    7,154
7802; JORGE LACERDA C - 230;    7,162
1613; MONLEVADE 2 - 230;    8,227
1609; MONLEVADE 4 - 230;    8,737
39311; J.NEIVA 2 - 345;    9,716
39511; J.NEIVA 2 - 500;   10,077
7770; JOINV. NOR - 230;    5,774
7980; JOINVILLE SUL - 230;    6,178
7711; JOINVILLE SUL - 525;    6,821
254; JOAIRAM - 230;    8,619
7794; JOINVILLE - 230;    5,401
12999; JOAO PESSOA II - 230;    9,182
12998; JOAO PESSOA II - 500;   10,728
7990; JARAGUA DO SUL - 230;    5,646
202; JUAZEIRO II - 230;   11,043
11282; JUAZEIRO III - 230;   10,295
11582; JUAZEIRO III - 500;   11,317
3280; JUBA - 230;    8,542
3290; JUINA - 230;    9,815
2613; JUPIA - 440;    9,357
2775; JURUMIRIM - 230;    5,344
10000; JURUPARI-230;   10,518
10009; JURUPARI-500;   10,663
13501; JURUTI - 230;    9,386
26470; PRES. JUSCELINO - 345;   10,347
26465; PRES. JUSCELINO - 500;   10,709
7042; KLABIN - 230;    5,557
505; LUIS GONZAGA - 500;   10,941
1491; LAFAIETE - 345;    8,345
7725; LAGES----230;    7,076
3616; LAGOS - 345;    9,295
38950; LAGOS - 500;    9,462
51020; LAJEADO 3 - 230;    5,471
9165; LAJEADO 2 - 230;    5,417
393; LAJEADO - 230;   11,481
593; LAJEADO - 500;   11,271
10018; LARANJAL - 230;   10,433
256; LAGOA DO CARRO - 230;    9,617
3809; L.C.BARRETO - 345;    9,773
10110; LECHUGA - 230;    7,515
10012; LECHUGA - 500;    8,552
2915; LESTE - 345;    5,344
7781; LAJEADO GRANDE - 230;    6,975
21037; LIBRA - 230;   10,483
38888; LINHARES 2 - 230;    9,349
9172; RIVERA - 230;    7,512
50211; LIVRAMENTO 3 - 230;    7,475
9170; LIVRAMENTO 2 - 230;    7,512
364; LAGOA NOVA II - 230;   11,354
6699; LONDRC-PR230;    6,790
7763; LONDRIN E - 230;    7,147
7762; LONDRINA - 525;    7,791
2956; LORENA SP - 230;    8,733
3702; LORENA SP - 500;   10,129
3307; L. DO RIO VERDE - 230;    8,381
4300; LUZIANIA - 500;   10,850
9180; L.VERMELHA - 230;    7,644
2659; M. MIRIM 3 - 440;    6,537
3784; MACAE MERCHAN - 345;    9,802
50220; MACAMBARA 3 - 230;    6,913
9184; MACAMBARA - 230;    6,780
10017; MACAPA - 230;   10,080
12259; MACEIO II - 230;    8,265
259; MACEIO - 230;    8,227
7719; MACHADINHO - 525;    7,849
38902; M.ALEGRE 2 - 345;   10,373
10400; MANAUS - 230;    6,867
3962; MANSO - 230;    8,240
299; MARABA - 230;   10,365
