NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
30251;#1ABL--SP138; ;;7,509;;16,351;;;;;;2
30256;#1AIRL-SP138; ;;7,028;;16,831;;;;;;2
30222;#1ASCH-SP138; ;;7,443;;16,417;;;;;;2
30244;#1ASCP-SP138; ;;7,028;;16,831;;;;;;2
30219;#1ASCS-SP138; ;;7,486;;16,374;;;;;;2
30143;#1BRAS-SP138; ;;7,028;;16,831;;;;;;2
2530;#1COSM-SP138; ;;7,509;;16,351;;;;;;2
30208;#1CRIS-SP138; ;;7,243;;16,617;;;;;;2
30214;#1ITAP-SP138; ;;7,243;;16,617;;;;;;2
30278;#1LIND-SP138; ;;7,243;;16,617;;;;;;2
30260;#1ORIO-SP138; ;;7,028;;16,831;;;;;;2
30265;#1PAU3-SP138; ;;7,028;;16,831;;;;;;2
30286;#1PIR2-SP138; ;;7,581;;16,279;;;;;;2
30269;#1PLAS-SP138; ;;7,028;;16,831;;;;;;2
30276;#1POLY-SP138; ;;7,509;;16,351;;;;;;2
30216;#1PRAD-SP138; ;;7,243;;16,617;;;;;;2
2391;#1REPL-SP138; ;;7,028;;16,831;;;;;;2
30254;#1RHOD-SP138; ;;7,028;;16,831;;;;;;2
30274;#1SANT-SP138; ;;7,509;;16,351;;;;;;2
30247;#1SYNG-SP138; ;;7,028;;16,831;;;;;;2
29983;#1USES-SP138; ;;7,509;;16,351;;;;;;2
30262;#1WMPA-SP138; ;;7,028;;16,831;;;;;;2
30252;#2ABL--SP138; ;;7,509;;16,351;;;;;;2
30257;#2AIRL-SP138; ;;7,029;;16,831;;;;;;2
30223;#2ASCH-SP138; ;;7,741;;16,119;;;;;;2
30245;#2ASCP-SP138; ;;7,028;;16,831;;;;;;2
30220;#2ASCS-SP138; ;;7,486;;16,374;;;;;;2
30142;#2BRAS-SP138; ;;7,029;;16,831;;;;;;2
30273;#2COSM-SP138; ;;7,509;;16,351;;;;;;2
30209;#2CRIS-SP138; ;;7,243;;16,617;;;;;;2
30271;#2INTP-SP138; ;;7,509;;16,351;;;;;;2
30215;#2ITAP-SP138; ;;7,243;;16,617;;;;;;2
30279;#2LIND-SP138; ;;7,243;;16,617;;;;;;2
30261;#2ORIO-SP138; ;;7,029;;16,831;;;;;;2
30266;#2PAU3-SP138; ;;7,028;;16,831;;;;;;2
30287;#2PIR2-SP138; ;;7,578;;16,281;;;;;;2
30270;#2PLAS-SP138; ;;7,509;;16,351;;;;;;2
30277;#2POLY-SP138; ;;7,509;;16,351;;;;;;2
30217;#2PRAD-SP138; ;;7,243;;16,617;;;;;;2
30255;#2RHOD-SP138; ;;7,029;;16,831;;;;;;2
30275;#2SABT-SP138; ;;7,509;;16,351;;;;;;2
30248;#2SYNG-SP138; ;;7,509;;16,351;;;;;;2
30272;#2USES-SP138; ;;7,509;;16,351;;;;;;2
30263;#2WMPA-SP138; ;;7,029;;16,831;;;;;;2
28516;#GALVA-RJ138; ;;9,537;;14,323;;;;;;2
28428;#ROSTR-RJ069; ;;9,562;;14,298;;;;;;2
7312;14JULH-RS230; ;;7,132;;16,727;;;;;;1
7313;14JULHUHE013;B;98,0;7,132;;16,727;;;8387,54;;;1
35025;2.VEND-ES069; ;;9,604;;14,256;;;;;;2
2084;2MARIA-SP034; ;;7,238;,8;16,621;;;;154,42;;2
6931;2VIZIN-PR138; ;;8,877;56,0;14,983;;;;10068,51;;1
33130;3LAG2--SP138; ;;9,820;16,0;14,040;;;;2697,34;;2
1412;3MAIO--MT138; ;;11,016;;12,844;;;;;;2
19582;3MAIO-PCH013;U;;;;12,844;;;;;;2
2294;3PONTE-SP138; ;;7,243;19,0;16,617;;;;3792,68;;2
7152;4BARRA-PR069; ;;6,413;55,2;17,447;;;;11556,81;;1
30068;79_331-SP138; ;;7,741;;16,119;;;;;;2
30069;79_332-SP138; ;;7,741;;16,119;;;;;;2
25808;7QUEDA-MT138; ;;8,187;;15,673;;;;;;2
25809;7QUEDAPCH013;U;;;;15,673;;;;;;2
1334;A-BOA1-MT138; ;;7,423;34,8;16,437;;;;6864,01;;2
22051;A.AZUL-SP088; ;;6,928;166,3;16,932;;;;33788,82;;2
2840;A.AZUL-SP138; ;;6,635;;17,225;;;;;;2
30951;A.AZUL-SP440; ;;6,928;;16,932;;;;;;2
56772;A.BEZ1EOL034;B;28,8;11,897;;11,963;;;4115,82;;;3
56773;A.BEZ2EOL034;B;28,8;11,897;;11,963;;;4115,82;;;3
56774;A.BEZ3EOL034;B;28,8;11,897;;11,963;;;4115,82;;;3
56775;A.BEZ4EOL034;B;16,5;11,897;;11,963;;;2352,72;;;3
56258;A.BRAN-RN230; ;;11,262;;12,597;;;;;;3
56255;A.BRANEOL034;B;27,3;11,262;;12,597;;;3685,51;;;3
59514;A.CAE1EOL034;B;27,0;11,783;;12,077;;;3816,17;;;3
59515;A.CAE2EOL034;B;36,0;11,783;;12,077;;;5088,70;;;3
59516;A.CAE3EOL034;B;36,0;11,783;;12,077;;;5088,70;;;3
59517;A.CAE4EOL034;B;22,5;11,783;;12,077;;;3181,32;;;3
35134;A.CLAU-ES069; ;;9,554;13,6;14,306;;;;2327,81;;2
26207;A.GU2-PCH006;D;;;;15,921;;;;;;2
1242;A.LIND-GO069; ;;10,065;60,0;13,794;;;;9925,39;;2
1206;A.LIND-GO230; ;;10,065;;13,794;;;;;;2
2522;A.MOG--SP138;U;;;;14,289;;;;;;2
29900;A.MOG-UTE013;U;;;5,3;14,289;;;;908,79;;2
