Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
39850; CAMPO GRANDE II - 230;;  8,482;;  8,482;  8,451;;;  8,451;
11244; CAMPINA GRANDE II - 230;; 10,227;; 10,227; 10,197;;; 10,197;
12244; CAMPINA GRANDE III - 230;; 10,419;; 10,419; 10,389;;; 10,389;
544; CAMPINA GRANDE III - 500;; 10,825;; 10,825; 10,795;;; 10,795;
58208; CHAPADA 1 PI - 230;; 11,715;; 11,715; 11,684;;; 11,684;
58217; CHAPADA 2 PI - 230;; 11,635;; 11,635; 11,604;;; 11,604;
58227; CHAPADA 3 PI - 230;; 11,779;; 11,779; 11,749;;; 11,749;
13020; CHAPADINHA II - 230;;  8,646;;  8,646;  8,616;;;  8,616;
38853; CHAPADAO - 230;;  9,742;;  9,742;  9,711;;;  9,711;
7882; CHARQUEADAS 3 - 230;;  6,936;;  6,936;  6,906;;;  6,906;
7780; CHARQUEADAS (SE) - 230;;  6,743;;  6,743;  6,713;;;  6,713;
2773; CHAVANTES - 230;;  6,476;;  6,476;  6,446;;;  6,446;
6617; C.IND. CURITIBA - 230;;  6,279;;  6,279;  6,249;;;  6,249;
4582; CLAUDIA - 500;; 11,942;; 11,942; 11,912;;; 11,912;
274; CAMACARI II - 230;;  8,584;;  8,584;  8,554;;;  8,554;
7776; C.MOURAO - 230;;  7,577;;  7,577;  7,547;;;  7,547;
11246; CEAMIRIM - 230;; 11,047;; 11,047; 11,017;;; 11,017;
11546; CEA.MIRIM II - 500;; 11,216;; 11,216; 11,186;;; 11,186;
12201; CURRAL NOVO PIAUI - 230;; 11,866;; 11,866; 11,835;;; 11,835;
12501; CURRAL NOVO PIAUI - 500;; 11,769;; 11,769; 11,738;;; 11,738;
7723; CAMPOS NOVOS - 230;;  8,319;;  8,319;  8,288;;;  8,288;
7736; CAMPOS NOVOS - 525;;  7,602;;  7,602;  7,571;;;  7,571;
40663; CODEMI GO- 230;; 12,088;; 12,088; 12,057;;; 12,057;
5201; C.PORTO VELHO - 500;; 18,925;; 18,925; 18,895;;; 18,895;
7850; CERRO CHATO - 230;;  7,505;;  7,505;  7,475;;;  7,475;
5199; C.PORTO VELHO - 230;;  3,863;;  3,863;  5,344;;;  5,344;
41172; COLIDER - 500;; 11,942;; 11,942; 11,912;;; 11,912;
591; COLINAS - 500;; 11,184;; 11,184; 11,153;;; 11,153;
4320; COMPERJ - 345;;  8,702;;  8,702;  8,672;;;  8,672;
7917; ENSEAD-SC2 - 30;;  5,638;;  5,638;  5,607;;;  5,607;
233; SE COREMAS II - 230;; 10,413;; 10,413; 10,382;;; 10,382;
3908; CORUMBA - 345;; 10,520;; 10,520; 10,490;;; 10,490;
38851; CORUMBA 2 - 30;;  7,638;;  7,638;  7,608;;;  7,608;
279; COTEGIPE - 230;;  8,284;;  8,284;  8,254;;;  8,254;
11033; COTEMINAS - 230;; 10,038;; 10,038; 10,008;;; 10,008;
3276; COXIPO - 230;;  7,897;;  7,897;  7,866;;;  7,866;
1616; CONSE. PENA - 230;; 10,251;; 10,251; 10,221;;; 10,221;
11217; CRATO 2 - 230;; 11,004;; 11,004; 10,974;;; 10,974;
10405; CRISTIANO ROCHA - 230;;  7,709;;  7,709;  7,678;;;  7,678;
4283; CUIABA - 230;;  8,083;;  8,083;  8,053;;;  8,053;
4284; CUIABA - 500;;  8,463;;  8,463;  8,433;;;  8,433;
7739; CURITIBA - 230;;  6,425;;  6,425;  6,395;;;  6,395;
7732; CURITIBA - 525;;  7,143;;  7,143;  7,113;;;  7,113;
219; DELM. GOUVEIA - 230;;  8,915;;  8,915;  8,884;;;  8,884;
281; D.PITUACU - 230;;  8,110;;  8,110;  8,080;;;  8,080;
4361; DARDANELOS - 230;; 10,403;; 10,403; 10,373;;; 10,373;
7745; DESTERRO - 230;;  4,855;;  4,855;  5,344;;;  5,344;
9090; DONA FRANCISCA - 230;;  8,509;;  8,509;  8,478;;;  8,478;
6761; D. INDUSTRIAL SJP - 230;;  6,171;;  6,171;  6,141;;;  6,141;
2664; JANDIRA - 440;;  5,484;;  5,484;  5,453;;;  5,453;
7771; DOURADOS 2 - 230;;  8,687;;  8,687;  8,656;;;  8,656;
7757; DOURADOS - 230;;  8,626;;  8,626;  8,596;;;  8,596;
51003; J. BOTANICO 2 - 230;;  5,933;;  5,933;  5,903;;;  5,903;
51002; J. BOTANICO 1 - 230;;  6,141;;  6,141;  6,111;;;  6,111;
2923; DOMENICO RANGONI - 345;;  4,827;;  4,827;  5,344;;;  5,344;
287; E. MARTIN - 230;; 10,883;; 10,883; 10,853;;; 10,853;
2939; EDGARD SOUZA - 230;;  4,243;;  4,243;  5,344;;;  5,344;
38862; EDEIA - 230;; 11,270;; 11,270; 11,240;;; 11,240;
9097; ELDORADO - 230;;  6,652;;  6,652;  6,622;;;  6,622;
214; EMBASA - 230;;  7,661;;  7,661;  7,630;;;  7,630;
1509; EMBORCACAO - 500;; 10,622;; 10,622; 10,592;;; 10,592;
2645; EMBU-GUACU - 345;;  4,660;;  4,660;  5,344;;;  5,344;
2643; EMBU-GUACU - 440;;  5,300;;  5,300;  5,344;;;  5,344;
13230; ENCRUZO - 230;;  8,258;;  8,258;  8,228;;;  8,228;
3946; ESTREITO - 345;;  9,537;;  9,537;  9,507;;;  9,507;
4302; ESTREITO - 500;;  9,437;;  9,437;  9,407;;;  9,407;
269; EUNAPOLI - 230;;  8,590;;  8,590;  8,560;;;  8,560;
12546; EXTREMOZ II - 230;; 10,694;; 10,694; 10,664;;; 10,664;
7306; FOZ DO CHAPECO - 230;;  8,801;;  8,801;  8,771;;;  8,771;
6653; FCHOPIM--230;;  9,130;;  9,130;  9,100;;;  9,100;
4321; F.DIAS - 440;;  7,272;;  7,272;  7,242;;;  7,242;
4322; F.DIAS - 500;;  8,190;;  8,190;  8,160;;;  8,160;
7782; FARROUPILHA - 230;;  6,512;;  6,512;  6,482;;;  6,482;
9541; FEIJO - 230;;  0,003;;  0,003;  5,344;;;  5,344;
9095; FIBR-F RS - 230;;  6,599;;  6,599;  6,569;;;  6,569;
6651; FIGUEIRA - 230;;  6,419;;  6,419;  6,389;;;  6,389;
1194; FIRMINOPOLIS - 230;; 11,351;; 11,351; 11,321;;; 11,321;
212; FLORESTA II - 230;; 11,432;; 11,432; 11,401;;; 11,401;
21049; FORD - 230;;  7,969;;  7,969;  7,938;;;  7,938;
7743; FORQUILINHA - 230;;  6,106;;  6,106;  6,075;;;  6,075;
325; FORTALEZA II - 230;;  9,673;;  9,673;  9,643;;;  9,643;
525; FORTALEZA II - 500;; 10,629;; 10,629; 10,599;;; 10,599;
225; FORTALEZA - 230;;  9,622;;  9,622;  9,592;;;  9,592;
3642; F.IGUACU - 765;;  7,653;;  7,653;  7,623;;;  7,623;
6652; F.IGUACUNORTE - 230;;  4,175;;  4,175;  5,344;;;  5,344;
276; FUNIL - 230;;  5,840;;  5,840;  5,810;;;  5,810;
3808; FURNAS - 345;;  9,279;;  9,279;  9,249;;;  9,249;
275; G. MANGABEIRA - 230;;  8,352;;  8,352;  8,321;;;  8,321;
58405; MLGICO CE - 230;; 10,901;; 10,901; 10,871;;; 10,871;
8720; GARABI 1 - 525;;  7,598;;  7,598;  7,568;;;  7,568;
8721; GARABI 2 - 525;;  7,598;;  7,598;  7,568;;;  7,568;
349; GARANHUNS II - 230;; 10,216;; 10,216; 10,185;;; 10,185;
549; GARANHUNS - 500;; 10,523;; 10,523; 10,493;;; 10,493;
9100; GARIBALDI - 230;;  6,138;;  6,138;  6,107;;;  6,107;
46942; GASPAR 2 -230;;  6,040;;  6,040;  6,010;;;  6,010;
7713; GASPAR 2 - 525;;  6,726;;  6,726;  6,696;;;  6,696;
4533; GERDAU SP - 440;;  5,829;;  5,829;  5,799;;;  5,799;
2675; GETULINA - 440;;  8,121;;  8,121;  8,090;;;  8,090;
11051; GILBUES - 230;; 11,460;; 11,460; 11,430;;; 11,430;
836; GILBUES II - 500;; 11,642;; 11,642; 11,612;;; 11,612;
23321; GOIANIA LESTE - 230;;  8,647;;  8,647;  8,616;;;  8,616;
247; GOIANINHA - 230;;  9,131;;  9,131;  9,100;;;  9,100;
11260; Gentio do Ouro II - 230;; 12,322;; 12,322; 12,291;;; 12,291;
11560; Gentio do Ouro II - 500;; 11,891;; 11,891; 11,860;;; 11,860;
6663; PARIGOT SOUZA - 230;;  7,996;;  7,996;  7,966;;;  7,966;
7021; GUARAPUAVA OESTE - 230;;  7,496;;  7,496;  7,465;;;  7,465;
3759; GRAJAU - 500;;  8,438;;  8,438;  8,408;;;  8,408;
6664; GRALHA AZUL - 230;;  6,921;;  6,921;  6,890;;;  6,890;
7750; GRAVATAI - 525;;  7,260;;  7,260;  7,229;;;  7,229;
9110; GRAVATA2 - 230;;  6,755;;  6,755;  6,725;;;  6,725;
7924; GRAVATAI3 - 230;;  6,640;;  6,640;  6,610;;;  6,610;
50214; GUAIBA3 - 230;;  7,043;;  7,043;  7,012;;;  7,012;
50213; GUAIBA3 - 525;;  7,494;;  7,494;  7,464;;;  7,464;
9120; GUAIBA - 230;;  7,024;;  7,024;  6,994;;;  6,994;
6665; GUAIRA F -230;;  7,684;;  7,684;  7,654;;;  7,654;
6630; GUAIRA F - 525;;  7,734;;  7,734;  7,704;;;  7,704;
390; GUAMA - 230;;  9,174;;  9,174;  9,144;;;  9,144;
9130; GUARITA - 230;;  7,861;;  7,861;  7,830;;;  7,830;
3831; GUARULHOS - 345;;  4,046;;  4,046;  5,344;;;  5,344;
1638; GUILMAN - 230;;  9,817;;  9,817;  9,786;;;  9,786;
39040; GURUPI - 230;; 10,968;; 10,968; 10,938;;; 10,938;
5002; GURUPI - 500;; 11,349;; 11,349; 11,318;;; 11,318;
2720; GV - 230;;  7,191;;  7,191;  7,160;;;  7,160;
1619; VALADARES - 230;; 10,051;; 10,051; 10,021;;; 10,021;
38921; VALADARES 6 - 500;; 10,575;; 10,575; 10,545;;; 10,545;
3384; HENRY BORDEN - 230;;  4,310;;  4,310;  5,344;;;  5,344;
44652; HUBNER - 230;;  5,935;;  5,935;  5,905;;;  5,905;
38856; ILHA SOLTEIRA 2 - 230;;  9,755;;  9,755;  9,724;;;  9,724;
38876; ILHA SOLTEIRA 2 - 440;;  9,630;;  9,630;  9,600;;;  9,600;
2611; ILHA SOLTEIRA - 440;;  9,627;;  9,627;  9,597;;;  9,597;
365; IBIAPINA II – 230;; 10,510;; 10,510; 10,479;;; 10,479;
288; IBICOARA - 230;; 10,020;; 10,020;  9,990;;;  9,990;
588; IBICOARA - 500;; 10,773;; 10,773; 10,743;;; 10,743;
6680; IBIPORA - 230;;  6,337;;  6,337;  6,307;;;  6,307;
3691; IBIUNA - 345;;  4,522;;  4,522;  5,344;;;  5,344;
3690; IBIUNA - 500;;  5,875;;  5,875;  5,845;;;  5,845;
217; ICO - 230;; 10,084;; 10,084; 10,053;;; 10,053;
394; IGAPORA II - 230;; 12,015;; 12,015; 11,985;;; 11,985;
11394; IGAPORA III - 230;; 11,938;; 11,938; 11,907;;; 11,907;
11594; IGAPORA III - 500;; 11,757;; 11,757; 11,726;;; 11,726;
7714; IGUATEMI 2 MS - 230;;  7,561;;  7,561;  7,531;;;  7,531;
9264; IJUI 2 - 230;;  7,103;;  7,103;  7,073;;;  7,073;
7918; CAIACA-SC - 230;;  5,213;;  5,213;  5,344;;;  5,344;
7755; IMBIRUSSU - 230;;  8,415;;  8,415;  8,384;;;  8,384;
239; IMPERATRIZ - 230;; 10,273;; 10,273; 10,242;;; 10,242;
539; IMPERATRIZ - 500;; 11,006;; 11,006; 10,976;;; 10,976;
7904; INDAIAL - 230;;  5,945;;  5,945;  5,915;;;  5,915;
38855; INOCENCIA - 230;;  9,756;;  9,756;  9,725;;;  9,725;
936; INTEGRADORA - 500;; 10,269;; 10,269; 10,239;;; 10,239;
2930; INTERNATIONAL 2 - 230;;  4,622;;  4,622;  5,344;;;  5,344;
2929; INTERNATIONAL - 345;;  4,288;;  4,288;  5,344;;;  5,344;
1623; IPATINGA I - 230;;  9,531;;  9,531;  9,501;;;  9,501;
6649; F.IGUACU - 500;;  7,698;;  7,698;  7,668;;;  7,668;
1521; IRAPE - 230;; 13,029;; 13,029; 12,999;;; 12,999;
1510; IRAPE - 345;; 13,348;; 13,348; 13,318;;; 13,318;
7022; IRATI NORTE - 230;;  6,928;;  6,928;  6,898;;;  6,898;
283; IRECE - 230;; 11,044;; 11,044; 11,014;;; 11,014;
7827; ITA SC - 230;;  8,294;;  8,294;  8,264;;;  8,264;
7722; ITA - 525;;  8,069;;  8,069;  8,039;;;  8,039;
271; ITABAIANA - 230;;  8,994;;  8,994;  8,964;;;  8,964;
3664; ITABERA - 765;;  6,565;;  6,565;  6,534;;;  6,534;
1626; ITABIRA 2 - 230;;  9,390;;  9,390;  9,360;;;  9,360;
1484; ITABIRITO - 345;;  8,943;;  8,943;  8,913;;;  8,913;
1483; ITABIRITO - 500;;  9,888;;  9,888;  9,858;;;  9,858;
1620; ITABIRA 4 - 230;;  8,993;;  8,993;  8,963;;;  8,963;
26513; ITABIRA 5 - 230;;  9,813;;  9,813;  9,782;;;  9,782;
26510; ITABIRA 5 - 500;; 10,410;; 10,410; 10,380;;; 10,380;
345; ITABUNA - 230;;  2,506;;  2,506;  5,344;;;  5,344;
913; ITACAIUNAS - 230;; 10,288;; 10,288; 10,258;;; 10,258;
912; ITACAIUNAS - 500;; 10,972;; 10,972; 10,942;;; 10,942;
213; ITAGIPA - 230;;  6,785;;  6,785;  6,754;;;  6,754;
4292; ITAGUACU - 230;; 11,777;; 11,777; 11,747;;; 11,747;
4293; ITAGUACU - 500;; 10,629;; 10,629; 10,599;;; 10,599;
7903; ITAJAI 2 - 230;;  5,922;;  5,922;  5,892;;;  5,892;
7731; ITAJAI - 230;;  5,704;;  5,704;  5,674;;;  5,674;
