GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL AURA MIRIM VI,0,6.613,9.096,9.201,8.979,8.468,8.153,8.146,8.362,8.374,8.354000000000001,8.334000000000001,8.314000000000002,8.294000000000002,8.274000000000003,8.254000000000003,8.234000000000004,8.214000000000004
EOL AURA MIRIM VIII,0,6.613,9.096,9.201,8.979,8.468,8.153,8.146,8.362,8.374,8.354000000000001,8.334000000000001,8.314000000000002,8.294000000000002,8.274000000000003,8.254000000000003,8.234000000000004,8.214000000000004
EOL AURA QUEIMADA NOVA 01,0,10.859,10.181,10.115,10.347,11.134,11.137,11.583,11.452,11.469,11.449,11.429,11.409,11.389000000000001,11.369000000000002,11.349000000000002,11.329000000000002,11.309000000000003
EOL AURA QUEIMADA NOVA 02,0,10.859,10.181,10.115,10.347,11.134,11.137,11.583,11.452,11.469,11.449,11.429,11.409,11.389000000000001,11.369000000000002,11.349000000000002,11.329000000000002,11.309000000000003
EOL AURA QUEIMADA NOVA 03,0,10.859,10.181,10.115,10.347,11.318,11.325,11.78,11.651,11.668,11.648,11.628,11.608,11.588000000000001,11.568000000000001,11.548000000000002,11.528000000000002,11.508000000000003
EOL AURA TANQUE NOVO 01,0,10.456,10.787,10.559,10.941,11.496,11.558,11.983,11.766,11.783,11.763,11.743,11.723,11.703000000000001,11.683000000000002,11.663000000000002,11.643000000000002,11.623000000000003
EOL AURA TANQUE NOVO 02,0,10.456,10.787,10.559,10.941,11.496,11.558,11.983,11.766,11.783,11.763,11.743,11.723,11.703000000000001,11.683000000000002,11.663000000000002,11.643000000000002,11.623000000000003
EOL AURA TANQUE NOVO 03,0,10.456,10.787,10.559,10.941,11.496,11.558,11.983,11.766,11.783,11.763,11.743,11.723,11.703000000000001,11.683000000000002,11.663000000000002,11.643000000000002,11.623000000000003
EOL AVENTURA I,0,10.764,9.842,9.875,10.106,10.914,10.981,11.396,11.27,11.286,11.266,11.246,11.226,11.206000000000001,11.186000000000002,11.166000000000002,11.146000000000003,11.126000000000003
EOL AVENTURA II,0,10.764,9.842,9.875,10.106,10.914,10.981,11.396,11.27,11.286,11.266,11.246,11.226,11.206000000000001,11.186000000000002,11.166000000000002,11.146000000000003,11.126000000000003
EOL AVENTURA III,0,10.764,9.842,9.875,10.106,10.914,10.981,11.396,11.27,11.286,11.266,11.246,11.226,11.206000000000001,11.186000000000002,11.166000000000002,11.146000000000003,11.126000000000003
EOL AVENTURA IV,0,10.764,9.842,9.875,10.106,10.914,10.981,11.396,11.27,11.286,11.266,11.246,11.226,11.206000000000001,11.186000000000002,11.166000000000002,11.146000000000003,11.126000000000003
EOL AVENTURA V,0,10.764,9.842,9.875,10.106,10.914,10.981,11.396,11.27,11.286,11.266,11.246,11.226,11.206000000000001,11.186000000000002,11.166000000000002,11.146000000000003,11.126000000000003
EOL AW SANTA REGIA,0,10.64,9.792,9.851,10.082,10.821,10.885,11.296,11.169,11.185,11.165000000000001,11.145000000000001,11.125000000000002,11.105000000000002,11.085000000000003,11.065000000000003,11.045000000000003,11.025000000000004
EOL AW SAO JOAO,0,10.64,9.792,9.851,10.082,10.821,10.885,11.296,11.169,11.185,11.165000000000001,11.145000000000001,11.125000000000002,11.105000000000002,11.085000000000003,11.065000000000003,11.045000000000003,11.025000000000004
EOL B.VENTOS(VENTOS),0,10.135,9.313,9.541,9.768,10.714,10.758,11.132,10.996,11.012,10.992,10.972000000000001,10.952000000000002,10.932000000000002,10.912000000000003,10.892000000000003,10.872000000000003,10.852000000000004
EOL BAIXA DO FEIJAO I,0,10.64,9.792,9.851,10.082,10.821,10.885,11.296,11.169,11.185,11.165000000000001,11.145000000000001,11.125000000000002,11.105000000000002,11.085000000000003,11.065000000000003,11.045000000000003,11.025000000000004
EOL BAIXA DO FEIJAO II,0,10.64,9.792,9.851,10.082,10.821,10.885,11.296,11.169,11.185,11.165000000000001,11.145000000000001,11.125000000000002,11.105000000000002,11.085000000000003,11.065000000000003,11.045000000000003,11.025000000000004
EOL BAIXA DO FEIJAO III,0,10.64,9.792,9.851,10.082,10.821,10.885,11.296,11.169,11.185,11.165000000000001,11.145000000000001,11.125000000000002,11.105000000000002,11.085000000000003,11.065000000000003,11.045000000000003,11.025000000000004
EOL BAIXA DO FEIJAO IV,0,10.64,9.792,9.851,10.082,10.821,10.885,11.296,11.169,11.185,11.165000000000001,11.145000000000001,11.125000000000002,11.105000000000002,11.085000000000003,11.065000000000003,11.045000000000003,11.025000000000004
EOL BAIXA DO SITIO,0,10.986,10.064,10.232,10.465,11.015,11.053,11.483,11.343,11.36,11.34,11.32,11.3,11.280000000000001,11.260000000000002,11.240000000000002,11.220000000000002,11.200000000000003
