CONCESSIONÁRIA;Cód. ANEEL;Cód. ONS;BARRA;NOME;PONTO DE CONEXÃO;TUST RB Ponta;TUST RB Fora Ponta;TUST FR Ponta;TUST FR Fora Ponta;MUST RB Ponta;MUST RB Fora Ponta
CELESC-DIS;5697;25;1008;JLAC-A-SC069; U.JLACERDA-A - 69;  7,685;  8,422;       ;       ;102,0;108,0
CELESC-DIS;5697;25;1007;JLAC-A-SC138; U.JLACERDA-A - 138;  7,726;  8,463;       ;       ;113,0;114,0
CELESC-DIS;5697;25;2724;JOINOR-SC138; JOINV.NORTE - 138;  8,655;  9,401;       ;       ;394,0;319,0
CELESC-DIS;5697;25;1017;JOINVI-SC069; JOINVILLE - 69;  8,649;  9,395;       ;       ;81,00;104,0
CELESC-DIS;5697;25;1016;JOINVI-SC138; JOINVILLE - 138;  8,620;  9,359;       ;       ;337,0;394,0
CELESC-DIS;5697;25;10057;JOISUL-SC138; JOINVILLE SUL - 138;  8,351;  9,037;       ;       ;178,0;211,0
CELESC-DIS;5697;25;2805;LAGES--SC138; LAGES - 138;  7,729;  8,448;       ;       ;198,0;223,0
CELESC-DIS;5697;25;1035;PALH-E-SC138; PALHOCA ESU - 138;  8,337;  9,104;       ;       ;336,0;369,0
CELESC-DIS;5697;25;9841;PINHA2-SC138; PINHALZINHO 2 - 138;  7,326;  7,951;       ;       ;252,0;284,0
CELESC-DIS;5697;25;2847;RIOSUL-SC138; RIO DO SUL - 138;  8,296;  9,132;       ;       ;191,0;246,0
CELESC-DIS;5697;25;9993;Ratones--138; RATONES - 138;  8,396;  9,161;       ;       ;205,0;215,0
CELESC-DIS;5697;25;2857;SIDERO-SC069; SIDEROPOL.ESU - 69;  7,991;  8,737;       ;       ;17,51;21,63
CELESC-DIS;5697;25;1065;TUBARAOS--69; TUBARAO SUL - 69;  7,843;  8,597;       ;       ;50,00;58,00
CELESC-DIS;5697;25;1064;TUBARAOS-138; TUBARAO SUL – 138;  7,925;  8,679;       ;       ;88,00;107,0
CELESC-DIS;5697;25;2891;VIDEI2-SC138; VIDEIRA - 138;  7,538;  8,198;       ;       ;245,0;263,0
CELESC-DIS;5697;25;2896;XANXER-SC138; XANXERE ESU - 138;  7,235;  7,844;       ;       ;400,0;445,0
CEMIG-D;4950;2;4081;ARACUA-MG138; ARACUAI 2 - 138;  5,849;  5,277;       ;       ;239,0;239,0
CEMIG-D;4950;2;7411;ARAXA3-MG138; ARAXA 3 - 138;  7,150;  6,854;       ;       ;147,0;162,0
CEMIG-D;4950;2;309;BARBA-PCH138; BARBACENA 2 - 138;  8,379;  8,232;       ;       ;209,0;266,0
CEMIG-D;4950;2;314;BARREI-MG138; BARREIRO 1 - 138;  8,048;  7,788;       ;       ;690,0;690,0
CEMIG-D;4950;2;4339;BETIM6---138; BETIM 6 - 138;  7,876;  7,602;       ;       ;347,0;363,0
CEMIG-D;4950;2;9064;BRAUNA-MG138; BRAUNAS - 138;  8,163;  7,870;       ;       ;137,0;137,0
CEMIG-D;4950;2;9063;BRAUNA-MG161; BRAUNAS - 161;  8,171;  7,871;       ;       ;26,00;26,00
CEMIG-D;4950;2;9014;C.PENA-MG069; CONSE. PENA - 69;  7,921;  7,647;       ;       ;30,00;29,00
CEMIG-D;4950;2;9009;CPENA--MG013; CONSE. PENA - 13,8;  7,921;  7,647;       ;       ;30,00;29,00
CEMIG-D;4950;2;321;EMBORC-MG138; EMBORCACAO - 138;  7,025;  6,702;       ;       ;128,2;133,5
CEMIG-D;4950;2;9007;GVA-T9-MG013; G.VALADARES 2 - 13,8;  7,930;  7,651;       ;       ;66,00;65,00
CEMIG-D;4950;2;1532;IPATD-PCH161; IPATINGA 1 - 161;  8,212;  7,938;       ;       ;120,0;120,0
CEMIG-D;4950;2;9011;IPATI1-MG013; IPATINGA 1 - 13,8;  8,226;  7,954;       ;       ;44,00;44,00
CEMIG-D;4950;2;1535;IPATIN-MG138; IPATINGA 1 - 138;  8,217;  7,944;       ;       ;210,0;210,0
CEMIG-D;4950;2;1537;ITABI2-MG069; ITABIRA 2 - 69;  8,250;  7,984;       ;       ;58,50;58,50
CEMIG-D;4950;2;9020;ITABI2PCH013; ITABIRA 2 - 13,8;  8,079;  7,789;       ;       ;32,00;32,00
CEMIG-D;4950;2;1504;ITAJU3PCH138; ITAJUBA 3 - 138;  8,019;  7,911;       ;       ;340,0;340,0
CEMIG-D;4950;2;323;ITUTIN-MG138; ITUTINGA-SE - 138;  8,284;  8,116;       ;       ;270,0;270,0
CEMIG-D;4950;2;332;J.FORAPCH138; JUIZ DE FORA1 - 138;  8,417;  8,281;       ;       ;313,0;375,0
CEMIG-D;4950;2;330;JAGUAR-MG138; JAGUARA-SE - 138;  7,259;  6,988;       ;       ;185,0;197,0
CEMIG-D;4950;2;4391;JAIBA--MG138; JAIBA - 138;  4,901;  4,232;       ;       ;100,0;112,0
CEMIG-D;4950;2;4312;JANAU3-MG138; JANAUBA 3 - 138;  5,365;  4,770;       ;       ;137,0;137,0
CEMIG-D;4950;2;4326;JMONLEV4--69; J. MONLEVADE 4 - 69;  8,369;  8,119;       ;       ;50,00;50,00
CEMIG-D;4950;2;337;LAFAIE-MG138; LAFAIETE 1 - 138;  8,288;  8,108;       ;       ;331,0;340,0
CEMIG-D;4950;2;187;M.MORA-MG138; M. MORAES - 138;  7,639;  7,455;       ;       ;281,4;314,9
CEMIG-D;4950;2;7409;MALGR2-MG138; M A DE MINAS 2 -138;  7,232;  6,960;       ;       ;203,0;213,0
CEMIG-D;4950;2;342;MCLAR2-MG138; MONTESCLAROS2 - 138;  6,091;  5,573;       ;       ;288,0;292,0
CEMIG-D;4950;2;353;NEVES-BIO138; NEVES 1 - 138;  7,579;  7,273;       ;       ;750,0;750,0
CEMIG-D;4950;2;386;OPRET2-MG138; OURO PRETO 2 - 138;  7,891;  7,636;       ;       ;461,0;461,0
CEMIG-D;4950;2;4066;PARAC4-MG138; PARACATU 4 - 138;  6,742;  6,355;       ;       ;280,0;349,0
CEMIG-D;4950;2;368;PIMENT-MG138; PIMENTA - 138;  7,898;  7,684;       ;       ;251,0;251,0
CEMIG-D;4950;2;1569;PIRAP2-MG138; PIRAPORA 2 - 138;  6,464;  5,995;       ;       ;353,0;399,0
CEMIG-D;4950;2;4095;SDUMO2-MG138; SANT.DUMONT 2 - 138;  8,400;  8,259;       ;       ;261,0;287,0
CEMIG-D;4950;2;377;SGONC-PCH138; S. G. DO PARA - 138;  7,705;  7,431;       ;       ;630,0;630,0
CEMIG-D;4950;2;9049;SGOTA2-MG138; SAO GOTARDO 2 - 138;  6,910;  6,529;       ;       ;175,0;175,0
CEMIG-D;4950;2;1478;SLAGO4-MG138; SETE LAGOAS 4 - 138;  7,549;  7,231;       ;       ;289,0;291,0
CEMIG-D;4950;2;376;TAQUAR-MG138; TAQUARIL - 138;  7,925;  7,664;       ;       ;287,0;303,0
CEMIG-D;4950;2;9031;TIMOT1-MG013; TIMOTEO 1 - 13,8;  8,744;  8,579;       ;       ;43,00;41,00
CEMIG-D;4950;2;4313;TIMOT2-MG069; TIMOTEO 2 - 69;  8,416;  8,186;       ;       ;40,00;40,00
CEMIG-D;4950;2;382;TMARIA-MG138; TRES MARIAS - 138;  6,406;  5,945;       ;       ; 0,00; 0,00
CEMIG-D;4950;2;7343;UBER10-MG138; UBERLANDIA 10 - 138;  7,076;  6,773;       ;       ;     ;
CEMIG-D;4950;2;348;VALADAPCH138; G.VALADARES 2 - 138;  7,948;  7,668;       ;       ;250,0;250,0
CEMIG-D;4950;2;4361;VARGI4-MG138; VARGINHA 4 - 138;  8,245;  8,074;       ;       ;220,0;220,0
CEMIG-D;4950;2;4028;VESPA2-MG500; VESPASIANO 2 - 500;  7,588;  7,281;       ;       ;429,0;439,0
CEMIG-D;4950;2;399;VPALM-PCH138; VARZEA PALMA 1 - 138;  6,446;  5,976;       ;       ;179,0;209,0
CEMIRIM;7467;68;3138;HOLAM1-SP138; CEMIRIM - 138;  8,364;  8,360;       ;       ;21,00;28,50
CERILUZ;2763;80;9674;IJUI1--RS023; IJUI 1 - 23;  7,602;  8,406;       ;       ;36,00;36,38
CERTEL ENERGIA;7371;53;9782;Lajeado3-069; LAJEADO 3 - 69;  8,347;  9,164;       ;       ;100,0;100,0
COPEL-DIS;2866;21;879;APUCAR-PR138; APUCARANA - 138;  8,243;  8,565;       ;       ;189,0;228,0
COPEL-DIS;2866;21;9336;AREIA--PR013; AREIA - 13,8;  7,897;  8,388;       ;       ; 7,00; 9,00
COPEL-DIS;2866;21;823;AREIA--PR138; AREIA - 138;  7,898;  8,390;       ;       ;210,0;208,0
COPEL-DIS;2866;21;9891;AndiraLe-138; ANDIRA LESTE - 138;  8,339;  8,573;       ;       ;109,0;122,0
COPEL-DIS;2866;21;2359;BATEIA-PR138; BATEIAS - 138;  8,347;  8,929;       ;       ;166,0;185,0
COPEL-DIS;2866;21;840;CASCAV-PR138; CASCAVEL - 138;  8,040;  8,457;       ;       ;305,0;339,0
COPEL-DIS;2866;21;9539;CASNOR-PR138; CASCAVEL NORT - 138;  8,034;  8,441;       ;       ;189,0;217,0
COPEL-DIS;2866;21;9332;CASS-A-PR013; CAMPO ASSOBIO - 13,8;  8,617;  9,263;       ;       ;26,00;26,00
COPEL-DIS;2866;21;2354;CASSOB-PR138; CAMPO ASSOBIO - 138;  8,598;  9,234;       ;       ;121,0;121,0
COPEL-DIS;2866;21;2418;CASTRO-PR138; CASTRO NORTE - 138;  8,629;  9,136;       ;       ;120,0;120,0
COPEL-DIS;2866;21;10033;CBACEN-PR069; CURITIBA CENTRO - 138 (69kV);  8,588;  9,252;       ;       ;135,0;151,0
COPEL-DIS;2866;21;9698;CBANOR-PR138; CURITIBA NORT - 138;  8,450;  9,098;       ;       ;57,00;77,00
COPEL-DIS;2866;21;9321;CCOM-A-PR013; C.COMPRIDO - 13,8;  8,419;  9,035;       ;       ;32,00;36,00
COPEL-DIS;2866;21;2363;CCOMPR-PR069; C.COMPRIDO - 69;  8,512;  9,158;       ;       ;115,0;127,0
COPEL-DIS;2866;21;9342;CINDUA-PR013; C.I.CURITIBA - 13,8;  8,507;  9,153;       ;       ;50,00;64,00
COPEL-DIS;2866;21;2368;CINDUS-PR069; C.I.CURITIBA - 69;  8,510;  9,158;       ;       ;146,0;165,0
COPEL-DIS;2866;21;860;CMOURA-PR138; C.MOURAO - 138;  8,048;  8,469;       ;       ;194,0;205,0
COPEL-DIS;2866;21;9320;DISJP--PR069; D.S.J.PINHAIS - 69;  8,582;  9,246;       ;       ;147,0;157,0
COPEL-DIS;2866;21;9322;DISJPA-PR013; D.S.J.PINHAIS - 13,8;  8,567;  9,222;       ;       ;21,00;21,00
COPEL-DIS;2866;21;848;FCHOPI-PR138; FOZ DO CHOPIM - 138;  7,764;  8,229;       ;       ;180,0;196,0
COPEL-DIS;2866;21;2447;FIGUAN-PR138; F.IGUACUNORTE - 138;  8,824;  9,390;       ;       ;187,0;204,0
COPEL-DIS;2866;21;9334;FIGUEI-PR013; FIGUEIRA - 13,8;  8,287;  8,627;       ;       ;18,00;22,00
COPEL-DIS;2866;21;2485;FIGUEI-PR138; FIGUEIRA - 138;  8,286;  8,628;       ;       ;136,0;129,0
COPEL-DIS;2866;21;9338;GPSOUZ-PR013; PARIGOT SOUZA - 13,8;  8,466;  9,244;       ;       ; 9,00; 9,00
COPEL-DIS;2866;21;2373;GPSOUZ-PR138; PARIGOT SOUZA - 138;  8,480;  9,259;       ;       ;88,00;94,00
COPEL-DIS;2866;21;847;GUAIRA-PR138; GUAIRA - 138;  7,811;  8,065;       ;       ;66,00;61,00
COPEL-DIS;2866;21;10137;GUAOES-PR138; GUARAPUAVA OESTE - 138;  7,913;  8,399;       ;       ;99,00;98,00
COPEL-DIS;2866;21;887;IBIPOR-PR138; IBIPORA - 138;  8,423;  8,745;       ;       ;264,0;299,0
COPEL-DIS;2866;21;10259;IGUAT2-MS138; IGUATEMI 2 - 138;  7,790;  7,996;       ;       ;     ;
COPEL-DIS;2866;21;10141;IRATIN-PR138; IRATI NORTE - 138;  8,127;  8,596;       ;       ;     ;
COPEL-DIS;2866;21;2423;JAGUAR-PR138; JAGUARIAIVA - 138;  8,785;  9,291;       ;       ;201,0;231,0
COPEL-DIS;2866;21;890;LONDRI-PR138; LONDRINA COT - 138;  8,343;  8,651;       ;       ;265,0;278,0
COPEL-DIS;2866;21;10002;LONSUL-PR138; LONDRINA SUL - 138;  8,287;  8,598;       ;       ;86,00;93,00
COPEL-DIS;2866;21;869;MARING-PR138; MARINGA - 138;  8,117;  8,487;       ;       ;249,0;291,0
COPEL-DIS;2866;21;850;MEDIAN-PR138; MEDIANEIRA - 138;  8,639;  9,171;       ;       ;152,0;174,0
COPEL-DIS;2866;21;853;PBRANC-PR138; PATO BRANCO - 138;  7,454;  7,979;       ;       ;146,0;146,0
