Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
243; BONGI - 230;;  7,893;;  7,893;  7,877;;;  7,877;
2777; BOTUCATU - 230;;  5,783;;  5,783;  5,766;;;  5,766;
3936; BRASILIA GERAL - 230;;  9,242;;  9,242;  9,225;;;  9,225;
3920; BRAS. SUL - 230;;  9,650;;  9,650;  9,634;;;  9,634;
3919; BRAS. SUL -345;; 10,181;; 10,181; 10,164;;; 10,164;
3300; BRASNORTE - 230;;  9,222;;  9,222;  9,206;;;  9,206;
1600; BRAUNA - 230;;  9,964;;  9,964;  9,947;;;  9,947;
205; BROT.MACAUBAS - 230;; 11,982;; 11,982; 11,965;;; 11,965;
376; BRUMADO II - 230;;  8,689;;  8,689;  8,672;;;  8,672;
12318; BURITIRAMA - 500;; 11,649;; 11,649; 11,632;;; 11,632;
38913; HELIO VALGAS MG - 345;; 11,949;; 11,949; 11,932;;; 11,932;
9266; CRUZ ALTA 2 - 230;;  7,407;;  7,407;  7,390;;;  7,390;
4481; CANA BRAVA - 230;; 12,223;; 12,223; 12,206;;; 12,206;
6615; C.COMPRIDO - 230;;  6,688;;  6,688;  6,671;;;  6,671;
270; CIC.DANTAS - 230;;  9,880;;  9,880;  9,863;;;  9,863;
11461; CAMPO FORMOSO - 230;; 11,418;; 11,418; 11,401;;; 11,401;
9020; C.INDUSTRIAL - 230;;  6,945;;  6,945;  6,929;;;  6,929;
236; COELHO NETO - 230;;  8,167;;  8,167;  8,151;;;  8,151;
11253; CURRAIS NOVOS II - 230;; 11,066;; 11,066; 11,049;;; 11,049;
3720; C. PAULISTA - 500;;  9,825;;  9,825;  9,809;;;  9,809;
38871; CACU - 230;; 12,228;; 12,228; 12,212;;; 12,212;
2649; CABREUVA - 230;;  5,508;;  5,508;  5,491;;;  5,491;
2647; CABREUVA - 440;;  6,581;;  6,581;  6,564;;;  6,564;
58008; CAETES II - 230;; 10,078;; 10,078; 10,062;;; 10,062;
51457; CAMAQUA 3 - 230;;  7,215;;  7,215;  7,198;;;  7,198;
574; CAMACARI - 500;;  9,192;;  9,192;  9,176;;;  9,176;
284; CAMACARI IV - 230;;  8,394;;  8,394;  8,377;;;  8,377;
584; CAMACARI IV - 500;;  9,157;;  9,157;  9,140;;;  9,140;
9030; CAMAQUA - 230;;  7,065;;  7,065;  7,048;;;  7,048;
3701; CAMPINAS - 345;;  6,799;;  6,799;  6,782;;;  6,782;
3700; CAMPINAS - 500;;  8,146;;  8,146;  8,129;;;  8,129;
38951; CAMPOS 2 - 500;;  9,853;;  9,853;  9,837;;;  9,837;
9015; CAMPO BOM - 230;;  6,208;;  6,208;  6,191;;;  6,191;
3785; CAMPOS - 345;; 10,058;; 10,058; 10,041;;; 10,041;
38873; CANARANA CMT - 230;;  6,589;;  6,589;  6,573;;;  6,573;
9283; CANDELARIA 2 - 230;;  7,847;;  7,847;  7,830;;;  7,830;
9040; CANDIOTA 2 - 230;;  7,748;;  7,748;  7,731;;;  7,731;
7753; CANDIOTA 2 - 525;;  7,715;;  7,715;  7,699;;;  7,699;
50209; CANDIOTA - 230;;  7,748;;  7,748;  7,731;;;  7,731;
9045; CANOA 1 - 230;;  6,722;;  6,722;  6,705;;;  6,705;
9050; CANOAS 2 - 230;;  7,543;;  7,543;  7,526;;;  7,526;
7778; CANOINHA - 230;;  5,457;;  5,457;  5,441;;;  5,441;
50215; CAPIVARI-230;;  7,216;;  7,216;  7,199;;;  7,199;
50212; CAPIVARI-525;;  7,352;;  7,352;  7,335;;;  7,335;
2622; CAPIVARA - 440;;  9,088;;  9,088;  9,072;;;  9,072;
1202; CARAJAS GO - 230;;  9,101;;  9,101;  9,085;;;  9,085;
916; CARAJAS PA - 230;; 10,123;; 10,123; 10,106;;; 10,106;
2966; CARBOCLORO - 230;;  4,736;;  4,736;  5,362;;;  5,362;
6624; CASCAVEL - 230;;  7,604;;  7,604;  7,587;;;  7,587;
44900; CASCAVEL NORT - 230;;  7,508;;  7,508;  7,491;;;  7,491;
6625; CASCAVEL OESTE - 230;;  7,838;;  7,838;  7,821;;;  7,821;
6626; CASCAVOE - 525;;  8,207;;  8,207;  8,190;;;  8,190;
6762; CAMPO ASSOBIO - 230;;  6,326;;  6,326;  6,309;;;  6,309;
235; CASTANHA - 230;;  8,238;;  8,238;  8,221;;;  8,221;
51704; CASTERTECH - 230;;  6,618;;  6,618;  6,601;;;  6,601;
7023; CASTRO NORTE - 230;;  6,323;;  6,323;  6,307;;;  6,307;
272; CATU - 230;;  7,830;;  7,830;  7,813;;;  7,813;
218; CAIUPE - 230;;  9,339;;  9,339;  9,323;;;  9,323;
9062; CAXIAS SUL 2 - 230;;  6,610;;  6,610;  6,593;;;  6,593;
9065; CAXIAS 5 -230;;  6,686;;  6,686;  6,669;;;  6,669;
9066; CAXIAS 6 - 230;;  6,637;;  6,637;  6,621;;;  6,621;
46948; CAXIAS - 230;;  6,992;;  6,992;  6,975;;;  6,975;
46947; CAXIAS NORTE - 525;;  7,387;;  7,387;  7,370;;;  7,370;
9060; CAXIAS NORTE - 230;;  6,793;;  6,793;  6,777;;;  6,777;
7751; CAXIAS RS - 525;;  7,283;;  7,283;  7,266;;;  7,266;
4532; CBA - 230;;  5,508;;  5,508;  5,491;;;  5,491;
2672; CBA TERM - 440;;  5,927;;  5,927;  5,911;;;  5,911;
7299; CBA LESTE - 230;;  6,965;;  6,965;  6,948;;;  6,948;
7300; CBA LESTE - 525;;  7,398;;  7,398;  7,381;;;  7,381;
44655; CURITIBA NORT - 230;;  6,534;;  6,534;  6,517;;;  6,517;
2802; CAPAO BONITO - 230;;  3,656;;  3,656;  5,362;;;  5,362;
1153; CACHOEIRA DOURADA - 230;; 11,453;; 11,453; 11,436;;; 11,436;
2941; TR.CENTRO 1 - 230;;  3,481;;  3,481;  5,362;;;  5,362;
2942; TR.CENTRO 2 - 230;;  3,481;;  3,481;  5,362;;;  5,362;
2943; CENTRO - 230;;  3,170;;  3,170;  5,362;;;  5,362;
44906; CERQUILHO 3 - 230;;  4,668;;  4,668;  5,362;;;  5,362;
39850; CAMPO GRANDE II - 230;;  8,718;;  8,718;  8,701;;;  8,701;
11244; CAMPINA GRANDE II - 230;; 10,093;; 10,093; 10,077;;; 10,077;
12244; CAMPINA GRANDE III - 230;; 10,286;; 10,286; 10,269;;; 10,269;
544; CAMPINA GRANDE III - 500;; 10,693;; 10,693; 10,677;;; 10,677;
58208; CHAPADA 1 PI - 230;; 11,577;; 11,577; 11,560;;; 11,560;
58217; CHAPADA 2 PI - 230;; 11,492;; 11,492; 11,475;;; 11,475;
58227; CHAPADA 3 PI - 230;; 11,638;; 11,638; 11,622;;; 11,622;
13020; CHAPADINHA II - 230;;  8,514;;  8,514;  8,497;;;  8,497;
38853; CHAPADAO - 230;;  9,971;;  9,971;  9,954;;;  9,954;
7882; CHARQUEADAS 3 - 230;;  7,128;;  7,128;  7,112;;;  7,112;
7780; CHARQUEADAS (SE) - 230;;  6,937;;  6,937;  6,920;;;  6,920;
2773; CHAVANTES - 230;;  6,869;;  6,869;  6,852;;;  6,852;
6617; C.IND. CURITIBA - 230;;  6,589;;  6,589;  6,573;;;  6,573;
4582; CLAUDIA - 500;; 11,975;; 11,975; 11,958;;; 11,958;
274; CAMACARI II - 230;;  8,418;;  8,418;  8,402;;;  8,402;
7776; C.MOURAO - 230;;  7,798;;  7,798;  7,782;;;  7,782;
11246; CEAMIRIM - 230;; 10,916;; 10,916; 10,900;;; 10,900;
11546; CEA.MIRIM II - 500;; 11,088;; 11,088; 11,071;;; 11,071;
12201; CURRAL NOVO PIAUI - 230;; 11,732;; 11,732; 11,715;;; 11,715;
12501; CURRAL NOVO PIAUI - 500;; 11,636;; 11,636; 11,619;;; 11,619;
7723; CAMPOS NOVOS - 230;;  8,511;;  8,511;  8,494;;;  8,494;
7736; CAMPOS NOVOS - 525;;  7,824;;  7,824;  7,807;;;  7,807;
40663; CODEMI GO- 230;; 12,053;; 12,053; 12,036;;; 12,036;
5201; C.PORTO VELHO - 500;; 19,624;; 19,624; 19,607;;; 19,607;
7850; CERRO CHATO - 230;;  7,630;;  7,630;  7,613;;;  7,613;
5199; C.PORTO VELHO - 230;;  3,573;;  3,573;  5,362;;;  5,362;
41172; COLIDER - 500;; 11,975;; 11,975; 11,958;;; 11,958;
591; COLINAS - 500;; 11,112;; 11,112; 11,095;;; 11,095;
4320; COMPERJ - 345;;  9,014;;  9,014;  8,997;;;  8,997;
7917; ENSEAD-SC2 - 30;;  5,829;;  5,829;  5,812;;;  5,812;
233; SE COREMAS II - 230;; 10,265;; 10,265; 10,248;;; 10,248;
3908; CORUMBA - 345;; 10,516;; 10,516; 10,499;;; 10,499;
38851; CORUMBA 2 - 30;;  7,797;;  7,797;  7,781;;;  7,781;
279; COTEGIPE - 230;;  8,116;;  8,116;  8,099;;;  8,099;
11033; COTEMINAS - 230;;  9,904;;  9,904;  9,887;;;  9,887;
3276; COXIPO - 230;;  7,784;;  7,784;  7,767;;;  7,767;
1616; CONSE. PENA - 230;; 10,124;; 10,124; 10,108;;; 10,108;
11217; CRATO 2 - 230;; 10,852;; 10,852; 10,835;;; 10,835;
10405; CRISTIANO ROCHA - 230;;  7,638;;  7,638;  7,622;;;  7,622;
4283; CUIABA - 230;;  7,974;;  7,974;  7,957;;;  7,957;
4284; CUIABA - 500;;  8,376;;  8,376;  8,359;;;  8,359;
7739; CURITIBA - 230;;  6,756;;  6,756;  6,739;;;  6,739;
7732; CURITIBA - 525;;  7,430;;  7,430;  7,413;;;  7,413;
219; DELM. GOUVEIA - 230;;  8,745;;  8,745;  8,728;;;  8,728;
281; D.PITUACU - 230;;  7,940;;  7,940;  7,923;;;  7,923;
4361; DARDANELOS - 230;; 10,297;; 10,297; 10,280;;; 10,280;
7745; DESTERRO - 230;;  5,012;;  5,012;  5,362;;;  5,362;
9090; DONA FRANCISCA - 230;;  8,626;;  8,626;  8,610;;;  8,610;
6761; D. INDUSTRIAL SJP - 230;;  6,470;;  6,470;  6,453;;;  6,453;
2664; JANDIRA - 440;;  5,920;;  5,920;  5,903;;;  5,903;
7771; DOURADOS 2 - 230;;  9,025;;  9,025;  9,008;;;  9,008;
7757; DOURADOS - 230;;  8,976;;  8,976;  8,959;;;  8,959;
51003; J. BOTANICO 2 - 230;;  6,125;;  6,125;  6,108;;;  6,108;
51002; J. BOTANICO 1 - 230;;  6,328;;  6,328;  6,311;;;  6,311;
2923; DOMENICO RANGONI - 345;;  5,234;;  5,234;  5,362;;;  5,362;
287; E. MARTIN - 230;; 10,737;; 10,737; 10,721;;; 10,721;
2939; EDGARD SOUZA - 230;;  4,674;;  4,674;  5,362;;;  5,362;
38862; EDEIA - 230;; 11,303;; 11,303; 11,286;;; 11,286;
9097; ELDORADO - 230;;  6,847;;  6,847;  6,830;;;  6,830;
214; EMBASA - 230;;  7,478;;  7,478;  7,461;;;  7,461;
1509; EMBORCACAO - 500;; 10,638;; 10,638; 10,621;;; 10,621;
2645; EMBU-GUACU - 345;;  5,075;;  5,075;  5,362;;;  5,362;
2643; EMBU-GUACU - 440;;  5,731;;  5,731;  5,714;;;  5,714;
13230; ENCRUZO - 230;;  8,112;;  8,112;  8,095;;;  8,095;
3946; ESTREITO - 345;;  9,842;;  9,842;  9,825;;;  9,825;
4302; ESTREITO - 500;;  9,728;;  9,728;  9,711;;;  9,711;
269; EUNAPOLI - 230;;  8,373;;  8,373;  8,356;;;  8,356;
12546; EXTREMOZ II - 230;; 10,559;; 10,559; 10,542;;; 10,542;
7306; FOZ DO CHAPECO - 230;;  8,943;;  8,943;  8,926;;;  8,926;
6653; FCHOPIM--230;;  9,318;;  9,318;  9,301;;;  9,301;
4321; F.DIAS - 440;;  7,735;;  7,735;  7,719;;;  7,719;
4322; F.DIAS - 500;;  8,670;;  8,670;  8,653;;;  8,653;
7782; FARROUPILHA - 230;;  6,699;;  6,699;  6,682;;;  6,682;
9541; FEIJO - 230;;  0,000;;  0,000;  5,362;;;  5,362;
9095; FIBR-F RS - 230;;  6,792;;  6,792;  6,775;;;  6,775;
6651; FIGUEIRA - 230;;  6,721;;  6,721;  6,704;;;  6,704;
1194; FIRMINOPOLIS - 230;; 11,369;; 11,369; 11,352;;; 11,352;
212; FLORESTA II - 230;; 11,297;; 11,297; 11,280;;; 11,280;
21049; FORD - 230;;  7,797;;  7,797;  7,780;;;  7,780;
7743; FORQUILINHA - 230;;  6,278;;  6,278;  6,261;;;  6,261;
325; FORTALEZA II - 230;;  9,520;;  9,520;  9,503;;;  9,503;
525; FORTALEZA II - 500;; 10,500;; 10,500; 10,484;;; 10,484;
225; FORTALEZA - 230;;  9,466;;  9,466;  9,449;;;  9,449;
3642; F.IGUACU - 765;;  7,973;;  7,973;  7,956;;;  7,956;
6652; F.IGUACUNORTE - 230;;  4,395;;  4,395;  5,362;;;  5,362;
276; FUNIL - 230;;  5,665;;  5,665;  5,649;;;  5,649;
3808; FURNAS - 345;;  9,578;;  9,578;  9,561;;;  9,561;
275; G. MANGABEIRA - 230;;  8,172;;  8,172;  8,155;;;  8,155;
58405; MLGICO CE - 230;; 10,756;; 10,756; 10,739;;; 10,739;
8720; GARABI 1 - 525;;  7,780;;  7,780;  7,763;;;  7,763;
8721; GARABI 2 - 525;;  7,780;;  7,780;  7,763;;;  7,763;
349; GARANHUNS II - 230;; 10,078;; 10,078; 10,062;;; 10,062;
549; GARANHUNS - 500;; 10,387;; 10,387; 10,370;;; 10,370;
9100; GARIBALDI - 230;;  6,322;;  6,322;  6,305;;;  6,305;
46942; GASPAR 2 -230;;  6,239;;  6,239;  6,222;;;  6,222;
7713; GASPAR 2 - 525;;  6,951;;  6,951;  6,934;;;  6,934;
4533; GERDAU SP - 440;;  6,271;;  6,271;  6,254;;;  6,254;
2675; GETULINA - 440;;  8,538;;  8,538;  8,521;;;  8,521;
11051; GILBUES - 230;; 11,333;; 11,333; 11,316;;; 11,316;
836; GILBUES II - 500;; 11,521;; 11,521; 11,505;;; 11,505;
23321; GOIANIA LESTE - 230;;  8,642;;  8,642;  8,625;;;  8,625;
247; GOIANINHA - 230;;  8,991;;  8,991;  8,975;;;  8,975;
11260; Gentio do Ouro II - 230;; 12,159;; 12,159; 12,142;;; 12,142;
11560; Gentio do Ouro II - 500;; 11,725;; 11,725; 11,708;;; 11,708;
6663; PARIGOT SOUZA - 230;;  8,210;;  8,210;  8,193;;;  8,193;
7021; GUARAPUAVA OESTE - 230;;  7,729;;  7,729;  7,713;;;  7,713;
3759; GRAJAU - 500;;  8,903;;  8,903;  8,886;;;  8,886;
6664; GRALHA AZUL - 230;;  7,229;;  7,229;  7,212;;;  7,212;
7750; GRAVATAI - 525;;  7,461;;  7,461;  7,444;;;  7,444;
9110; GRAVATA2 - 230;;  6,950;;  6,950;  6,934;;;  6,934;
7924; GRAVATAI3 - 230;;  6,832;;  6,832;  6,815;;;  6,815;
50214; GUAIBA3 - 230;;  7,237;;  7,237;  7,220;;;  7,220;
50213; GUAIBA3 - 525;;  7,694;;  7,694;  7,677;;;  7,677;
9120; GUAIBA - 230;;  7,217;;  7,217;  7,200;;;  7,200;
6665; GUAIRA F -230;;  7,983;;  7,983;  7,966;;;  7,966;
6630; GUAIRA F - 525;;  8,035;;  8,035;  8,018;;;  8,018;
390; GUAMA - 230;;  9,134;;  9,134;  9,118;;;  9,118;
9130; GUARITA - 230;;  8,000;;  8,000;  7,983;;;  7,983;
3831; GUARULHOS - 345;;  4,480;;  4,480;  5,362;;;  5,362;
1638; GUILMAN - 230;;  9,807;;  9,807;  9,790;;;  9,790;
39040; GURUPI - 230;; 10,868;; 10,868; 10,851;;; 10,851;
5002; GURUPI - 500;; 11,273;; 11,273; 11,256;;; 11,256;
2720; GV - 230;;  7,590;;  7,590;  7,573;;;  7,573;
1619; VALADARES - 230;;  9,876;;  9,876;  9,859;;;  9,859;
38921; VALADARES 6 - 500;; 10,231;; 10,231; 10,214;;; 10,214;
3384; HENRY BORDEN - 230;;  4,726;;  4,726;  5,362;;;  5,362;
44652; HUBNER - 230;;  6,272;;  6,272;  6,255;;;  6,255;
38856; ILHA SOLTEIRA 2 - 230;; 10,083;; 10,083; 10,066;;; 10,066;
38876; ILHA SOLTEIRA 2 - 440;; 10,041;; 10,041; 10,024;;; 10,024;
2611; ILHA SOLTEIRA - 440;; 10,040;; 10,040; 10,024;;; 10,024;
365; IBIAPINA II – 230;; 10,397;; 10,397; 10,380;;; 10,380;
288; IBICOARA - 230;;  9,813;;  9,813;  9,797;;;  9,797;
588; IBICOARA - 500;; 10,568;; 10,568; 10,551;;; 10,551;
6680; IBIPORA - 230;;  6,618;;  6,618;  6,601;;;  6,601;
3691; IBIUNA - 345;;  4,959;;  4,959;  5,362;;;  5,362;
3690; IBIUNA - 500;;  6,404;;  6,404;  6,387;;;  6,387;
217; ICO - 230;;  9,922;;  9,922;  9,905;;;  9,905;
394; IGAPORA II - 230;; 11,813;; 11,813; 11,796;;; 11,796;
11394; IGAPORA III - 230;; 11,734;; 11,734; 11,717;;; 11,717;
11594; IGAPORA III - 500;; 11,549;; 11,549; 11,533;;; 11,533;
7714; IGUATEMI 2 MS - 230;;  7,865;;  7,865;  7,848;;;  7,848;
9264; IJUI 2 - 230;;  7,247;;  7,247;  7,230;;;  7,230;
7918; CAIACA-SC - 230;;  5,388;;  5,388;  5,371;;;  5,371;
7755; IMBIRUSSU - 230;;  8,650;;  8,650;  8,633;;;  8,633;
239; IMPERATRIZ - 230;; 10,198;; 10,198; 10,181;;; 10,181;
539; IMPERATRIZ - 500;; 10,946;; 10,946; 10,929;;; 10,929;
7904; INDAIAL - 230;;  6,115;;  6,115;  6,098;;;  6,098;
38855; INOCENCIA - 230;; 10,048;; 10,048; 10,032;;; 10,032;
936; INTEGRADORA - 500;; 10,228;; 10,228; 10,212;;; 10,212;
2930; INTERNATIONAL 2 - 230;;  5,048;;  5,048;  5,362;;;  5,362;
2929; INTERNATIONAL - 345;;  4,708;;  4,708;  5,362;;;  5,362;
1623; IPATINGA I - 230;;  9,520;;  9,520;  9,503;;;  9,503;
6649; F.IGUACU - 500;;  8,016;;  8,016;  7,999;;;  7,999;
1521; IRAPE - 230;; 12,609;; 12,609; 12,592;;; 12,592;
1510; IRAPE - 345;; 13,083;; 13,083; 13,066;;; 13,066;
7022; IRATI NORTE - 230;;  7,183;;  7,183;  7,166;;;  7,166;
283; IRECE - 230;; 10,861;; 10,861; 10,844;;; 10,844;
7827; ITA SC - 230;;  8,469;;  8,469;  8,452;;;  8,452;
7722; ITA - 525;;  8,284;;  8,284;  8,267;;;  8,267;
271; ITABAIANA - 230;;  8,825;;  8,825;  8,808;;;  8,808;
3664; ITABERA - 765;;  6,927;;  6,927;  6,910;;;  6,910;
1626; ITABIRA 2 - 230;;  9,425;;  9,425;  9,408;;;  9,408;
1484; ITABIRITO - 345;;  9,138;;  9,138;  9,121;;;  9,121;
1483; ITABIRITO - 500;; 10,060;; 10,060; 10,043;;; 10,043;
1620; ITABIRA 4 - 230;;  9,132;;  9,132;  9,115;;;  9,115;
26513; ITABIRA 5 - 230;;  9,858;;  9,858;  9,841;;;  9,841;
26510; ITABIRA 5 - 500;; 10,447;; 10,447; 10,430;;; 10,430;
345; ITABUNA - 230;;  2,361;;  2,361;  5,362;;;  5,362;
913; ITACAIUNAS - 230;; 10,248;; 10,248; 10,231;;; 10,231;
912; ITACAIUNAS - 500;; 10,930;; 10,930; 10,913;;; 10,913;
213; ITAGIPA - 230;;  6,599;;  6,599;  6,582;;;  6,582;
4292; ITAGUACU - 230;; 11,954;; 11,954; 11,937;;; 11,937;
4293; ITAGUACU - 500;; 10,785;; 10,785; 10,769;;; 10,769;
7903; ITAJAI 2 - 230;;  6,068;;  6,068;  6,052;;;  6,052;
7731; ITAJAI - 230;;  5,904;;  5,904;  5,887;;;  5,887;
