Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
7723; CAMPOS NOVOS - 230;;  8,632;;  8,632;  8,614;;;  8,614;
7736; CAMPOS NOVOS - 525;;  7,882;;  7,882;  7,864;;;  7,864;
40663; CODEMI GO- 230;; 11,176;; 11,176; 11,158;;; 11,158;
5201; C.PORTO VELHO - 500;; 17,939;; 17,939; 17,921;;; 17,921;
7850; CERRO CHATO - 230;;  7,951;;  7,951;  7,933;;;  7,933;
5199; C.PORTO VELHO - 230;;  4,350;;  4,350;  5,180;;;  5,180;
41172; COLIDER - 500;; 11,591;; 11,591; 11,573;;; 11,573;
591; COLINAS - 500;; 10,745;; 10,745; 10,727;;; 10,727;
4320; COMPERJ - 345;;  8,472;;  8,472;  8,454;;;  8,454;
7917; ENSEAD-SC2 - 30;;  6,079;;  6,079;  6,060;;;  6,060;
233; SE COREMAS II - 230;;  9,903;;  9,903;  9,885;;;  9,885;
3908; CORUMBA - 345;; 10,173;; 10,173; 10,155;;; 10,155;
38851; CORUMBA 2 - 30;;  7,586;;  7,586;  7,568;;;  7,568;
279; COTEGIPE - 230;;  7,888;;  7,888;  7,869;;;  7,869;
11033; COTEMINAS - 230;;  9,618;;  9,618;  9,600;;;  9,600;
3276; COXIPO - 230;;  7,828;;  7,828;  7,810;;;  7,810;
1616; CONSE. PENA - 230;;  9,859;;  9,859;  9,840;;;  9,840;
11217; CRATO 2 - 230;;  9,766;;  9,766;  9,747;;;  9,747;
10405; CRISTIANO ROCHA - 230;;  7,594;;  7,594;  7,576;;;  7,576;
4283; CUIABA - 230;;  8,038;;  8,038;  8,019;;;  8,019;
4284; CUIABA - 500;;  8,511;;  8,511;  8,493;;;  8,493;
7739; CURITIBA - 230;;  6,501;;  6,501;  6,482;;;  6,482;
7732; CURITIBA - 525;;  7,287;;  7,287;  7,268;;;  7,268;
219; DELM. GOUVEIA - 230;;  8,683;;  8,683;  8,665;;;  8,665;
281; D.PITUACU - 230;;  7,575;;  7,575;  7,557;;;  7,557;
4361; DARDANELOS - 230;; 10,264;; 10,264; 10,245;;; 10,245;
7745; DESTERRO - 230;;  5,337;;  5,337;  5,319;;;  5,319;
9090; DONA FRANCISCA - 230;;  8,916;;  8,916;  8,898;;;  8,898;
6761; D. INDUSTRIAL SJP - 230;;  6,286;;  6,286;  6,267;;;  6,267;
2664; JANDIRA - 440;;  5,521;;  5,521;  5,502;;;  5,502;
7771; DOURADOS 2 - 230;;  8,576;;  8,576;  8,558;;;  8,558;
7757; DOURADOS - 230;;  8,523;;  8,523;  8,505;;;  8,505;
51003; J. BOTANICO 2 - 230;;  6,199;;  6,199;  6,181;;;  6,181;
51002; J. BOTANICO 1 - 230;;  6,400;;  6,400;  6,382;;;  6,382;
2923; DOMENICO RANGONI - 345;;  4,947;;  4,947;  5,180;;;  5,180;
287; E. MARTIN - 230;; 10,488;; 10,488; 10,470;;; 10,470;
2939; EDGARD SOUZA - 230;;  4,364;;  4,364;  5,180;;;  5,180;
38862; EDEIA - 230;; 10,938;; 10,938; 10,919;;; 10,919;
9097; ELDORADO - 230;;  6,990;;  6,990;  6,972;;;  6,972;
214; EMBASA - 230;;  7,366;;  7,366;  7,348;;;  7,348;
1509; EMBORCACAO - 500;; 10,270;; 10,270; 10,252;;; 10,252;
2645; EMBU-GUACU - 345;;  4,811;;  4,811;  5,180;;;  5,180;
2643; EMBU-GUACU - 440;;  5,353;;  5,353;  5,334;;;  5,334;
13230; ENCRUZO - 230;;  8,093;;  8,093;  8,074;;;  8,074;
3946; ESTREITO - 345;;  9,275;;  9,275;  9,257;;;  9,257;
4302; ESTREITO - 500;;  9,197;;  9,197;  9,179;;;  9,179;
269; EUNAPOLI - 230;;  8,358;;  8,358;  8,340;;;  8,340;
12546; EXTREMOZ II - 230;; 10,251;; 10,251; 10,233;;; 10,233;
