GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL ATLANTICA IV,0,5.5,8.011,8.083,7.821,7.061,6.73,6.657,6.878,6.888,6.868,6.848000000000001,6.828000000000001,6.808000000000002,6.788000000000002,6.7680000000000025,6.748000000000003,6.728000000000003
EOL ATLANTICA V,0,5.5,8.011,8.083,7.821,7.061,6.73,6.657,6.878,6.888,6.868,6.848000000000001,6.828000000000001,6.808000000000002,6.788000000000002,6.7680000000000025,6.748000000000003,6.728000000000003
EOL AURA CAETITE 01,0,10.456,10.787,10.559,10.956,11.507,11.57,11.995,11.776,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL AURA CAETITE 02,0,10.456,10.787,10.559,10.956,11.507,11.57,11.995,11.776,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL AURA CAETITE 03,0,10.456,10.787,10.559,10.956,11.507,11.57,11.995,11.776,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL AURA CAETITE 04,0,10.456,10.787,10.559,10.956,11.507,11.57,11.995,11.776,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL AURA LAGOA DO BARRO 01,0,10.859,10.181,10.115,10.349,11.316,11.324,11.779,11.649,11.666,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004
EOL AURA LAGOA DO BARRO 02,0,10.859,10.181,10.115,10.349,11.316,11.324,11.779,11.649,11.666,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004
EOL AURA LAGOA DO BARRO 03,0,10.859,10.181,10.115,10.349,11.316,11.324,11.779,11.649,11.666,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004
EOL AURA LAGOA DO BARRO 04,0,10.859,10.181,10.115,10.349,11.316,11.324,11.779,11.649,11.666,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004
EOL AURA LAGOA DO BARRO 05,0,10.859,10.181,10.115,10.349,11.316,11.324,11.779,11.649,11.666,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004
EOL AURA LAGOA DO BARRO 06,0,10.859,10.181,10.115,10.349,11.316,11.324,11.779,11.649,11.666,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004
EOL AURA LAGOA DO BARRO 07,0,10.859,10.181,10.115,10.349,11.316,11.324,11.779,11.649,11.666,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004
EOL AURA MANGUEIRA IV,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA MANGUEIRA VI,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA MANGUEIRA VII,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA MANGUEIRA XI,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA MANGUEIRA XII,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA MANGUEIRA XIII,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA MANGUEIRA XV,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA MANGUEIRA XVII,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA MIRIM II,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA MIRIM IV,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA MIRIM VI,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA MIRIM VIII,0,6.613,9.096,9.201,8.951,8.443,8.128,8.12,8.338,8.35,8.33,8.31,8.290000000000001,8.270000000000001,8.250000000000002,8.230000000000002,8.210000000000003,8.190000000000003
EOL AURA QUEIMADA NOVA 01,0,10.859,10.181,10.115,10.349,11.132,11.136,11.581,11.449,11.466,11.446,11.426,11.406,11.386000000000001,11.366000000000001,11.346000000000002,11.326000000000002,11.306000000000003
EOL AURA QUEIMADA NOVA 02,0,10.859,10.181,10.115,10.349,11.132,11.136,11.581,11.449,11.466,11.446,11.426,11.406,11.386000000000001,11.366000000000001,11.346000000000002,11.326000000000002,11.306000000000003
EOL AURA QUEIMADA NOVA 03,0,10.859,10.181,10.115,10.349,11.316,11.324,11.779,11.649,11.666,11.646,11.626000000000001,11.606000000000002,11.586000000000002,11.566000000000003,11.546000000000003,11.526000000000003,11.506000000000004
EOL AURA TANQUE NOVO 01,0,10.456,10.787,10.559,10.956,11.507,11.57,11.995,11.776,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL AURA TANQUE NOVO 02,0,10.456,10.787,10.559,10.956,11.507,11.57,11.995,11.776,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL AURA TANQUE NOVO 03,0,10.456,10.787,10.559,10.956,11.507,11.57,11.995,11.776,11.793,11.773,11.753,11.733,11.713000000000001,11.693000000000001,11.673000000000002,11.653000000000002,11.633000000000003
EOL AVENTURA I,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL AVENTURA II,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL AVENTURA III,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL AVENTURA IV,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL AVENTURA V,0,10.764,9.842,9.875,10.108,10.912,10.98,11.395,11.267,11.284,11.264000000000001,11.244000000000002,11.224000000000002,11.204000000000002,11.184000000000003,11.164000000000003,11.144000000000004,11.124000000000004
EOL AW SANTA REGIA,0,10.64,9.792,9.851,10.084,10.819,10.884,11.295,11.166,11.183,11.163,11.143,11.123000000000001,11.103000000000002,11.083000000000002,11.063000000000002,11.043000000000003,11.023000000000003
EOL AW SAO JOAO,0,10.64,9.792,9.851,10.084,10.819,10.884,11.295,11.166,11.183,11.163,11.143,11.123000000000001,11.103000000000002,11.083000000000002,11.063000000000002,11.043000000000003,11.023000000000003
EOL B.VENTOS(VENTOS),0,10.135,9.313,9.541,9.77,10.711,10.756,11.13,10.993,11.009,10.989,10.969000000000001,10.949000000000002,10.929000000000002,10.909000000000002,10.889000000000003,10.869000000000003,10.849000000000004
EOL BAIXA DO FEIJAO I,0,10.64,9.792,9.851,10.084,10.819,10.884,11.295,11.166,11.183,11.163,11.143,11.123000000000001,11.103000000000002,11.083000000000002,11.063000000000002,11.043000000000003,11.023000000000003
EOL BAIXA DO FEIJAO II,0,10.64,9.792,9.851,10.084,10.819,10.884,11.295,11.166,11.183,11.163,11.143,11.123000000000001,11.103000000000002,11.083000000000002,11.063000000000002,11.043000000000003,11.023000000000003
EOL BAIXA DO FEIJAO III,0,10.64,9.792,9.851,10.084,10.819,10.884,11.295,11.166,11.183,11.163,11.143,11.123000000000001,11.103000000000002,11.083000000000002,11.063000000000002,11.043000000000003,11.023000000000003
EOL BAIXA DO FEIJAO IV,0,10.64,9.792,9.851,10.084,10.819,10.884,11.295,11.166,11.183,11.163,11.143,11.123000000000001,11.103000000000002,11.083000000000002,11.063000000000002,11.043000000000003,11.023000000000003
EOL BAIXA DO SITIO,0,10.986,10.064,10.232,10.467,11.015,11.053,11.483,11.342,11.359,11.339,11.319,11.299000000000001,11.279000000000002,11.259000000000002,11.239000000000003,11.219000000000003,11.199000000000003
EOL BANDA DE COURO,0,11.056,10.352,10.204,10.444,10.98,10.996,11.397,11.226,11.242,11.222000000000001,11.202000000000002,11.182000000000002,11.162000000000003,11.142000000000003,11.122000000000003,11.102000000000004,11.082000000000004
EOL BARAUNAS I,0,11.056,10.352,10.204,10.444,10.98,10.996,11.397,11.226,11.242,11.222000000000001,11.202000000000002,11.182000000000002,11.162000000000003,11.142000000000003,11.122000000000003,11.102000000000004,11.082000000000004
EOL BARAUNAS II,0,11.056,10.352,10.204,10.444,10.98,10.996,11.397,11.226,11.242,11.222000000000001,11.202000000000002,11.182000000000002,11.162000000000003,11.142000000000003,11.122000000000003,11.102000000000004,11.082000000000004
EOL BARAUNAS IV,0,10.86,10.119,10.019,10.255,11.015,11.053,11.483,11.342,11.359,11.339,11.319,11.299000000000001,11.279000000000002,11.259000000000002,11.239000000000003,11.219000000000003,11.199000000000003
EOL BARAUNAS XV,0,10.86,10.119,10.019,10.255,11.015,11.053,11.483,11.342,11.359,11.339,11.319,11.299000000000001,11.279000000000002,11.259000000000002,11.239000000000003,11.219000000000003,11.199000000000003
EOL BARAUNAS XX,0,10.86,10.119,10.019,10.255,11.015,11.053,11.483,11.342,11.359,11.339,11.319,11.299000000000001,11.279000000000002,11.259000000000002,11.239000000000003,11.219000000000003,11.199000000000003
EOL BARBATIMAO,0,10.165,10.561,10.326,10.725,11.422,11.484,11.906,11.684,11.701,11.681000000000001,11.661000000000001,11.641000000000002,11.621000000000002,11.601000000000003,11.581000000000003,11.561000000000003,11.541000000000004
EOL BARRA DOS COQUEIROS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL BEBERIBE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
