BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,333
1206; AG.LINDAS230;    9,421
251; ACU II - 230;   11,502
11265; ACU III - 230;   11,316
11565; ACU III - 500;   11,136
7747; ABDON BATISTA - 230;    7,941
7744; ABDON BATISTA - 525;    7,387
9537; ABUNA - 230;    5,173
559; ACAILANDIA - 500;   10,527
55412; ACARAU II – 230;   10,228
12907; ACARAT CE - 230;   10,232
12902; ACARAT-CE500;   10,256
4475; ACESITA - 230;    7,888
3729; ADRIANOPOLIS - 345;    8,270
3728; ADRIANOPOLIS - 500;    8,502
1637; AIMORES - 230;    9,991
11760; ALAGOAS 2 - 230;    7,891
9002; ALEGRETE2 - 230;    7,004
56095; ALEX - 230;   11,368
362; ALTAMIRA - 230;    9,566
7758; ANASTACIO - 230;    7,590
2770; ANDIRA LESTE - 230;    6,958
540; ANGELIM - 500;    9,786
240; ANGELIM - 230;    9,646
3745; ANGRA - 500;    9,300
1172; ANHANGUERA GO - 230;    8,897
2901; ANHANGUERA SP - 230;    5,173
2900; ANHANGUERA - 345;    5,173
2957; APARECIDA - 230;    7,845
2758; ALTA PAULISTA - 400;    8,682
6601; APUCARANA - 230;    6,626
58771; LAGOA BARRO - 230;   11,136
11219; AQUIRAZ - 230;    9,292
1522; ARACUAI - 230;   12,294
11242; ARAPIRACA III - 230;    6,165
5203; ARARAQUARA 2 - 440;    8,187
5202; ARARAQUARA 2 - 500;    8,641
2630; ARARAQUARA - 440;    7,750
3852; ARARAQUARA - 500;    8,551
2673; ARARAS SP - 440;    6,847
38906; ARAXA 3 - 345;    9,799
12203; ARCOVERDE II - 230;    9,814
7749; AREIA - 230;    7,518
7748; AREIA - 525;    7,734
39813; ARINOS 2 - 500;   11,652
9520; ARIQUEMES - 230;    5,173
302; MOXOTO - 230;   10,895
2624; ASSIS - 440;    8,048
4282; ASSIS - 525;    7,898
2626; ASSIS 2 - 230;    7,697
2677; ATIBAIA 2 - 345;    5,439
7923; ATLANTIDA 2 - 230;    6,654
2786; AVARE - 230;    5,173
2617; AGUA VERMELHA - 500;    9,725
2618; AGUA VERMELHA - 440;    9,442
3947; BARRO ALTO - 230;   10,710
3605; BARRO BRANCO - 345;    8,477
4297; B. DOS COQUEIROS - 230;   11,604
229; B.ESPERANCA - 230;    9,886
4288; B. FLUMINENSE - 500;    8,936
7304; BARRA GRANDE - 230;    8,397
6608; BAIXO IGUACU PR - 230;    8,620
11050; B.JESUS II - 230;   10,164
3236; BARRA PEIXE - 230;    8,785
13103; BACAB - MA - 500;   10,252
9010; BAGE 2 - 230;    7,280
2733; BAGUACU - 440;    8,163
1645; BAGUARI - 230;   10,064
2920; B. SANTISTA - 230;    5,173
2919; B. SANTISTA - 345;    5,173
10410; BALBINA - 230;    7,769
215; BALSAS - 230;   10,436
222; BANABUIU - 230;   10,143
3909; BANDEIRANTE GO - 345;    9,738
2934; BANDEIRANTE SP - 345;    5,173
1480; BARBACENA - 345;    8,101
11286; BARREIRAS II - 230;    9,844
286; BARREIRAS - 230;    9,418
1482; BARREIRO - 345;    8,769
846; BARREIRAS - 500;   11,234
6627; BATEIAS - 230;    6,400
3696; BATEIAS 3 - 500;    6,934
6628; BATEIAS - 525;    7,120
2628; BAURU SP - 440;    7,172
1612; BARAO DE COCAIS 3 - 230;    8,097
1485; B.DESPACHO - 500;    9,780
529; B.ESPERANCA - 500;   10,671
26454; BETIM 6 -345;    9,027
7740; BAIXO IGUACU SC - 230;    5,962
7741; BIGUACU--525;    6,760
2638; BOM JARDIM - 440;    6,510
385; B.J.LAPA II - 230;   11,345
585; BJLAPAII - 500;   11,398
285; B.J.LAPA - 230;   11,345
35351; BRASILIA LESTE - 500;   10,344
7734; BLUMENAU - 230;    6,140
7733; BLUMENAU - 525;    6,731
220; BOM NOME - 230;   10,880
243; BONGI - 230;    7,715
2777; BOTUCATU - 230;    5,231
3936; BRASILIA GERAL - 230;    8,876
3920; BRAS. SUL - 230;    9,268
3919; BRAS. SUL -345;    9,849
3300; BRASNORTE - 230;    9,119
1600; BRAUNA - 230;    9,595
205; BROT.MACAUBAS - 230;   11,708
376; BRUMADO II - 230;    8,577
38913; HELIO VALGAS MG - 345;   11,545
12318; BURITIRAMA - 500;   11,372
9266; CRUZ ALTA 2 - 230;    7,323
4481; CANA BRAVA - 230;   11,581
6615; C.COMPRIDO - 230;    6,073
270; CIC.DANTAS - 230;    9,652
11461; CAMPO FORMOSO - 230;   11,192
9020; C.INDUSTRIAL - 230;    6,748
236; COELHO NETO - 230;    8,047
11253; CURRAIS NOVOS II - 230;   10,790
3720; C. PAULISTA - 500;    9,134
38871; CACU - 230;   11,604
2649; CABREUVA - 230;    5,173
2647; CABREUVA - 440;    5,985
58008; CAETES II - 230;    9,814
51457; CAMAQUA 3 - 230;    7,007
574; CAMACARI - 500;    8,995
284; CAMACARI IV - 230;    8,282
584; CAMACARI IV - 500;    8,973
9030; CAMAQUA - 230;    6,871
3701; CAMPINAS - 345;    6,088
3700; CAMPINAS - 500;    7,239
38951; CAMPOS 2 - 500;    9,386
9015; CAMPO BOM - 230;    6,190
3785; CAMPOS - 345;    9,523
38873; CANARANA CMT - 230;    6,625
9283; CANDELARIA 2 - 230;    7,716
9040; CANDIOTA 2 - 230;    7,548
7753; CANDIOTA 2 - 525;    7,496
50209; CANDIOTA - 230;    7,549
9045; CANOA 1 - 230;    6,522
9050; CANOAS 2 - 230;    7,344
7778; CANOINHA - 230;    5,276
50215; CAPIVARI-230;    7,004
50212; CAPIVARI-525;    7,140
2622; CAPIVARA - 440;    8,464
1202; CARAJAS GO - 230;    8,834
916; CARAJAS PA - 230;    9,774
2966; CARBOCLORO - 230;    5,173
6624; CASCAVEL - 230;    7,223
44900; CASCAVEL NORT - 230;    7,131
6625; CASCAVEL OESTE - 230;    7,440
6626; CASCAVOE - 525;    7,753
6762; CAMPO ASSOBIO - 230;    5,811
235; CASTANHA - 230;    8,010
51704; CASTERTECH - 230;    6,435
7023; CASTRO NORTE - 230;    5,965
272; CATU - 230;    7,716
218; CAIUPE - 230;    9,180
9062; CAXIAS SUL 2 - 230;    6,428
9065; CAXIAS 5 -230;    6,475
9066; CAXIAS 6 - 230;    6,453
46948; CAXIAS - 230;    6,796
46947; CAXIAS NORTE - 525;    7,165
9060; CAXIAS NORTE - 230;    6,591
7751; CAXIAS RS - 525;    7,065
4532; CBA - 230;    5,173
2672; CBA TERM - 440;    5,376
7299; CBA LESTE - 230;    6,542
7300; CBA LESTE - 525;    7,013
44655; CURITIBA NORT - 230;    6,109
2802; CAPAO BONITO - 230;    5,173
1153; CACHOEIRA DOURADA - 230;   11,048
2941; TR.CENTRO 1 - 230;    5,173
2942; TR.CENTRO 2 - 230;    5,173
2943; CENTRO - 230;    5,173
44906; CERQUILHO 3 - 230;    5,173
39850; CAMPO GRANDE II - 230;    8,274
11244; CAMPINA GRANDE II - 230;    9,832
12244; CAMPINA GRANDE III - 230;   10,016
544; CAMPINA GRANDE III - 500;   10,402
58208; CHAPADA 1 PI - 230;   11,262
58217; CHAPADA 2 PI - 230;   11,188
58227; CHAPADA 3 PI - 230;   11,326
13020; CHAPADINHA II - 230;    8,365
38853; CHAPADAO - 230;    9,443
7882; CHARQUEADAS 3 - 230;    6,916
7780; CHARQUEADAS (SE) - 230;    6,726
2773; CHAVANTES - 230;    6,312
6617; C.IND. CURITIBA - 230;    5,884
4582; CLAUDIA - 500;   11,556
274; CAMACARI II - 230;    8,168
7776; C.MOURAO - 230;    7,519
11246; CEAMIRIM - 230;   10,620
11546; CEA.MIRIM II - 500;   10,778
12201; CURRAL NOVO PIAUI - 230;   11,405
12501; CURRAL NOVO PIAUI - 500;   11,312
7723; CAMPOS NOVOS - 230;    8,304
7736; CAMPOS NOVOS - 525;    7,571
40663; CODEMI GO- 230;   11,210
5201; C.PORTO VELHO - 500;   18,133
7850; CERRO CHATO - 230;    7,549
5199; C.PORTO VELHO - 230;    5,173
41172; COLIDER - 500;   11,556
591; COLINAS - 500;   10,745
4320; COMPERJ - 345;    8,419
7917; ENSEAD-SC2 - 30;    5,704
233; SE COREMAS II - 230;   10,022
3908; CORUMBA - 345;   10,146
38851; CORUMBA 2 - 30;    7,461
279; COTEGIPE - 230;    7,897
11033; COTEMINAS - 230;    9,649
3276; COXIPO - 230;    7,628
1616; CONSE. PENA - 230;    9,872
11217; CRATO 2 - 230;   10,593
10405; CRISTIANO ROCHA - 230;    7,484
4283; CUIABA - 230;    7,845
4284; CUIABA - 500;    8,341
7739; CURITIBA - 230;    6,187
7732; CURITIBA - 525;    7,005
219; DELM. GOUVEIA - 230;    8,625
281; D.PITUACU - 230;    7,581
4361; DARDANELOS - 230;   10,129
7745; DESTERRO - 230;    5,173
9090; DONA FRANCISCA - 230;    8,518
6761; D. INDUSTRIAL SJP - 230;    5,969
2664; JANDIRA - 440;    5,365
7771; DOURADOS 2 - 230;    8,479
7757; DOURADOS - 230;    8,422
51003; J. BOTANICO 2 - 230;    5,848
51002; J. BOTANICO 1 - 230;    6,047
2923; DOMENICO RANGONI - 345;    5,173
287; E. MARTIN - 230;   10,451
2939; EDGARD SOUZA - 230;    5,173
38862; EDEIA - 230;   10,890
9097; ELDORADO - 230;    6,642
214; EMBASA - 230;    7,358
1509; EMBORCACAO - 500;   10,250
2645; EMBU-GUACU - 345;    5,173
2643; EMBU-GUACU - 440;    5,192
13230; ENCRUZO - 230;    7,996
3946; ESTREITO - 345;    9,224
4302; ESTREITO - 500;    9,135
269; EUNAPOLI - 230;    8,311
12546; EXTREMOZ II - 230;   10,286
7306; FOZ DO CHAPECO - 230;    8,758
6653; FCHOPIM--230;    9,033
4321; F.DIAS - 440;    7,087
4322; F.DIAS - 500;    7,958
7782; FARROUPILHA - 230;    6,524
9541; FEIJO - 230;    5,173
9095; FIBR-F RS - 230;    6,609
6651; FIGUEIRA - 230;    6,322
1194; FIRMINOPOLIS - 230;   10,976
212; FLORESTA II - 230;   10,982
21049; FORD - 230;    7,713
7743; FORQUILINHA - 230;    6,195
325; FORTALEZA II - 230;    9,341
525; FORTALEZA II - 500;   10,240
225; FORTALEZA - 230;    9,293
3642; F.IGUACU - 765;    7,507
