BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
9569; CAMAQUA 3 - 230;    7,759;    8,503;;
1195; CAMAQUA - 69;    7,770;    8,522;;
1194; CAMAQUA - 230;    7,778;    8,537;;
171; CAMPINAS - 138;    8,375;    8,421;;
123; CAMPINAS - 345;    8,462;    8,514;;
103; CAMPINAS - 500;    7,931;    7,951;;
117; CAMPOS 2 - 500;    7,987;    7,776;;
1196; CAMPO BOM - 69;    7,973;    8,731;;
1198; CAMPO BOM - 230;    7,973;    8,731;;
175; CAMPOS - 138;    7,868;    7,572;;
147; CAMPOS - 345;    7,833;    7,527;;
4684; CANARANA CMT - 230;    8,195;    8,089;;
4683; CANARANA CMT - 138;    8,000;    7,860;;
9591; CANDELARIA 2 - 69;    7,324;    8,093;;
9590; CANDELARIA 2 - 230;    7,324;    8,093;;
9952; CANDIOTA 2 - 230;    7,424;    8,127;;
9951; CANDIOTA 2 - 525;    7,597;    8,288;;
9785; CANDIOTA - 230;    6,984;    7,670;;
9786; CANDIOTA - 525;    6,984;    7,670;;
1324; CANOAS 1 - 23;    8,141;    8,939;;
1190; CANOA 1 - 230;    8,141;    8,939;;
1248; CANOAS 2 - 230;    7,902;    8,670;;
2725; CANOINHAS ESU - 138;    8,777;    9,478;;
943; CANOINHA - 230;    8,792;    9,489;;
1038; CAPIVARI SUL - 138;    8,077;    8,847;;
1037; CAPIVARI-230;    8,077;    8,847;;
1036; CAPIVARI-525;    7,718;    8,412;;
549; CAPIVARA - 440;    7,387;    7,323;;
550; CAPIVARA - 138;    7,401;    7,339;;
3885; CARDOSO - 138;    7,283;    7,123;;
3057; CARAGUATATUBA - 88;    8,615;    8,638;;
3715; CARAJAS GO - 138;    7,549;    7,362;;
3714; CARAJAS GO - 230;    7,549;    7,362;;
6397; CARAJAS PA - 138;    7,272;    6,902;;
6407; CARAJAS PA - 230;    7,272;    6,902;;
7182; CARAUBAS II - 69;    6,577;    6,105;;
477; CARBOCLORO - 230;    9,145;    9,228;;
45467; CARGILL - 138;    7,170;    7,016;;
840; CASCAVEL - 138;    8,040;    8,457;;
839; CASCAVEL - 230;    7,997;    8,418;;
9538; CASCAVEL NORT - 230;    8,087;    8,493;;
2458; CASCAVEL OESTE - 230;    7,865;    8,230;;
896; CASCAVOE - 525;    7,479;    7,735;;
9539; CASCAVEL NORT - 138;    8,034;    8,441;;
9332; CAMPO ASSOBIO - 13,8;    8,617;    9,263;;
10355; CASSILANDIA - 230;    7,039;    6,852;;
2354; CAMPO ASSOBIO - 138;    8,598;    9,234;;
2353; CAMPO ASSOBIO - 230;    8,617;    9,263;;
6489; CASTANHA - 230;    8,393;    8,165;;
6485; CASTANHAL - 138;    8,393;    8,165;;
9278; CASTERTECH - 230;    7,802;    8,502;;
3886; CASTILHO - 138;    7,157;    7,000;;
7640; CASTILHO 2 - 138;    7,141;    6,980;;
10138; CASTRO NORTE - 230;    8,508;    9,015;;
2418; CASTRO NORTE - 138;    8,629;    9,136;;
638; CATANDUVA - 138;    7,715;    7,632;;
5786; CATU - 69;    8,698;    8,964;;
5782; CATU - 230;    8,698;    8,964;;
5653; CAUIPE - 69;    7,414;    7,063;;
5651; CAIUPE - 230;    7,414;    7,063;;
9279; CAXIAS SUL 5 - 13,8;    7,839;    8,566;;
1201; CAXIAS SUL 2 - 69;    7,810;    8,524;;
1200; CAXIAS SUL 2 - 230;    7,777;    8,475;;
1193; CAXIAS SUL 5 - 69;    7,822;    8,541;;
1192; CAXIAS 5 -230;    7,839;    8,566;;
1387; CAXIAS 6 - 69;    7,799;    8,497;;
1386; CAXIAS 6 - 230;    7,799;    8,497;;
965; CAXIAS - 230;    7,727;    8,408;;
964; CAXIAS RS - 525;    7,547;    8,169;;
5529; CAXIAS II - 69;    8,595;    8,362;;
10217; CAXIAS NORTE - 138;    7,650;    8,314;;
10216; CAXIAS NORTE - 230;    7,650;    8,314;;
10215; CAXIAS NORTE - 525;    7,506;    8,112;;
607; CBA - 230;    8,972;    9,063;;
608; CBA TERM - 440;    8,754;    8,790;;
603; CBA 2 - 440;    8,754;    8,790;;
10033; CURITIBA CENTRO - 138 (69kV);    8,588;    9,252;;
9543; CBA LESTE - 230;    8,423;    9,063;;
9542; CBA LESTE - 525;    7,915;    8,453;;
9698; CURITIBA NORT - 138;    8,450;    9,098;;
9697; CURITIBA NORT - 230;    8,497;    9,175;;
9201; CAMPO BOM - 23;    7,973;    8,731;;
624; CAPAO BONITO - 138;    9,679;   10,042;;
623; CAPAO BONITO - 230;   10,096;   10,540;;
6603; CASA BRANCA 5 - 138;    8,144;    8,100;;
3132; CASA BRANCA - 138;    8,144;    8,101;;
3964; CANA BRAVA - 230;    6,324;    5,792;;
9321; C.COMPRIDO - 13,8;    8,419;    9,035;;
2363; C.COMPRIDO - 69;    8,512;    9,158;;
816; C.COMPRIDO - 230;    8,419;    9,035;;
4144; JARINU 2 - 138;    8,537;    8,554;;
6132; CEAMIRIM - 230;    6,921;    6,489;;
6130; CEA.MIRIM II - 500;    6,814;    6,373;;
3081; CEBRASP - 88;    8,828;    8,859;;
3149; CERQUEIRA CESAR 2 - 88;    8,580;    8,719;;
4172; CEDASA - 138;    8,458;    8,512;;
3429; CENTRO-CTR - 20;    9,545;    9,778;;
428; CENTRO-CTR - 88;    9,545;    9,778;;
427; CENTRO - 230;    9,545;    9,778;;
4148; FERRO LIGAS - 138;    9,335;    9,565;;
9731; CERRO CHATO - 230;    6,988;    7,818;;
3933; PPE-INVEX - 138;    9,329;    9,557;;
2035; CERQUILHO 3 - 230;    9,413;    9,640;;
3919; CERQUILHO - 88;    8,720;    8,859;;
3874; CERQUILHO 2 - 138;    9,329;    9,557;;
3920; CESARIO LANGE - 138;    9,349;    9,584;;
970; GARABI 2 - 500;    7,315;    7,930;;
971; GARABI 1 - 500;    7,315;    7,930;;
6107; CAMPO FORMOSO - 230;    6,649;    6,172;;
1043; RIVERA - 230;    7,108;    7,943;;
5222; CAMPINA GRANDE II - 230;    7,445;    7,091;;
1890; C.G.IMBIRUSSU - 138;    7,425;    7,337;;
1026; CAMPO GRANDE2 - 138;    7,395;    7,300;;
1025; CAMPO GRANDE II - 230;    7,395;    7,301;;
5226; C.GRANDE II - 69;    7,445;    7,091;;
5202; CAMPINA GRANDE III - 230;    7,384;    7,023;;
5200; CAMPINA GRANDE III - 500;    7,086;    6,692;;
5327; CHAPADA I - 138;    6,395;    5,889;;
5303; CHAPADA 1 PI - 230;    6,395;    5,889;;
6631; CHAPADA 2 PI - 230;    6,414;    5,908;;
5305; CHAPADA 3 PI - 230;    6,320;    5,803;;
1089; CHAPADAO - 230;    7,039;    6,852;;
5687; CHAPADINHA II - 69;    8,253;    7,973;;
5685; CHAPADINHA II - 230;    8,245;    7,964;;
10276; CHARQUEADAS 3 - 230;    7,865;    8,606;;
1203; CHARQUEADAS - 69;    7,950;    8,702;;
951; CHARQUEADAS (SE) - 230;    7,950;    8,702;;
615; CHAVANTES - 230;    8,418;    8,555;;
7784; HELIO VALGAS MG - 345;    6,405;    5,926;;
9342; C.I.CURITIBA - 13,8;    8,507;    9,153;;
2368; C.I.CURITIBA - 69;    8,510;    9,158;;
815; C.IND. CURITIBA - 230;    8,507;    9,153;;
1257; C.INDUSTRIAL - 138;    8,053;    8,843;;
1258; C.INDUSTRIAL - 230;    8,048;    8,835;;
9207; C.INDUSTRIAL - 23;    8,048;    8,835;;
4495; CLAUDIA - 500;    5,945;    5,553;;
3922; CIMENTO MARINGA - 138;    9,603;    9,998;;
5751; CAMACARI II - 230;    8,369;    8,269;;
860; C.MOURAO - 138;    8,048;    8,469;;
954; C.MOURAO - 230;    8,030;    8,479;;
958; C.NOVOS - 138;    7,261;    7,868;;
956; CAMPOS NOVOS - 230;    7,197;    7,790;;
955; CAMPOS NOVOS - 525;    7,507;    8,095;;
9513; UTE COCAL - 88;    7,822;    7,875;;
3969; COCAL 2 - 138;    7,409;    7,348;;
789; CODEMI GO- 230;    6,545;    6,011;;
4465; COLIDER - 500;    5,945;    5,553;;
7308; COLINAS--138;    6,805;    6,403;;
7300; COLINAS - 500;    6,690;    6,266;;
9607; COMPERJ - 345;    8,192;    7,986;;
3921; CONCHAS - 88;    8,720;    8,859;;
3805; CONCHAL - 138;    8,349;    8,345;;
3806; CORDEIROPOLIS - 138;    8,292;    8,288;;
5623; COREMAS - 69;    7,198;    6,851;;
5621; SE COREMAS II - 230;    7,198;    6,851;;
3970; CORUMBA - 138;    7,091;    6,773;;
1019; CORUMBA - 138;    8,040;    8,105;;
1018; CORUMBA 2 - 30;    8,047;    8,114;;
220; CORUMBA - 345;    7,091;    6,773;;
5803; COTEGIPE - 69;    8,599;    8,579;;
5802; COTEGIPE - 230;    8,599;    8,579;;
5216; COTEMINAS - 230;    7,552;    7,215;;
4533; COXIPO - 138;    6,665;    6,371;;
4532; COXIPO - 230;    6,671;    6,378;;
27; C. PAULISTA 2 - 500;    8,044;    7,947;;
