BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   18,939;         ;         ;         
2840; AGUA AZUL - 138;   18,939;;;
30951; AGUA AZUL - 440                                                      ;   18,652;         ;         ;         
30951; AGUA AZUL - 440;   18,652;;;
 1206; AG.LINDAS230                                                         ;   14,429;         ;         ;         
1206; AG.LINDAS230;   14,429;;;
 1943; ANGRA AMPLA - 138                                                    ;   15,972;         ;         ;         
1943; ANGRA AMPLA - 138;   15,972;;;
  151; ACU II - 138                                                         ;    8,300;         ;         ;         
151; ACU II - 138;    8,300;;;
  251; ACU II - 230                                                         ;    8,300;         ;         ;         
251; ACU II - 230;    8,300;;;
11265; ACU III - 230                                                        ;    8,300;         ;         ;         
11265; ACU III - 230;    8,300;;;
11565; ACU III - 500                                                        ;    8,300;         ;         ;         
11565; ACU III - 500;    8,300;;;
  600; ABAIXADORA - 69                                                      ;    8,620;         ;         ;         
600; ABAIXADORA - 69;    8,620;;;
 7747; ABDON BATISTA - 230                                                  ;   18,966;         ;         ;         
7747; ABDON BATISTA - 230;   18,966;;;
 7744; ABDON BATISTA - 525                                                  ;   19,251;         ;         ;         
7744; ABDON BATISTA - 525;   19,251;;;
 9590; ABUNA - 13,8                                                         ;   22,434;         ;         ;         
9590; ABUNA - 13,8;   22,434;;;
 9636; ABUNA - 138                                                          ;   22,434;         ;         ;         
9636; ABUNA - 138;   22,434;;;
 9537; ABUNA - 230                                                          ;   22,434;         ;         ;         
9537; ABUNA - 230;   22,434;;;
  559; ACAILANDIA - 500                                                     ;   10,402;         ;         ;         
559; ACAILANDIA - 500;   10,402;;;
55412; ACARAU II – 230                                                      ;    9,300;         ;         ;         
55412; ACARAU II – 230;    9,300;;;
12907; ACARAT CE - 230                                                      ;    9,318;         ;         ;         
12907; ACARAT CE - 230;    9,318;;;
12902; ACARAT-CE500                                                         ;    9,349;         ;         ;         
12902; ACARAT-CE500;    9,349;;;
 4475; ACESITA - 230                                                        ;   15,724;         ;         ;         
4475; ACESITA - 230;   15,724;;;
 3155; EMPLAL - 138                                                         ;   16,705;         ;         ;         
3155; EMPLAL - 138;   16,705;;;
 3730; ADRIANOPOLIS - 138                                                   ;   16,214;         ;         ;         
3730; ADRIANOPOLIS - 138;   16,214;;;
 3729; ADRIANOPOLIS - 345                                                   ;   16,160;         ;         ;         
3729; ADRIANOPOLIS - 345;   16,160;;;
 3728; ADRIANOPOLIS - 500                                                   ;   16,121;         ;         ;         
3728; ADRIANOPOLIS - 500;   16,121;;;
 3031; AGUAI - 138                                                          ;   18,188;         ;         ;         
3031; AGUAI - 138;   18,188;;;
 1637; AIMORES - 230                                                        ;   13,962;         ;         ;         
1637; AIMORES - 230;   13,962;;;
 2336; AJINOMOTO VAL - 138                                                  ;   17,073;         ;         ;         
2336; AJINOMOTO VAL - 138;   17,073;;;
18761; ALAGOINHA 2 - 69                                                     ;   11,981;         ;         ;         
18761; ALAGOINHA 2 - 69;   11,981;;;
11760; ALAGOAS 2 - 230                                                      ;   11,981;         ;         ;         
11760; ALAGOAS 2 - 230;   11,981;;;
 7591; ALEGRETE2 - 69                                                       ;   20,264;         ;         ;         
7591; ALEGRETE2 - 69;   20,264;;;
 9002; ALEGRETE2 - 230                                                      ;   20,264;         ;         ;         
9002; ALEGRETE2 - 230;   20,264;;;
56095; ALEX - 230                                                           ;    8,300;         ;         ;         
56095; ALEX - 230;    8,300;;;
  862; ALTAMIRA - 69                                                        ;   11,346;         ;         ;         
862; ALTAMIRA - 69;   11,346;;;
  362; ALTAMIRA - 230                                                       ;   11,346;         ;         ;         
362; ALTAMIRA - 230;   11,346;;;
 2219; AMPARO - 138                                                         ;   18,774;         ;         ;         
2219; AMPARO - 138;   18,774;;;
46950; ANASTACIO - 138                                                      ;   17,818;         ;         ;         
46950; ANASTACIO - 138;   17,818;;;
 7758; ANASTACIO - 230                                                      ;   17,927;         ;         ;         
7758; ANASTACIO - 230;   17,927;;;
 2770; ANDIRA LESTE - 230                                                   ;   18,939;         ;         ;         
2770; ANDIRA LESTE - 230;   18,939;;;
 6834; ANDIRA LESTE - 138                                                   ;   19,081;         ;         ;         
6834; ANDIRA LESTE - 138;   19,081;;;
 3132; ANDRADINA - 138                                                      ;   16,718;         ;         ;         
3132; ANDRADINA - 138;   16,718;;;
  540; ANGELIM - 500                                                        ;    9,247;         ;         ;         
540; ANGELIM - 500;    9,247;;;
  640; ANGELIM - 69                                                         ;    9,306;         ;         ;         
640; ANGELIM - 69;    9,306;;;
  240; ANGELIM - 230                                                        ;    9,303;         ;         ;         
240; ANGELIM - 230;    9,303;;;
 3746; ANGRA 1 - 138                                                        ;   15,827;         ;         ;         
3746; ANGRA 1 - 138;   15,827;;;
 3745; ANGRA - 500                                                          ;   15,579;         ;         ;         
3745; ANGRA - 500;   15,579;;;
 1185; ANHANGUERA - 69                                                      ;   15,784;         ;         ;         
1185; ANHANGUERA - 69;   15,784;;;
 1171; ANHANGUERA - 138                                                     ;   15,805;         ;         ;         
1171; ANHANGUERA - 138;   15,805;;;
 1172; ANHANGUERA GO - 230                                                  ;   15,784;         ;         ;         
1172; ANHANGUERA GO - 230;   15,784;;;
 2901; ANHANGUERA SP - 230                                                  ;   21,162;         ;         ;         
2901; ANHANGUERA SP - 230;   21,162;;;
 2900; ANHANGUERA - 345                                                     ;   20,950;         ;         ;         
2900; ANHANGUERA - 345;   20,950;;;
 2958; APARECIDA - 88                                                       ;   17,016;         ;         ;         
2958; APARECIDA - 88;   17,016;;;
 2957; APARECIDA - 230                                                      ;   17,016;         ;         ;         
2957; APARECIDA - 230;   17,016;;;
 2758; ALTA PAULISTA - 400                                                  ;   17,139;         ;         ;         
2758; ALTA PAULISTA - 400;   17,139;;;
 6818; APUCARANA - 138                                                      ;   19,351;         ;         ;         
6818; APUCARANA - 138;   19,351;;;
 6601; APUCARANA - 230                                                      ;   19,428;         ;         ;         
6601; APUCARANA - 230;   19,428;;;
58771; LAGOA BARRO - 230                                                    ;    9,192;         ;         ;         
58771; LAGOA BARRO - 230;    9,192;;;
11619; AQUIRAZ II - 69                                                      ;    9,279;         ;         ;         
11619; AQUIRAZ II - 69;    9,279;;;
11219; AQUIRAZ - 230                                                        ;    9,279;         ;         ;         
11219; AQUIRAZ - 230;    9,279;;;
 2329; ARACATUBA - 138                                                      ;   17,322;         ;         ;         
2329; ARACATUBA - 138;   17,322;;;
 1647; ARACUAI 2 - 138                                                      ;   11,739;         ;         ;         
1647; ARACUAI 2 - 138;   11,739;;;
 1522; ARACUAI - 230                                                        ;   11,772;         ;         ;         
1522; ARACUAI - 230;   11,772;;;
17502; ARAPIRACA III - 69                                                   ;   12,799;         ;         ;         
17502; ARAPIRACA III - 69;   12,799;;;
11242; ARAPIRACA III - 230                                                  ;   12,799;         ;         ;         
11242; ARAPIRACA III - 230;   12,799;;;
 3033; ARARAS 2 - 138                                                       ;   18,185;         ;         ;         
3033; ARARAS 2 - 138;   18,185;;;
 5203; ARARAQUARA 2 - 440                                                   ;   17,109;         ;         ;         
5203; ARARAQUARA 2 - 440;   17,109;;;
 5202; ARARAQUARA 2 - 500                                                   ;   16,697;         ;         ;         
5202; ARARAQUARA 2 - 500;   16,697;;;
 2631; ARARAQUARA CTP - 138                                                 ;   17,472;         ;         ;         
2631; ARARAQUARA CTP - 138;   17,472;;;
 2630; ARARAQUARA - 440                                                     ;   17,519;         ;         ;         
2630; ARARAQUARA - 440;   17,519;;;
 3852; ARARAQUARA - 500                                                     ;   16,772;         ;         ;         
3852; ARARAQUARA - 500;   16,772;;;
 2673; ARARAS SP - 440                                                      ;   18,282;         ;         ;         
2673; ARARAS SP - 440;   18,282;;;
 3032; ARARAS 1 - 138                                                       ;   18,156;         ;         ;         
3032; ARARAS 1 - 138;   18,156;;;
38907; ARAXA 3 - 138                                                        ;   15,001;         ;         ;         
38907; ARAXA 3 - 138;   15,001;;;
38906; ARAXA 3 - 345                                                        ;   15,039;         ;         ;         
38906; ARAXA 3 - 345;   15,039;;;
12203; ARCOVERDE II - 230                                                   ;    9,147;         ;         ;         
12203; ARCOVERDE II - 230;    9,147;;;
47083; AREIA - 13,8                                                         ;   19,117;         ;         ;         
47083; AREIA - 13,8;   19,117;;;
 6826; AREIA - 138                                                          ;   19,107;         ;         ;         
6826; AREIA - 138;   19,107;;;
 7749; AREIA - 230                                                          ;   19,100;         ;         ;         
7749; AREIA - 230;   19,100;;;
 7748; AREIA - 525                                                          ;   18,859;         ;         ;         
7748; AREIA - 525;   18,859;;;
39813; ARINOS 2 - 500                                                       ;   12,331;         ;         ;         
39813; ARINOS 2 - 500;   12,331;;;
 9642; ARIQUEMES - 69                                                       ;   21,461;         ;         ;         
9642; ARIQUEMES - 69;   21,461;;;
 9520; ARIQUEMES - 230                                                      ;   21,461;         ;         ;         
9520; ARIQUEMES - 230;   21,461;;;
 3034; A.NOGUEIRA - 138                                                     ;   18,372;         ;         ;         
3034; A.NOGUEIRA - 138;   18,372;;;
 3082; ARUJA 2 - 138                                                        ;   19,079;         ;         ;         
3082; ARUJA 2 - 138;   19,079;;;
  302; MOXOTO - 230                                                         ;    8,300;         ;         ;         
302; MOXOTO - 230;    8,300;;;
 2624; ASSIS - 440                                                          ;   17,735;         ;         ;         
2624; ASSIS - 440;   17,735;;;
 4282; ASSIS - 525                                                          ;   18,012;         ;         ;         
4282; ASSIS - 525;   18,012;;;
 4006; ASSIS I - 88                                                         ;   18,718;         ;         ;         
4006; ASSIS I - 88;   18,718;;;
 2626; ASSIS 2 - 230                                                        ;   18,185;         ;         ;         
2626; ASSIS 2 - 230;   18,185;;;
 4008; ASSIS III - 88                                                       ;   18,261;         ;         ;         
4008; ASSIS III - 88;   18,261;;;
 3083; ATIBAIA 1 - 138                                                      ;   19,259;         ;         ;         
3083; ATIBAIA 1 - 138;   19,259;;;
 2677; ATIBAIA 2 - 345                                                      ;   19,514;         ;         ;         
2677; ATIBAIA 2 - 345;   19,514;;;
 3107; ATIBAIA 3 - 138                                                      ;   19,182;         ;         ;         
3107; ATIBAIA 3 - 138;   19,182;;;
 7923; ATLANTIDA 2 - 230                                                    ;   20,162;         ;         ;         
7923; ATLANTIDA 2 - 230;   20,162;;;
 2358; AUXILIADORA - 138                                                    ;   19,650;         ;         ;         
2358; AUXILIADORA - 138;   19,650;;;
 2786; AVARE - 230                                                          ;   20,402;         ;         ;         
2786; AVARE - 230;   20,402;;;
 2617; AGUA VERMELHA - 500                                                  ;   15,667;         ;         ;         
2617; AGUA VERMELHA - 500;   15,667;;;
 2619; AGUA VERMELHA - 138                                                  ;   16,228;         ;         ;         
2619; AGUA VERMELHA - 138;   16,228;;;
 2618; AGUA VERMELHA - 440                                                  ;   16,112;         ;         ;         
2618; AGUA VERMELHA - 440;   16,112;;;
 3947; BARRO ALTO - 230                                                     ;   13,142;         ;         ;         
3947; BARRO ALTO - 230;   13,142;;;
 3605; BARRO BRANCO - 345                                                   ;   15,671;         ;         ;         
3605; BARRO BRANCO - 345;   15,671;;;
 4297; B. DOS COQUEIROS - 230                                               ;   14,088;         ;         ;         
4297; B. DOS COQUEIROS - 230;   14,088;;;
  629; UB.ESPERANCA - 69                                                    ;   10,078;         ;         ;         
629; UB.ESPERANCA - 69;   10,078;;;
  229; B.ESPERANCA - 230                                                    ;   10,078;         ;         ;         
229; B.ESPERANCA - 230;   10,078;;;
 4288; B. FLUMINENSE - 500                                                  ;   15,908;         ;         ;         
4288; B. FLUMINENSE - 500;   15,908;;;
 7304; BARRA GRANDE - 230                                                   ;   18,657;         ;         ;         
7304; BARRA GRANDE - 230;   18,657;;;
 6608; BAIXO IGUACU PR - 230                                                ;   18,138;         ;         ;         
6608; BAIXO IGUACU PR - 230;   18,138;;;
 2639; BOM JARDIM - 138                                                     ;   18,719;         ;         ;         
