BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    5,194
1206; AG.LINDAS230;    8,241
251; ACU II - 230;   15,860
11265; ACU III - 230;   15,476
11565; ACU III - 500;   14,976
7747; ABDON BATISTA - 230;    5,194
7744; ABDON BATISTA - 525;    5,194
9537; ABUNA - 230;    5,194
559; ACAILANDIA - 500;   12,268
55412; ACARAU II – 230;   13,370
12907; ACARAT CE - 230;   13,352
12902; ACARAT-CE500;   13,321
4475; ACESITA - 230;    6,946
3729; ADRIANOPOLIS - 345;    6,510
3728; ADRIANOPOLIS - 500;    6,549
1637; AIMORES - 230;    8,707
11760; ALAGOAS 2 - 230;   10,689
9002; ALEGRETE2 - 230;    5,194
56095; ALEX - 230;   15,884
362; ALTAMIRA - 230;   11,323
7758; ANASTACIO - 230;    5,194
2770; ANDIRA LESTE - 230;    5,194
540; ANGELIM - 500;   13,422
240; ANGELIM - 230;   13,367
3745; ANGRA - 500;    7,090
1172; ANHANGUERA GO - 230;    6,886
2901; ANHANGUERA SP - 230;    5,194
2900; ANHANGUERA - 345;    5,194
2957; APARECIDA - 230;    5,654
2758; ALTA PAULISTA - 400;    5,531
6601; APUCARANA - 230;    5,194
58771; LAGOA BARRO - 230;   13,478
11219; AQUIRAZ - 230;   13,391
1522; ARACUAI - 230;   10,898
11242; ARAPIRACA III - 230;    9,871
5203; ARARAQUARA 2 - 440;    5,561
5202; ARARAQUARA 2 - 500;    5,973
2630; ARARAQUARA - 440;    5,194
3852; ARARAQUARA - 500;    5,897
2673; ARARAS SP - 440;    5,194
38906; ARAXA 3 - 345;    7,630
12203; ARCOVERDE II - 230;   13,522
7749; AREIA - 230;    5,194
7748; AREIA - 525;    5,194
39813; ARINOS 2 - 500;   10,339
9520; ARIQUEMES - 230;    5,194
302; MOXOTO - 230;   14,421
2624; ASSIS - 440;    5,194
4282; ASSIS - 525;    5,194
2626; ASSIS 2 - 230;    5,194
2677; ATIBAIA 2 - 345;    5,194
7923; ATLANTIDA 2 - 230;    5,194
2786; AVARE - 230;    5,194
2617; AGUA VERMELHA - 500;    7,003
2618; AGUA VERMELHA - 440;    6,557
3947; BARRO ALTO - 230;    9,528
3605; BARRO BRANCO - 345;    6,999
4297; B. DOS COQUEIROS - 230;    8,582
229; B.ESPERANCA - 230;   12,592
4288; B. FLUMINENSE - 500;    6,762
7304; BARRA GRANDE - 230;    5,194
6608; BAIXO IGUACU PR - 230;    5,194
11050; B.JESUS II - 230;   12,306
3236; BARRA PEIXE - 230;    6,255
13103; BACAB - MA - 500;   12,679
9010; BAGE 2 - 230;    5,194
2733; BAGUACU - 440;    5,287
1645; BAGUARI - 230;    8,979
2920; B. SANTISTA - 230;    5,194
2919; B. SANTISTA - 345;    5,194
10410; BALBINA - 230;    9,930
215; BALSAS - 230;   12,489
222; BANABUIU - 230;   14,338
3909; BANDEIRANTE GO - 345;    7,957
2934; BANDEIRANTE SP - 345;    5,194
1480; BARBACENA - 345;    6,437
11286; BARREIRAS II - 230;   10,644
286; BARREIRAS - 230;   10,324
1482; BARREIRO - 345;    7,167
846; BARREIRAS - 500;   11,624
6627; BATEIAS - 230;    5,194
3696; BATEIAS 3 - 500;    5,194
6628; BATEIAS - 525;    5,194
2628; BAURU SP - 440;    5,194
1612; BARAO DE COCAIS 3 - 230;    6,877
1485; B.DESPACHO - 500;    8,140
529; B.ESPERANCA - 500;   12,685
26454; BETIM 6 -345;    7,373
7740; BAIXO IGUACU SC - 230;    5,194
7741; BIGUACU--525;    5,194
2638; BOM JARDIM - 440;    5,194
385; B.J.LAPA II - 230;   11,218
585; BJLAPAII - 500;   11,085
285; B.J.LAPA - 230;   11,217
35351; BRASILIA LESTE - 500;    9,064
7734; BLUMENAU - 230;    5,194
7733; BLUMENAU - 525;    5,194
220; BOM NOME - 230;   14,594
243; BONGI - 230;   11,860
2777; BOTUCATU - 230;    5,194
3936; BRASILIA GERAL - 230;    7,600
3920; BRAS. SUL - 230;    7,934
3919; BRAS. SUL -345;    8,492
3300; BRASNORTE - 230;    6,016
1600; BRAUNA - 230;    8,342
205; BROT.MACAUBAS - 230;   12,266
376; BRUMADO II - 230;    9,137
38913; HELIO VALGAS MG - 345;    9,831
12318; BURITIRAMA - 500;   12,490
9266; CRUZ ALTA 2 - 230;    5,194
4481; CANA BRAVA - 230;   10,518
6615; C.COMPRIDO - 230;    5,194
270; CIC.DANTAS - 230;   13,300
11461; CAMPO FORMOSO - 230;   13,227
9020; C.INDUSTRIAL - 230;    5,194
236; COELHO NETO - 230;   10,847
11253; CURRAIS NOVOS II - 230;   15,235
3720; C. PAULISTA - 500;    6,920
38871; CACU - 230;    8,582
2649; CABREUVA - 230;    5,194
2647; CABREUVA - 440;    5,194
58008; CAETES II - 230;   13,522
51457; CAMAQUA 3 - 230;    5,194
574; CAMACARI - 500;   11,215
284; CAMACARI IV - 230;   10,667
584; CAMACARI IV - 500;   11,184
9030; CAMAQUA - 230;    5,194
3701; CAMPINAS - 345;    5,194
3700; CAMPINAS - 500;    5,194
38951; CAMPOS 2 - 500;    7,920
9015; CAMPO BOM - 230;    5,194
3785; CAMPOS - 345;    7,809
38873; CANARANA CMT - 230;    5,547
9283; CANDELARIA 2 - 230;    5,194
9040; CANDIOTA 2 - 230;    5,194
7753; CANDIOTA 2 - 525;    5,194
50209; CANDIOTA - 230;    5,194
9045; CANOA 1 - 230;    5,194
9050; CANOAS 2 - 230;    5,194
7778; CANOINHA - 230;    5,194
50215; CAPIVARI-230;    5,194
50212; CAPIVARI-525;    5,194
2622; CAPIVARA - 440;    5,279
1202; CARAJAS GO - 230;    6,684
916; CARAJAS PA - 230;   11,315
2966; CARBOCLORO - 230;    5,194
6624; CASCAVEL - 230;    5,194
44900; CASCAVEL NORT - 230;    5,194
6625; CASCAVEL OESTE - 230;    5,194
6626; CASCAVOE - 525;    5,194
6762; CAMPO ASSOBIO - 230;    5,194
235; CASTANHA - 230;   10,010
51704; CASTERTECH - 230;    5,194
7023; CASTRO NORTE - 230;    5,194
272; CATU - 230;   10,209
218; CAIUPE - 230;   13,213
9062; CAXIAS SUL 2 - 230;    5,194
9065; CAXIAS 5 -230;    5,194
9066; CAXIAS 6 - 230;    5,194
46948; CAXIAS - 230;    5,194
46947; CAXIAS NORTE - 525;    5,194
9060; CAXIAS NORTE - 230;    5,194
7751; CAXIAS RS - 525;    5,194
4532; CBA - 230;    5,194
2672; CBA TERM - 440;    5,194
7299; CBA LESTE - 230;    5,194
7300; CBA LESTE - 525;    5,194
44655; CURITIBA NORT - 230;    5,194
2802; CAPAO BONITO - 230;    5,194
1153; CACHOEIRA DOURADA - 230;    8,433
2941; TR.CENTRO 1 - 230;    5,194
2942; TR.CENTRO 2 - 230;    5,194
2943; CENTRO - 230;    5,194
44906; CERQUILHO 3 - 230;    5,194
39850; CAMPO GRANDE II - 230;    5,288
11244; CAMPINA GRANDE II - 230;   13,904
12244; CAMPINA GRANDE III - 230;   14,068
544; CAMPINA GRANDE III - 500;   14,229
58208; CHAPADA 1 PI - 230;   14,078
58217; CHAPADA 2 PI - 230;   14,279
58227; CHAPADA 3 PI - 230;   14,682
13020; CHAPADINHA II - 230;   11,098
38853; CHAPADAO - 230;    6,482
7882; CHARQUEADAS 3 - 230;    5,194
7780; CHARQUEADAS (SE) - 230;    5,194
2773; CHAVANTES - 230;    5,194
6617; C.IND. CURITIBA - 230;    5,194
4582; CLAUDIA - 500;    8,450
274; CAMACARI II - 230;   10,533
7776; C.MOURAO - 230;    5,194
11246; CEAMIRIM - 230;   14,758
11546; CEA.MIRIM II - 500;   14,712
12201; CURRAL NOVO PIAUI - 230;   13,997
12501; CURRAL NOVO PIAUI - 500;   13,721
7723; CAMPOS NOVOS - 230;    5,194
7736; CAMPOS NOVOS - 525;    5,194
40663; CODEMI GO- 230;   10,174
5201; C.PORTO VELHO - 500;   13,230
7850; CERRO CHATO - 230;    5,194
5199; C.PORTO VELHO - 230;    5,194
41172; COLIDER - 500;    8,450
591; COLINAS - 500;   11,998
4320; COMPERJ - 345;    6,666
7917; ENSEAD-SC2 - 30;    5,194
233; SE COREMAS II - 230;   13,951
3908; CORUMBA - 345;    8,288
38851; CORUMBA 2 - 30;    5,194
279; COTEGIPE - 230;   10,308
11033; COTEMINAS - 230;   13,713
3276; COXIPO - 230;    5,194
1616; CONSE. PENA - 230;    8,749
