BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   18,151;         ;         ;         
2840; AGUA AZUL - 138;   18,151;;;
30951; AGUA AZUL - 440                                                      ;   17,843;         ;         ;         
30951; AGUA AZUL - 440;   17,843;;;
 1206; AG.LINDAS230                                                         ;   13,769;         ;         ;         
1206; AG.LINDAS230;   13,769;;;
 1943; ANGRA AMPLA - 138                                                    ;   14,954;         ;         ;         
1943; ANGRA AMPLA - 138;   14,954;;;
  151; ACU II - 138                                                         ;    8,009;         ;         ;         
151; ACU II - 138;    8,009;;;
  251; ACU II - 230                                                         ;    8,009;         ;         ;         
251; ACU II - 230;    8,009;;;
11265; ACU III - 230                                                        ;    8,009;         ;         ;         
11265; ACU III - 230;    8,009;;;
11565; ACU III - 500                                                        ;    8,009;         ;         ;         
11565; ACU III - 500;    8,009;;;
  600; ABAIXADORA - 69                                                      ;    8,009;         ;         ;         
600; ABAIXADORA - 69;    8,009;;;
 7747; ABDON BATISTA - 230                                                  ;   18,463;         ;         ;         
7747; ABDON BATISTA - 230;   18,463;;;
 7744; ABDON BATISTA - 525                                                  ;   18,725;         ;         ;         
7744; ABDON BATISTA - 525;   18,725;;;
 9590; ABUNA - 13,8                                                         ;   23,201;         ;         ;         
9590; ABUNA - 13,8;   23,201;;;
 9636; ABUNA - 138                                                          ;   23,201;         ;         ;         
9636; ABUNA - 138;   23,201;;;
 9537; ABUNA - 230                                                          ;   23,201;         ;         ;         
9537; ABUNA - 230;   23,201;;;
  559; ACAILANDIA - 500                                                     ;    9,776;         ;         ;         
559; ACAILANDIA - 500;    9,776;;;
55412; ACARAU II – 230                                                      ;    8,674;         ;         ;         
55412; ACARAU II – 230;    8,674;;;
12907; ACARAT CE - 230                                                      ;    8,692;         ;         ;         
12907; ACARAT CE - 230;    8,692;;;
12902; ACARAT-CE500                                                         ;    8,722;         ;         ;         
12902; ACARAT-CE500;    8,722;;;
 4475; ACESITA - 230                                                        ;   15,333;         ;         ;         
4475; ACESITA - 230;   15,333;;;
 3155; EMPLAL - 138                                                         ;   15,764;         ;         ;         
3155; EMPLAL - 138;   15,764;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,367;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,367;;;
 3729; ADRIANOPOLIS - 345                                                   ;   15,310;         ;         ;         
3729; ADRIANOPOLIS - 345;   15,310;;;
 3728; ADRIANOPOLIS - 500                                                   ;   15,072;         ;         ;         
3728; ADRIANOPOLIS - 500;   15,072;;;
 3031; AGUAI - 138                                                          ;   17,350;         ;         ;         
3031; AGUAI - 138;   17,350;;;
 1637; AIMORES - 230                                                        ;   13,542;         ;         ;         
1637; AIMORES - 230;   13,542;;;
 2336; AJINOMOTO VAL - 138                                                  ;   16,185;         ;         ;         
2336; AJINOMOTO VAL - 138;   16,185;;;
18761; ALAGOINHA 2 - 69                                                     ;   11,579;         ;         ;         
18761; ALAGOINHA 2 - 69;   11,579;;;
11760; ALAGOAS 2 - 230                                                      ;   11,579;         ;         ;         
11760; ALAGOAS 2 - 230;   11,579;;;
 7591; ALEGRETE2 - 69                                                       ;   19,928;         ;         ;         
7591; ALEGRETE2 - 69;   19,928;;;
 9002; ALEGRETE2 - 230                                                      ;   19,928;         ;         ;         
9002; ALEGRETE2 - 230;   19,928;;;
56095; ALEX - 230                                                           ;    8,009;         ;         ;         
56095; ALEX - 230;    8,009;;;
  862; ALTAMIRA - 69                                                        ;   10,777;         ;         ;         
862; ALTAMIRA - 69;   10,777;;;
  362; ALTAMIRA - 230                                                       ;   10,777;         ;         ;         
362; ALTAMIRA - 230;   10,777;;;
 2219; AMPARO - 138                                                         ;   17,964;         ;         ;         
2219; AMPARO - 138;   17,964;;;
46950; ANASTACIO - 138                                                      ;   17,269;         ;         ;         
46950; ANASTACIO - 138;   17,269;;;
 7758; ANASTACIO - 230                                                      ;   17,401;         ;         ;         
7758; ANASTACIO - 230;   17,401;;;
 2770; ANDIRA LESTE - 230                                                   ;   18,263;         ;         ;         
2770; ANDIRA LESTE - 230;   18,263;;;
 6834; ANDIRA LESTE - 138                                                   ;   18,425;         ;         ;         
6834; ANDIRA LESTE - 138;   18,425;;;
 3132; ANDRADINA - 138                                                      ;   15,788;         ;         ;         
3132; ANDRADINA - 138;   15,788;;;
  540; ANGELIM - 500                                                        ;    8,608;         ;         ;         
540; ANGELIM - 500;    8,608;;;
  640; ANGELIM - 69                                                         ;    8,668;         ;         ;         
640; ANGELIM - 69;    8,668;;;
  240; ANGELIM - 230                                                        ;    8,666;         ;         ;         
240; ANGELIM - 230;    8,666;;;
 3746; ANGRA 1 - 138                                                        ;   14,794;         ;         ;         
3746; ANGRA 1 - 138;   14,794;;;
 3745; ANGRA - 500                                                          ;   14,523;         ;         ;         
3745; ANGRA - 500;   14,523;;;
 1185; ANHANGUERA - 69                                                      ;   15,421;         ;         ;         
1185; ANHANGUERA - 69;   15,421;;;
 1171; ANHANGUERA - 138                                                     ;   15,440;         ;         ;         
1171; ANHANGUERA - 138;   15,440;;;
 1172; ANHANGUERA GO - 230                                                  ;   15,421;         ;         ;         
1172; ANHANGUERA GO - 230;   15,421;;;
 2901; ANHANGUERA SP - 230                                                  ;   20,550;         ;         ;         
2901; ANHANGUERA SP - 230;   20,550;;;
 2900; ANHANGUERA - 345                                                     ;   20,342;         ;         ;         
2900; ANHANGUERA - 345;   20,342;;;
 2958; APARECIDA - 88                                                       ;   16,184;         ;         ;         
2958; APARECIDA - 88;   16,184;;;
 2957; APARECIDA - 230                                                      ;   16,184;         ;         ;         
2957; APARECIDA - 230;   16,184;;;
 2758; ALTA PAULISTA - 400                                                  ;   16,267;         ;         ;         
2758; ALTA PAULISTA - 400;   16,267;;;
 6818; APUCARANA - 138                                                      ;   18,773;         ;         ;         
6818; APUCARANA - 138;   18,773;;;
 6601; APUCARANA - 230                                                      ;   18,859;         ;         ;         
6601; APUCARANA - 230;   18,859;;;
58771; LAGOA BARRO - 230                                                    ;    8,741;         ;         ;         
58771; LAGOA BARRO - 230;    8,741;;;
11619; AQUIRAZ II - 69                                                      ;    8,724;         ;         ;         
11619; AQUIRAZ II - 69;    8,724;;;
11219; AQUIRAZ - 230                                                        ;    8,724;         ;         ;         
11219; AQUIRAZ - 230;    8,724;;;
 2329; ARACATUBA - 138                                                      ;   16,435;         ;         ;         
2329; ARACATUBA - 138;   16,435;;;
 1647; ARACUAI 2 - 138                                                      ;   11,588;         ;         ;         
1647; ARACUAI 2 - 138;   11,588;;;
 1522; ARACUAI - 230                                                        ;   11,619;         ;         ;         
1522; ARACUAI - 230;   11,619;;;
17502; ARAPIRACA III - 69                                                   ;   12,403;         ;         ;         
17502; ARAPIRACA III - 69;   12,403;;;
11242; ARAPIRACA III - 230                                                  ;   12,403;         ;         ;         
11242; ARAPIRACA III - 230;   12,403;;;
 3033; ARARAS 2 - 138                                                       ;   17,288;         ;         ;         
3033; ARARAS 2 - 138;   17,288;;;
 5203; ARARAQUARA 2 - 440                                                   ;   16,071;         ;         ;         
5203; ARARAQUARA 2 - 440;   16,071;;;
 5202; ARARAQUARA 2 - 500                                                   ;   15,580;         ;         ;         
5202; ARARAQUARA 2 - 500;   15,580;;;
 2631; ARARAQUARA CTP - 138                                                 ;   16,513;         ;         ;         
2631; ARARAQUARA CTP - 138;   16,513;;;
 2630; ARARAQUARA - 440                                                     ;   16,551;         ;         ;         
2630; ARARAQUARA - 440;   16,551;;;
 3852; ARARAQUARA - 500                                                     ;   15,847;         ;         ;         
3852; ARARAQUARA - 500;   15,847;;;
 2673; ARARAS SP - 440                                                      ;   17,392;         ;         ;         
2673; ARARAS SP - 440;   17,392;;;
 3032; ARARAS 1 - 138                                                       ;   17,257;         ;         ;         
3032; ARARAS 1 - 138;   17,257;;;
38907; ARAXA 3 - 138                                                        ;   14,286;         ;         ;         
38907; ARAXA 3 - 138;   14,286;;;
38906; ARAXA 3 - 345                                                        ;   14,331;         ;         ;         
38906; ARAXA 3 - 345;   14,331;;;
12203; ARCOVERDE II - 230                                                   ;    8,500;         ;         ;         
12203; ARCOVERDE II - 230;    8,500;;;
47083; AREIA - 13,8                                                         ;   18,530;         ;         ;         
47083; AREIA - 13,8;   18,530;;;
 6826; AREIA - 138                                                          ;   18,560;         ;         ;         
6826; AREIA - 138;   18,560;;;
 7749; AREIA - 230                                                          ;   18,544;         ;         ;         
7749; AREIA - 230;   18,544;;;
 7748; AREIA - 525                                                          ;   18,294;         ;         ;         
7748; AREIA - 525;   18,294;;;
39813; ARINOS 2 - 500                                                       ;   12,189;         ;         ;         
39813; ARINOS 2 - 500;   12,189;;;
 9642; ARIQUEMES - 69                                                       ;   22,060;         ;         ;         
9642; ARIQUEMES - 69;   22,060;;;
 9520; ARIQUEMES - 230                                                      ;   22,060;         ;         ;         
9520; ARIQUEMES - 230;   22,060;;;
 3034; A.NOGUEIRA - 138                                                     ;   17,495;         ;         ;         
3034; A.NOGUEIRA - 138;   17,495;;;
 3082; ARUJA 2 - 138                                                        ;   18,299;         ;         ;         
3082; ARUJA 2 - 138;   18,299;;;
  302; MOXOTO - 230                                                         ;    8,009;         ;         ;         
302; MOXOTO - 230;    8,009;;;
 2624; ASSIS - 440                                                          ;   16,946;         ;         ;         
2624; ASSIS - 440;   16,946;;;
 4282; ASSIS - 525                                                          ;   17,335;         ;         ;         
4282; ASSIS - 525;   17,335;;;
 4006; ASSIS I - 88                                                         ;   17,983;         ;         ;         
4006; ASSIS I - 88;   17,983;;;
 2626; ASSIS 2 - 230                                                        ;   17,445;         ;         ;         
2626; ASSIS 2 - 230;   17,445;;;
 4008; ASSIS III - 88                                                       ;   17,519;         ;         ;         
4008; ASSIS III - 88;   17,519;;;
 3083; ATIBAIA 1 - 138                                                      ;   18,507;         ;         ;         
3083; ATIBAIA 1 - 138;   18,507;;;
 2677; ATIBAIA 2 - 345                                                      ;   18,796;         ;         ;         
2677; ATIBAIA 2 - 345;   18,796;;;
 3107; ATIBAIA 3 - 138                                                      ;   18,420;         ;         ;         
3107; ATIBAIA 3 - 138;   18,420;;;
 7923; ATLANTIDA 2 - 230                                                    ;   19,723;         ;         ;         
7923; ATLANTIDA 2 - 230;   19,723;;;
 2358; AUXILIADORA - 138                                                    ;   18,884;         ;         ;         
2358; AUXILIADORA - 138;   18,884;;;
 2786; AVARE - 230                                                          ;   19,696;         ;         ;         
2786; AVARE - 230;   19,696;;;
 2617; AGUA VERMELHA - 500                                                  ;   14,916;         ;         ;         
2617; AGUA VERMELHA - 500;   14,916;;;
 2619; AGUA VERMELHA - 138                                                  ;   15,308;         ;         ;         
2619; AGUA VERMELHA - 138;   15,308;;;
 2618; AGUA VERMELHA - 440                                                  ;   15,194;         ;         ;         
2618; AGUA VERMELHA - 440;   15,194;;;
 3947; BARRO ALTO - 230                                                     ;   11,965;         ;         ;         
3947; BARRO ALTO - 230;   11,965;;;
 3605; BARRO BRANCO - 345                                                   ;   15,021;         ;         ;         
3605; BARRO BRANCO - 345;   15,021;;;
 4297; B. DOS COQUEIROS - 230                                               ;   13,267;         ;         ;         
4297; B. DOS COQUEIROS - 230;   13,267;;;
  629; UB.ESPERANCA - 69                                                    ;    9,549;         ;         ;         
629; UB.ESPERANCA - 69;    9,549;;;
  229; B.ESPERANCA - 230                                                    ;    9,549;         ;         ;         
229; B.ESPERANCA - 230;    9,549;;;
 4288; B. FLUMINENSE - 500                                                  ;   14,897;         ;         ;         
4288; B. FLUMINENSE - 500;   14,897;;;
 7304; BARRA GRANDE - 230                                                   ;   18,162;         ;         ;         
7304; BARRA GRANDE - 230;   18,162;;;
 6608; BAIXO IGUACU PR - 230                                                ;   17,518;         ;         ;         
6608; BAIXO IGUACU PR - 230;   17,518;;;
 2639; BOM JARDIM - 138                                                     ;   17,899;         ;         ;         
2639; BOM JARDIM - 138;   17,899;;;
15203; BOM JESUS II - 69                                                    ;    9,885;         ;         ;         
15203; BOM JESUS II - 69;    9,885;;;
11050; B.JESUS II - 230                                                     ;    9,885;         ;         ;         
11050; B.JESUS II - 230;    9,885;;;
  620; BOM NOME - 69                                                        ;    8,009;         ;         ;         
620; BOM NOME - 69;    8,009;;;
  120; BOM NOME - 138                                                       ;    8,009;         ;         ;         
120; BOM NOME - 138;    8,009;;;
 1331; BARRA PEIXE - 138                                                    ;   16,226;         ;         ;         
1331; BARRA PEIXE - 138;   16,226;;;
 3236; BARRA PEIXE - 230                                                    ;   16,198;         ;         ;         
3236; BARRA PEIXE - 230;   16,198;;;
13103; BACAB - MA - 500                                                     ;    9,386;         ;         ;         
13103; BACAB - MA - 500;    9,386;;;
 9010; BAGE 2 - 230                                                         ;   19,311;         ;         ;         
9010; BAGE 2 - 230;   19,311;;;
 2732; BAGUACU - 138                                                        ;   16,435;         ;         ;         
2732; BAGUACU - 138;   16,435;;;
 2733; BAGUACU - 440                                                        ;   16,500;         ;         ;         
2733; BAGUACU - 440;   16,500;;;
 1645; BAGUARI - 230                                                        ;   13,487;         ;         ;         
1645; BAGUARI - 230;   13,487;;;
 2922; B. SANTISTA - 88                                                     ;   19,731;         ;         ;         
2922; B. SANTISTA - 88;   19,731;;;
 2920; B. SANTISTA - 230                                                    ;   20,042;         ;         ;         
2920; B. SANTISTA - 230;   20,042;;;
 2919; B. SANTISTA - 345                                                    ;   19,731;         ;         ;         
2919; B. SANTISTA - 345;   19,731;;;
10410; BALBINA - 230                                                        ;   12,312;         ;         ;         
10410; BALBINA - 230;   12,312;;;
  607; BALSAS - 69                                                          ;    9,789;         ;         ;         
607; BALSAS - 69;    9,789;;;
  215; BALSAS - 230                                                         ;    9,789;         ;         ;         
215; BALSAS - 230;    9,789;;;
  622; BANABUIU - 69                                                        ;    8,009;         ;         ;         
622; BANABUIU - 69;    8,009;;;
  222; BANABUIU - 230                                                       ;    8,009;         ;         ;         
222; BANABUIU - 230;    8,009;;;
 3332; ECH BANDEIRAN - 88                                                   ;   20,545;         ;         ;         
3332; ECH BANDEIRAN - 88;   20,545;;;
 3909; BANDEIRANTE GO - 345                                                 ;   14,263;         ;         ;         
3909; BANDEIRANTE GO - 345;   14,263;;;
 2934; BANDEIRANTE SP - 345                                                 ;   20,545;         ;         ;         
2934; BANDEIRANTE SP - 345;   20,545;;;
 1667; BARBACENA 2 - 138                                                    ;   15,465;         ;         ;         
1667; BARBACENA 2 - 138;   15,465;;;
 1480; BARBACENA - 345                                                      ;   15,523;         ;         ;         
1480; BARBACENA - 345;   15,523;;;
 2869; BARIRI - 138                                                         ;   17,510;         ;         ;         
2869; BARIRI - 138;   17,510;;;
 1547; BARREIRO 1 - 138                                                     ;   14,799;         ;         ;         
1547; BARREIRO 1 - 138;   14,799;;;
11286; BARREIRAS II - 230                                                   ;   11,628;         ;         ;         
11286; BARREIRAS II - 230;   11,628;;;
  686; BARREIRAS - 69                                                       ;   11,977;         ;         ;         
686; BARREIRAS - 69;   11,977;;;
  186; BARREIRAS - 138                                                      ;   12,127;         ;         ;         
186; BARREIRAS - 138;   12,127;;;
  286; BARREIRAS - 230                                                      ;   11,977;         ;         ;         
286; BARREIRAS - 230;   11,977;;;
 1482; BARREIRO - 345                                                       ;   14,893;         ;         ;         
1482; BARREIRO - 345;   14,893;;;
  846; BARREIRAS - 500                                                      ;   10,536;         ;         ;         
846; BARREIRAS - 500;   10,536;;;
 4019; BASTOS - 138                                                         ;   16,397;         ;         ;         
4019; BASTOS - 138;   16,397;;;
 6903; BATEIAS - 138                                                        ;   19,242;         ;         ;         
6903; BATEIAS - 138;   19,242;;;
 6627; BATEIAS - 230                                                        ;   19,143;         ;         ;         
6627; BATEIAS - 230;   19,143;;;
 3696; BATEIAS 3 - 500                                                      ;   18,493;         ;         ;         
3696; BATEIAS 3 - 500;   18,493;;;
 6628; BATEIAS - 525                                                        ;   18,577;         ;         ;         
6628; BATEIAS - 525;   18,577;;;
 2629; BAURU - 138                                                          ;   17,406;         ;         ;         
2629; BAURU - 138;   17,406;;;
 2628; BAURU SP - 440                                                       ;   17,401;         ;         ;         
2628; BAURU SP - 440;   17,401;;;
 2871; BARRA BONITA - 138                                                   ;   18,032;         ;         ;         
2871; BARRA BONITA - 138;   18,032;;;
 1612; BARAO DE COCAIS 3 - 230                                              ;   15,264;         ;         ;         
1612; BARAO DE COCAIS 3 - 230;   15,264;;;
 1485; B.DESPACHO - 500                                                     ;   13,892;         ;         ;         
1485; B.DESPACHO - 500;   13,892;;;
 2810; BERTIOGA II - 138                                                    ;   19,094;         ;         ;         
2810; BERTIOGA II - 138;   19,094;;;
 3084; BERTIOGA 1 - 138                                                     ;   19,237;         ;         ;         
3084; BERTIOGA 1 - 138;   19,237;;;
 3106; BERTIOGA 3 - 138                                                     ;   18,889;         ;         ;         
3106; BERTIOGA 3 - 138;   18,889;;;
 3213; BERTIOGA 4 - 138                                                     ;   19,033;         ;         ;         
3213; BERTIOGA 4 - 138;   19,033;;;
