Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
7733; BLUMENAU - 525;;  6,793;  0,000;  3,396;  5,354;;;  5,354;
220; BOM NOME - 230;; 11,324; 19,828; 15,576; 15,243;;; 15,243;
243; BONGI - 230;;  8,036; 17,267; 12,652; 12,319;;; 12,319;
2777; BOTUCATU - 230;;  5,407;  0,000;  2,704;  5,354;;;  5,354;
3936; BRASILIA GERAL - 230;;  9,310;  6,883;  8,097;  7,764;;;  7,764;
3920; BRAS. SUL - 230;;  9,718;  7,180;  8,449;  8,116;;;  8,116;
3919; BRAS. SUL -345;; 10,248;  7,750;  8,999;  8,666;;;  8,666;
3300; BRASNORTE - 230;;  9,419;  2,739;  6,079;  5,746;;;  5,746;
1600; BRAUNA - 230;;  9,954;  7,803;  8,879;  8,546;;;  8,546;
205; BROT.MACAUBAS - 230;; 12,159; 13,919; 13,039; 12,706;;; 12,706;
376; BRUMADO II - 230;;  8,898; 10,540;  9,719;  9,386;;;  9,386;
38913; HELIO VALGAS MG - 345;; 11,988;  8,935; 10,461; 10,129;;; 10,129;
12318; BURITIRAMA - 500;; 11,799; 14,775; 13,287; 12,954;;; 12,954;
9266; CRUZ ALTA 2 - 230;;  7,318;  0,000;  3,659;  5,354;;;  5,354;
4481; CANA BRAVA - 230;; 12,288; 10,398; 11,343; 11,010;;; 11,010;
6615; C.COMPRIDO - 230;;  6,430;  0,000;  3,215;  5,354;;;  5,354;
270; CIC.DANTAS - 230;; 10,037; 18,268; 14,153; 13,820;;; 13,820;
11461; CAMPO FORMOSO - 230;; 11,610; 16,443; 14,027; 13,694;;; 13,694;
9020; C.INDUSTRIAL - 230;;  6,797;  0,000;  3,399;  5,354;;;  5,354;
236; COELHO NETO - 230;;  8,318; 14,480; 11,399; 11,067;;; 11,067;
11253; CURRAIS NOVOS II - 230;; 11,198; 21,051; 16,125; 15,792;;; 15,792;
3720; C. PAULISTA - 500;;  9,434;  4,996;  7,215;  6,883;;;  6,883;
38871; CACU - 230;; 12,085;  6,078;  9,082;  8,749;;;  8,749;
2649; CABREUVA - 230;;  5,111;  0,445;  2,778;  5,354;;;  5,354;
2647; CABREUVA - 440;;  6,173;  1,338;  3,756;  5,354;;;  5,354;
58008; CAETES II - 230;; 10,219; 18,588; 14,403; 14,071;;; 14,071;
51457; CAMAQUA 3 - 230;;  7,062;  0,000;  3,531;  5,354;;;  5,354;
574; CAMACARI - 500;;  9,362; 14,543; 11,953; 11,620;;; 11,620;
284; CAMACARI IV - 230;;  8,563; 14,090; 11,326; 10,994;;; 10,994;
584; CAMACARI IV - 500;;  9,327; 14,492; 11,909; 11,577;;; 11,577;
9030; CAMAQUA - 230;;  6,918;  0,000;  3,459;  5,354;;;  5,354;
3701; CAMPINAS - 345;;  6,260;  1,268;  3,764;  5,354;;;  5,354;
3700; CAMPINAS - 500;;  7,458;  2,118;  4,788;  5,354;;;  5,354;
38951; CAMPOS 2 - 500;;  9,726;  6,992;  8,359;  8,027;;;  8,027;
9015; CAMPO BOM - 230;;  6,058;  0,000;  3,029;  5,354;;;  5,354;
3785; CAMPOS - 345;;  9,893;  6,633;  8,263;  7,930;;;  7,930;
38873; CANARANA CMT - 230;;  6,775;  4,458;  5,617;  5,354;;;  5,354;
9283; CANDELARIA 2 - 230;;  7,747;  0,000;  3,874;  5,354;;;  5,354;
9040; CANDIOTA 2 - 230;;  7,610;  0,000;  3,805;  5,354;;;  5,354;
