NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
30251;#1ABL--SP138; ;;5,354;;18,128;;;;;;2
30256;#1AIRL-SP138; ;;5,354;;18,706;;;;;;2
30222;#1ASCH-SP138; ;;5,354;;18,198;;;;;;2
30244;#1ASCP-SP138; ;;5,354;;18,706;;;;;;2
30219;#1ASCS-SP138; ;;5,354;;18,157;;;;;;2
30143;#1BRAS-SP138; ;;5,354;;18,706;;;;;;2
2530;#1COSM-SP138; ;;5,354;;18,128;;;;;;2
30208;#1CRIS-SP138; ;;5,354;;18,284;;;;;;2
30214;#1ITAP-SP138; ;;5,354;;18,284;;;;;;2
30278;#1LIND-SP138; ;;5,354;;18,284;;;;;;2
30260;#1ORIO-SP138; ;;5,354;;18,706;;;;;;2
30265;#1PAU3-SP138; ;;5,354;;18,706;;;;;;2
30286;#1PIR2-SP138; ;;5,354;;18,061;;;;;;2
30269;#1PLAS-SP138; ;;5,354;;18,706;;;;;;2
30276;#1POLY-SP138; ;;5,354;;18,128;;;;;;2
30216;#1PRAD-SP138; ;;5,354;;18,284;;;;;;2
2391;#1REPL-SP138; ;;5,354;;18,706;;;;;;2
30254;#1RHOD-SP138; ;;5,354;;18,706;;;;;;2
30274;#1SANT-SP138; ;;5,354;;18,128;;;;;;2
30247;#1SYNG-SP138; ;;5,354;;18,706;;;;;;2
29983;#1USES-SP138; ;;5,354;;18,128;;;;;;2
30262;#1WMPA-SP138; ;;5,354;;18,706;;;;;;2
30252;#2ABL--SP138; ;;5,354;;18,128;;;;;;2
30257;#2AIRL-SP138; ;;5,354;;18,706;;;;;;2
30223;#2ASCH-SP138; ;;5,354;;18,204;;;;;;2
30245;#2ASCP-SP138; ;;5,354;;18,706;;;;;;2
30220;#2ASCS-SP138; ;;5,354;;18,157;;;;;;2
30142;#2BRAS-SP138; ;;5,354;;18,706;;;;;;2
30273;#2COSM-SP138; ;;5,354;;18,128;;;;;;2
30209;#2CRIS-SP138; ;;5,354;;18,284;;;;;;2
30271;#2INTP-SP138; ;;5,354;;18,128;;;;;;2
30215;#2ITAP-SP138; ;;5,354;;18,284;;;;;;2
30279;#2LIND-SP138; ;;5,354;;18,284;;;;;;2
30261;#2ORIO-SP138; ;;5,354;;18,706;;;;;;2
30266;#2PAU3-SP138; ;;5,354;;18,706;;;;;;2
30287;#2PIR2-SP138; ;;5,354;;18,066;;;;;;2
30270;#2PLAS-SP138; ;;5,354;;18,128;;;;;;2
30277;#2POLY-SP138; ;;5,354;;18,128;;;;;;2
30217;#2PRAD-SP138; ;;5,354;;18,284;;;;;;2
30255;#2RHOD-SP138; ;;5,354;;18,706;;;;;;2
30275;#2SABT-SP138; ;;5,354;;18,128;;;;;;2
30248;#2SYNG-SP138; ;;5,354;;18,128;;;;;;2
30272;#2USES-SP138; ;;5,354;;18,128;;;;;;2
30263;#2WMPA-SP138; ;;5,354;;18,706;;;;;;2
28516;#GALVA-RJ138; ;;6,715;;15,610;;;;;;2
28428;#ROSTR-RJ069; ;;7,278;;15,047;;;;;;2
7312;14JULH-RS230; ;;5,354;;20,016;;;;;;1
7313;14JULHUHE013;B;98,0;5,354;;20,016;;;6296,03;;;1
35025;2.VEND-ES069; ;;8,317;;14,008;;;;;;2
2084;2MARIA-SP034; ;;5,354;,8;18,290;;;;166,85;;2
6931;2VIZIN-PR138; ;;5,354;54,1;18,342;;;;11907,43;;1
33130;3LAG2--SP138; ;;5,941;15,5;16,384;;;;3039,62;;2
1412;3MAIO--MT138; ;;7,659;;14,666;;;;;;2
19582;3MAIO-PCH013;U;;;;14,666;;;;;;2
2294;3PONTE-SP138; ;;5,354;18,6;18,284;;;;4078,77;;2
