BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    5,351
1206; AG.LINDAS230;    8,638
251; ACU II - 230;   16,405
11265; ACU III - 230;   15,979
11565; ACU III - 500;   15,598
7747; ABDON BATISTA - 230;    5,351
7744; ABDON BATISTA - 525;    5,351
9537; ABUNA - 230;    5,351
559; ACAILANDIA - 500;   12,648
55412; ACARAU II – 230;   13,818
12907; ACARAT CE - 230;   13,799
12902; ACARAT-CE500;   13,768
4475; ACESITA - 230;    7,100
3729; ADRIANOPOLIS - 345;    6,507
3728; ADRIANOPOLIS - 500;    6,522
1637; AIMORES - 230;    8,919
11760; ALAGOAS 2 - 230;   11,045
9002; ALEGRETE2 - 230;    5,351
56095; ALEX - 230;   16,493
362; ALTAMIRA - 230;   11,591
7758; ANASTACIO - 230;    5,351
2770; ANDIRA LESTE - 230;    5,351
540; ANGELIM - 500;   13,957
240; ANGELIM - 230;   13,899
3745; ANGRA - 500;    7,106
1172; ANHANGUERA GO - 230;    6,868
2901; ANHANGUERA SP - 230;    5,351
2900; ANHANGUERA - 345;    5,351
2957; APARECIDA - 230;    5,514
2758; ALTA PAULISTA - 400;    5,452
6601; APUCARANA - 230;    5,351
58771; LAGOA BARRO - 230;   13,801
11219; AQUIRAZ - 230;   13,827
1522; ARACUAI - 230;   11,264
11242; ARAPIRACA III - 230;   10,196
5203; ARARAQUARA 2 - 440;    5,482
5202; ARARAQUARA 2 - 500;    5,919
2630; ARARAQUARA - 440;    5,351
3852; ARARAQUARA - 500;    5,828
2673; ARARAS SP - 440;    5,351
38906; ARAXA 3 - 345;    7,709
12203; ARCOVERDE II - 230;   14,064
7749; AREIA - 230;    5,351
7748; AREIA - 525;    5,351
39813; ARINOS 2 - 500;   10,643
9520; ARIQUEMES - 230;    5,351
302; MOXOTO - 230;   15,026
2624; ASSIS - 440;    5,351
4282; ASSIS - 525;    5,351
2626; ASSIS 2 - 230;    5,351
2677; ATIBAIA 2 - 345;    5,351
7923; ATLANTIDA 2 - 230;    5,351
2786; AVARE - 230;    5,351
2617; AGUA VERMELHA - 500;    7,031
2618; AGUA VERMELHA - 440;    6,556
3947; BARRO ALTO - 230;   10,436
3605; BARRO BRANCO - 345;    7,115
4297; B. DOS COQUEIROS - 230;    8,747
229; B.ESPERANCA - 230;   12,945
4288; B. FLUMINENSE - 500;    6,736
7304; BARRA GRANDE - 230;    5,351
6608; BAIXO IGUACU PR - 230;    5,351
11050; B.JESUS II - 230;   12,672
3236; BARRA PEIXE - 230;    6,077
13103; BACAB - MA - 500;   13,077
9010; BAGE 2 - 230;    5,351
2733; BAGUACU - 440;    5,351
1645; BAGUARI - 230;    9,214
2920; B. SANTISTA - 230;    5,351
2919; B. SANTISTA - 345;    5,351
10410; BALBINA - 230;   10,086
215; BALSAS - 230;   12,743
222; BANABUIU - 230;   14,858
3909; BANDEIRANTE GO - 345;    8,078
2934; BANDEIRANTE SP - 345;    5,351
1480; BARBACENA - 345;    6,480
11286; BARREIRAS II - 230;   10,931
286; BARREIRAS - 230;   10,587
1482; BARREIRO - 345;    7,302
846; BARREIRAS - 500;   12,017
6627; BATEIAS - 230;    5,351
3696; BATEIAS 3 - 500;    5,351
6628; BATEIAS - 525;    5,351
2628; BAURU SP - 440;    5,351
1612; BARAO DE COCAIS 3 - 230;    7,028
1485; B.DESPACHO - 500;    8,292
529; B.ESPERANCA - 500;   13,062
26454; BETIM 6 -345;    7,529
7740; BAIXO IGUACU SC - 230;    5,351
7741; BIGUACU--525;    5,351
2638; BOM JARDIM - 440;    5,351
385; B.J.LAPA II - 230;   11,585
585; BJLAPAII - 500;   11,446
285; B.J.LAPA - 230;   11,584
35351; BRASILIA LESTE - 500;    9,294
7734; BLUMENAU - 230;    5,351
7733; BLUMENAU - 525;    5,351
220; BOM NOME - 230;   15,237
243; BONGI - 230;   12,312
2777; BOTUCATU - 230;    5,351
3936; BRASILIA GERAL - 230;    7,763
3920; BRAS. SUL - 230;    8,116
3919; BRAS. SUL -345;    8,666
3300; BRASNORTE - 230;    5,735
1600; BRAUNA - 230;    8,557
205; BROT.MACAUBAS - 230;   12,701
376; BRUMADO II - 230;    9,382
38913; HELIO VALGAS MG - 345;   10,141
12318; BURITIRAMA - 500;   12,950
9266; CRUZ ALTA 2 - 230;    5,351
4481; CANA BRAVA - 230;   11,008
6615; C.COMPRIDO - 230;    5,351
270; CIC.DANTAS - 230;   13,813
11461; CAMPO FORMOSO - 230;   13,688
9020; C.INDUSTRIAL - 230;    5,351
236; COELHO NETO - 230;   11,061
11253; CURRAIS NOVOS II - 230;   15,784
3720; C. PAULISTA - 500;    6,882
38871; CACU - 230;    8,747
2649; CABREUVA - 230;    5,351
2647; CABREUVA - 440;    5,351
58008; CAETES II - 230;   14,064
51457; CAMAQUA 3 - 230;    5,351
574; CAMACARI - 500;   11,615
284; CAMACARI IV - 230;   10,988
584; CAMACARI IV - 500;   11,572
9030; CAMAQUA - 230;    5,351
3701; CAMPINAS - 345;    5,351
3700; CAMPINAS - 500;    5,351
38951; CAMPOS 2 - 500;    8,027
9015; CAMPO BOM - 230;    5,351
3785; CAMPOS - 345;    7,932
38873; CANARANA CMT - 230;    5,351
9283; CANDELARIA 2 - 230;    5,351
9040; CANDIOTA 2 - 230;    5,351
7753; CANDIOTA 2 - 525;    5,351
50209; CANDIOTA - 230;    5,351
9045; CANOA 1 - 230;    5,351
9050; CANOAS 2 - 230;    5,351
7778; CANOINHA - 230;    5,351
50215; CAPIVARI-230;    5,351
50212; CAPIVARI-525;    5,351
2622; CAPIVARA - 440;    5,351
1202; CARAJAS GO - 230;    6,629
916; CARAJAS PA - 230;   11,649
2966; CARBOCLORO - 230;    5,351
6624; CASCAVEL - 230;    5,351
44900; CASCAVEL NORT - 230;    5,351
6625; CASCAVEL OESTE - 230;    5,351
6626; CASCAVOE - 525;    5,351
6762; CAMPO ASSOBIO - 230;    5,351
235; CASTANHA - 230;   10,223
51704; CASTERTECH - 230;    5,351
7023; CASTRO NORTE - 230;    5,351
272; CATU - 230;   10,528
218; CAIUPE - 230;   13,625
9062; CAXIAS SUL 2 - 230;    5,351
9065; CAXIAS 5 -230;    5,351
9066; CAXIAS 6 - 230;    5,351
46948; CAXIAS - 230;    5,351
46947; CAXIAS NORTE - 525;    5,351
9060; CAXIAS NORTE - 230;    5,351
7751; CAXIAS RS - 525;    5,351
4532; CBA - 230;    5,351
2672; CBA TERM - 440;    5,351
7299; CBA LESTE - 230;    5,351
7300; CBA LESTE - 525;    5,351
44655; CURITIBA NORT - 230;    5,351
2802; CAPAO BONITO - 230;    5,351
1153; CACHOEIRA DOURADA - 230;    8,502
2941; TR.CENTRO 1 - 230;    5,351
2942; TR.CENTRO 2 - 230;    5,351
2943; CENTRO - 230;    5,351
44906; CERQUILHO 3 - 230;    5,351
39850; CAMPO GRANDE II - 230;    5,351
11244; CAMPINA GRANDE II - 230;   14,456
12244; CAMPINA GRANDE III - 230;   14,631
544; CAMPINA GRANDE III - 500;   14,810
58208; CHAPADA 1 PI - 230;   14,502
58217; CHAPADA 2 PI - 230;   14,625
58227; CHAPADA 3 PI - 230;   14,901
13020; CHAPADINHA II - 230;   11,337
38853; CHAPADAO - 230;    6,434
7882; CHARQUEADAS 3 - 230;    5,351
