BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    5,191
1206; AG.LINDAS230;    8,239
251; ACU II - 230;   15,853
11265; ACU III - 230;   15,469
11565; ACU III - 500;   14,970
7747; ABDON BATISTA - 230;    5,191
7744; ABDON BATISTA - 525;    5,191
9537; ABUNA - 230;    5,191
559; ACAILANDIA - 500;   12,263
55412; ACARAU II – 230;   13,364
12907; ACARAT CE - 230;   13,346
12902; ACARAT-CE500;   13,315
4475; ACESITA - 230;    6,954
3729; ADRIANOPOLIS - 345;    6,512
3728; ADRIANOPOLIS - 500;    6,548
1637; AIMORES - 230;    8,708
11760; ALAGOAS 2 - 230;   10,683
9002; ALEGRETE2 - 230;    5,191
56095; ALEX - 230;   15,876
362; ALTAMIRA - 230;   11,319
7758; ANASTACIO - 230;    5,191
2770; ANDIRA LESTE - 230;    5,191
540; ANGELIM - 500;   13,416
240; ANGELIM - 230;   13,360
3745; ANGRA - 500;    7,089
1172; ANHANGUERA GO - 230;    6,884
2901; ANHANGUERA SP - 230;    5,191
2900; ANHANGUERA - 345;    5,191
2957; APARECIDA - 230;    5,652
2758; ALTA PAULISTA - 400;    5,526
6601; APUCARANA - 230;    5,191
58771; LAGOA BARRO - 230;   13,473
11219; AQUIRAZ - 230;   13,385
1522; ARACUAI - 230;   10,895
11242; ARAPIRACA III - 230;    9,865
5203; ARARAQUARA 2 - 440;    5,558
5202; ARARAQUARA 2 - 500;    5,971
2630; ARARAQUARA - 440;    5,191
3852; ARARAQUARA - 500;    5,895
2673; ARARAS SP - 440;    5,191
38906; ARAXA 3 - 345;    7,634
12203; ARCOVERDE II - 230;   13,516
7749; AREIA - 230;    5,191
7748; AREIA - 525;    5,191
39813; ARINOS 2 - 500;   10,341
9520; ARIQUEMES - 230;    5,191
302; MOXOTO - 230;   14,414
2624; ASSIS - 440;    5,191
4282; ASSIS - 525;    5,191
2626; ASSIS 2 - 230;    5,191
2677; ATIBAIA 2 - 345;    5,191
7923; ATLANTIDA 2 - 230;    5,191
2786; AVARE - 230;    5,191
2617; AGUA VERMELHA - 500;    7,001
2618; AGUA VERMELHA - 440;    6,555
3947; BARRO ALTO - 230;    9,524
3605; BARRO BRANCO - 345;    7,013
4297; B. DOS COQUEIROS - 230;    8,579
229; B.ESPERANCA - 230;   12,587
4288; B. FLUMINENSE - 500;    6,761
7304; BARRA GRANDE - 230;    5,191
6608; BAIXO IGUACU PR - 230;    5,191
11050; B.JESUS II - 230;   12,301
3236; BARRA PEIXE - 230;    6,249
13103; BACAB - MA - 500;   12,674
9010; BAGE 2 - 230;    5,191
2733; BAGUACU - 440;    5,283
1645; BAGUARI - 230;    8,981
2920; B. SANTISTA - 230;    5,191
2919; B. SANTISTA - 345;    5,191
10410; BALBINA - 230;    9,926
215; BALSAS - 230;   12,485
222; BANABUIU - 230;   14,331
3909; BANDEIRANTE GO - 345;    7,957
2934; BANDEIRANTE SP - 345;    5,191
1480; BARBACENA - 345;    6,447
11286; BARREIRAS II - 230;   10,641
286; BARREIRAS - 230;   10,321
1482; BARREIRO - 345;    7,208
846; BARREIRAS - 500;   11,621
6627; BATEIAS - 230;    5,191
3696; BATEIAS 3 - 500;    5,191
6628; BATEIAS - 525;    5,191
2628; BAURU SP - 440;    5,191
1612; BARAO DE COCAIS 3 - 230;    6,898
1485; B.DESPACHO - 500;    8,150
529; B.ESPERANCA - 500;   12,680
26454; BETIM 6 -345;    7,420
7740; BAIXO IGUACU SC - 230;    5,191
7741; BIGUACU--525;    5,191
2638; BOM JARDIM - 440;    5,191
385; B.J.LAPA II - 230;   11,211
585; BJLAPAII - 500;   11,078
285; B.J.LAPA - 230;   11,210
35351; BRASILIA LESTE - 500;    9,065
7734; BLUMENAU - 230;    5,191
7733; BLUMENAU - 525;    5,191
220; BOM NOME - 230;   14,587
243; BONGI - 230;   11,853
2777; BOTUCATU - 230;    5,191
3936; BRASILIA GERAL - 230;    7,599
3920; BRAS. SUL - 230;    7,933
3919; BRAS. SUL -345;    8,492
3300; BRASNORTE - 230;    6,005
1600; BRAUNA - 230;    8,351
205; BROT.MACAUBAS - 230;   12,260
376; BRUMADO II - 230;    9,133
38913; HELIO VALGAS MG - 345;    9,842
12318; BURITIRAMA - 500;   12,486
9266; CRUZ ALTA 2 - 230;    5,191
4481; CANA BRAVA - 230;   10,516
6615; C.COMPRIDO - 230;    5,191
270; CIC.DANTAS - 230;   13,293
11461; CAMPO FORMOSO - 230;   13,222
9020; C.INDUSTRIAL - 230;    5,191
236; COELHO NETO - 230;   10,842
11253; CURRAIS NOVOS II - 230;   15,227
3720; C. PAULISTA - 500;    6,920
38871; CACU - 230;    8,579
2649; CABREUVA - 230;    5,191
2647; CABREUVA - 440;    5,191
58008; CAETES II - 230;   13,516
51457; CAMAQUA 3 - 230;    5,191
574; CAMACARI - 500;   11,210
284; CAMACARI IV - 230;   10,661
584; CAMACARI IV - 500;   11,179
9030; CAMAQUA - 230;    5,191
3701; CAMPINAS - 345;    5,191
3700; CAMPINAS - 500;    5,191
38951; CAMPOS 2 - 500;    7,920
9015; CAMPO BOM - 230;    5,191
3785; CAMPOS - 345;    7,810
38873; CANARANA CMT - 230;    5,542
9283; CANDELARIA 2 - 230;    5,191
9040; CANDIOTA 2 - 230;    5,191
7753; CANDIOTA 2 - 525;    5,191
50209; CANDIOTA - 230;    5,191
9045; CANOA 1 - 230;    5,191
9050; CANOAS 2 - 230;    5,191
7778; CANOINHA - 230;    5,191
50215; CAPIVARI-230;    5,191
50212; CAPIVARI-525;    5,191
2622; CAPIVARA - 440;    5,274
1202; CARAJAS GO - 230;    6,681
916; CARAJAS PA - 230;   11,311
2966; CARBOCLORO - 230;    5,191
6624; CASCAVEL - 230;    5,191
44900; CASCAVEL NORT - 230;    5,191
6625; CASCAVEL OESTE - 230;    5,191
6626; CASCAVOE - 525;    5,191
6762; CAMPO ASSOBIO - 230;    5,191
235; CASTANHA - 230;   10,006
51704; CASTERTECH - 230;    5,191
7023; CASTRO NORTE - 230;    5,191
272; CATU - 230;   10,203
218; CAIUPE - 230;   13,206
9062; CAXIAS SUL 2 - 230;    5,191
9065; CAXIAS 5 -230;    5,191
9066; CAXIAS 6 - 230;    5,191
46948; CAXIAS - 230;    5,191
46947; CAXIAS NORTE - 525;    5,191
9060; CAXIAS NORTE - 230;    5,191
7751; CAXIAS RS - 525;    5,191
4532; CBA - 230;    5,191
2672; CBA TERM - 440;    5,191
7299; CBA LESTE - 230;    5,191
7300; CBA LESTE - 525;    5,191
44655; CURITIBA NORT - 230;    5,191
2802; CAPAO BONITO - 230;    5,191
1153; CACHOEIRA DOURADA - 230;    8,429
2941; TR.CENTRO 1 - 230;    5,191
2942; TR.CENTRO 2 - 230;    5,191
2943; CENTRO - 230;    5,191
44906; CERQUILHO 3 - 230;    5,191
39850; CAMPO GRANDE II - 230;    5,283
11244; CAMPINA GRANDE II - 230;   13,897
12244; CAMPINA GRANDE III - 230;   14,061
544; CAMPINA GRANDE III - 500;   14,222
58208; CHAPADA 1 PI - 230;   14,072
58217; CHAPADA 2 PI - 230;   14,273
58227; CHAPADA 3 PI - 230;   14,677
13020; CHAPADINHA II - 230;   11,093
38853; CHAPADAO - 230;    6,478
7882; CHARQUEADAS 3 - 230;    5,191
7780; CHARQUEADAS (SE) - 230;    5,191
2773; CHAVANTES - 230;    5,191
6617; C.IND. CURITIBA - 230;    5,191
4582; CLAUDIA - 500;    8,444
274; CAMACARI II - 230;   10,528
7776; C.MOURAO - 230;    5,191
11246; CEAMIRIM - 230;   14,751
11546; CEA.MIRIM II - 500;   14,705
12201; CURRAL NOVO PIAUI - 230;   13,991
12501; CURRAL NOVO PIAUI - 500;   13,715
7723; CAMPOS NOVOS - 230;    5,191
7736; CAMPOS NOVOS - 525;    5,191
40663; CODEMI GO- 230;   10,171
5201; C.PORTO VELHO - 500;   13,221
7850; CERRO CHATO - 230;    5,191
5199; C.PORTO VELHO - 230;    5,191
41172; COLIDER - 500;    8,444
591; COLINAS - 500;   11,994
4320; COMPERJ - 345;    6,667
7917; ENSEAD-SC2 - 30;    5,191
233; SE COREMAS II - 230;   13,944
3908; CORUMBA - 345;    8,287
38851; CORUMBA 2 - 30;    5,191
279; COTEGIPE - 230;   10,302
11033; COTEMINAS - 230;   13,706
3276; COXIPO - 230;    5,191
1616; CONSE. PENA - 230;    8,750
11217; CRATO 2 - 230;   13,405
10405; CRISTIANO ROCHA - 230;    9,606
4283; CUIABA - 230;    5,194
4284; CUIABA - 500;    5,659
7739; CURITIBA - 230;    5,191
7732; CURITIBA - 525;    5,191
219; DELM. GOUVEIA - 230;   12,602
281; D.PITUACU - 230;   10,039
4361; DARDANELOS - 230;    6,759
7745; DESTERRO - 230;    5,191
9090; DONA FRANCISCA - 230;    5,191
6761; D. INDUSTRIAL SJP - 230;    5,191
2664; JANDIRA - 440;    5,191
7771; DOURADOS 2 - 230;    5,247
7757; DOURADOS - 230;    5,191
51003; J. BOTANICO 2 - 230;    5,191
51002; J. BOTANICO 1 - 230;    5,191
2923; DOMENICO RANGONI - 345;    5,191
287; E. MARTIN - 230;   13,291
2939; EDGARD SOUZA - 230;    5,191
38862; EDEIA - 230;    8,146
