BARRA;NOME;TUST-RB  
7751; CAXIAS RS - 525;    5,374
4532; CBA - 230;    5,374
2672; CBA TERM - 440;    5,374
7299; CBA LESTE - 230;    5,374
7300; CBA LESTE - 525;    5,374
44655; CURITIBA NORT - 230;    5,374
2802; CAPAO BONITO - 230;    5,374
1153; CACHOEIRA DOURADA - 230;    8,655
2941; TR.CENTRO 1 - 230;    5,374
2942; TR.CENTRO 2 - 230;    5,374
2943; CENTRO - 230;    5,374
44906; CERQUILHO 3 - 230;    5,374
39850; CAMPO GRANDE II - 230;    5,647
11244; CAMPINA GRANDE II - 230;   14,309
12244; CAMPINA GRANDE III - 230;   14,485
544; CAMPINA GRANDE III - 500;   14,664
58208; CHAPADA 1 PI - 230;   14,356
58217; CHAPADA 2 PI - 230;   14,475
58227; CHAPADA 3 PI - 230;   14,753
13020; CHAPADINHA II - 230;   11,246
38853; CHAPADAO - 230;    6,921
7882; CHARQUEADAS 3 - 230;    5,374
7780; CHARQUEADAS (SE) - 230;    5,374
2773; CHAVANTES - 230;    5,374
6617; C.IND. CURITIBA - 230;    5,374
4582; CLAUDIA - 500;    8,720
274; CAMACARI II - 230;   10,752
7776; C.MOURAO - 230;    5,374
11246; CEAMIRIM - 230;   15,225
11546; CEA.MIRIM II - 500;   15,185
12201; CURRAL NOVO PIAUI - 230;   14,308
12501; CURRAL NOVO PIAUI - 500;   14,051
7723; CAMPOS NOVOS - 230;    5,374
7736; CAMPOS NOVOS - 525;    5,374
40663; CODEMI GO- 230;   10,790
5201; C.PORTO VELHO - 500;   14,770
7850; CERRO CHATO - 230;    5,374
5199; C.PORTO VELHO - 230;    5,374
41172; COLIDER - 500;    8,720
591; COLINAS - 500;   12,317
4320; COMPERJ - 345;    7,216
7917; ENSEAD-SC2 - 30;    5,374
233; SE COREMAS II - 230;   14,400
3908; CORUMBA - 345;    8,525
38851; CORUMBA 2 - 30;    5,374
279; COTEGIPE - 230;   10,494
11033; COTEMINAS - 230;   14,108
3276; COXIPO - 230;    5,374
1616; CONSE. PENA - 230;    8,750
11217; CRATO 2 - 230;   14,254
10405; CRISTIANO ROCHA - 230;    9,745
4283; CUIABA - 230;    5,374
4284; CUIABA - 500;    5,453
7739; CURITIBA - 230;    5,374
7732; CURITIBA - 525;    5,374
219; DELM. GOUVEIA - 230;   12,823
281; D.PITUACU - 230;   10,357
4361; DARDANELOS - 230;    6,630
7745; DESTERRO - 230;    5,374
9090; DONA FRANCISCA - 230;    5,374
6761; D. INDUSTRIAL SJP - 230;    5,374
2664; JANDIRA - 440;    5,374
7771; DOURADOS 2 - 230;    5,710
7757; DOURADOS - 230;    5,645
51003; J. BOTANICO 2 - 230;    5,374
51002; J. BOTANICO 1 - 230;    5,374
2923; DOMENICO RANGONI - 345;    5,374
287; E. MARTIN - 230;   13,480
2939; EDGARD SOUZA - 230;    5,374
38862; EDEIA - 230;    8,379
9097; ELDORADO - 230;    5,374
214; EMBASA - 230;    9,508
1509; EMBORCACAO - 500;    8,536
2645; EMBU-GUACU - 345;    5,374
2643; EMBU-GUACU - 440;    5,374
13230; ENCRUZO - 230;   10,873
3946; ESTREITO - 345;    7,564
4302; ESTREITO - 500;    7,592
269; EUNAPOLI - 230;    8,344
12546; EXTREMOZ II - 230;   14,946
7306; FOZ DO CHAPECO - 230;    5,374
6653; FCHOPIM--230;    5,374
4321; F.DIAS - 440;    5,374
4322; F.DIAS - 500;    6,330
7782; FARROUPILHA - 230;    5,374
9541; FEIJO - 230;    5,374
9095; FIBR-F RS - 230;    5,374
6651; FIGUEIRA - 230;    5,374
1194; FIRMINOPOLIS - 230;    8,509
212; FLORESTA II - 230;   15,105
21049; FORD - 230;   10,347
7743; FORQUILINHA - 230;    5,374
325; FORTALEZA II - 230;   13,490
525; FORTALEZA II - 500;   14,179
225; FORTALEZA - 230;   13,502
3642; F.IGUACU - 765;    5,374
6652; F.IGUACUNORTE - 230;    5,374
276; FUNIL - 230;    8,498
3808; FURNAS - 345;    7,400
275; G. MANGABEIRA - 230;   10,106
58405; MLGICO CE - 230;   14,556
8720; GARABI 1 - 525;    5,374
8721; GARABI 2 - 525;    5,374
349; GARANHUNS II - 230;   13,905
549; GARANHUNS - 500;   14,085
9100; GARIBALDI - 230;    5,374
46942; GASPAR 2 -230;    5,374
7713; GASPAR 2 - 525;    5,374
4533; GERDAU SP - 440;    5,374
2675; GETULINA - 440;    5,594
11051; GILBUES - 230;   12,628
836; GILBUES II - 500;   12,812
23321; GOIANIA LESTE - 230;    6,515
247; GOIANINHA - 230;   13,279
11260; Gentio do Ouro II - 230;   13,030
11560; Gentio do Ouro II - 500;   12,469
6663; PARIGOT SOUZA - 230;    5,374
7021; GUARAPUAVA OESTE - 230;    5,374
3759; GRAJAU - 500;    7,038
6664; GRALHA AZUL - 230;    5,374
7750; GRAVATAI - 525;    5,374
9110; GRAVATA2 - 230;    5,374
7924; GRAVATAI3 - 230;    5,374
50214; GUAIBA3 - 230;    5,374
50213; GUAIBA3 - 525;    5,374
9120; GUAIBA - 230;    5,374
6665; GUAIRA F -230;    5,374
6630; GUAIRA F - 525;    5,374
390; GUAMA - 230;   10,997
9130; GUARITA - 230;    5,374
3831; GUARULHOS - 345;    5,374
1638; GUILMAN - 230;    8,430
39040; GURUPI - 230;   11,089
5002; GURUPI - 500;   11,297
2720; GV - 230;    5,374
1619; VALADARES - 230;    8,574
38921; VALADARES 6 - 500;    9,029
3384; HENRY BORDEN - 230;    5,374
44652; HUBNER - 230;    5,374
38856; ILHA SOLTEIRA 2 - 230;    7,017
38876; ILHA SOLTEIRA 2 - 440;    6,938
2611; ILHA SOLTEIRA - 440;    6,937
365; IBIAPINA II – 230;   13,510
288; IBICOARA - 230;   10,045
588; IBICOARA - 500;   10,675
6680; IBIPORA - 230;    5,374
3691; IBIUNA - 345;    5,374
3690; IBIUNA - 500;    5,374
217; ICO - 230;   14,135
394; IGAPORA II - 230;   11,264
11394; IGAPORA III - 230;   11,110
11594; IGAPORA III - 500;   10,801
7714; IGUATEMI 2 MS - 230;    5,374
9264; IJUI 2 - 230;    5,374
7918; CAIACA-SC - 230;    5,374
7755; IMBIRUSSU - 230;    5,581
239; IMPERATRIZ - 230;   11,937
539; IMPERATRIZ - 500;   12,587
7904; INDAIAL - 230;    5,374
38855; INOCENCIA - 230;    6,989
936; INTEGRADORA - 500;   11,612
