BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   18,151;         ;         ;         
2840; AGUA AZUL - 138;   18,151;;;
30951; AGUA AZUL - 440                                                      ;   17,842;         ;         ;         
30951; AGUA AZUL - 440;   17,842;;;
 1206; AG.LINDAS230                                                         ;   13,770;         ;         ;         
1206; AG.LINDAS230;   13,770;;;
 1943; ANGRA AMPLA - 138                                                    ;   14,953;         ;         ;         
1943; ANGRA AMPLA - 138;   14,953;;;
  151; ACU II - 138                                                         ;    8,009;         ;         ;         
151; ACU II - 138;    8,009;;;
  251; ACU II - 230                                                         ;    8,009;         ;         ;         
251; ACU II - 230;    8,009;;;
11265; ACU III - 230                                                        ;    8,009;         ;         ;         
11265; ACU III - 230;    8,009;;;
11565; ACU III - 500                                                        ;    8,009;         ;         ;         
11565; ACU III - 500;    8,009;;;
  600; ABAIXADORA - 69                                                      ;    8,009;         ;         ;         
600; ABAIXADORA - 69;    8,009;;;
 7747; ABDON BATISTA - 230                                                  ;   18,465;         ;         ;         
7747; ABDON BATISTA - 230;   18,465;;;
 7744; ABDON BATISTA - 525                                                  ;   18,728;         ;         ;         
7744; ABDON BATISTA - 525;   18,728;;;
 9590; ABUNA - 13,8                                                         ;   23,218;         ;         ;         
9590; ABUNA - 13,8;   23,218;;;
 9636; ABUNA - 138                                                          ;   23,218;         ;         ;         
9636; ABUNA - 138;   23,218;;;
 9537; ABUNA - 230                                                          ;   23,218;         ;         ;         
9537; ABUNA - 230;   23,218;;;
  559; ACAILANDIA - 500                                                     ;    9,778;         ;         ;         
559; ACAILANDIA - 500;    9,778;;;
55412; ACARAU II – 230                                                      ;    8,677;         ;         ;         
55412; ACARAU II – 230;    8,677;;;
12907; ACARAT CE - 230                                                      ;    8,696;         ;         ;         
12907; ACARAT CE - 230;    8,696;;;
12902; ACARAT-CE500                                                         ;    8,725;         ;         ;         
12902; ACARAT-CE500;    8,725;;;
 4475; ACESITA - 230                                                        ;   15,323;         ;         ;         
4475; ACESITA - 230;   15,323;;;
 3155; EMPLAL - 138                                                         ;   15,766;         ;         ;         
3155; EMPLAL - 138;   15,766;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,364;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,364;;;
 3729; ADRIANOPOLIS - 345                                                   ;   15,306;         ;         ;         
3729; ADRIANOPOLIS - 345;   15,306;;;
 3728; ADRIANOPOLIS - 500                                                   ;   15,071;         ;         ;         
3728; ADRIANOPOLIS - 500;   15,071;;;
 3031; AGUAI - 138                                                          ;   17,349;         ;         ;         
3031; AGUAI - 138;   17,349;;;
 1637; AIMORES - 230                                                        ;   13,539;         ;         ;         
1637; AIMORES - 230;   13,539;;;
 2336; AJINOMOTO VAL - 138                                                  ;   16,187;         ;         ;         
2336; AJINOMOTO VAL - 138;   16,187;;;
18761; ALAGOINHA 2 - 69                                                     ;   11,582;         ;         ;         
18761; ALAGOINHA 2 - 69;   11,582;;;
11760; ALAGOAS 2 - 230                                                      ;   11,582;         ;         ;         
11760; ALAGOAS 2 - 230;   11,582;;;
 7591; ALEGRETE2 - 69                                                       ;   19,932;         ;         ;         
7591; ALEGRETE2 - 69;   19,932;;;
 9002; ALEGRETE2 - 230                                                      ;   19,932;         ;         ;         
9002; ALEGRETE2 - 230;   19,932;;;
56095; ALEX - 230                                                           ;    8,009;         ;         ;         
56095; ALEX - 230;    8,009;;;
  862; ALTAMIRA - 69                                                        ;   10,779;         ;         ;         
862; ALTAMIRA - 69;   10,779;;;
  362; ALTAMIRA - 230                                                       ;   10,779;         ;         ;         
362; ALTAMIRA - 230;   10,779;;;
 2219; AMPARO - 138                                                         ;   17,963;         ;         ;         
2219; AMPARO - 138;   17,963;;;
46950; ANASTACIO - 138                                                      ;   17,273;         ;         ;         
46950; ANASTACIO - 138;   17,273;;;
 7758; ANASTACIO - 230                                                      ;   17,405;         ;         ;         
7758; ANASTACIO - 230;   17,405;;;
 2770; ANDIRA LESTE - 230                                                   ;   18,265;         ;         ;         
2770; ANDIRA LESTE - 230;   18,265;;;
 6834; ANDIRA LESTE - 138                                                   ;   18,427;         ;         ;         
6834; ANDIRA LESTE - 138;   18,427;;;
 3132; ANDRADINA - 138                                                      ;   15,791;         ;         ;         
3132; ANDRADINA - 138;   15,791;;;
  540; ANGELIM - 500                                                        ;    8,612;         ;         ;         
540; ANGELIM - 500;    8,612;;;
  640; ANGELIM - 69                                                         ;    8,673;         ;         ;         
640; ANGELIM - 69;    8,673;;;
  240; ANGELIM - 230                                                        ;    8,670;         ;         ;         
240; ANGELIM - 230;    8,670;;;
 3746; ANGRA 1 - 138                                                        ;   14,793;         ;         ;         
3746; ANGRA 1 - 138;   14,793;;;
 3745; ANGRA - 500                                                          ;   14,522;         ;         ;         
3745; ANGRA - 500;   14,522;;;
 1185; ANHANGUERA - 69                                                      ;   15,422;         ;         ;         
1185; ANHANGUERA - 69;   15,422;;;
 1171; ANHANGUERA - 138                                                     ;   15,441;         ;         ;         
1171; ANHANGUERA - 138;   15,441;;;
 1172; ANHANGUERA GO - 230                                                  ;   15,422;         ;         ;         
1172; ANHANGUERA GO - 230;   15,422;;;
 2901; ANHANGUERA SP - 230                                                  ;   20,550;         ;         ;         
2901; ANHANGUERA SP - 230;   20,550;;;
 2900; ANHANGUERA - 345                                                     ;   20,343;         ;         ;         
2900; ANHANGUERA - 345;   20,343;;;
 2958; APARECIDA - 88                                                       ;   16,184;         ;         ;         
2958; APARECIDA - 88;   16,184;;;
 2957; APARECIDA - 230                                                      ;   16,184;         ;         ;         
2957; APARECIDA - 230;   16,184;;;
 2758; ALTA PAULISTA - 400                                                  ;   16,270;         ;         ;         
2758; ALTA PAULISTA - 400;   16,270;;;
 6818; APUCARANA - 138                                                      ;   18,775;         ;         ;         
6818; APUCARANA - 138;   18,775;;;
 6601; APUCARANA - 230                                                      ;   18,861;         ;         ;         
6601; APUCARANA - 230;   18,861;;;
58771; LAGOA BARRO - 230                                                    ;    8,744;         ;         ;         
58771; LAGOA BARRO - 230;    8,744;;;
11619; AQUIRAZ II - 69                                                      ;    8,729;         ;         ;         
11619; AQUIRAZ II - 69;    8,729;;;
11219; AQUIRAZ - 230                                                        ;    8,729;         ;         ;         
11219; AQUIRAZ - 230;    8,729;;;
 2329; ARACATUBA - 138                                                      ;   16,437;         ;         ;         
2329; ARACATUBA - 138;   16,437;;;
 1647; ARACUAI 2 - 138                                                      ;   11,587;         ;         ;         
1647; ARACUAI 2 - 138;   11,587;;;
 1522; ARACUAI - 230                                                        ;   11,619;         ;         ;         
1522; ARACUAI - 230;   11,619;;;
17502; ARAPIRACA III - 69                                                   ;   12,407;         ;         ;         
17502; ARAPIRACA III - 69;   12,407;;;
11242; ARAPIRACA III - 230                                                  ;   12,407;         ;         ;         
11242; ARAPIRACA III - 230;   12,407;;;
 3033; ARARAS 2 - 138                                                       ;   17,288;         ;         ;         
3033; ARARAS 2 - 138;   17,288;;;
 5203; ARARAQUARA 2 - 440                                                   ;   16,071;         ;         ;         
5203; ARARAQUARA 2 - 440;   16,071;;;
 5202; ARARAQUARA 2 - 500                                                   ;   15,579;         ;         ;         
5202; ARARAQUARA 2 - 500;   15,579;;;
 2631; ARARAQUARA CTP - 138                                                 ;   16,513;         ;         ;         
2631; ARARAQUARA CTP - 138;   16,513;;;
 2630; ARARAQUARA - 440                                                     ;   16,551;         ;         ;         
2630; ARARAQUARA - 440;   16,551;;;
 3852; ARARAQUARA - 500                                                     ;   15,847;         ;         ;         
3852; ARARAQUARA - 500;   15,847;;;
 2673; ARARAS SP - 440                                                      ;   17,392;         ;         ;         
2673; ARARAS SP - 440;   17,392;;;
 3032; ARARAS 1 - 138                                                       ;   17,257;         ;         ;         
3032; ARARAS 1 - 138;   17,257;;;
38907; ARAXA 3 - 138                                                        ;   14,281;         ;         ;         
38907; ARAXA 3 - 138;   14,281;;;
38906; ARAXA 3 - 345                                                        ;   14,326;         ;         ;         
38906; ARAXA 3 - 345;   14,326;;;
12203; ARCOVERDE II - 230                                                   ;    8,505;         ;         ;         
12203; ARCOVERDE II - 230;    8,505;;;
47083; AREIA - 13,8                                                         ;   18,533;         ;         ;         
47083; AREIA - 13,8;   18,533;;;
 6826; AREIA - 138                                                          ;   18,562;         ;         ;         
6826; AREIA - 138;   18,562;;;
 7749; AREIA - 230                                                          ;   18,547;         ;         ;         
7749; AREIA - 230;   18,547;;;
 7748; AREIA - 525                                                          ;   18,297;         ;         ;         
7748; AREIA - 525;   18,297;;;
39813; ARINOS 2 - 500                                                       ;   12,185;         ;         ;         
39813; ARINOS 2 - 500;   12,185;;;
 9642; ARIQUEMES - 69                                                       ;   22,075;         ;         ;         
9642; ARIQUEMES - 69;   22,075;;;
 9520; ARIQUEMES - 230                                                      ;   22,075;         ;         ;         
9520; ARIQUEMES - 230;   22,075;;;
 3034; A.NOGUEIRA - 138                                                     ;   17,495;         ;         ;         
3034; A.NOGUEIRA - 138;   17,495;;;
 3082; ARUJA 2 - 138                                                        ;   18,299;         ;         ;         
3082; ARUJA 2 - 138;   18,299;;;
  302; MOXOTO - 230                                                         ;    8,009;         ;         ;         
302; MOXOTO - 230;    8,009;;;
 2624; ASSIS - 440                                                          ;   16,949;         ;         ;         
2624; ASSIS - 440;   16,949;;;
 4282; ASSIS - 525                                                          ;   17,336;         ;         ;         
4282; ASSIS - 525;   17,336;;;
 4006; ASSIS I - 88                                                         ;   17,987;         ;         ;         
4006; ASSIS I - 88;   17,987;;;
 2626; ASSIS 2 - 230                                                        ;   17,448;         ;         ;         
2626; ASSIS 2 - 230;   17,448;;;
 4008; ASSIS III - 88                                                       ;   17,522;         ;         ;         
4008; ASSIS III - 88;   17,522;;;
 3083; ATIBAIA 1 - 138                                                      ;   18,507;         ;         ;         
3083; ATIBAIA 1 - 138;   18,507;;;
 2677; ATIBAIA 2 - 345                                                      ;   18,796;         ;         ;         
2677; ATIBAIA 2 - 345;   18,796;;;
 3107; ATIBAIA 3 - 138                                                      ;   18,419;         ;         ;         
3107; ATIBAIA 3 - 138;   18,419;;;
 7923; ATLANTIDA 2 - 230                                                    ;   19,726;         ;         ;         
7923; ATLANTIDA 2 - 230;   19,726;;;
 2358; AUXILIADORA - 138                                                    ;   18,885;         ;         ;         
2358; AUXILIADORA - 138;   18,885;;;
 2786; AVARE - 230                                                          ;   19,699;         ;         ;         
2786; AVARE - 230;   19,699;;;
 2617; AGUA VERMELHA - 500                                                  ;   14,916;         ;         ;         
2617; AGUA VERMELHA - 500;   14,916;;;
 2619; AGUA VERMELHA - 138                                                  ;   15,309;         ;         ;         
2619; AGUA VERMELHA - 138;   15,309;;;
 2618; AGUA VERMELHA - 440                                                  ;   15,195;         ;         ;         
2618; AGUA VERMELHA - 440;   15,195;;;
 3947; BARRO ALTO - 230                                                     ;   11,969;         ;         ;         
3947; BARRO ALTO - 230;   11,969;;;
 3605; BARRO BRANCO - 345                                                   ;   15,004;         ;         ;         
3605; BARRO BRANCO - 345;   15,004;;;
 4297; B. DOS COQUEIROS - 230                                               ;   13,268;         ;         ;         
4297; B. DOS COQUEIROS - 230;   13,268;;;
  629; UB.ESPERANCA - 69                                                    ;    9,553;         ;         ;         
629; UB.ESPERANCA - 69;    9,553;;;
  229; B.ESPERANCA - 230                                                    ;    9,553;         ;         ;         
229; B.ESPERANCA - 230;    9,553;;;
 4288; B. FLUMINENSE - 500                                                  ;   14,896;         ;         ;         
4288; B. FLUMINENSE - 500;   14,896;;;
 7304; BARRA GRANDE - 230                                                   ;   18,165;         ;         ;         
7304; BARRA GRANDE - 230;   18,165;;;
 6608; BAIXO IGUACU PR - 230                                                ;   17,521;         ;         ;         
6608; BAIXO IGUACU PR - 230;   17,521;;;
 2639; BOM JARDIM - 138                                                     ;   17,898;         ;         ;         
2639; BOM JARDIM - 138;   17,898;;;
15203; BOM JESUS II - 69                                                    ;    9,887;         ;         ;         
15203; BOM JESUS II - 69;    9,887;;;
11050; B.JESUS II - 230                                                     ;    9,887;         ;         ;         
11050; B.JESUS II - 230;    9,887;;;
  620; BOM NOME - 69                                                        ;    8,009;         ;         ;         
620; BOM NOME - 69;    8,009;;;
  120; BOM NOME - 138                                                       ;    8,009;         ;         ;         
120; BOM NOME - 138;    8,009;;;
 1331; BARRA PEIXE - 138                                                    ;   16,231;         ;         ;         
1331; BARRA PEIXE - 138;   16,231;;;
 3236; BARRA PEIXE - 230                                                    ;   16,204;         ;         ;         
3236; BARRA PEIXE - 230;   16,204;;;
13103; BACAB - MA - 500                                                     ;    9,389;         ;         ;         
13103; BACAB - MA - 500;    9,389;;;
 9010; BAGE 2 - 230                                                         ;   19,314;         ;         ;         
9010; BAGE 2 - 230;   19,314;;;
 2732; BAGUACU - 138                                                        ;   16,437;         ;         ;         
2732; BAGUACU - 138;   16,437;;;
 2733; BAGUACU - 440                                                        ;   16,502;         ;         ;         
2733; BAGUACU - 440;   16,502;;;
 1645; BAGUARI - 230                                                        ;   13,483;         ;         ;         
1645; BAGUARI - 230;   13,483;;;
 2922; B. SANTISTA - 88                                                     ;   19,732;         ;         ;         
2922; B. SANTISTA - 88;   19,732;;;
 2920; B. SANTISTA - 230                                                    ;   20,043;         ;         ;         
2920; B. SANTISTA - 230;   20,043;;;
 2919; B. SANTISTA - 345                                                    ;   19,732;         ;         ;         
2919; B. SANTISTA - 345;   19,732;;;
10410; BALBINA - 230                                                        ;   12,314;         ;         ;         
10410; BALBINA - 230;   12,314;;;
  607; BALSAS - 69                                                          ;    9,791;         ;         ;         
607; BALSAS - 69;    9,791;;;
  215; BALSAS - 230                                                         ;    9,791;         ;         ;         
215; BALSAS - 230;    9,791;;;
  622; BANABUIU - 69                                                        ;    8,009;         ;         ;         
622; BANABUIU - 69;    8,009;;;
  222; BANABUIU - 230                                                       ;    8,009;         ;         ;         
222; BANABUIU - 230;    8,009;;;
 3332; ECH BANDEIRAN - 88                                                   ;   20,546;         ;         ;         
3332; ECH BANDEIRAN - 88;   20,546;;;
 3909; BANDEIRANTE GO - 345                                                 ;   14,262;         ;         ;         
3909; BANDEIRANTE GO - 345;   14,262;;;
 2934; BANDEIRANTE SP - 345                                                 ;   20,546;         ;         ;         
2934; BANDEIRANTE SP - 345;   20,546;;;
 1667; BARBACENA 2 - 138                                                    ;   15,453;         ;         ;         
1667; BARBACENA 2 - 138;   15,453;;;
 1480; BARBACENA - 345                                                      ;   15,510;         ;         ;         
1480; BARBACENA - 345;   15,510;;;
 2869; BARIRI - 138                                                         ;   17,511;         ;         ;         
2869; BARIRI - 138;   17,511;;;
 1547; BARREIRO 1 - 138                                                     ;   14,756;         ;         ;         
1547; BARREIRO 1 - 138;   14,756;;;
11286; BARREIRAS II - 230                                                   ;   11,629;         ;         ;         
11286; BARREIRAS II - 230;   11,629;;;
  686; BARREIRAS - 69                                                       ;   11,979;         ;         ;         
686; BARREIRAS - 69;   11,979;;;
  186; BARREIRAS - 138                                                      ;   12,128;         ;         ;         
186; BARREIRAS - 138;   12,128;;;
  286; BARREIRAS - 230                                                      ;   11,979;         ;         ;         
286; BARREIRAS - 230;   11,979;;;
 1482; BARREIRO - 345                                                       ;   14,848;         ;         ;         
1482; BARREIRO - 345;   14,848;;;
  846; BARREIRAS - 500                                                      ;   10,537;         ;         ;         
846; BARREIRAS - 500;   10,537;;;
 4019; BASTOS - 138                                                         ;   16,399;         ;         ;         
4019; BASTOS - 138;   16,399;;;
 6903; BATEIAS - 138                                                        ;   19,244;         ;         ;         
6903; BATEIAS - 138;   19,244;;;
 6627; BATEIAS - 230                                                        ;   19,145;         ;         ;         
6627; BATEIAS - 230;   19,145;;;
 3696; BATEIAS 3 - 500                                                      ;   18,495;         ;         ;         
3696; BATEIAS 3 - 500;   18,495;;;
 6628; BATEIAS - 525                                                        ;   18,579;         ;         ;         
6628; BATEIAS - 525;   18,579;;;
 2629; BAURU - 138                                                          ;   17,408;         ;         ;         
2629; BAURU - 138;   17,408;;;
 2628; BAURU SP - 440                                                       ;   17,403;         ;         ;         
2628; BAURU SP - 440;   17,403;;;
 2871; BARRA BONITA - 138                                                   ;   18,034;         ;         ;         
2871; BARRA BONITA - 138;   18,034;;;
 1612; BARAO DE COCAIS 3 - 230                                              ;   15,240;         ;         ;         
1612; BARAO DE COCAIS 3 - 230;   15,240;;;
 1485; B.DESPACHO - 500                                                     ;   13,880;         ;         ;         
1485; B.DESPACHO - 500;   13,880;;;
 2810; BERTIOGA II - 138                                                    ;   19,094;         ;         ;         
2810; BERTIOGA II - 138;   19,094;;;
 3084; BERTIOGA 1 - 138                                                     ;   19,238;         ;         ;         
3084; BERTIOGA 1 - 138;   19,238;;;
 3106; BERTIOGA 3 - 138                                                     ;   18,890;         ;         ;         
3106; BERTIOGA 3 - 138;   18,890;;;
 3213; BERTIOGA 4 - 138                                                     ;   19,033;         ;         ;         
3213; BERTIOGA 4 - 138;   19,033;;;
