Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
222; BANABUIU - 230;; 10,514; 19,867; 15,191; 14,858;;; 14,858;
3909; BANDEIRANTE GO - 345;; 10,107;  6,714;  8,411;  8,078;;;  8,078;
2934; BANDEIRANTE SP - 345;;  3,848;  0,000;  1,924;  5,351;;;  5,351;
1480; BARBACENA - 345;;  8,396;  5,228;  6,812;  6,480;;;  6,480;
11286; BARREIRAS II - 230;; 10,199; 12,328; 11,264; 10,931;;; 10,931;
286; BARREIRAS - 230;;  9,753; 12,086; 10,919; 10,587;;; 10,587;
1482; BARREIRO - 345;;  9,053;  6,216;  7,635;  7,302;;;  7,302;
846; BARREIRAS - 500;; 11,652; 13,048; 12,350; 12,017;;; 12,017;
6627; BATEIAS - 230;;  6,627;  0,000;  3,313;  5,351;;;  5,351;
3696; BATEIAS 3 - 500;;  7,072;  0,012;  3,542;  5,351;;;  5,351;
6628; BATEIAS - 525;;  7,251;  0,000;  3,626;  5,351;;;  5,351;
2628; BAURU SP - 440;;  7,418;  1,821;  4,620;  5,351;;;  5,351;
1612; BARAO DE COCAIS 3 - 230;;  8,399;  6,323;  7,361;  7,028;;;  7,028;
1485; B.DESPACHO - 500;; 10,136;  7,113;  8,624;  8,292;;;  8,292;
529; B.ESPERANCA - 500;; 11,112; 15,677; 13,395; 13,062;;; 13,062;
26454; BETIM 6 -345;;  9,316;  6,406;  7,861;  7,529;;;  7,529;
7740; BAIXO IGUACU SC - 230;;  5,949;  0,000;  2,975;  5,351;;;  5,351;
7741; BIGUACU--525;;  6,806;  0,000;  3,403;  5,351;;;  5,351;
2638; BOM JARDIM - 440;;  6,709;  1,922;  4,316;  5,351;;;  5,351;
385; B.J.LAPA II - 230;; 11,759; 12,076; 11,918; 11,585;;; 11,585;
585; BJLAPAII - 500;; 11,818; 11,739; 11,779; 11,446;;; 11,446;
285; B.J.LAPA - 230;; 11,759; 12,074; 11,917; 11,584;;; 11,584;
35351; BRASILIA LESTE - 500;; 10,757;  8,496;  9,627;  9,294;;;  9,294;
7734; BLUMENAU - 230;;  6,159;  0,000;  3,080;  5,351;;;  5,351;
7733; BLUMENAU - 525;;  6,785;  0,000;  3,393;  5,351;;;  5,351;
220; BOM NOME - 230;; 11,320; 19,819; 15,569; 15,237;;; 15,237;
243; BONGI - 230;;  8,032; 17,258; 12,645; 12,312;;; 12,312;
2777; BOTUCATU - 230;;  5,398;  0,000;  2,699;  5,351;;;  5,351;
3936; BRASILIA GERAL - 230;;  9,307;  6,885;  8,096;  7,763;;;  7,763;
3920; BRAS. SUL - 230;;  9,715;  7,182;  8,448;  8,116;;;  8,116;
3919; BRAS. SUL -345;; 10,246;  7,752;  8,999;  8,666;;;  8,666;
