BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    5,366
1206; AG.LINDAS230;    8,627
251; ACU II - 230;   16,258
11265; ACU III - 230;   15,830
11565; ACU III - 500;   15,449
7747; ABDON BATISTA - 230;    5,366
7744; ABDON BATISTA - 525;    5,366
9537; ABUNA - 230;    5,366
559; ACAILANDIA - 500;   12,613
55412; ACARAU II – 230;   13,712
12907; ACARAT CE - 230;   13,693
12902; ACARAT-CE500;   13,664
4475; ACESITA - 230;    7,076
3729; ADRIANOPOLIS - 345;    7,093
3728; ADRIANOPOLIS - 500;    7,328
1637; AIMORES - 230;    8,857
11760; ALAGOAS 2 - 230;   10,811
9002; ALEGRETE2 - 230;    5,366
56095; ALEX - 230;   16,344
362; ALTAMIRA - 230;   11,613
7758; ANASTACIO - 230;    5,366
2770; ANDIRA LESTE - 230;    5,366
540; ANGELIM - 500;   13,777
240; ANGELIM - 230;   13,719
3745; ANGRA - 500;    7,875
1172; ANHANGUERA GO - 230;    6,977
2901; ANHANGUERA SP - 230;    5,366
2900; ANHANGUERA - 345;    5,366
2957; APARECIDA - 230;    6,216
2758; ALTA PAULISTA - 400;    6,131
6601; APUCARANA - 230;    5,366
58771; LAGOA BARRO - 230;   13,646
11219; AQUIRAZ - 230;   13,660
1522; ARACUAI - 230;   10,775
11242; ARAPIRACA III - 230;    9,987
5203; ARARAQUARA 2 - 440;    6,329
5202; ARARAQUARA 2 - 500;    6,820
2630; ARARAQUARA - 440;    5,849
3852; ARARAQUARA - 500;    6,553
2673; ARARAS SP - 440;    5,366
38906; ARAXA 3 - 345;    8,071
12203; ARCOVERDE II - 230;   13,884
7749; AREIA - 230;    5,366
7748; AREIA - 525;    5,366
39813; ARINOS 2 - 500;   10,209
9520; ARIQUEMES - 230;    5,366
302; MOXOTO - 230;   14,840
2624; ASSIS - 440;    5,453
4282; ASSIS - 525;    5,366
2626; ASSIS 2 - 230;    5,366
2677; ATIBAIA 2 - 345;    5,366
7923; ATLANTIDA 2 - 230;    5,366
2786; AVARE - 230;    5,366
2617; AGUA VERMELHA - 500;    7,482
2618; AGUA VERMELHA - 440;    7,204
3947; BARRO ALTO - 230;   10,425
3605; BARRO BRANCO - 345;    7,394
4297; B. DOS COQUEIROS - 230;    9,128
229; B.ESPERANCA - 230;   12,838
4288; B. FLUMINENSE - 500;    7,502
7304; BARRA GRANDE - 230;    5,366
6608; BAIXO IGUACU PR - 230;    5,366
11050; B.JESUS II - 230;   12,504
3236; BARRA PEIXE - 230;    6,196
13103; BACAB - MA - 500;   13,001
9010; BAGE 2 - 230;    5,366
2733; BAGUACU - 440;    5,899
1645; BAGUARI - 230;    8,913
2920; B. SANTISTA - 230;    5,366
2919; B. SANTISTA - 345;    5,366
10410; BALBINA - 230;   10,080
215; BALSAS - 230;   12,600
222; BANABUIU - 230;   14,694
3909; BANDEIRANTE GO - 345;    8,135
2934; BANDEIRANTE SP - 345;    5,366
1480; BARBACENA - 345;    6,889
11286; BARREIRAS II - 230;   10,764
286; BARREIRAS - 230;   10,415
1482; BARREIRO - 345;    7,550
846; BARREIRAS - 500;   11,855
6627; BATEIAS - 230;    5,366
3696; BATEIAS 3 - 500;    5,366
6628; BATEIAS - 525;    5,366
2628; BAURU SP - 440;    5,366
1612; BARAO DE COCAIS 3 - 230;    7,158
1485; B.DESPACHO - 500;    8,517
529; B.ESPERANCA - 500;   12,958
26454; BETIM 6 -345;    7,769
7740; BAIXO IGUACU SC - 230;    5,366
7741; BIGUACU--525;    5,366
2638; BOM JARDIM - 440;    5,366
385; B.J.LAPA II - 230;   11,313
585; BJLAPAII - 500;   11,179
285; B.J.LAPA - 230;   11,312
35351; BRASILIA LESTE - 500;    9,239
7734; BLUMENAU - 230;    5,366
7733; BLUMENAU - 525;    5,366
220; BOM NOME - 230;   15,062
243; BONGI - 230;   12,135
2777; BOTUCATU - 230;    5,366
3936; BRASILIA GERAL - 230;    7,777
3920; BRAS. SUL - 230;    8,130
3919; BRAS. SUL -345;    8,665
3300; BRASNORTE - 230;    5,805
1600; BRAUNA - 230;    8,533
205; BROT.MACAUBAS - 230;   12,445
376; BRUMADO II - 230;    9,072
12318; BURITIRAMA - 500;   12,771
38913; HELIO VALGAS MG - 345;   10,082
9266; CRUZ ALTA 2 - 230;    5,366
4481; CANA BRAVA - 230;   10,972
6615; C.COMPRIDO - 230;    5,366
270; CIC.DANTAS - 230;   13,614
11461; CAMPO FORMOSO - 230;   13,424
9020; C.INDUSTRIAL - 230;    5,366
236; COELHO NETO - 230;   10,947
11253; CURRAIS NOVOS II - 230;   15,630
3720; C. PAULISTA - 500;    7,599
38871; CACU - 230;    9,128
2649; CABREUVA - 230;    5,366
2647; CABREUVA - 440;    5,366
58008; CAETES II - 230;   13,884
51457; CAMAQUA 3 - 230;    5,366
574; CAMACARI - 500;   11,370
284; CAMACARI IV - 230;   10,745
584; CAMACARI IV - 500;   11,326
9030; CAMAQUA - 230;    5,366
3701; CAMPINAS - 345;    5,366
3700; CAMPINAS - 500;    5,475
38951; CAMPOS 2 - 500;    8,272
9015; CAMPO BOM - 230;    5,366
3785; CAMPOS - 345;    8,217
38873; CANARANA CMT - 230;    5,366
9283; CANDELARIA 2 - 230;    5,366
9040; CANDIOTA 2 - 230;    5,366
7753; CANDIOTA 2 - 525;    5,366
50209; CANDIOTA - 230;    5,366
9045; CANOA 1 - 230;    5,366
9050; CANOAS 2 - 230;    5,366
7778; CANOINHA - 230;    5,366
50215; CAPIVARI-230;    5,366
50212; CAPIVARI-525;    5,366
2622; CAPIVARA - 440;    5,831
1202; CARAJAS GO - 230;    6,764
916; CARAJAS PA - 230;   11,638
2966; CARBOCLORO - 230;    5,366
6624; CASCAVEL - 230;    5,366
44900; CASCAVEL NORT - 230;    5,366
6625; CASCAVEL OESTE - 230;    5,366
6626; CASCAVOE - 525;    5,366
6762; CAMPO ASSOBIO - 230;    5,366
235; CASTANHA - 230;   10,212
51704; CASTERTECH - 230;    5,366
7023; CASTRO NORTE - 230;    5,366
272; CATU - 230;   10,286
218; CAIUPE - 230;   13,467
9062; CAXIAS SUL 2 - 230;    5,366
9065; CAXIAS 5 -230;    5,366
9066; CAXIAS 6 - 230;    5,366
46948; CAXIAS - 230;    5,366
46947; CAXIAS NORTE - 525;    5,366
9060; CAXIAS NORTE - 230;    5,366
7751; CAXIAS RS - 525;    5,366
4532; CBA - 230;    5,366
2672; CBA TERM - 440;    5,366
7299; CBA LESTE - 230;    5,366
7300; CBA LESTE - 525;    5,366
44655; CURITIBA NORT - 230;    5,366
2802; CAPAO BONITO - 230;    5,366
1153; CACHOEIRA DOURADA - 230;    8,643
2941; TR.CENTRO 1 - 230;    5,366
2942; TR.CENTRO 2 - 230;    5,366
2943; CENTRO - 230;    5,366
44906; CERQUILHO 3 - 230;    5,366
39850; CAMPO GRANDE II - 230;    5,638
11244; CAMPINA GRANDE II - 230;   14,288
12244; CAMPINA GRANDE III - 230;   14,464
544; CAMPINA GRANDE III - 500;   14,643
58208; CHAPADA 1 PI - 230;   14,335
58217; CHAPADA 2 PI - 230;   14,454
58227; CHAPADA 3 PI - 230;   14,731
13020; CHAPADINHA II - 230;   11,229
38853; CHAPADAO - 230;    6,911
7882; CHARQUEADAS 3 - 230;    5,366
7780; CHARQUEADAS (SE) - 230;    5,366
2773; CHAVANTES - 230;    5,366
6617; C.IND. CURITIBA - 230;    5,366
4582; CLAUDIA - 500;    8,708
274; CAMACARI II - 230;   10,737
7776; C.MOURAO - 230;    5,366
11246; CEAMIRIM - 230;   15,203
11546; CEA.MIRIM II - 500;   15,163
12201; CURRAL NOVO PIAUI - 230;   14,287
12501; CURRAL NOVO PIAUI - 500;   14,030
7723; CAMPOS NOVOS - 230;    5,366
7736; CAMPOS NOVOS - 525;    5,366
40663; CODEMI GO- 230;   10,774
5201; C.PORTO VELHO - 500;   14,749
7850; CERRO CHATO - 230;    5,366
5199; C.PORTO VELHO - 230;    5,366
41172; COLIDER - 500;    8,708
591; COLINAS - 500;   12,299
4320; COMPERJ - 345;    7,205
7917; ENSEAD-SC2 - 30;    5,366
233; SE COREMAS II - 230;   14,379
3908; CORUMBA - 345;    8,512
38851; CORUMBA 2 - 30;    5,366
279; COTEGIPE - 230;   10,479
11033; COTEMINAS - 230;   14,088
3276; COXIPO - 230;    5,366
1616; CONSE. PENA - 230;    8,737
11217; CRATO 2 - 230;   14,233
10405; CRISTIANO ROCHA - 230;    9,730
4283; CUIABA - 230;    5,366
4284; CUIABA - 500;    5,445
7739; CURITIBA - 230;    5,366
7732; CURITIBA - 525;    5,366
219; DELM. GOUVEIA - 230;   12,804
281; D.PITUACU - 230;   10,342
4361; DARDANELOS - 230;    6,621
7745; DESTERRO - 230;    5,366
9090; DONA FRANCISCA - 230;    5,366
6761; D. INDUSTRIAL SJP - 230;    5,366
2664; JANDIRA - 440;    5,366
7771; DOURADOS 2 - 230;    5,701
7757; DOURADOS - 230;    5,637
51003; J. BOTANICO 2 - 230;    5,366
51002; J. BOTANICO 1 - 230;    5,366
2923; DOMENICO RANGONI - 345;    5,366
287; E. MARTIN - 230;   13,460
2939; EDGARD SOUZA - 230;    5,366
38862; EDEIA - 230;    8,367
9097; ELDORADO - 230;    5,366
214; EMBASA - 230;    9,494
1509; EMBORCACAO - 500;    8,524
2645; EMBU-GUACU - 345;    5,366
2643; EMBU-GUACU - 440;    5,366
13230; ENCRUZO - 230;   10,858
3946; ESTREITO - 345;    7,553
4302; ESTREITO - 500;    7,581
269; EUNAPOLI - 230;    8,332
12546; EXTREMOZ II - 230;   14,925
7306; FOZ DO CHAPECO - 230;    5,366
6653; FCHOPIM--230;    5,366
4321; F.DIAS - 440;    5,366
4322; F.DIAS - 500;    6,320
7782; FARROUPILHA - 230;    5,366
9541; FEIJO - 230;    5,366
9095; FIBR-F RS - 230;    5,366
6651; FIGUEIRA - 230;    5,366
1194; FIRMINOPOLIS - 230;    8,497
212; FLORESTA II - 230;   15,083
21049; FORD - 230;   10,332
7743; FORQUILINHA - 230;    5,366
325; FORTALEZA II - 230;   13,470
525; FORTALEZA II - 500;   14,158
225; FORTALEZA - 230;   13,483
3642; F.IGUACU - 765;    5,366
6652; F.IGUACUNORTE - 230;    5,366
276; FUNIL - 230;    8,485
3808; FURNAS - 345;    7,389
