BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
2338; DOIS CORREGOS - 138;    8,949;    9,058;;
543; TRES IRMAOS - 138;    7,842;    7,782;;
542; TRES IRMAOS - 440;    7,770;    7,696;;
1903; TRES LAGOAS 1 - 138;    7,905;    7,860;;
8344; ABAIARA - 230;    4,775;    4,230;;
6203; ABAIXADORA - 69;    5,066;    4,547;;
9739; ABDON BATISTA - 230;    8,749;    9,342;;
9738; ABDON BATISTA - 525;    8,911;    9,499;;
6931; ABUNA - 138;    7,577;    6,916;;
6930; ABUNA - 230;    7,577;    6,916;;
6700; ACAILANDIA - 500;    5,248;    4,684;;
5923; ACARAT CE - 230;    4,931;    4,312;;
5318; ACARAT-CE500;    4,960;    4,343;;
5486; ACARAU II – 230;    4,921;    4,300;;
1596; ACESITA - 230;    8,660;    8,572;;
5463; ACU II - 69;    4,313;    4,009;;
5468; ACU II - 138;    4,457;    4,009;;
5461; ACU II - 230;    4,313;    4,009;;
5351; ACU III - 230;    4,290;    4,009;;
5350; ACU III - 500;    4,451;    4,009;;
173; ADRIANOPOLIS - 138;    8,524;    8,429;;
140; ADRIANOPOLIS - 345;    8,543;    8,452;;
106; ADRIANOPOLIS - 500;    8,438;    8,373;;
2974; AGUAS LINDAS - 69;    7,218;    6,862;;
2987; AG.LINDAS230;    7,218;    6,862;;
5106; ANGELIM - 13,8;    5,425;    4,889;;
3801; AGUAI - 138;    8,768;    8,814;;
452; AGUA AZUL - 138;    9,102;    9,196;;
453; AGUA AZUL - 440;    9,087;    9,179;;
4043; AIMORES - 230;    7,616;    7,348;;
3934; AJINOMOTO BIO - 138;    9,811;   10,080;;
5796; ALAGOINHA 2 - 69;    6,766;    6,611;;
6000; ALAGOAS 2 - 230;    6,766;    6,611;;
1185; ALEGRETE2 - 69;    8,850;    9,695;;
1186; ALEGRETE2 - 230;    8,853;    9,704;;
8163; ALEX - 230;    4,250;    4,009;;
6523; ALTAMIRA - 69;    6,297;    5,850;;
6521; ALTAMIRA - 230;    6,297;    5,850;;
668; ALTA PAULISTA - 400;    8,041;    8,030;;
2336; AMPARO - 138;    8,938;    9,015;;
1079; ANASTACIO - 138;    8,613;    8,747;;
1078; ANASTACIO - 230;    8,605;    8,735;;
3840; AVANTI N.CORT - 138;    7,900;    7,853;;
3882; ANDRADINA - 138;    7,902;    7,853;;
44594; ANEMUS - 230;    4,198;    4,009;;
5100; ANGELIM - 500;    5,306;    4,771;;
5103; ANGELIM - 69;    5,425;    4,889;;
5101; ANGELIM - 230;    5,424;    4,888;;
185; ANGRA 1 - 138;    8,386;    8,311;;
105; ANGRA - 500;    8,311;    8,231;;
1773; ANGRA AMPLA - 138;    8,424;    8,352;;
762; ANHANGUERA - 69;    7,916;    7,795;;
761; ANHANGUERA - 138;    7,907;    7,784;;
760; ANHANGUERA GO - 230;    7,916;    7,795;;
444; ANHANGUERA - 88;    9,307;    9,425;;
431; ANHANGUERA SP - 230;    9,714;    9,926;;
439; ANHANGUERA - 345;    9,307;    9,425;;
459; APARECIDA - 88;    8,748;    8,773;;
458; APARECIDA - 230;    8,748;    8,773;;
879; APUCARANA - 138;    9,112;    9,470;;
878; APUCARANA - 230;    9,113;    9,471;;
5383; AQUIRAZ II - 69;    5,207;    4,658;;
5381; AQUIRAZ - 230;    5,207;    4,658;;
2296; ARACATUBA - 138;    8,212;    8,203;;
4081; ARACUAI 2 - 138;    5,795;    5,271;;
4070; ARACUAI - 230;    5,818;    5,296;;
6083; ARAPIRACA III - 69;    7,480;    7,265;;
6081; ARAPIRACA III - 230;    7,480;    7,265;;
3802; ARARAS 1 - 138;    8,762;    8,824;;
3803; ARARAS 2 - 138;    8,772;    8,836;;
560; ARARAQUARA CTP - 138;    8,468;    8,490;;
559; ARARAQUARA - 440;    8,482;    8,511;;
101; ARARAQUARA - 500;    8,052;    8,027;;
99; ARARAQUARA - 525;    8,052;    8,028;;
589; ARARAS SP - 440;    8,827;    8,898;;
7058; ARARAQUARA 2 - 440;    8,224;    8,215;;
7057; ARARAQUARA 2 - 500;    8,075;    8,049;;
7411; ARAXA 3 - 138;    7,420;    7,201;;
7410; ARAXA 3 - 345;    7,389;    7,166;;
5093; ARCOVERDE II - 69;    5,354;    4,793;;
5092; ARCOVERDE II - 230;    5,354;    4,793;;
9336; AREIA - 13,8;    9,089;    9,588;;
823; AREIA - 138;    9,091;    9,590;;
934; AREIA - 230;    9,076;    9,571;;
933; AREIA - 525;    8,684;    9,144;;
4349; ARINOS 2 - 500;    5,668;    5,150;;
6881; ARIQUEMES - 69;    7,658;    7,130;;
6880; ARIQUEMES - 230;    7,658;    7,130;;
3804; A.NOGUEIRA - 138;    8,821;    8,895;;
3841; ARUJA - 138;    9,118;    9,213;;
7626; ARUJA 2 - 138;    9,114;    9,209;;
45680; ASOLO 2 - 230;    6,834;    6,562;;
552; ASSIS - 440;    8,299;    8,362;;
556; ASSIS - 525;    8,299;    8,416;;
3192; ASSIS I - 88;    8,688;    8,841;;
551; ASSIS 2 - 230;    8,644;    8,795;;
3193; ASSIS III - 88;    8,680;    8,831;;
4130; PETRO ATIBAIA - 138;    9,079;    9,169;;
3842; ATIBAIA 1 - 138;    9,078;    9,168;;
697; ATIBAIA 2 - 345;    9,117;    9,207;;
3843; ATIBAIA 3 - 138;    9,089;    9,181;;
1331; ATLANTIDA 2 - 69;    9,633;   10,411;;
1330; ATLANTIDA 2 - 230;    9,633;   10,411;;
2337; AUXILIADORA - 138;    9,428;    9,627;;
629; AVARE - 230;    9,656;    9,905;;
3150; AVARE NOVA - 230;    9,656;    9,905;;
537; AGUA VERMELHA - 138;    7,833;    7,755;;
536; AGUA VERMELHA - 440;    7,745;    7,649;;
535; AGUA VERMELHA - 500;    7,565;    7,428;;
451; AVILLAR - 230;    9,409;    9,549;;
3058; VILA DE PAIVA - 88;    9,293;    9,387;;
9891; ANDIRA LESTE - 138;    9,150;    9,438;;
9892; ANDIRA LESTE - 230;    9,121;    9,387;;
229; BARRO ALTO - 230;    6,622;    6,114;;
2980; BARRO ALTO - 69;    6,622;    6,114;;
4040; BARRO BRANCO - 345;    8,139;    7,964;;
3146; BERNAR.CAMPOS - 88;    9,227;    9,440;;
9444; B. DOS COQUEIROS - 230;    6,788;    6,506;;
5511; B.ESPERANCA - 230;    5,530;    5,009;;
5510; B.ESPERANCA - 500;    5,214;    4,650;;
5678; UB.ESPERANCA - 69;    5,531;    5,011;;
221; BRAS. GERAL - 34,5;    7,598;    7,396;;
227; BRASILIA GERAL - 230;    7,598;    7,396;;
576; BOM JARDIM - 88;    8,948;    9,035;;
575; BOM JARDIM - 138;    8,990;    9,076;;
574; BOM JARDIM - 440;    8,948;    9,035;;
7183; BOM JESUS II - 69;    5,542;    5,055;;
7181; B.JESUS II - 230;    5,542;    5,055;;
3698; BRAS. LESTE - 138;    6,806;    6,458;;
3699; BRASILIA LESTE - 500;    6,733;    6,371;;
5403; BOM NOME - 69;    4,917;    4,405;;
5402; BOM NOME - 138;    4,917;    4,405;;
5401; BOM NOME - 230;    4,917;    4,405;;
4503; BARRA PEIXE - 138;    7,438;    7,277;;
4502; BARRA PEIXE - 230;    7,408;    7,244;;
236; BRAS. SUL - 138;    7,033;    6,727;;
