BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    5,184
1206; AG.LINDAS230;    8,141
251; ACU II - 230;   15,966
11265; ACU III - 230;   15,572
11565; ACU III - 500;   15,059
7747; ABDON BATISTA - 230;    5,184
7744; ABDON BATISTA - 525;    5,184
9537; ABUNA - 230;    5,184
559; ACAILANDIA - 500;   12,262
55412; ACARAU II – 230;   13,388
12907; ACARAT CE - 230;   13,370
12902; ACARAT-CE500;   13,339
4475; ACESITA - 230;    6,889
3729; ADRIANOPOLIS - 345;    6,381
3728; ADRIANOPOLIS - 500;    6,403
1637; AIMORES - 230;    8,656
11760; ALAGOAS 2 - 230;   10,701
9002; ALEGRETE2 - 230;    5,184
56095; ALEX - 230;   15,983
362; ALTAMIRA - 230;   11,273
7758; ANASTACIO - 230;    5,184
2770; ANDIRA LESTE - 230;    5,184
540; ANGELIM - 500;   13,488
240; ANGELIM - 230;   13,432
3745; ANGRA - 500;    6,958
1172; ANHANGUERA GO - 230;    6,727
2901; ANHANGUERA SP - 230;    5,184
2900; ANHANGUERA - 345;    5,184
2957; APARECIDA - 230;    5,461
2758; ALTA PAULISTA - 400;    5,357
6601; APUCARANA - 230;    5,184
58771; LAGOA BARRO - 230;   13,486
11219; AQUIRAZ - 230;   13,409
1522; ARACUAI - 230;   10,889
11242; ARAPIRACA III - 230;    9,877
5203; ARARAQUARA 2 - 440;    5,397
5202; ARARAQUARA 2 - 500;    5,817
2630; ARARAQUARA - 440;    5,184
3852; ARARAQUARA - 500;    5,735
2673; ARARAS SP - 440;    5,184
38906; ARAXA 3 - 345;    7,523
12203; ARCOVERDE II - 230;   13,591
7749; AREIA - 230;    5,184
7748; AREIA - 525;    5,184
39813; ARINOS 2 - 500;   10,306
9520; ARIQUEMES - 230;    5,184
302; MOXOTO - 230;   14,511
2624; ASSIS - 440;    5,184
4282; ASSIS - 525;    5,184
2626; ASSIS 2 - 230;    5,184
2677; ATIBAIA 2 - 345;    5,184
7923; ATLANTIDA 2 - 230;    5,184
2786; AVARE - 230;    5,184
2617; AGUA VERMELHA - 500;    6,874
2618; AGUA VERMELHA - 440;    6,417
3947; BARRO ALTO - 230;    9,484
