BARRA;NOME;TUST-RB
542; TRES IRMAOS - 440;    4,408
8344; ABAIARA - 230;   11,313
9739; ABDON BATISTA - 230;    4,408
9738; ABDON BATISTA - 525;    4,408
6930; ABUNA - 230;    5,151
6700; ACAILANDIA - 500;   10,615
5923; ACARAT CE - 230;   11,423
5318; ACARAT-CE500;   11,374
5486; ACARAU II – 230;   11,441
1596; ACESITA - 230;    4,408
5461; ACU II - 230;   12,635
5351; ACU III - 230;   12,762
5350; ACU III - 500;   12,426
140; ADRIANOPOLIS - 345;    4,408
106; ADRIANOPOLIS - 500;    4,408
2987; AG.LINDAS230;    6,305
453; AGUA AZUL - 440;    4,408
4043; AIMORES - 230;    5,355
6000; ALAGOAS 2 - 230;    7,509
1186; ALEGRETE2 - 230;    4,408
8163; ALEX - 230;   12,875
6521; ALTAMIRA - 230;    8,202
668; ALTA PAULISTA - 400;    4,408
1078; ANASTACIO - 230;    4,408
44594; ANEMUS - 230;   12,919
5100; ANGELIM - 500;   10,530
5101; ANGELIM - 230;   10,297
105; ANGRA - 500;    4,408
760; ANHANGUERA GO - 230;    4,473
431; ANHANGUERA SP - 230;    4,408
439; ANHANGUERA - 345;    4,408
458; APARECIDA - 230;    4,408
878; APUCARANA - 230;    4,408
5381; AQUIRAZ - 230;   11,150
4070; ARACUAI - 230;   10,091
6081; ARAPIRACA III - 230;    5,994
559; ARARAQUARA - 440;    4,408
101; ARARAQUARA - 500;    4,408
99; ARARAQUARA - 525;    4,408
589; ARARAS SP - 440;    4,408
7058; ARARAQUARA 2 - 440;    4,408
7057; ARARAQUARA 2 - 500;    4,408
5092; ARCOVERDE II - 230;   10,414
934; AREIA - 230;    4,408
933; AREIA - 525;    4,408
4349; ARINOS 2 - 500;   10,405
6880; ARIQUEMES - 230;    4,925
45680; ASOLO 2 - 230;    6,549
552; ASSIS - 440;    4,408
556; ASSIS - 525;    4,408
551; ASSIS 2 - 230;    4,408
697; ATIBAIA 2 - 345;    4,408
1330; ATLANTIDA 2 - 230;    4,408
629; AVARE - 230;    4,408
3150; AVARE NOVA - 230;    4,408
536; AGUA VERMELHA - 440;    4,408
535; AGUA VERMELHA - 500;    4,793
451; AVILLAR - 230;    4,408
9892; ANDIRA LESTE - 230;    4,408
229; BARRO ALTO - 230;    7,592
4040; BARRO BRANCO - 345;    4,408
9444; B. DOS COQUEIROS - 230;    6,522
5511; B.ESPERANCA - 230;   10,041
5510; B.ESPERANCA - 500;   10,749
227; BRASILIA GERAL - 230;    5,462
574; BOM JARDIM - 440;    4,408
7181; B.JESUS II - 230;   10,282
3699; BRASILIA LESTE - 500;    7,497
5401; BOM NOME - 230;   11,118
4502; BARRA PEIXE - 230;    5,206
228; BRAS. SUL - 230;    5,906
219; BRAS. SUL -345;    6,562
5684; BACAB - MA - 500;   10,747
1188; BAGE 2 - 230;    4,408
478; BAGUACU - 440;    4,408
1495; BAGUARI - 230;    5,454
9354; BAIXO IGUACU PR - 230;    4,408
472; B. SANTISTA - 230;    4,408
471; B. SANTISTA - 345;    4,408
8501; BALBINA - 230;    8,344
5391; BALSAS - 230;   10,618
5421; BANABUIU - 230;   12,207
226; BANDEIRANTE GO - 230;    4,897
218; BANDEIRANTE GO - 345;    5,979
492; BANDEIRANTE SP - 345;    4,408
308; BARBACENA - 345;    4,408
6315; BARREIRAS II - 230;   10,287
6361; BARREIRAS - 230;    9,990
6360; BARREIRAS - 500;   10,500
313; BARREIRO - 345;    4,582
112; BATEIAS - 500;    4,408
113; BATEIAS 2 - 500;    4,408
814; BATEIAS - 230;    4,408
895; BATEIAS - 525;    4,408
114; BATEIAS 3 - 500;    4,408
561; BAURU SP - 440;    4,408
9004; BARAO DE COCAIS 3 - 230;    4,408
4050; B.DESPACHO - 500;    5,352
4337; BETIM 6 -345;    5,010
9626; B. FLUMINENSE - 500;    4,408
936; BARRA GRANDE - 230;    4,408
947; BAIXO IGUACU SC - 230;    4,408
946; BIGUACU--525;    4,408
6358; B.J.LAPA II - 230;   10,804
6349; BJLAPAII - 500;   10,497
6351; B.J.LAPA - 230;   10,828
939; BLUMENAU - 230;    4,408
938; BLUMENAU - 525;    4,408
5152; BONGI - 230;    8,743
625; BOTUCATU - 230;    4,408
7734; BRACEL - 440;    4,408
4868; BRASNORTE - 230;    5,861
9051; BRAUNA - 230;    4,836
6334; BROT.MACAUBAS - 230;   12,318
5941; BRUMADO II - 230;    4,911
6075; BURITIRAMA - 500;   11,165
5701; CIC.DANTAS - 230;    9,289
756; CACHOEIRA DOURADA - 230;    6,729
4512; C. MAGALHAES - 230;    5,403
5525; COELHO NETO - 230;    8,377
5262; CURRAIS NOVOS II - 230;   12,919
104; C. PAULISTA - 500;    4,408
7054; C.PORTO VELHO - 230;    5,725
7055; C.PORTO VELHO - 500;   10,779
8551; CRISTIANO ROCHA - 230;    8,024
590; CABREUVA - 230;    4,408
584; CABREUVA - 440;    4,408
9458; CACU - 230;    6,522
5098; CAETES II - 230;   10,458
41414; CAIACA-SC - 230;    4,408
10218; CRUZ ALTA 2 - 230;    4,408
5750; CAMACARI - 500;    8,453
5756; CAMACARI IV - 230;    7,648
5752; CAMACARI IV - 500;    8,441
9569; CAMAQUA 3 - 230;    4,408
1194; CAMAQUA - 230;    4,408
123; CAMPINAS - 345;    4,408
103; CAMPINAS - 500;    4,408
117; CAMPOS 2 - 500;    4,408
1198; CAMPO BOM - 230;    4,408
147; CAMPOS - 345;    4,408
4684; CANARANA CMT - 230;    4,408
