CONCESSIONÁRIA;Cód. ANEEL;Cód. ONS;BARRA;NOME;PONTO DE CONEXÃO;TUST RB Ponta;TUST RB Fora Ponta;TUST FR Ponta;TUST FR Fora Ponta;MUST RB Ponta;MUST RB Fora Ponta
NEOENERGIA COELBA;47;65;6332;SBFII--BA138; SR.BONFIM II - 138;  6,345;  6,078;  2,090;  2,090;135,6;137,6
NEOENERGIA COELBA;47;65;5993;TFREIT-BA138; T.FREITAS CBA - 138; 11,786; 11,807;  0,975;  0,975;123,0;126,2
NEOENERGIA COELBA;47;65;5873;TOMBA--BA069; TOMBA - 69;  8,154;  8,201;  2,266;  2,266;187,0;209,8
NEOENERGIA COELBA;47;65;6265;ZEBU I-BA069; ZEBU 2 - 69;  6,635;  6,481;  1,663;  1,663;14,69;18,01
NEOENERGIA COELBA;47;65;6254;ZEBU---BA013; ZEBU - 13,8;  6,634;  6,481;  6,332;  6,332; 0,80; 0,88
NEOENERGIA COSERN;40;67;5463;ACU2---RN069; ACU II - 69;  6,313;  6,060;  4,722;  4,722;55,64;70,05
NEOENERGIA COSERN;40;67;5468;ACU2---RN138; ACU II - 138;  6,376;  6,133;  0,483;  0,483;14,07;15,54
NEOENERGIA COSERN;40;67;5263;C.NOVO-RN069; CUR.NOVOS II - 69;  6,268;  6,008;  3,153;  3,153;53,09;61,11
NEOENERGIA COSERN;40;67;7182;CARAU2-RN069; CARAUBAS II - 69;  6,345;  6,097;  1,683;  1,683;41,05;50,16
NEOENERGIA COSERN;40;67;6133;EXTREM-RN069; EXTREMOZ II - 69;  6,716;  6,510;  0,448;  0,448;167,8;178,0
NEOENERGIA COSERN;40;67;5633;ICO----CE000; ICO - 69;  7,024;  6,868;  1,847;  1,847;36,83;37,71
NEOENERGIA COSERN;40;67;5071;LNOVA2-RN230; LAGOA NOVA II - 230;  6,260;  5,995;       ;       ; 5,87; 4,96
NEOENERGIA COSERN;40;67;6091;MOSSO4-RN230; MOSSORO IV - 230;  6,494;  6,286;       ;       ;22,08;31,50
NEOENERGIA COSERN;40;67;5443;MSD----RN069; MOSSORO II - 69;  6,353;  6,132;  3,357;  3,357;155,2;194,3
NEOENERGIA COSERN;40;67;5243;NATAL2-RN069; NATAL II - 69;  6,890;  6,713;  1,361;  1,361;259,0;284,8
NEOENERGIA COSERN;40;67;5246;NATAL3-RN069; NATAL III - 69;  6,837;  6,650;  1,523;  1,523;195,1;203,1
NEOENERGIA COSERN;40;67;5253;S.CRUZ-RN069; SANTA CRUZ II - 69;  6,656;  6,445; 10,658; 10,658;36,04;35,98
NEOENERGIA COSERN;40;67;5474;S.MATO-RN138; SAN.MATOS II - 138;  6,376;  6,133; 10,658; 10,658;18,31;18,41
NEOENERGIA ELEKTRO;385;30;543;3IRMAO-SP138; TRES IRMAOS - 138;  6,461;  6,249;  0,142;  0,142; 6,90;10,00
NEOENERGIA ELEKTRO;385;30;1903;3LA-1Y-SP138; TRES LAGOAS 1 - 138;  6,527;  6,330;  6,825;  6,825;47,00;53,00
NEOENERGIA ELEKTRO;385;30;3801;AGUAI--SP138; AGUAI - 138;  7,708;  7,678;  6,825;  6,825;22,00;20,40
NEOENERGIA ELEKTRO;385;30;3934;AJINOM-SP138; AJINOMOTO BIO - 138;  8,522;  8,633;  6,825;  6,825;12,85;13,90
NEOENERGIA ELEKTRO;385;30;3840;ANC----SP138; AVANTI N.CORT - 138;  6,521;  6,323;  6,825;  6,825;29,00;30,00
NEOENERGIA ELEKTRO;385;30;3882;ANDRAD-SP138; ANDRADINA - 138;  6,531;  6,331;  6,781;  6,781;37,00;38,50
NEOENERGIA ELEKTRO;385;30;3802;ARARA1-SP138; ARARAS 1 - 138;  7,636;  7,606;  6,825;  6,825;41,00;46,40
NEOENERGIA ELEKTRO;385;30;3803;ARARA2-SP138; ARARAS 2 - 138;  7,644;  7,616;  6,825;  6,825;51,70;54,50
NEOENERGIA ELEKTRO;385;30;3804;ARTUR1-SP138; A.NOGUEIRA - 138;  7,724;  7,708;  6,825;  6,825;27,03;27,25
NEOENERGIA ELEKTRO;385;30;3841;ARUJA--SP138; ARUJA - 138;  7,996;  7,995;  6,825;  6,825;41,33;45,63
NEOENERGIA ELEKTRO;385;30;7626;ARUJA2-SP138; ARUJA 2 - 138;  7,993;  7,992;  6,825;  6,825;22,00;27,00
NEOENERGIA ELEKTRO;385;30;4130;ATI-BR-SP138; PETRO ATIBAIA - 138;  8,002;  8,001;  6,825;  6,825; 0,04; 0,04
NEOENERGIA ELEKTRO;385;30;3842;ATIBA1-SP138; ATIBAIA 1 - 138;  8,002;  8,001;  6,825;  6,825;93,00;92,00
NEOENERGIA ELEKTRO;385;30;3843;ATIBA3-SP138; ATIBAIA 3 - 138;  7,999;  7,998;  6,825;  6,825;30,00;30,00
NEOENERGIA ELEKTRO;385;30;537;AVERME-SP138; AGUA VERMELHA - 138;  6,588;  6,399;  0,085;  0,085; 4,50; 5,60
NEOENERGIA ELEKTRO;385;30;709;BERT2--SP138; BERTIOGA II - 138;  8,123;  8,127;  6,825;  6,825;22,50;24,20
NEOENERGIA ELEKTRO;385;30;3844;BERTI1-SP138; BERTIOGA 1 - 138;  8,148;  8,154;  6,825;  6,825;27,00;28,00
NEOENERGIA ELEKTRO;385;30;3846;BERTI3-SP138; BERTIOGA 3 - 138;  8,097;  8,099;  6,825;  6,825;13,50;16,90
NEOENERGIA ELEKTRO;385;30;4170;BERTI4-SP138; BERTIOGA 4 - 138;  8,115;  8,119;  6,825;  6,825;22,41;24,21
NEOENERGIA ELEKTRO;385;30;7628;BHORA--SP138; COL BOA HORA - 138;  6,591;  6,402;  6,825;  6,825;15,30;15,60
NEOENERGIA ELEKTRO;385;30;3917;BURI---SP138; BURI - 138;  8,939;  9,129;  6,825;  6,825; 9,50; 9,50
NEOENERGIA ELEKTRO;385;30;591;CABREU-SP138; CABREUVA - 138;  7,948;  7,948;  0,058;  0,058;48,00;49,00
NEOENERGIA ELEKTRO;385;30;3862;CAIE-M-SP138; MELHORAMENTOS - 138;  7,978;  7,978;  6,825;  6,825;34,20;35,10
NEOENERGIA ELEKTRO;385;30;550;CAPIVI-SP138; CAPIVARA - 138;  6,893;  6,764;  0,010;  0,010; 3,50; 3,60
NEOENERGIA ELEKTRO;385;30;3885;CAR-EKBIO138; CARDOSO - 138;  6,672;  6,495;  6,825;  6,825;19,70;23,10
NEOENERGIA ELEKTRO;385;30;45467;CARGIL-MS138; CARGILL - 138;  6,531;  6,334;  6,825;  6,825; 3,60; 4,10
NEOENERGIA ELEKTRO;385;30;3886;CASTI--SP138; CASTILHO - 138;  6,516;  6,317;  6,825;  6,825; 9,00;11,00
NEOENERGIA ELEKTRO;385;30;7640;CASTI2-SP138; CASTILHO 2 - 138;  6,499;  6,296;  6,825;  6,825; 0,10; 0,10
NEOENERGIA ELEKTRO;385;30;624;CBONIT-SP138; CAPAO BONITO - 138;  9,111;  9,325;  0,037;  0,037;58,00;63,00
NEOENERGIA ELEKTRO;385;30;4144;CEA-AT-SP138; JARINU 2 - 138;  7,928;  7,923;  6,825;  6,825;24,50;23,50
NEOENERGIA ELEKTRO;385;30;4172;CEDASA-SP138; CEDASA - 138;  7,786;  7,782;  6,825;  6,825;41,67;45,81
NEOENERGIA ELEKTRO;385;30;4148;CER-FL-SP138; FERRO LIGAS - 138;  8,636;  8,765;  6,825;  6,825; 0,03; 0,03
NEOENERGIA ELEKTRO;385;30;3933;CERQ-P-SP138; PPE-INVEX - 138;  8,629;  8,757;  6,825;  6,825; 6,00; 6,40
NEOENERGIA ELEKTRO;385;30;3919;CERQUI-SP088; CERQUILHO - 88;  8,053;  8,099;  6,825;  6,825;18,50;18,50
NEOENERGIA ELEKTRO;385;30;3874;CERQUL-SP138; CERQUILHO 2 - 138;  8,629;  8,757;  6,825;  6,825;26,00;30,00
NEOENERGIA ELEKTRO;385;30;3920;CESARI-SP138; CESARIO LANGE - 138;  8,655;  8,788;  6,825;  6,825;19,50;19,80
NEOENERGIA ELEKTRO;385;30;3922;CMARIN-SP138; CIMENTO MARINGA - 138;  9,131;  9,354;  6,825;  6,825;23,50;41,00
NEOENERGIA ELEKTRO;385;30;3969;COCAL2BIO138; COCAL 2 - 138;  6,897;  6,769;  6,825;  6,825; 5,56; 5,80
NEOENERGIA ELEKTRO;385;30;3921;CONCHA-SP088; CONCHAS - 88;  8,053;  8,099;  6,825;  6,825;17,20;20,00
NEOENERGIA ELEKTRO;385;30;3805;CONCHA-SP138; CONCHAL - 138;  7,730;  7,710;  6,825;  6,825;19,50;23,80
NEOENERGIA ELEKTRO;385;30;3806;CORDEI-SP138; CORDEIROPOLIS - 138;  7,671;  7,647;  6,825;  6,825;50,00;50,00
NEOENERGIA ELEKTRO;385;30;7615;CPKELC_SP138; CPKELCCO - 138;  7,680;  7,657;  6,825;  6,825; 7,00; 7,00
NEOENERGIA ELEKTRO;385;30;3838;CRESC-BIO138; CRESCIUMAL - 138;  7,609;  7,575;  6,825;  6,825; 2,14; 2,25
NEOENERGIA ELEKTRO;385;30;3870;CRUZAC-SP138; CRUZACO - 138;  7,974;  7,971;  6,825;  6,825; 4,99;15,54
NEOENERGIA ELEKTRO;385;30;7603;CUTRAL-SP138; CUTRALE COL. - 138;  8,192;  8,201;  6,825;  6,825; 5,60; 5,80
NEOENERGIA ELEKTRO;385;30;3837;DELTA--SP138; DELTA ELK - 138;  7,786;  7,782;  6,825;  6,825;24,00;23,80
NEOENERGIA ELEKTRO;385;30;639;DRACE1-SP138; DRACENA - 138;  6,751;  6,593;  6,825;  6,825;44,00;51,00
NEOENERGIA ELEKTRO;385;30;9125;DTC-IT-SP138; D.CENTER ITAU - 138;  7,745;  7,725;  6,825;  6,825; 8,51; 8,51
NEOENERGIA ELEKTRO;385;30;7641;E.OEST-SP138; ESTRELA D OESTE - 138;  6,630;  6,447;  6,825;  6,825; 8,14;10,00
NEOENERGIA ELEKTRO;385;30;3833;ECOE-V-SP138; TRW AUTOMOTI. - 138;  7,717;  7,696;  6,825;  6,825;29,80;29,80
NEOENERGIA ELEKTRO;385;30;4192;ELDOR-BIO013; UTE ELDORADO - 138;  6,522;  6,322;  6,825;  6,825;43,74;43,74
NEOENERGIA ELEKTRO;385;30;4193;EMBRAM-SP138; EMBRAMACO - 138;  7,666;  7,641;  6,825;  6,825;19,85;23,50
NEOENERGIA ELEKTRO;385;30;9127;EMPLAL-SP138; EMPLAL - 138;  6,528;  6,330;  6,825;  6,825; 7,80; 7,80
NEOENERGIA ELEKTRO;385;30;7639;F.RICO-SP138; FRANGO RICO - 138;  6,696;  6,523;  6,825;  6,825; 4,50; 4,50
NEOENERGIA ELEKTRO;385;30;3888;FERNA1-SP138; FERNANDOPOLIS - 138;  6,650;  6,470;  6,825;  6,825;37,35;41,76
NEOENERGIA ELEKTRO;385;30;642;FLORID-SP069; FLOR.PAULISTA - 69;  6,719;  6,554;  6,825;  6,825;11,00;11,00
NEOENERGIA ELEKTRO;385;30;640;FLORID-SP138; FLOR.PAULISTA - 138;  6,719;  6,554;  6,825;  6,825; 6,50; 6,50
NEOENERGIA ELEKTRO;385;30;3851;FMORAT-SP138; FRANCISCO MOR - 138;  7,981;  7,981;  6,825;  6,825;67,00;63,45
NEOENERGIA ELEKTRO;385;30;3852;FROCHA-SP138; FRANCO DA ROC - 138;  7,980;  7,980;  6,825;  6,825;49,00;45,03
NEOENERGIA ELEKTRO;385;30;3869;GUAR-D-SP138; D.QUIMICA ELK - 138;  8,192;  8,201;  6,825;  6,825;11,21;11,78
NEOENERGIA ELEKTRO;385;30;3864;GUARA1-SP138; GUARATUBA PBR - 138;  8,109;  8,112;  6,825;  6,825; 1,15; 1,15
NEOENERGIA ELEKTRO;385;30;7610;GUARJ4-SP138; GUARUJA 4 - 138;  8,189;  8,197;  6,825;  6,825;24,60;25,92
NEOENERGIA ELEKTRO;385;30;3853;GUARU1-SP138; GUARUJA 1 - 138;  8,191;  8,200;  6,825;  6,825;50,00;50,00
NEOENERGIA ELEKTRO;385;30;3854;GUARU2-SP138; GUARUJA 2 - 138;  8,187;  8,196;  6,825;  6,825;59,58;61,20
NEOENERGIA ELEKTRO;385;30;3855;GUARU3-SP138; GUARUJA 3 - 138;  8,191;  8,200;  6,825;  6,825;40,00;41,00
NEOENERGIA ELEKTRO;385;30;9129;HONDA--SP138; HONDA ELK - 138;  7,568;  7,529;  6,825;  6,825; 4,65; 6,90
NEOENERGIA ELEKTRO;385;30;4149;I.PAPE-SP138; INTERNATIONAL - 138;  7,745;  7,725;  6,825;  6,825;35,00;35,00
NEOENERGIA ELEKTRO;385;30;7645;INCEFR-SP138; INCEFRA - 138;  7,670;  7,646;  6,825;  6,825; 7,65; 7,65
NEOENERGIA ELEKTRO;385;30;7833;INTERB-SP138; INTERLAGOS - 138;  6,532;  6,333;  6,825;  6,825; 3,00; 3,80
NEOENERGIA ELEKTRO;385;30;4171;INTRA2-SP138; ITIRAPINA 2 - 138;  7,570;  7,531;  6,825;  6,825; 8,00; 9,00
NEOENERGIA ELEKTRO;385;30;3808;IRACE1-SP138; IRACEMAPOLIS1 - 138;  7,677;  7,653;  6,825;  6,825;33,00;38,00
NEOENERGIA ELEKTRO;385;30;647;ISOLTE-SP138; ILHA SOLTEIRA - 138;  6,515;  6,313;  6,825;  6,825;17,00;18,80
NEOENERGIA ELEKTRO;385;30;3923;ITANH1-SP138; ITANHAEM 1 - 138;  8,410;  8,458;  6,825;  6,825;43,40;47,00
NEOENERGIA ELEKTRO;385;30;3938;ITANH2-SP138; ITANHAEM 2 - 138;  8,382;  8,423;  6,825;  6,825;27,00;30,10
NEOENERGIA ELEKTRO;385;30;3937;ITANH3-SP138; ITANHAEM 3 - 138;  8,451;  8,508;  6,825;  6,825;15,50;16,60
NEOENERGIA ELEKTRO;385;30;3126;ITAP-1-SP088; ITAPETININGA1 - 138;  8,901;  9,078;  6,825;  6,825;31,10;30,60
NEOENERGIA ELEKTRO;385;30;622;ITAPEV-SP138; ITAPEVA - 138;  9,128;  9,350;  6,825;  6,825;51,00;55,00
NEOENERGIA ELEKTRO;385;30;621;ITARA2-SP138; ITARARE 2 - 138;  9,155;  9,389;  0,020;  0,020;32,00;31,00
NEOENERGIA ELEKTRO;385;30;649;JALES--SP138; JALES - 138;  6,606;  6,419;  6,825;  6,825;80,00;90,00
NEOENERGIA ELEKTRO;385;30;3858;JARI---SP138; JARINU 1 - 138;  7,927;  7,922;  6,825;  6,825;36,00;37,00
NEOENERGIA ELEKTRO;385;30;7616;JBS_AN_SP138; JBS ANDRADINA - 138;  6,529;  6,328;  6,825;  6,825; 9,50;11,00
NEOENERGIA ELEKTRO;385;30;7643;JUNQUE-SP138; JUNQUEIROPOLIS - 138;  6,746;  6,587;  6,825;  6,825;10,50;10,50
NEOENERGIA ELEKTRO;385;30;541;JUPIA--SP138; JUPIA - 138;  6,522;  6,324;  0,011;  0,011;17,63;20,74
NEOENERGIA ELEKTRO;385;30;3925;JUQUI--SP138; JUQUIA - 138;  8,695;  8,811;  6,825;  6,825;12,00;11,80
NEOENERGIA ELEKTRO;385;30;3425;KARINA-SP138; KARINA - 138;  7,677;  7,654;  6,825;  6,825; 6,00; 6,00
NEOENERGIA ELEKTRO;385;30;3809;LEME---SP138; LEME 1 - 138;  7,599;  7,563;  6,825;  6,825;47,80;54,00
NEOENERGIA ELEKTRO;385;30;7625;LEME2--SP138; LEME 2 - 138;  7,592;  7,556;  6,825;  6,825;15,80;13,33
NEOENERGIA ELEKTRO;385;30;692;LIME-1-SP138; LIMEIRA I - 138;  7,680;  7,658;  6,825;  6,825;39,08;40,10
NEOENERGIA ELEKTRO;385;30;3834;LIME-A-SP138; AJINOMOTO INT - 138;  7,710;  7,695;  6,825;  6,825;17,75;19,50
NEOENERGIA ELEKTRO;385;30;3835;LIME-R-SP138; CONPACEL - 138;  7,709;  7,693;  6,825;  6,825;50,00;50,00
NEOENERGIA ELEKTRO;385;30;3811;LIME2-BIO138; LIMEIRA 2 - 138;  7,710;  7,695;  6,825;  6,825;16,50;17,40
NEOENERGIA ELEKTRO;385;30;3812;LIMEI3-SP138; LIMEIRA 3 - 138;  7,689;  7,669;  6,825;  6,825;53,00;54,00
NEOENERGIA ELEKTRO;385;30;3813;LIMEI4-SP138; LIMEIRA 4 - 138;  7,684;  7,663;  6,825;  6,825;61,50;75,50
NEOENERGIA ELEKTRO;385;30;3926;LPAULI-SP138; LARANJAL PAUL - 138;  8,499;  8,607;  6,825;  6,825;26,90;31,00
NEOENERGIA ELEKTRO;385;30;3950;LUK----SP138; LUK - 138;  7,779;  7,762;  6,825;  6,825; 2,30; 7,50
NEOENERGIA ELEKTRO;385;30;694;MAIRI--SP138; MAIRIPORA - 138;  7,995;  7,995;  6,825;  6,825;105,0;100,0
NEOENERGIA ELEKTRO;385;30;7604;MARS_L-SP138; MASTERFOODS - 138;  7,776;  7,759;  6,825;  6,825; 6,30; 6,30
NEOENERGIA ELEKTRO;385;30;3823;MGUA-CBIO138; ENERGYWORKS - 138;  7,737;  7,716;  6,825;  6,825;18,25;18,25
NEOENERGIA ELEKTRO;385;30;3815;MGUA-M-SP138; MAHLE ELK - 138;  7,729;  7,705;  6,825;  6,825;27,50;31,80
NEOENERGIA ELEKTRO;385;30;3816;MGUAC1-SP138; MOGI GUACU I - 138;  7,745;  7,725;  6,825;  6,825;37,00;45,00
NEOENERGIA ELEKTRO;385;30;3817;MGUAC2BIO138; MOGI GUACU 2 - 138;  7,740;  7,719;  6,825;  6,825;25,80;24,70
NEOENERGIA ELEKTRO;385;30;3893;MIRA-P-SP138; MIRANDOPOLIS1 - 138;  6,628;  6,444;  6,825;  6,825;16,50;17,00
NEOENERGIA ELEKTRO;385;30;3936;MIRACA-SP138; MIRACATU - 138;  8,635;  8,736;  6,825;  6,825; 8,00; 8,20
NEOENERGIA ELEKTRO;385;30;696;MMRI2--SP138; MOGI MIRIM II - 138;  7,751;  7,732;  6,825;  6,825;16,90;16,90
NEOENERGIA ELEKTRO;385;30;3818;MMRIM1-SP138; MOGI MIRIM 1 - 138;  7,749;  7,730;  6,825;  6,825;40,50;44,00
NEOENERGIA ELEKTRO;385;30;4141;MOEMA-BIO138; GUARIROBA 1 - 138;  6,661;  6,482;  6,825;  6,825;21,00;24,00
NEOENERGIA ELEKTRO;385;30;744;MON-1Y-SP138; MONGAGUA - 138;  8,340;  8,371;  6,825;  6,825;33,40;38,00
NEOENERGIA ELEKTRO;385;30;4236;N.AVAN-SP013; N.AVANHANDAVA - 13,8;  6,910;  6,767;  6,825;  6,825;11,20;11,41
NEOENERGIA ELEKTRO;385;30;3894;P.DOES-SP138; PALMEIRA OES - 138;  6,582;  6,391;  6,825;  6,825;11,50;12,00
NEOENERGIA ELEKTRO;385;30;3863;PARAIB-SP138; PARAIBUNA - 88;  7,979;  7,966;  6,825;  6,825;10,00;10,60
NEOENERGIA ELEKTRO;385;30;3895;PBARRE-SP138; PEREIRA BARR. - 138;  6,567;  6,374;  6,825;  6,825;13,00;15,90
NEOENERGIA ELEKTRO;385;30;746;PERUIB-SP138; PERUIBE - 138;  8,492;  8,559;  6,825;  6,825;43,90;45,00
NEOENERGIA ELEKTRO;385;30;699;PFERR--SP138; P.FERREIRA - 138;  7,507;  7,459;  6,825;  6,825;28,00;32,50
NEOENERGIA ELEKTRO;385;30;3839;PIONE-BIO138; PIONEIROS-ELK - 138;  6,556;  6,361;  6,825;  6,825; 0,68; 1,28
NEOENERGIA ELEKTRO;385;30;3836;PIRA-P-SP138; PETROBRAS ELK - 138;  7,533;  7,488;  6,825;  6,825; 0,90; 2,00
NEOENERGIA ELEKTRO;385;30;3821;PIRA2-BIO138; PIRASSUNUNGA2 - 138;  7,517;  7,469;  6,825;  6,825;11,00;12,00
NEOENERGIA ELEKTRO;385;30;3896;PIRAPZ-SP138; PIRAPOZINHO 1 - 138;  6,904;  6,776;  6,825;  6,825;30,00;29,00
NEOENERGIA ELEKTRO;385;30;3820;PIRAS1-SP138; PIRASSUNUNGA1 - 138;  7,554;  7,513;  6,825;  6,825;34,00;34,00
NEOENERGIA ELEKTRO;385;30;658;PPRI-B-SP138; P. PRIMAVERA - 138;  6,878;  6,753;  6,825;  6,825;18,00;17,00
NEOENERGIA ELEKTRO;385;30;7647;R.ROCH-SP138; RUY ROCHA -138;  7,670;  7,646;  6,825;  6,825; 7,93; 7,93
NEOENERGIA ELEKTRO;385;30;701;RCLAR1-SP138; RIO CLARO-I - 138;  7,662;  7,636;  6,825;  6,825;43,50;44,00
NEOENERGIA ELEKTRO;385;30;3825;RCLAR2BIO138; RIO CLARO 2 - 138;  7,634;  7,604;  6,825;  6,825;69,50;76,70
NEOENERGIA ELEKTRO;385;30;3826;RCLAR3-SP138; RIO CLARO 3 - 138;  7,658;  7,631;  6,825;  6,825;50,00;57,00
NEOENERGIA ELEKTRO;385;30;747;REGIST-SP138; REGISTRO - 138;  8,803;  8,944;  6,825;  6,825;90,00;99,20
NEOENERGIA ELEKTRO;385;30;546;ROSANA-SP138; ROSANA - 138;  6,878;  6,753;  0,061;  0,061; 4,40; 5,80
NEOENERGIA ELEKTRO;385;30;9126;RVERM-BIO138; RIO VERMELHO - 138;  6,737;  6,576;  6,825;  6,825; 3,06; 3,42
NEOENERGIA ELEKTRO;385;30;3856;S.ISAB-SP088; SANTA ISABEL1 - 88;  8,149;  8,154;  6,825;  6,825;52,00;52,00
NEOENERGIA ELEKTRO;385;30;3078;S.SEBA-SP138; SAO SEBASTIAO - 13,8;  8,032;  8,027;  6,825;  6,825;24,60;26,50
NEOENERGIA ELEKTRO;385;30;3830;SAPOS1-SP138; S.ANT.POSSE 1 - 138;  7,745;  7,725;  6,825;  6,825;11,60;13,30
NEOENERGIA ELEKTRO;385;30;3828;SCPALM-SP138; S.C.PALMEIRAS - 138;  7,529;  7,482;  6,825;  6,825;12,50;12,50
NEOENERGIA ELEKTRO;385;30;3981;SGERT--SP138; STA GERTRUDES - 138;  7,667;  7,642;  6,825;  6,825;16,00;18,10
NEOENERGIA ELEKTRO;385;30;4131;SIS-BR-SP088; PETR S ISABEL - 88;  8,153;  8,158;  6,825;  6,825; 2,20; 4,60
NEOENERGIA ELEKTRO;385;30;3859;SISA-K-SP088; KARIBE - 138;  8,164;  8,169;  6,825;  6,825; 3,60; 4,65
NEOENERGIA ELEKTRO;385;30;3807;SJBV-E-SP138; ELFUSA ELK - 138;  7,676;  7,642;  6,825;  6,825; 3,40;43,50
NEOENERGIA ELEKTRO;385;30;3827;SJBV1-BIO138; S.J.B.VISTAII - 138;  7,678;  7,644;  6,825;  6,825;44,50;44,10
NEOENERGIA ELEKTRO;385;30;3829;SRPA4-BIO138; SANTA RITA - 138;  7,465;  7,411;  6,825;  6,825;13,00;13,00
NEOENERGIA ELEKTRO;385;30;3831;TAMBAU-SP138; TAMBAU ELK - 138;  7,465;  7,411;  6,825;  6,825;16,00;19,50
NEOENERGIA ELEKTRO;385;30;548;TAQURA-SP138; TAQUARUCU - 138;  6,769;  6,618;  0,092;  0,092;13,00;13,00
NEOENERGIA ELEKTRO;385;30;3935;TATU-A-SP138; SANT.TEXTIL - 138;  8,759;  8,911;  6,825;  6,825;27,00;27,00
NEOENERGIA ELEKTRO;385;30;3929;TATUI1-SP088; TATUI 1 - 88;  8,901;  9,078;  6,825;  6,825;21,50;22,25
NEOENERGIA ELEKTRO;385;30;3930;TATUI2-SP138; TATUI 2 - 138;  8,724;  8,869;  6,825;  6,825;34,00;40,00
NEOENERGIA ELEKTRO;385;30;601;TAUBAT-SP138; TAUBATE - 138;  7,907;  7,884;  0,137;  0,137;43,00;42,75
NEOENERGIA ELEKTRO;385;30;748;TIETE--SP138; TIETE - 138;  8,587;  8,708;  6,825;  6,825;26,00;30,00
NEOENERGIA ELEKTRO;385;30;4150;TIGRE--SP138; TIGRE ELK - 138;  7,634;  7,604;  6,825;  6,825;10,34;10,34
NEOENERGIA ELEKTRO;385;30;672;UBARAN-SP069; UBARANA - 69;  7,012;  6,885;  6,825;  6,825;22,50;22,50
NEOENERGIA ELEKTRO;385;30;2018;UBATU1-SP138; UBATUBA 2 - 138;  8,009;  8,002;  6,825;  6,825;72,00;80,00
NEOENERGIA ELEKTRO;385;30;4133;V.GENT-SP138; VAL. GENTIL 1 - 138;  6,689;  6,515;  6,825;  6,825;11,50;13,50
NEOENERGIA ELEKTRO;385;30;7621;V.PAR--SP138; VALE PARANA - 138;  6,567;  6,374;  6,825;  6,825; 3,60; 4,00
NEOENERGIA ELEKTRO;385;30;3087;VCARV--SP013; VIC. CARVALHO - 13,8;  8,195;  8,204;  6,825;  6,825; 9,30;11,00
NEOENERGIA ELEKTRO;385;30;4147;VCP-MSBIO138; V.CEL.PAPEL - 138;  6,528;  6,330;  6,825;  6,825;38,00;91,80
NEOENERGIA ELEKTRO;385;30;7627;VERALL-SP138; VERALLIA - 138;  7,507;  7,459;  6,825;  6,825; 5,30; 5,30
NEOENERGIA ELEKTRO;385;30;3832;VGSUL-BIO138; VAR.GRANDE 1 - 138;  7,641;  7,603;  6,825;  6,825;19,00;21,00
NEOENERGIA ELEKTRO;385;30;9128;VIDRO1-SP138; VIDROPORTO - 138;  7,520;  7,474;  6,825;  6,825;13,50;13,50
NEOENERGIA ELEKTRO;385;30;7650;VILLAG-SP138; VILLAGRES - 138;  7,662;  7,636;  6,825;  6,825; 5,40; 5,40
NEOENERGIA ELEKTRO;385;30;3903;VOT-EK-SP138; VOTUPORANGA 1 - 138;  6,722;  6,553;  6,825;  6,825;51,00;72,00
NEOENERGIA ELEKTRO;385;30;674;VOTUP2-SP138; VOTUPORANGA 2 - 138;  6,716;  6,546;  6,825;  6,825;35,00;37,00
NEOENERGIA ELEKTRO;385;30;7620;VOTUP3_SP138; VOTUPORANGA 3 - 138;  6,703;  6,531;  6,825;  6,825;21,00;22,00
NEOENERGIA ELEKTRO;385;30;7644;ZARAPL-SP138; ZARAPLAST - 138;  7,949;  7,949;  6,825;  6,825; 9,00; 9,00
NEOENERGIA PE;43;71;5106;AGLTIP-PE013; ANGELIM - 13,8;  7,165;  7,026;  2,537;  2,537; 3,88; 3,36
NEOENERGIA PE;43;71;5103;ANGELI-PE069; ANGELIM - 69;  7,165;  7,026;  2,537;  2,537;72,47;72,14
NEOENERGIA PE;43;71;5093;ARCOVEII-069; ARCOVERDE II - 69;  7,086;  6,920;  2,908;  2,908;59,35;54,84
NEOENERGIA PE;43;71;5403;B.NOME-PE069; BOM NOME - 69;  6,509;  6,359;  2,801;  2,801;45,92;44,38
NEOENERGIA PE;43;71;5402;B.NOME-PE138; BOM NOME - 138;  6,509;  6,359;  0,844;  0,844;176,9;187,8
NEOENERGIA PE;43;71;5158;BGI-T6-PE013; BONGI - 13,8;  7,933;  7,996;  3,137;  3,137;46,77;49,33
NEOENERGIA PE;43;71;5406;BNOTIP-PE013; BOM NOME - 13,8;  6,509;  6,359;  2,801;  2,801; 6,98; 6,99
NEOENERGIA PE;43;71;5156;BONGI--PE069; BONGI - 69;  7,933;  7,996;  0,972;  0,972;277,7;320,2
NEOENERGIA PE;43;71;5327;CHAPA1-PI138; CHAPADA I - 138;  6,138;  5,851;  2,956;  2,956;43,06;44,84
NEOENERGIA PE;43;71;5420;FLORE2-PE230; FLORESTA II - 230;  6,615;  6,516;       ;       ; 0,00; 0,00
NEOENERGIA PE;43;71;5099;GARANHUN-069; GARANHUNS II - 69;  7,046;  6,889;  2,884;  2,884;60,22;58,50
NEOENERGIA PE;43;71;5203;GOIANI-PE069; GOIANINHA - 69;  7,577;  7,532;  2,712;  2,712;115,9;108,5
NEOENERGIA PE;43;71;5347;JABOAT-PE069; JABOATAO II - 69;  7,555;  7,493;  1,005;  1,005;138,0;147,0
