BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   17,198;         ;         ;         
2840; AGUA AZUL - 138;   17,198;;;
30951; AGUA AZUL - 440                                                      ;   16,905;         ;         ;         
30951; AGUA AZUL - 440;   16,905;;;
 1206; AG.LINDAS230                                                         ;   13,818;         ;         ;         
1206; AG.LINDAS230;   13,818;;;
 1943; ANGRA AMPLA - 138                                                    ;   14,369;         ;         ;         
1943; ANGRA AMPLA - 138;   14,369;;;
  151; ACU II - 138                                                         ;   12,107;         ;         ;         
151; ACU II - 138;   12,107;;;
  251; ACU II - 230                                                         ;   12,107;         ;         ;         
251; ACU II - 230;   12,107;;;
11265; ACU III - 230                                                        ;   12,310;         ;         ;         
11265; ACU III - 230;   12,310;;;
11565; ACU III - 500                                                        ;   12,444;         ;         ;         
11565; ACU III - 500;   12,444;;;
  600; ABAIXADORA - 69                                                      ;   13,085;         ;         ;         
600; ABAIXADORA - 69;   13,085;;;
 7747; ABDON BATISTA - 230                                                  ;   15,657;         ;         ;         
7747; ABDON BATISTA - 230;   15,657;;;
 7744; ABDON BATISTA - 525                                                  ;   16,188;         ;         ;         
7744; ABDON BATISTA - 525;   16,188;;;
 9590; ABUNA - 13,8                                                         ;   21,507;         ;         ;         
9590; ABUNA - 13,8;   21,507;;;
 9636; ABUNA - 138                                                          ;   21,507;         ;         ;         
9636; ABUNA - 138;   21,507;;;
 9537; ABUNA - 230                                                          ;   21,507;         ;         ;         
9537; ABUNA - 230;   21,507;;;
  559; ACAILANDIA - 500                                                     ;   13,006;         ;         ;         
559; ACAILANDIA - 500;   13,006;;;
55412; ACARAU II – 230                                                      ;   13,393;         ;         ;         
55412; ACARAU II – 230;   13,393;;;
12907; ACARAT CE - 230                                                      ;   13,388;         ;         ;         
12907; ACARAT CE - 230;   13,388;;;
12902; ACARAT-CE500                                                         ;   13,360;         ;         ;         
12902; ACARAT-CE500;   13,360;;;
 4475; ACESITA - 230                                                        ;   15,715;         ;         ;         
4475; ACESITA - 230;   15,715;;;
 3155; EMPLAL - 138                                                         ;   13,986;         ;         ;         
3155; EMPLAL - 138;   13,986;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,057;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,057;;;
 3729; ADRIANOPOLIS - 345                                                   ;   14,998;         ;         ;         
3729; ADRIANOPOLIS - 345;   14,998;;;
 3728; ADRIANOPOLIS - 500                                                   ;   14,623;         ;         ;         
3728; ADRIANOPOLIS - 500;   14,623;;;
 3031; AGUAI - 138                                                          ;   16,338;         ;         ;         
3031; AGUAI - 138;   16,338;;;
 1637; AIMORES - 230                                                        ;   13,546;         ;         ;         
1637; AIMORES - 230;   13,546;;;
 2336; AJINOMOTO VAL - 138                                                  ;   14,445;         ;         ;         
2336; AJINOMOTO VAL - 138;   14,445;;;
18761; ALAGOINHA 2 - 69                                                     ;   15,882;         ;         ;         
18761; ALAGOINHA 2 - 69;   15,882;;;
11760; ALAGOAS 2 - 230                                                      ;   15,882;         ;         ;         
11760; ALAGOAS 2 - 230;   15,882;;;
 7591; ALEGRETE2 - 69                                                       ;   16,768;         ;         ;         
7591; ALEGRETE2 - 69;   16,768;;;
 9002; ALEGRETE2 - 230                                                      ;   16,768;         ;         ;         
9002; ALEGRETE2 - 230;   16,768;;;
56095; ALEX - 230                                                           ;   12,242;         ;         ;         
56095; ALEX - 230;   12,242;;;
  862; ALTAMIRA - 69                                                        ;   14,026;         ;         ;         
862; ALTAMIRA - 69;   14,026;;;
  362; ALTAMIRA - 230                                                       ;   14,026;         ;         ;         
362; ALTAMIRA - 230;   14,026;;;
 2219; AMPARO - 138                                                         ;   16,967;         ;         ;         
2219; AMPARO - 138;   16,967;;;
46950; ANASTACIO - 138                                                      ;   15,723;         ;         ;         
46950; ANASTACIO - 138;   15,723;;;
 7758; ANASTACIO - 230                                                      ;   15,888;         ;         ;         
7758; ANASTACIO - 230;   15,888;;;
 2770; ANDIRA LESTE - 230                                                   ;   16,390;         ;         ;         
2770; ANDIRA LESTE - 230;   16,390;;;
 6834; ANDIRA LESTE - 138                                                   ;   16,530;         ;         ;         
6834; ANDIRA LESTE - 138;   16,530;;;
 3132; ANDRADINA - 138                                                      ;   14,034;         ;         ;         
3132; ANDRADINA - 138;   14,034;;;
  540; ANGELIM - 500                                                        ;   13,859;         ;         ;         
540; ANGELIM - 500;   13,859;;;
  640; ANGELIM - 69                                                         ;   14,005;         ;         ;         
640; ANGELIM - 69;   14,005;;;
  240; ANGELIM - 230                                                        ;   14,005;         ;         ;         
240; ANGELIM - 230;   14,005;;;
 3746; ANGRA 1 - 138                                                        ;   14,157;         ;         ;         
3746; ANGRA 1 - 138;   14,157;;;
 3745; ANGRA - 500                                                          ;   13,795;         ;         ;         
3745; ANGRA - 500;   13,795;;;
 1185; ANHANGUERA - 69                                                      ;   14,687;         ;         ;         
1185; ANHANGUERA - 69;   14,687;;;
 1171; ANHANGUERA - 138                                                     ;   14,674;         ;         ;         
1171; ANHANGUERA - 138;   14,674;;;
 1172; ANHANGUERA GO - 230                                                  ;   14,687;         ;         ;         
1172; ANHANGUERA GO - 230;   14,687;;;
 2901; ANHANGUERA SP - 230                                                  ;   19,743;         ;         ;         
2901; ANHANGUERA SP - 230;   19,743;;;
 2900; ANHANGUERA - 345                                                     ;   19,408;         ;         ;         
2900; ANHANGUERA - 345;   19,408;;;
 2958; APARECIDA - 88                                                       ;   15,403;         ;         ;         
2958; APARECIDA - 88;   15,403;;;
 2957; APARECIDA - 230                                                      ;   15,403;         ;         ;         
2957; APARECIDA - 230;   15,403;;;
 2758; ALTA PAULISTA - 400                                                  ;   14,448;         ;         ;         
2758; ALTA PAULISTA - 400;   14,448;;;
 6818; APUCARANA - 138                                                      ;   16,747;         ;         ;         
6818; APUCARANA - 138;   16,747;;;
 6601; APUCARANA - 230                                                      ;   16,848;         ;         ;         
6601; APUCARANA - 230;   16,848;;;
58771; LAGOA BARRO - 230                                                    ;   12,422;         ;         ;         
58771; LAGOA BARRO - 230;   12,422;;;
11619; AQUIRAZ II - 69                                                      ;   14,446;         ;         ;         
11619; AQUIRAZ II - 69;   14,446;;;
11219; AQUIRAZ - 230                                                        ;   14,446;         ;         ;         
11219; AQUIRAZ - 230;   14,446;;;
 2329; ARACATUBA - 138                                                      ;   14,889;         ;         ;         
2329; ARACATUBA - 138;   14,889;;;
 1647; ARACUAI 2 - 138                                                      ;   11,549;         ;         ;         
1647; ARACUAI 2 - 138;   11,549;;;
 1522; ARACUAI - 230                                                        ;   11,585;         ;         ;         
1522; ARACUAI - 230;   11,585;;;
17502; ARAPIRACA III - 69                                                   ;   17,657;         ;         ;         
17502; ARAPIRACA III - 69;   17,657;;;
11242; ARAPIRACA III - 230                                                  ;   17,657;         ;         ;         
11242; ARAPIRACA III - 230;   17,657;;;
 3033; ARARAS 2 - 138                                                       ;   16,181;         ;         ;         
3033; ARARAS 2 - 138;   16,181;;;
 5203; ARARAQUARA 2 - 440                                                   ;   14,857;         ;         ;         
5203; ARARAQUARA 2 - 440;   14,857;;;
 5202; ARARAQUARA 2 - 500                                                   ;   14,362;         ;         ;         
5202; ARARAQUARA 2 - 500;   14,362;;;
 2631; ARARAQUARA CTP - 138                                                 ;   15,315;         ;         ;         
2631; ARARAQUARA CTP - 138;   15,315;;;
 2630; ARARAQUARA - 440                                                     ;   15,329;         ;         ;         
2630; ARARAQUARA - 440;   15,329;;;
 3852; ARARAQUARA - 500                                                     ;   14,598;         ;         ;         
3852; ARARAQUARA - 500;   14,598;;;
 2673; ARARAS SP - 440                                                      ;   16,298;         ;         ;         
2673; ARARAS SP - 440;   16,298;;;
 3032; ARARAS 1 - 138                                                       ;   16,148;         ;         ;         
3032; ARARAS 1 - 138;   16,148;;;
38907; ARAXA 3 - 138                                                        ;   13,486;         ;         ;         
38907; ARAXA 3 - 138;   13,486;;;
38906; ARAXA 3 - 345                                                        ;   13,527;         ;         ;         
38906; ARAXA 3 - 345;   13,527;;;
12203; ARCOVERDE II - 230                                                   ;   13,830;         ;         ;         
12203; ARCOVERDE II - 230;   13,830;;;
47083; AREIA - 13,8                                                         ;   16,038;         ;         ;         
47083; AREIA - 13,8;   16,038;;;
 6826; AREIA - 138                                                          ;   16,002;         ;         ;         
6826; AREIA - 138;   16,002;;;
 7749; AREIA - 230                                                          ;   16,012;         ;         ;         
7749; AREIA - 230;   16,012;;;
 7748; AREIA - 525                                                          ;   15,835;         ;         ;         
7748; AREIA - 525;   15,835;;;
39813; ARINOS 2 - 500                                                       ;   12,130;         ;         ;         
39813; ARINOS 2 - 500;   12,130;;;
 9642; ARIQUEMES - 69                                                       ;   20,459;         ;         ;         
9642; ARIQUEMES - 69;   20,459;;;
 9520; ARIQUEMES - 230                                                      ;   20,459;         ;         ;         
9520; ARIQUEMES - 230;   20,459;;;
 3034; A.NOGUEIRA - 138                                                     ;   16,427;         ;         ;         
3034; A.NOGUEIRA - 138;   16,427;;;
 3082; ARUJA 2 - 138                                                        ;   17,334;         ;         ;         
3082; ARUJA 2 - 138;   17,334;;;
  302; MOXOTO - 230                                                         ;   12,702;         ;         ;         
302; MOXOTO - 230;   12,702;;;
 2624; ASSIS - 440                                                          ;   15,189;         ;         ;         
2624; ASSIS - 440;   15,189;;;
 4282; ASSIS - 525                                                          ;   15,472;         ;         ;         
4282; ASSIS - 525;   15,472;;;
 4006; ASSIS I - 88                                                         ;   16,148;         ;         ;         
4006; ASSIS I - 88;   16,148;;;
 2626; ASSIS 2 - 230                                                        ;   15,587;         ;         ;         
2626; ASSIS 2 - 230;   15,587;;;
 4008; ASSIS III - 88                                                       ;   15,656;         ;         ;         
4008; ASSIS III - 88;   15,656;;;
 3083; ATIBAIA 1 - 138                                                      ;   17,558;         ;         ;         
3083; ATIBAIA 1 - 138;   17,558;;;
 2677; ATIBAIA 2 - 345                                                      ;   17,862;         ;         ;         
2677; ATIBAIA 2 - 345;   17,862;;;
 3107; ATIBAIA 3 - 138                                                      ;   17,468;         ;         ;         
3107; ATIBAIA 3 - 138;   17,468;;;
 7923; ATLANTIDA 2 - 230                                                    ;   17,013;         ;         ;         
7923; ATLANTIDA 2 - 230;   17,013;;;
 2358; AUXILIADORA - 138                                                    ;   17,603;         ;         ;         
2358; AUXILIADORA - 138;   17,603;;;
 2786; AVARE - 230                                                          ;   18,275;         ;         ;         
2786; AVARE - 230;   18,275;;;
 2617; AGUA VERMELHA - 500                                                  ;   13,504;         ;         ;         
2617; AGUA VERMELHA - 500;   13,504;;;
 2619; AGUA VERMELHA - 138                                                  ;   13,690;         ;         ;         
2619; AGUA VERMELHA - 138;   13,690;;;
 2618; AGUA VERMELHA - 440                                                  ;   13,560;         ;         ;         
2618; AGUA VERMELHA - 440;   13,560;;;
 3947; BARRO ALTO - 230                                                     ;   11,935;         ;         ;         
3947; BARRO ALTO - 230;   11,935;;;
 3605; BARRO BRANCO - 345                                                   ;   14,937;         ;         ;         
3605; BARRO BRANCO - 345;   14,937;;;
 4297; B. DOS COQUEIROS - 230                                               ;   11,586;         ;         ;         
4297; B. DOS COQUEIROS - 230;   11,586;;;
  629; UB.ESPERANCA - 69                                                    ;   13,753;         ;         ;         
629; UB.ESPERANCA - 69;   13,753;;;
  229; B.ESPERANCA - 230                                                    ;   13,753;         ;         ;         
229; B.ESPERANCA - 230;   13,753;;;
 4288; B. FLUMINENSE - 500                                                  ;   14,196;         ;         ;         
4288; B. FLUMINENSE - 500;   14,196;;;
 7304; BARRA GRANDE - 230                                                   ;   15,218;         ;         ;         
7304; BARRA GRANDE - 230;   15,218;;;
 6608; BAIXO IGUACU PR - 230                                                ;   14,828;         ;         ;         
6608; BAIXO IGUACU PR - 230;   14,828;;;
