BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   17,173;         ;         ;         
2840; AGUA AZUL - 138;   17,173;;;
30951; AGUA AZUL - 440                                                      ;   16,880;         ;         ;         
30951; AGUA AZUL - 440;   16,880;;;
 1206; AG.LINDAS230                                                         ;   13,798;         ;         ;         
1206; AG.LINDAS230;   13,798;;;
 1943; ANGRA AMPLA - 138                                                    ;   14,348;         ;         ;         
1943; ANGRA AMPLA - 138;   14,348;;;
  151; ACU II - 138                                                         ;   12,090;         ;         ;         
151; ACU II - 138;   12,090;;;
  251; ACU II - 230                                                         ;   12,090;         ;         ;         
251; ACU II - 230;   12,090;;;
11265; ACU III - 230                                                        ;   12,292;         ;         ;         
11265; ACU III - 230;   12,292;;;
11565; ACU III - 500                                                        ;   12,426;         ;         ;         
11565; ACU III - 500;   12,426;;;
  600; ABAIXADORA - 69                                                      ;   13,066;         ;         ;         
600; ABAIXADORA - 69;   13,066;;;
 7747; ABDON BATISTA - 230                                                  ;   15,634;         ;         ;         
7747; ABDON BATISTA - 230;   15,634;;;
 7744; ABDON BATISTA - 525                                                  ;   16,164;         ;         ;         
7744; ABDON BATISTA - 525;   16,164;;;
 9590; ABUNA - 13,8                                                         ;   21,476;         ;         ;         
9590; ABUNA - 13,8;   21,476;;;
 9636; ABUNA - 138                                                          ;   21,476;         ;         ;         
9636; ABUNA - 138;   21,476;;;
 9537; ABUNA - 230                                                          ;   21,476;         ;         ;         
9537; ABUNA - 230;   21,476;;;
  559; ACAILANDIA - 500                                                     ;   12,987;         ;         ;         
559; ACAILANDIA - 500;   12,987;;;
55412; ACARAU II – 230                                                      ;   13,374;         ;         ;         
55412; ACARAU II – 230;   13,374;;;
12907; ACARAT CE - 230                                                      ;   13,369;         ;         ;         
12907; ACARAT CE - 230;   13,369;;;
12902; ACARAT-CE500                                                         ;   13,341;         ;         ;         
12902; ACARAT-CE500;   13,341;;;
 4475; ACESITA - 230                                                        ;   15,692;         ;         ;         
4475; ACESITA - 230;   15,692;;;
 3155; EMPLAL - 138                                                         ;   13,966;         ;         ;         
3155; EMPLAL - 138;   13,966;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,036;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,036;;;
 3729; ADRIANOPOLIS - 345                                                   ;   14,977;         ;         ;         
3729; ADRIANOPOLIS - 345;   14,977;;;
 3728; ADRIANOPOLIS - 500                                                   ;   14,602;         ;         ;         
3728; ADRIANOPOLIS - 500;   14,602;;;
 3031; AGUAI - 138                                                          ;   16,314;         ;         ;         
3031; AGUAI - 138;   16,314;;;
 1637; AIMORES - 230                                                        ;   13,526;         ;         ;         
1637; AIMORES - 230;   13,526;;;
 2336; AJINOMOTO VAL - 138                                                  ;   14,424;         ;         ;         
2336; AJINOMOTO VAL - 138;   14,424;;;
18761; ALAGOINHA 2 - 69                                                     ;   15,859;         ;         ;         
18761; ALAGOINHA 2 - 69;   15,859;;;
11760; ALAGOAS 2 - 230                                                      ;   15,859;         ;         ;         
11760; ALAGOAS 2 - 230;   15,859;;;
 7591; ALEGRETE2 - 69                                                       ;   16,744;         ;         ;         
7591; ALEGRETE2 - 69;   16,744;;;
 9002; ALEGRETE2 - 230                                                      ;   16,744;         ;         ;         
9002; ALEGRETE2 - 230;   16,744;;;
56095; ALEX - 230                                                           ;   12,224;         ;         ;         
56095; ALEX - 230;   12,224;;;
  862; ALTAMIRA - 69                                                        ;   14,005;         ;         ;         
862; ALTAMIRA - 69;   14,005;;;
  362; ALTAMIRA - 230                                                       ;   14,005;         ;         ;         
362; ALTAMIRA - 230;   14,005;;;
 2219; AMPARO - 138                                                         ;   16,942;         ;         ;         
2219; AMPARO - 138;   16,942;;;
46950; ANASTACIO - 138                                                      ;   15,700;         ;         ;         
46950; ANASTACIO - 138;   15,700;;;
 7758; ANASTACIO - 230                                                      ;   15,865;         ;         ;         
7758; ANASTACIO - 230;   15,865;;;
 2770; ANDIRA LESTE - 230                                                   ;   16,366;         ;         ;         
2770; ANDIRA LESTE - 230;   16,366;;;
 6834; ANDIRA LESTE - 138                                                   ;   16,506;         ;         ;         
6834; ANDIRA LESTE - 138;   16,506;;;
 3132; ANDRADINA - 138                                                      ;   14,013;         ;         ;         
3132; ANDRADINA - 138;   14,013;;;
  540; ANGELIM - 500                                                        ;   13,839;         ;         ;         
540; ANGELIM - 500;   13,839;;;
  640; ANGELIM - 69                                                         ;   13,984;         ;         ;         
640; ANGELIM - 69;   13,984;;;
  240; ANGELIM - 230                                                        ;   13,985;         ;         ;         
240; ANGELIM - 230;   13,985;;;
 3746; ANGRA 1 - 138                                                        ;   14,136;         ;         ;         
3746; ANGRA 1 - 138;   14,136;;;
 3745; ANGRA - 500                                                          ;   13,775;         ;         ;         
3745; ANGRA - 500;   13,775;;;
 1185; ANHANGUERA - 69                                                      ;   14,666;         ;         ;         
1185; ANHANGUERA - 69;   14,666;;;
 1171; ANHANGUERA - 138                                                     ;   14,652;         ;         ;         
1171; ANHANGUERA - 138;   14,652;;;
