BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,503
1206; AG.LINDAS230;    9,427
251; ACU II - 230;   11,394
11265; ACU III - 230;   11,214
11565; ACU III - 500;   11,040
7747; ABDON BATISTA - 230;    8,306
7744; ABDON BATISTA - 525;    7,727
9537; ABUNA - 230;    5,175
559; ACAILANDIA - 500;   10,493
55412; ACARAU II – 230;   10,194
12907; ACARAT CE - 230;   10,198
12902; ACARAT-CE500;   10,220
4475; ACESITA - 230;    7,826
3729; ADRIANOPOLIS - 345;    8,317
3728; ADRIANOPOLIS - 500;    8,582
1637; AIMORES - 230;    9,913
11760; ALAGOAS 2 - 230;    7,829
9002; ALEGRETE2 - 230;    7,446
56095; ALEX - 230;   11,268
362; ALTAMIRA - 230;    9,588
7758; ANASTACIO - 230;    7,755
2770; ANDIRA LESTE - 230;    7,173
540; ANGELIM - 500;    9,695
240; ANGELIM - 230;    9,557
3745; ANGRA - 500;    9,363
1172; ANHANGUERA GO - 230;    8,987
2901; ANHANGUERA SP - 230;    5,175
2900; ANHANGUERA - 345;    5,175
2957; APARECIDA - 230;    7,997
2758; ALTA PAULISTA - 400;    8,836
6601; APUCARANA - 230;    6,874
58771; LAGOA BARRO - 230;   11,098
11219; AQUIRAZ - 230;    9,270
1522; ARACUAI - 230;   12,144
11242; ARAPIRACA III - 230;    6,128
5203; ARARAQUARA 2 - 440;    8,331
5202; ARARAQUARA 2 - 500;    8,765
2630; ARARAQUARA - 440;    7,913
3852; ARARAQUARA - 500;    8,687
2673; ARARAS SP - 440;    7,023
38906; ARAXA 3 - 345;    9,825
12203; ARCOVERDE II - 230;    9,721
7749; AREIA - 230;    7,838
7748; AREIA - 525;    8,045
39813; ARINOS 2 - 500;   11,568
9520; ARIQUEMES - 230;    5,175
302; MOXOTO - 230;   10,774
2624; ASSIS - 440;    8,226
4282; ASSIS - 525;    8,106
2626; ASSIS 2 - 230;    7,889
2677; ATIBAIA 2 - 345;    5,633
7923; ATLANTIDA 2 - 230;    7,038
2786; AVARE - 230;    5,248
2617; AGUA VERMELHA - 500;    9,858
2618; AGUA VERMELHA - 440;    9,655
3947; BARRO ALTO - 230;   10,634
3605; BARRO BRANCO - 345;    8,445
4297; B. DOS COQUEIROS - 230;   11,635
229; B.ESPERANCA - 230;    9,882
4288; B. FLUMINENSE - 500;    9,028
7304; BARRA GRANDE - 230;    8,762
6608; BAIXO IGUACU PR - 230;    8,822
11050; B.JESUS II - 230;   10,146
3236; BARRA PEIXE - 230;    8,937
13103; BACAB - MA - 500;   10,224
9010; BAGE 2 - 230;    7,673
2733; BAGUACU - 440;    8,323
1645; BAGUARI - 230;    9,982
2920; B. SANTISTA - 230;    5,175
2919; B. SANTISTA - 345;    5,175
10410; BALBINA - 230;    7,836
215; BALSAS - 230;   10,403
222; BANABUIU - 230;   10,070
3909; BANDEIRANTE GO - 345;    9,771
2934; BANDEIRANTE SP - 345;    5,175
1480; BARBACENA - 345;    8,110
11286; BARREIRAS II - 230;    9,809
286; BARREIRAS - 230;    9,394
1482; BARREIRO - 345;    8,714
846; BARREIRAS - 500;   11,162
6627; BATEIAS - 230;    6,723
3696; BATEIAS 3 - 500;    7,211
6628; BATEIAS - 525;    7,423
2628; BAURU SP - 440;    7,348
1612; BARAO DE COCAIS 3 - 230;    8,033
1485; B.DESPACHO - 500;    9,758
529; B.ESPERANCA - 500;   10,632
26454; BETIM 6 -345;    8,961
7740; BAIXO IGUACU SC - 230;    6,368
7741; BIGUACU--525;    7,121
2638; BOM JARDIM - 440;    6,681
385; B.J.LAPA II - 230;   11,228
585; BJLAPAII - 500;   11,280
285; B.J.LAPA - 230;   11,227
35351; BRASILIA LESTE - 500;   10,325
7734; BLUMENAU - 230;    6,521
7733; BLUMENAU - 525;    7,090
220; BOM NOME - 230;   10,712
243; BONGI - 230;    7,653
2777; BOTUCATU - 230;    5,440
3936; BRASILIA GERAL - 230;    8,900
3920; BRAS. SUL - 230;    9,286
3919; BRAS. SUL -345;    9,852
3300; BRASNORTE - 230;    9,277
1600; BRAUNA - 230;    9,514
205; BROT.MACAUBAS - 230;   11,594
376; BRUMADO II - 230;    8,515
38913; HELIO VALGAS MG - 345;   11,431
12318; BURITIRAMA - 500;   11,293
9266; CRUZ ALTA 2 - 230;    7,755
4481; CANA BRAVA - 230;   11,509
6615; C.COMPRIDO - 230;    6,414
270; CIC.DANTAS - 230;    9,563
11461; CAMPO FORMOSO - 230;   11,111
9020; C.INDUSTRIAL - 230;    7,131
236; COELHO NETO - 230;    8,096
11253; CURRAIS NOVOS II - 230;   10,694
3720; C. PAULISTA - 500;    9,242
38871; CACU - 230;   11,635
2649; CABREUVA - 230;    5,177
2647; CABREUVA - 440;    6,168
58008; CAETES II - 230;    9,721
51457; CAMAQUA 3 - 230;    7,387
574; CAMACARI - 500;    8,913
284; CAMACARI IV - 230;    8,207
584; CAMACARI IV - 500;    8,891
9030; CAMAQUA - 230;    7,256
3701; CAMPINAS - 345;    6,285
3700; CAMPINAS - 500;    7,417
38951; CAMPOS 2 - 500;    9,389
9015; CAMPO BOM - 230;    6,579
3785; CAMPOS - 345;    9,495
38873; CANARANA CMT - 230;    6,823
9283; CANDELARIA 2 - 230;    8,134
9040; CANDIOTA 2 - 230;    7,928
7753; CANDIOTA 2 - 525;    7,867
50209; CANDIOTA - 230;    7,929
