Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
7749; AREIA - 230;;  7,611;;  7,611;  7,582;;;  7,582;
7748; AREIA - 525;;  7,765;;  7,765;  7,736;;;  7,736;
39813; ARINOS 2 - 500;; 12,074;; 12,074; 12,044;;; 12,044;
9520; ARIQUEMES - 230;;  3,631;;  3,631;  5,333;;;  5,333;
302; MOXOTO - 230;; 11,301;; 11,301; 11,272;;; 11,272;
2624; ASSIS - 440;;  8,315;;  8,315;  8,285;;;  8,285;
4282; ASSIS - 525;;  8,108;;  8,108;  8,079;;;  8,079;
2626; ASSIS 2 - 230;;  7,933;;  7,933;  7,904;;;  7,904;
2677; ATIBAIA 2 - 345;;  5,582;;  5,582;  5,553;;;  5,553;
7923; ATLANTIDA 2 - 230;;  6,658;;  6,658;  6,628;;;  6,628;
2786; AVARE - 230;;  5,178;;  5,178;  5,333;;;  5,333;
2617; AGUA VERMELHA - 500;; 10,142;; 10,142; 10,112;;; 10,112;
2618; AGUA VERMELHA - 440;;  9,924;;  9,924;  9,895;;;  9,895;
3947; BARRO ALTO - 230;; 11,929;; 11,929; 11,900;;; 11,900;
3605; BARRO BRANCO - 345;;  8,757;;  8,757;  8,727;;;  8,727;
4297; B. DOS COQUEIROS - 230;; 12,088;; 12,088; 12,059;;; 12,059;
229; B.ESPERANCA - 230;; 10,232;; 10,232; 10,203;;; 10,203;
4288; B. FLUMINENSE - 500;;  9,222;;  9,222;  9,193;;;  9,193;
7304; BARRA GRANDE - 230;;  8,458;;  8,458;  8,429;;;  8,429;
6608; BAIXO IGUACU PR - 230;;  8,788;;  8,788;  8,759;;;  8,759;
11050; B.JESUS II - 230;; 10,494;; 10,494; 10,465;;; 10,465;
3236; BARRA PEIXE - 230;;  9,021;;  9,021;  8,992;;;  8,992;
13103; BACAB - MA - 500;; 10,616;; 10,616; 10,587;;; 10,587;
9010; BAGE 2 - 230;;  7,307;;  7,307;  7,278;;;  7,278;
2733; BAGUACU - 440;;  8,489;;  8,489;  8,460;;;  8,460;
1645; BAGUARI - 230;; 10,407;; 10,407; 10,378;;; 10,378;
2920; B. SANTISTA - 230;;  4,471;;  4,471;  5,333;;;  5,333;
2919; B. SANTISTA - 345;;  4,850;;  4,850;  5,333;;;  5,333;
10410; BALBINA - 230;;  7,984;;  7,984;  7,955;;;  7,955;
215; BALSAS - 230;; 10,881;; 10,881; 10,851;;; 10,851;
222; BANABUIU - 230;; 10,475;; 10,475; 10,446;;; 10,446;
3909; BANDEIRANTE GO - 345;; 10,079;; 10,079; 10,050;;; 10,050;
2934; BANDEIRANTE SP - 345;;  3,837;;  3,837;  5,333;;;  5,333;
1480; BARBACENA - 345;;  8,366;;  8,366;  8,336;;;  8,336;
11286; BARREIRAS II - 230;; 10,158;; 10,158; 10,128;;; 10,128;
286; BARREIRAS - 230;;  9,711;;  9,711;  9,682;;;  9,682;
1482; BARREIRO - 345;;  9,022;;  9,022;  8,992;;;  8,992;
846; BARREIRAS - 500;; 11,611;; 11,611; 11,582;;; 11,582;
6627; BATEIAS - 230;;  6,622;;  6,622;  6,593;;;  6,593;
3696; BATEIAS 3 - 500;;  7,068;;  7,068;  7,039;;;  7,039;
6628; BATEIAS - 525;;  7,247;;  7,247;  7,217;;;  7,217;
2628; BAURU SP - 440;;  7,433;;  7,433;  7,403;;;  7,403;
1612; BARAO DE COCAIS 3 - 230;;  8,363;;  8,363;  8,333;;;  8,333;
1485; B.DESPACHO - 500;; 10,110;; 10,110; 10,081;;; 10,081;
529; B.ESPERANCA - 500;; 11,074;; 11,074; 11,045;;; 11,045;
26454; BETIM 6 -345;;  9,284;;  9,284;  9,255;;;  9,255;
7740; BAIXO IGUACU SC - 230;;  5,944;;  5,944;  5,915;;;  5,915;
7741; BIGUACU--525;;  6,800;;  6,800;  6,771;;;  6,771;
2638; BOM JARDIM - 440;;  6,720;;  6,720;  6,690;;;  6,690;
385; B.J.LAPA II - 230;; 11,716;; 11,716; 11,687;;; 11,687;
585; BJLAPAII - 500;; 11,775;; 11,775; 11,745;;; 11,745;
285; B.J.LAPA - 230;; 11,716;; 11,716; 11,687;;; 11,687;
35351; BRASILIA LESTE - 500;; 10,723;; 10,723; 10,694;;; 10,694;
7734; BLUMENAU - 230;;  6,154;;  6,154;  6,125;;;  6,125;
7733; BLUMENAU - 525;;  6,780;;  6,780;  6,751;;;  6,751;
220; BOM NOME - 230;; 11,280;; 11,280; 11,250;;; 11,250;
243; BONGI - 230;;  7,992;;  7,992;  7,963;;;  7,963;
2777; BOTUCATU - 230;;  5,402;;  5,402;  5,373;;;  5,373;
3936; BRASILIA GERAL - 230;;  9,272;;  9,272;  9,242;;;  9,242;
3920; BRAS. SUL - 230;;  9,679;;  9,679;  9,650;;;  9,650;
3919; BRAS. SUL -345;; 10,214;; 10,214; 10,184;;; 10,184;
3300; BRASNORTE - 230;;  9,310;;  9,310;  9,281;;;  9,281;
1600; BRAUNA - 230;;  9,922;;  9,922;  9,893;;;  9,893;
205; BROT.MACAUBAS - 230;; 12,109;; 12,109; 12,080;;; 12,080;
376; BRUMADO II - 230;;  8,851;;  8,851;  8,821;;;  8,821;
38913; HELIO VALGAS MG - 345;; 11,957;; 11,957; 11,927;;; 11,927;
12318; BURITIRAMA - 500;; 11,754;; 11,754; 11,725;;; 11,725;
9266; CRUZ ALTA 2 - 230;;  7,305;;  7,305;  7,275;;;  7,275;
4481; CANA BRAVA - 230;; 12,229;; 12,229; 12,200;;; 12,200;
6615; C.COMPRIDO - 230;;  6,418;;  6,418;  6,389;;;  6,389;
270; CIC.DANTAS - 230;;  9,992;;  9,992;  9,963;;;  9,963;
11461; CAMPO FORMOSO - 230;; 11,563;; 11,563; 11,534;;; 11,534;
9020; C.INDUSTRIAL - 230;;  6,784;;  6,784;  6,755;;;  6,755;
236; COELHO NETO - 230;;  8,278;;  8,278;  8,248;;;  8,248;
11253; CURRAIS NOVOS II - 230;; 11,154;; 11,154; 11,125;;; 11,125;
3720; C. PAULISTA - 500;;  9,419;;  9,419;  9,389;;;  9,389;
38871; CACU - 230;; 12,088;; 12,088; 12,059;;; 12,059;
2649; CABREUVA - 230;;  5,111;;  5,111;  5,333;;;  5,333;
2647; CABREUVA - 440;;  6,177;;  6,177;  6,147;;;  6,147;
58008; CAETES II - 230;; 10,174;; 10,174; 10,145;;; 10,145;
51457; CAMAQUA 3 - 230;;  7,048;;  7,048;  7,019;;;  7,019;
574; CAMACARI - 500;;  9,316;;  9,316;  9,287;;;  9,287;
284; CAMACARI IV - 230;;  8,517;;  8,517;  8,488;;;  8,488;
584; CAMACARI IV - 500;;  9,281;;  9,281;  9,252;;;  9,252;
9030; CAMAQUA - 230;;  6,905;;  6,905;  6,876;;;  6,876;
3701; CAMPINAS - 345;;  6,255;;  6,255;  6,226;;;  6,226;
3700; CAMPINAS - 500;;  7,453;;  7,453;  7,423;;;  7,423;
38951; CAMPOS 2 - 500;;  9,693;;  9,693;  9,663;;;  9,663;
9015; CAMPO BOM - 230;;  6,044;;  6,044;  6,015;;;  6,015;
3785; CAMPOS - 345;;  9,846;;  9,846;  9,817;;;  9,817;
38873; CANARANA CMT - 230;;  6,723;;  6,723;  6,693;;;  6,693;
9283; CANDELARIA 2 - 230;;  7,734;;  7,734;  7,704;;;  7,704;
9040; CANDIOTA 2 - 230;;  7,597;;  7,597;  7,568;;;  7,568;
7753; CANDIOTA 2 - 525;;  7,551;;  7,551;  7,522;;;  7,522;
50209; CANDIOTA - 230;;  7,598;;  7,598;  7,568;;;  7,568;
9045; CANOA 1 - 230;;  6,560;;  6,560;  6,531;;;  6,531;
9050; CANOAS 2 - 230;;  7,391;;  7,391;  7,361;;;  7,361;
7778; CANOINHA - 230;;  5,304;;  5,304;  5,333;;;  5,333;
50215; CAPIVARI-230;;  7,045;;  7,045;  7,016;;;  7,016;
50212; CAPIVARI-525;;  7,173;;  7,173;  7,144;;;  7,144;
2622; CAPIVARA - 440;;  8,764;;  8,764;  8,734;;;  8,734;
1202; CARAJAS GO - 230;;  9,101;;  9,101;  9,072;;;  9,072;
916; CARAJAS PA - 230;; 10,134;; 10,134; 10,105;;; 10,105;
2966; CARBOCLORO - 230;;  4,344;;  4,344;  5,333;;;  5,333;
6624; CASCAVEL - 230;;  7,366;;  7,366;  7,336;;;  7,336;
44900; CASCAVEL NORT - 230;;  7,273;;  7,273;  7,243;;;  7,243;
6625; CASCAVEL OESTE - 230;;  7,594;;  7,594;  7,565;;;  7,565;
6626; CASCAVOE - 525;;  7,936;;  7,936;  7,907;;;  7,907;
6762; CAMPO ASSOBIO - 230;;  6,044;;  6,044;  6,015;;;  6,015;
235; CASTANHA - 230;;  8,269;;  8,269;  8,240;;;  8,240;
51704; CASTERTECH - 230;;  6,456;;  6,456;  6,426;;;  6,426;
7023; CASTRO NORTE - 230;;  6,064;;  6,064;  6,035;;;  6,035;
272; CATU - 230;;  7,953;;  7,953;  7,924;;;  7,924;
218; CAIUPE - 230;;  9,463;;  9,463;  9,434;;;  9,434;
9062; CAXIAS SUL 2 - 230;;  6,447;;  6,447;  6,418;;;  6,418;
9065; CAXIAS 5 -230;;  6,528;;  6,528;  6,499;;;  6,499;
9066; CAXIAS 6 - 230;;  6,475;;  6,475;  6,446;;;  6,446;
46948; CAXIAS - 230;;  6,827;;  6,827;  6,798;;;  6,798;
46947; CAXIAS NORTE - 525;;  7,212;;  7,212;  7,183;;;  7,183;
9060; CAXIAS NORTE - 230;;  6,629;;  6,629;  6,600;;;  6,600;
7751; CAXIAS RS - 525;;  7,110;;  7,110;  7,081;;;  7,081;
4532; CBA - 230;;  5,111;;  5,111;  5,333;;;  5,333;
2672; CBA TERM - 440;;  5,539;;  5,539;  5,510;;;  5,510;
7299; CBA LESTE - 230;;  6,719;;  6,719;  6,689;;;  6,689;
7300; CBA LESTE - 525;;  7,148;;  7,148;  7,119;;;  7,119;
44655; CURITIBA NORT - 230;;  6,256;;  6,256;  6,227;;;  6,227;
2802; CAPAO BONITO - 230;;  3,322;;  3,322;  5,333;;;  5,333;
1153; CACHOEIRA DOURADA - 230;; 11,418;; 11,418; 11,389;;; 11,389;
2941; TR.CENTRO 1 - 230;;  3,095;;  3,095;  5,333;;;  5,333;
2942; TR.CENTRO 2 - 230;;  3,095;;  3,095;  5,333;;;  5,333;
2943; CENTRO - 230;;  2,786;;  2,786;  5,333;;;  5,333;
44906; CERQUILHO 3 - 230;;  4,302;;  4,302;  5,333;;;  5,333;
39850; CAMPO GRANDE II - 230;;  8,517;;  8,517;  8,488;;;  8,488;
11244; CAMPINA GRANDE II - 230;; 10,187;; 10,187; 10,158;;; 10,158;
12244; CAMPINA GRANDE III - 230;; 10,379;; 10,379; 10,350;;; 10,350;
544; CAMPINA GRANDE III - 500;; 10,784;; 10,784; 10,755;;; 10,755;
58208; CHAPADA 1 PI - 230;; 11,674;; 11,674; 11,645;;; 11,645;
58217; CHAPADA 2 PI - 230;; 11,594;; 11,594; 11,565;;; 11,565;
58227; CHAPADA 3 PI - 230;; 11,738;; 11,738; 11,709;;; 11,709;
13020; CHAPADINHA II - 230;;  8,615;;  8,615;  8,586;;;  8,586;
38853; CHAPADAO - 230;;  9,780;;  9,780;  9,751;;;  9,751;
7882; CHARQUEADAS 3 - 230;;  6,964;;  6,964;  6,935;;;  6,935;
7780; CHARQUEADAS (SE) - 230;;  6,771;;  6,771;  6,742;;;  6,742;
2773; CHAVANTES - 230;;  6,508;;  6,508;  6,478;;;  6,478;
6617; C.IND. CURITIBA - 230;;  6,309;;  6,309;  6,279;;;  6,279;
4582; CLAUDIA - 500;; 11,941;; 11,941; 11,912;;; 11,912;
274; CAMACARI II - 230;;  8,539;;  8,539;  8,510;;;  8,510;
7776; C.MOURAO - 230;;  7,605;;  7,605;  7,576;;;  7,576;
11246; CEAMIRIM - 230;; 11,007;; 11,007; 10,978;;; 10,978;
11546; CEA.MIRIM II - 500;; 11,176;; 11,176; 11,147;;; 11,147;
12201; CURRAL NOVO PIAUI - 230;; 11,825;; 11,825; 11,796;;; 11,796;
12501; CURRAL NOVO PIAUI - 500;; 11,728;; 11,728; 11,699;;; 11,699;
7723; CAMPOS NOVOS - 230;;  8,347;;  8,347;  8,318;;;  8,318;
7736; CAMPOS NOVOS - 525;;  7,630;;  7,630;  7,601;;;  7,601;
40663; CODEMI GO- 230;; 12,047;; 12,047; 12,018;;; 12,018;
5201; C.PORTO VELHO - 500;; 18,920;; 18,920; 18,891;;; 18,891;
7850; CERRO CHATO - 230;;  7,534;;  7,534;  7,504;;;  7,504;
5199; C.PORTO VELHO - 230;;  3,794;;  3,794;  5,333;;;  5,333;
41172; COLIDER - 500;; 11,941;; 11,941; 11,912;;; 11,912;
591; COLINAS - 500;; 11,151;; 11,151; 11,122;;; 11,122;
4320; COMPERJ - 345;;  8,685;;  8,685;  8,656;;;  8,656;
7917; ENSEAD-SC2 - 30;;  5,666;;  5,666;  5,637;;;  5,637;
233; SE COREMAS II - 230;; 10,372;; 10,372; 10,343;;; 10,343;
3908; CORUMBA - 345;; 10,511;; 10,511; 10,482;;; 10,482;
38851; CORUMBA 2 - 30;;  7,673;;  7,673;  7,643;;;  7,643;
279; COTEGIPE - 230;;  8,239;;  8,239;  8,210;;;  8,210;
11033; COTEMINAS - 230;;  9,998;;  9,998;  9,969;;;  9,969;
3276; COXIPO - 230;;  7,880;;  7,880;  7,851;;;  7,851;
1616; CONSE. PENA - 230;; 10,205;; 10,205; 10,176;;; 10,176;
11217; CRATO 2 - 230;; 10,964;; 10,964; 10,935;;; 10,935;
10405; CRISTIANO ROCHA - 230;;  7,682;;  7,682;  7,653;;;  7,653;
4283; CUIABA - 230;;  8,066;;  8,066;  8,037;;;  8,037;
4284; CUIABA - 500;;  8,451;;  8,451;  8,421;;;  8,421;
7739; CURITIBA - 230;;  6,454;;  6,454;  6,425;;;  6,425;
7732; CURITIBA - 525;;  7,172;;  7,172;  7,143;;;  7,143;
219; DELM. GOUVEIA - 230;;  8,879;;  8,879;  8,849;;;  8,849;
281; D.PITUACU - 230;;  8,065;;  8,065;  8,036;;;  8,036;
4361; DARDANELOS - 230;; 10,368;; 10,368; 10,338;;; 10,338;
7745; DESTERRO - 230;;  4,883;;  4,883;  5,333;;;  5,333;
9090; DONA FRANCISCA - 230;;  8,537;;  8,537;  8,507;;;  8,507;
6761; D. INDUSTRIAL SJP - 230;;  6,201;;  6,201;  6,171;;;  6,171;
2664; JANDIRA - 440;;  5,523;;  5,523;  5,494;;;  5,494;
7771; DOURADOS 2 - 230;;  8,720;;  8,720;  8,690;;;  8,690;
7757; DOURADOS - 230;;  8,659;;  8,659;  8,629;;;  8,629;
51003; J. BOTANICO 2 - 230;;  5,961;;  5,961;  5,932;;;  5,932;
51002; J. BOTANICO 1 - 230;;  6,169;;  6,169;  6,140;;;  6,140;
2923; DOMENICO RANGONI - 345;;  4,851;;  4,851;  5,333;;;  5,333;
287; E. MARTIN - 230;; 10,844;; 10,844; 10,814;;; 10,814;
2939; EDGARD SOUZA - 230;;  4,280;;  4,280;  5,333;;;  5,333;
38862; EDEIA - 230;; 11,257;; 11,257; 11,228;;; 11,228;
9097; ELDORADO - 230;;  6,681;;  6,681;  6,651;;;  6,651;
214; EMBASA - 230;;  7,614;;  7,614;  7,585;;;  7,585;
1509; EMBORCACAO - 500;; 10,617;; 10,617; 10,588;;; 10,588;
2645; EMBU-GUACU - 345;;  4,685;;  4,685;  5,333;;;  5,333;
2643; EMBU-GUACU - 440;;  5,338;;  5,338;  5,333;;;  5,333;
13230; ENCRUZO - 230;;  8,227;;  8,227;  8,198;;;  8,198;
3946; ESTREITO - 345;;  9,551;;  9,551;  9,521;;;  9,521;
4302; ESTREITO - 500;;  9,454;;  9,454;  9,424;;;  9,424;
269; EUNAPOLI - 230;;  8,544;;  8,544;  8,515;;;  8,515;
12546; EXTREMOZ II - 230;; 10,654;; 10,654; 10,625;;; 10,625;
7306; FOZ DO CHAPECO - 230;;  8,829;;  8,829;  8,800;;;  8,800;
6653; FCHOPIM--230;;  9,158;;  9,158;  9,129;;;  9,129;
4321; F.DIAS - 440;;  7,304;;  7,304;  7,275;;;  7,275;
4322; F.DIAS - 500;;  8,216;;  8,216;  8,186;;;  8,186;
7782; FARROUPILHA - 230;;  6,541;;  6,541;  6,511;;;  6,511;
9541; FEIJO - 230;;  0,000;;  0,000;  5,333;;;  5,333;
9095; FIBR-F RS - 230;;  6,628;;  6,628;  6,598;;;  6,598;
6651; FIGUEIRA - 230;;  6,450;;  6,450;  6,420;;;  6,420;
1194; FIRMINOPOLIS - 230;; 11,336;; 11,336; 11,307;;; 11,307;
212; FLORESTA II - 230;; 11,390;; 11,390; 11,361;;; 11,361;
21049; FORD - 230;;  7,923;;  7,923;  7,894;;;  7,894;
7743; FORQUILINHA - 230;;  6,134;;  6,134;  6,105;;;  6,105;
325; FORTALEZA II - 230;;  9,637;;  9,637;  9,608;;;  9,608;
525; FORTALEZA II - 500;; 10,594;; 10,594; 10,564;;; 10,564;
225; FORTALEZA - 230;;  9,586;;  9,586;  9,557;;;  9,557;
3642; F.IGUACU - 765;;  7,677;;  7,677;  7,648;;;  7,648;
6652; F.IGUACUNORTE - 230;;  4,201;;  4,201;  5,333;;;  5,333;
276; FUNIL - 230;;  5,793;;  5,793;  5,764;;;  5,764;
3808; FURNAS - 345;;  9,273;;  9,273;  9,244;;;  9,244;
275; G. MANGABEIRA - 230;;  8,305;;  8,305;  8,276;;;  8,276;
58405; MLGICO CE - 230;; 10,861;; 10,861; 10,832;;; 10,832;
8720; GARABI 1 - 525;;  7,626;;  7,626;  7,597;;;  7,597;
8721; GARABI 2 - 525;;  7,626;;  7,626;  7,597;;;  7,597;
349; GARANHUNS II - 230;; 10,174;; 10,174; 10,145;;; 10,145;
549; GARANHUNS - 500;; 10,482;; 10,482; 10,453;;; 10,453;
9100; GARIBALDI - 230;;  6,166;;  6,166;  6,137;;;  6,137;
46942; GASPAR 2 -230;;  6,069;;  6,069;  6,040;;;  6,040;
7713; GASPAR 2 - 525;;  6,755;;  6,755;  6,725;;;  6,725;
4533; GERDAU SP - 440;;  5,870;;  5,870;  5,841;;;  5,841;
2675; GETULINA - 440;;  8,174;;  8,174;  8,144;;;  8,144;
11051; GILBUES - 230;; 11,422;; 11,422; 11,392;;; 11,392;
836; GILBUES II - 500;; 11,604;; 11,604; 11,574;;; 11,574;
23321; GOIANIA LESTE - 230;;  8,643;;  8,643;  8,614;;;  8,614;
247; GOIANINHA - 230;;  9,090;;  9,090;  9,061;;;  9,061;
11260; Gentio do Ouro II - 230;; 12,274;; 12,274; 12,245;;; 12,245;
11560; Gentio do Ouro II - 500;; 11,843;; 11,843; 11,814;;; 11,814;
6663; PARIGOT SOUZA - 230;;  8,025;;  8,025;  7,996;;;  7,996;
7021; GUARAPUAVA OESTE - 230;;  7,524;;  7,524;  7,495;;;  7,495;
3759; GRAJAU - 500;;  8,439;;  8,439;  8,409;;;  8,409;
6664; GRALHA AZUL - 230;;  6,950;;  6,950;  6,921;;;  6,921;
7750; GRAVATAI - 525;;  7,288;;  7,288;  7,259;;;  7,259;
9110; GRAVATA2 - 230;;  6,783;;  6,783;  6,754;;;  6,754;
7924; GRAVATAI3 - 230;;  6,668;;  6,668;  6,639;;;  6,639;
50214; GUAIBA3 - 230;;  7,071;;  7,071;  7,042;;;  7,042;
50213; GUAIBA3 - 525;;  7,523;;  7,523;  7,493;;;  7,493;
9120; GUAIBA - 230;;  7,052;;  7,052;  7,023;;;  7,023;
6665; GUAIRA F -230;;  7,710;;  7,710;  7,681;;;  7,681;
6630; GUAIRA F - 525;;  7,760;;  7,760;  7,731;;;  7,731;
390; GUAMA - 230;;  9,147;;  9,147;  9,117;;;  9,117;
9130; GUARITA - 230;;  7,889;;  7,889;  7,859;;;  7,859;
3831; GUARULHOS - 345;;  4,070;;  4,070;  5,333;;;  5,333;
1638; GUILMAN - 230;;  9,770;;  9,770;  9,741;;;  9,741;
39040; GURUPI - 230;; 10,935;; 10,935; 10,905;;; 10,905;
5002; GURUPI - 500;; 11,318;; 11,318; 11,289;;; 11,289;
2720; GV - 230;;  7,210;;  7,210;  7,180;;;  7,180;
1619; VALADARES - 230;; 10,006;; 10,006;  9,976;;;  9,976;
38921; VALADARES 6 - 500;; 10,531;; 10,531; 10,502;;; 10,502;
3384; HENRY BORDEN - 230;;  4,334;;  4,334;  5,333;;;  5,333;
44652; HUBNER - 230;;  5,964;;  5,964;  5,935;;;  5,935;
38856; ILHA SOLTEIRA 2 - 230;;  9,813;;  9,813;  9,784;;;  9,784;
38876; ILHA SOLTEIRA 2 - 440;;  9,703;;  9,703;  9,674;;;  9,674;
2611; ILHA SOLTEIRA - 440;;  9,701;;  9,701;  9,672;;;  9,672;
365; IBIAPINA II – 230;; 10,477;; 10,477; 10,448;;; 10,448;
288; IBICOARA - 230;;  9,969;;  9,969;  9,939;;;  9,939;
588; IBICOARA - 500;; 10,721;; 10,721; 10,692;;; 10,692;
6680; IBIPORA - 230;;  6,367;;  6,367;  6,338;;;  6,338;
3691; IBIUNA - 345;;  4,544;;  4,544;  5,333;;;  5,333;
3690; IBIUNA - 500;;  5,902;;  5,902;  5,873;;;  5,873;
217; ICO - 230;; 10,045;; 10,045; 10,016;;; 10,016;
394; IGAPORA II - 230;; 11,954;; 11,954; 11,925;;; 11,925;
11394; IGAPORA III - 230;; 11,876;; 11,876; 11,847;;; 11,847;
11594; IGAPORA III - 500;; 11,695;; 11,695; 11,665;;; 11,665;
7714; IGUATEMI 2 MS - 230;;  7,589;;  7,589;  7,559;;;  7,559;
9264; IJUI 2 - 230;;  7,131;;  7,131;  7,102;;;  7,102;
7918; CAIACA-SC - 230;;  5,242;;  5,242;  5,333;;;  5,333;
7755; IMBIRUSSU - 230;;  8,450;;  8,450;  8,420;;;  8,420;
239; IMPERATRIZ - 230;; 10,242;; 10,242; 10,213;;; 10,213;
539; IMPERATRIZ - 500;; 10,976;; 10,976; 10,946;;; 10,946;
7904; INDAIAL - 230;;  5,974;;  5,974;  5,945;;;  5,945;
38855; INOCENCIA - 230;;  9,807;;  9,807;  9,778;;;  9,778;
936; INTEGRADORA - 500;; 10,240;; 10,240; 10,211;;; 10,211;
2930; INTERNATIONAL 2 - 230;;  4,642;;  4,642;  5,333;;;  5,333;
2929; INTERNATIONAL - 345;;  4,311;;  4,311;  5,333;;;  5,333;
1623; IPATINGA I - 230;;  9,487;;  9,487;  9,458;;;  9,458;
6649; F.IGUACU - 500;;  7,722;;  7,722;  7,693;;;  7,693;
1521; IRAPE - 230;; 12,965;; 12,965; 12,936;;; 12,936;
1510; IRAPE - 345;; 13,294;; 13,294; 13,265;;; 13,265;
7022; IRATI NORTE - 230;;  6,957;;  6,957;  6,928;;;  6,928;
283; IRECE - 230;; 10,997;; 10,997; 10,967;;; 10,967;
7827; ITA SC - 230;;  8,322;;  8,322;  8,293;;;  8,293;
7722; ITA - 525;;  8,097;;  8,097;  8,068;;;  8,068;
271; ITABAIANA - 230;;  8,951;;  8,951;  8,922;;;  8,922;
3664; ITABERA - 765;;  6,587;;  6,587;  6,558;;;  6,558;
1626; ITABIRA 2 - 230;;  9,344;;  9,344;  9,315;;;  9,315;
1484; ITABIRITO - 345;;  8,912;;  8,912;  8,883;;;  8,883;
1483; ITABIRITO - 500;;  9,853;;  9,853;  9,824;;;  9,824;
1620; ITABIRA 4 - 230;;  8,954;;  8,954;  8,925;;;  8,925;
26513; ITABIRA 5 - 230;;  9,767;;  9,767;  9,738;;;  9,738;
26510; ITABIRA 5 - 500;; 10,366;; 10,366; 10,337;;; 10,337;
345; ITABUNA - 230;;  2,458;;  2,458;  5,333;;;  5,333;
913; ITACAIUNAS - 230;; 10,259;; 10,259; 10,230;;; 10,230;
912; ITACAIUNAS - 500;; 10,943;; 10,943; 10,913;;; 10,913;
213; ITAGIPA - 230;;  6,738;;  6,738;  6,709;;;  6,709;
4292; ITAGUACU - 230;; 11,820;; 11,820; 11,790;;; 11,790;
4293; ITAGUACU - 500;; 10,677;; 10,677; 10,648;;; 10,648;
7903; ITAJAI 2 - 230;;  5,951;;  5,951;  5,921;;;  5,921;
7731; ITAJAI - 230;;  5,733;;  5,733;  5,703;;;  5,703;
