BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,473
1206; AG.LINDAS230;   10,061
251; ACU II - 230;   11,851
11265; ACU III - 230;   11,652
11565; ACU III - 500;   11,519
7747; ABDON BATISTA - 230;    7,986
7744; ABDON BATISTA - 525;    7,415
9537; ABUNA - 230;    5,333
559; ACAILANDIA - 500;   10,886
55412; ACARAU II – 230;   10,555
12907; ACARAT CE - 230;   10,560
12902; ACARAT-CE500;   10,586
4475; ACESITA - 230;    8,130
3729; ADRIANOPOLIS - 345;    8,496
3728; ADRIANOPOLIS - 500;    8,740
1637; AIMORES - 230;   10,306
11760; ALAGOAS 2 - 230;    8,124
9002; ALEGRETE2 - 230;    6,938
56095; ALEX - 230;   11,726
362; ALTAMIRA - 230;    9,847
7758; ANASTACIO - 230;    7,779
2770; ANDIRA LESTE - 230;    7,111
540; ANGELIM - 500;   10,116
240; ANGELIM - 230;    9,971
3745; ANGRA - 500;    9,580
1172; ANHANGUERA GO - 230;    9,146
2901; ANHANGUERA SP - 230;    5,333
2900; ANHANGUERA - 345;    5,333
2957; APARECIDA - 230;    8,031
2758; ALTA PAULISTA - 400;    8,990
6601; APUCARANA - 230;    6,710
58771; LAGOA BARRO - 230;   11,545
11219; AQUIRAZ - 230;    9,552
1522; ARACUAI - 230;   12,690
11242; ARAPIRACA III - 230;    6,341
5203; ARARAQUARA 2 - 440;    8,456
5202; ARARAQUARA 2 - 500;    8,915
2630; ARARAQUARA - 440;    8,011
3852; ARARAQUARA - 500;    8,813
2673; ARARAS SP - 440;    7,059
38906; ARAXA 3 - 345;   10,111
12203; ARCOVERDE II - 230;   10,145
7749; AREIA - 230;    7,582
7748; AREIA - 525;    7,736
39813; ARINOS 2 - 500;   12,044
9520; ARIQUEMES - 230;    5,333
302; MOXOTO - 230;   11,272
2624; ASSIS - 440;    8,285
4282; ASSIS - 525;    8,079
2626; ASSIS 2 - 230;    7,904
2677; ATIBAIA 2 - 345;    5,553
7923; ATLANTIDA 2 - 230;    6,628
2786; AVARE - 230;    5,333
2617; AGUA VERMELHA - 500;   10,112
2618; AGUA VERMELHA - 440;    9,895
3947; BARRO ALTO - 230;   11,900
3605; BARRO BRANCO - 345;    8,727
4297; B. DOS COQUEIROS - 230;   12,059
229; B.ESPERANCA - 230;   10,203
4288; B. FLUMINENSE - 500;    9,193
