BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   17,962;         ;         ;         
2840; AGUA AZUL - 138;   17,962;;;
30951; AGUA AZUL - 440                                                      ;   17,690;         ;         ;         
30951; AGUA AZUL - 440;   17,690;;;
 1206; AG.LINDAS230                                                         ;   14,765;         ;         ;         
1206; AG.LINDAS230;   14,765;;;
 1943; ANGRA AMPLA - 138                                                    ;   15,360;         ;         ;         
1943; ANGRA AMPLA - 138;   15,360;;;
  151; ACU II - 138                                                         ;   12,799;         ;         ;         
151; ACU II - 138;   12,799;;;
  251; ACU II - 230                                                         ;   12,799;         ;         ;         
251; ACU II - 230;   12,799;;;
11265; ACU III - 230                                                        ;   12,979;         ;         ;         
11265; ACU III - 230;   12,979;;;
11565; ACU III - 500                                                        ;   13,153;         ;         ;         
11565; ACU III - 500;   13,153;;;
  600; ABAIXADORA - 69                                                      ;   13,771;         ;         ;         
600; ABAIXADORA - 69;   13,771;;;
 7747; ABDON BATISTA - 230                                                  ;   15,887;         ;         ;         
7747; ABDON BATISTA - 230;   15,887;;;
 7744; ABDON BATISTA - 525                                                  ;   16,466;         ;         ;         
7744; ABDON BATISTA - 525;   16,466;;;
 9590; ABUNA - 13,8                                                         ;   20,940;         ;         ;         
9590; ABUNA - 13,8;   20,940;;;
 9636; ABUNA - 138                                                          ;   20,940;         ;         ;         
9636; ABUNA - 138;   20,940;;;
 9537; ABUNA - 230                                                          ;   20,940;         ;         ;         
9537; ABUNA - 230;   20,940;;;
  559; ACAILANDIA - 500                                                     ;   13,700;         ;         ;         
559; ACAILANDIA - 500;   13,700;;;
55412; ACARAU II – 230                                                      ;   13,998;         ;         ;         
55412; ACARAU II – 230;   13,998;;;
12907; ACARAT CE - 230                                                      ;   13,995;         ;         ;         
12907; ACARAT CE - 230;   13,995;;;
12902; ACARAT-CE500                                                         ;   13,973;         ;         ;         
12902; ACARAT-CE500;   13,973;;;
 4475; ACESITA - 230                                                        ;   16,366;         ;         ;         
4475; ACESITA - 230;   16,366;;;
 3155; EMPLAL - 138                                                         ;   14,985;         ;         ;         
3155; EMPLAL - 138;   14,985;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,933;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,933;;;
 3729; ADRIANOPOLIS - 345                                                   ;   15,876;         ;         ;         
3729; ADRIANOPOLIS - 345;   15,876;;;
 3728; ADRIANOPOLIS - 500                                                   ;   15,611;         ;         ;         
3728; ADRIANOPOLIS - 500;   15,611;;;
 3031; AGUAI - 138                                                          ;   17,177;         ;         ;         
3031; AGUAI - 138;   17,177;;;
 1637; AIMORES - 230                                                        ;   14,279;         ;         ;         
1637; AIMORES - 230;   14,279;;;
 2336; AJINOMOTO VAL - 138                                                  ;   15,373;         ;         ;         
2336; AJINOMOTO VAL - 138;   15,373;;;
18761; ALAGOINHA 2 - 69                                                     ;   16,364;         ;         ;         
18761; ALAGOINHA 2 - 69;   16,364;;;
11760; ALAGOAS 2 - 230                                                      ;   16,364;         ;         ;         
11760; ALAGOAS 2 - 230;   16,364;;;
 7591; ALEGRETE2 - 69                                                       ;   16,747;         ;         ;         
7591; ALEGRETE2 - 69;   16,747;;;
 9002; ALEGRETE2 - 230                                                      ;   16,747;         ;         ;         
9002; ALEGRETE2 - 230;   16,747;;;
56095; ALEX - 230                                                           ;   12,924;         ;         ;         
56095; ALEX - 230;   12,924;;;
  862; ALTAMIRA - 69                                                        ;   14,605;         ;         ;         
862; ALTAMIRA - 69;   14,605;;;
  362; ALTAMIRA - 230                                                       ;   14,605;         ;         ;         
