BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,510
1206; AG.LINDAS230;    8,833
251; ACU II - 230;   13,524
11265; ACU III - 230;   13,161
11565; ACU III - 500;   12,810
7747; ABDON BATISTA - 230;    7,363
7744; ABDON BATISTA - 525;    7,088
9537; ABUNA - 230;    5,204
559; ACAILANDIA - 500;   11,232
55412; ACARAU II – 230;   12,019
12907; ACARAT CE - 230;   12,002
12902; ACARAT-CE500;   11,970
4475; ACESITA - 230;    7,132
3729; ADRIANOPOLIS - 345;    7,581
3728; ADRIANOPOLIS - 500;    7,702
1637; AIMORES - 230;    8,954
11760; ALAGOAS 2 - 230;   10,171
9002; ALEGRETE2 - 230;    6,012
56095; ALEX - 230;   12,919
362; ALTAMIRA - 230;   10,586
7758; ANASTACIO - 230;    6,897
2770; ANDIRA LESTE - 230;    6,447
540; ANGELIM - 500;   11,670
240; ANGELIM - 230;   11,566
3745; ANGRA - 500;    8,066
1172; ANHANGUERA GO - 230;    7,752
2901; ANHANGUERA SP - 230;    5,204
2900; ANHANGUERA - 345;    5,204
2957; APARECIDA - 230;    6,811
2758; ALTA PAULISTA - 400;    7,832
6601; APUCARANA - 230;    6,473
58771; LAGOA BARRO - 230;   12,158
11219; AQUIRAZ - 230;   11,659
1522; ARACUAI - 230;   10,483
11242; ARAPIRACA III - 230;    8,630
5203; ARARAQUARA 2 - 440;    7,757
5202; ARARAQUARA 2 - 500;    7,668
2630; ARARAQUARA - 440;    7,416
3852; ARARAQUARA - 500;    7,663
2673; ARARAS SP - 440;    6,746
38906; ARAXA 3 - 345;    8,173
12203; ARCOVERDE II - 230;   11,693
7749; AREIA - 230;    7,192
7748; AREIA - 525;    7,409
39813; ARINOS 2 - 500;   10,704
9520; ARIQUEMES - 230;    5,204
302; MOXOTO - 230;   12,478
2624; ASSIS - 440;    7,512
4282; ASSIS - 525;    7,583
2626; ASSIS 2 - 230;    7,089
2677; ATIBAIA 2 - 345;    5,609
7923; ATLANTIDA 2 - 230;    6,138
2786; AVARE - 230;    5,204
2617; AGUA VERMELHA - 500;    8,458
2618; AGUA VERMELHA - 440;    8,188
3947; BARRO ALTO - 230;    9,638
3605; BARRO BRANCO - 345;    7,467
4297; B. DOS COQUEIROS - 230;    8,673
229; B.ESPERANCA - 230;   11,505
4288; B. FLUMINENSE - 500;    7,709
7304; BARRA GRANDE - 230;    7,709
6608; BAIXO IGUACU PR - 230;    7,823
11050; B.JESUS II - 230;   11,150
3236; BARRA PEIXE - 230;    7,863
13103; BACAB - MA - 500;   11,495
9010; BAGE 2 - 230;    6,556
2733; BAGUACU - 440;    7,485
1645; BAGUARI - 230;    8,791
2920; B. SANTISTA - 230;    5,204
2919; B. SANTISTA - 345;    5,204
10410; BALBINA - 230;    8,586
215; BALSAS - 230;   11,060
222; BANABUIU - 230;   12,499
3909; BANDEIRANTE GO - 345;    8,863
2934; BANDEIRANTE SP - 345;    5,204
1480; BARBACENA - 345;    7,222
11286; BARREIRAS II - 230;   11,086
286; BARREIRAS - 230;   11,040
1482; BARREIRO - 345;    7,587
846; BARREIRAS - 500;   11,210
6627; BATEIAS - 230;    6,455
3696; BATEIAS 3 - 500;    7,026
6628; BATEIAS - 525;    7,087
2628; BAURU SP - 440;    6,843
1612; BARAO DE COCAIS 3 - 230;    7,280
1485; B.DESPACHO - 500;    8,790
529; B.ESPERANCA - 500;   11,494
26454; BETIM 6 -345;    7,790
7740; BAIXO IGUACU SC - 230;    5,962
7741; BIGUACU--525;    6,611
2638; BOM JARDIM - 440;    6,469
385; B.J.LAPA II - 230;   10,929
585; BJLAPAII - 500;   10,605
285; B.J.LAPA - 230;   10,928
35351; BRASILIA LESTE - 500;    9,527
7734; BLUMENAU - 230;    6,136
7733; BLUMENAU - 525;    6,605
220; BOM NOME - 230;   12,245
243; BONGI - 230;   10,702
2777; BOTUCATU - 230;    5,384
3936; BRASILIA GERAL - 230;    8,181
3920; BRAS. SUL - 230;    8,516
3919; BRAS. SUL -345;    9,070
30984; BRACEL - 440;    6,483
3300; BRASNORTE - 230;    7,735
1600; BRAUNA - 230;    8,534
205; BROT.MACAUBAS - 230;   11,932
376; BRUMADO II - 230;    8,937
38913; HELIO VALGAS MG - 345;   10,141
12318; BURITIRAMA - 500;   11,420
9266; CRUZ ALTA 2 - 230;    6,452
4481; CANA BRAVA - 230;   10,656
6615; C.COMPRIDO - 230;    6,189
270; CIC.DANTAS - 230;   11,308
11461; CAMPO FORMOSO - 230;   12,733
9020; C.INDUSTRIAL - 230;    6,223
236; COELHO NETO - 230;    9,843
11253; CURRAIS NOVOS II - 230;   13,114
3720; C. PAULISTA - 500;    7,646
38871; CACU - 230;    8,673
2649; CABREUVA - 230;    5,247
2647; CABREUVA - 440;    6,131
58008; CAETES II - 230;   11,693
51457; CAMAQUA 3 - 230;    6,421
574; CAMACARI - 500;   10,814
284; CAMACARI IV - 230;   10,248
584; CAMACARI IV - 500;   10,722
9030; CAMAQUA - 230;    6,274
3701; CAMPINAS - 345;    5,992
3700; CAMPINAS - 500;    7,133
38951; CAMPOS 2 - 500;    8,162
9015; CAMPO BOM - 230;    5,871
3785; CAMPOS - 345;    8,297
38873; CANARANA CMT - 230;    7,185
9283; CANDELARIA 2 - 230;    6,640
9040; CANDIOTA 2 - 230;    6,878
7753; CANDIOTA 2 - 525;    6,917
50209; CANDIOTA - 230;    6,878
9045; CANOA 1 - 230;    6,032
9050; CANOAS 2 - 230;    6,622
7778; CANOINHA - 230;    5,501
50215; CAPIVARI-230;    6,509
50212; CAPIVARI-525;    6,702
2622; CAPIVARA - 440;    7,760
1202; CARAJAS GO - 230;    7,554
916; CARAJAS PA - 230;   10,403
2966; CARBOCLORO - 230;    5,204
6624; CASCAVEL - 230;    7,256
44900; CASCAVEL NORT - 230;    7,090
6625; CASCAVEL OESTE - 230;    7,434
6626; CASCAVOE - 525;    7,854
6762; CAMPO ASSOBIO - 230;    5,940
235; CASTANHA - 230;    9,261
51704; CASTERTECH - 230;    6,039
7023; CASTRO NORTE - 230;    5,702
272; CATU - 230;    9,734
218; CAIUPE - 230;   11,659
9062; CAXIAS SUL 2 - 230;    6,048
9065; CAXIAS 5 -230;    6,083
