BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,413
1206; AG.LINDAS230;    8,797
251; ACU II - 230;   13,620
11265; ACU III - 230;   13,244
11565; ACU III - 500;   12,879
7747; ABDON BATISTA - 230;    7,281
7744; ABDON BATISTA - 525;    7,003
9537; ABUNA - 230;    5,198
559; ACAILANDIA - 500;   11,241
55412; ACARAU II – 230;   12,057
12907; ACARAT CE - 230;   12,040
12902; ACARAT-CE500;   12,007
4475; ACESITA - 230;    7,058
3729; ADRIANOPOLIS - 345;    7,508
3728; ADRIANOPOLIS - 500;    7,634
1637; AIMORES - 230;    8,899
11760; ALAGOAS 2 - 230;   10,161
9002; ALEGRETE2 - 230;    5,937
56095; ALEX - 230;   12,998
362; ALTAMIRA - 230;   10,566
7758; ANASTACIO - 230;    6,789
2770; ANDIRA LESTE - 230;    6,354
540; ANGELIM - 500;   11,709
240; ANGELIM - 230;   11,602
3745; ANGRA - 500;    8,014
1172; ANHANGUERA GO - 230;    7,657
2901; ANHANGUERA SP - 230;    5,198
2900; ANHANGUERA - 345;    5,198
2957; APARECIDA - 230;    6,718
2758; ALTA PAULISTA - 400;    7,760
6601; APUCARANA - 230;    6,386
58771; LAGOA BARRO - 230;   12,161
11219; AQUIRAZ - 230;   11,702
1522; ARACUAI - 230;   10,431
11242; ARAPIRACA III - 230;    8,612
5203; ARARAQUARA 2 - 440;    7,685
5202; ARARAQUARA 2 - 500;    7,594
2630; ARARAQUARA - 440;    7,337
3852; ARARAQUARA - 500;    7,586
2673; ARARAS SP - 440;    6,653
38906; ARAXA 3 - 345;    8,091
12203; ARCOVERDE II - 230;   11,731
7749; AREIA - 230;    7,115
7748; AREIA - 525;    7,332
39813; ARINOS 2 - 500;   10,691
9520; ARIQUEMES - 230;    5,198
302; MOXOTO - 230;   12,529
2624; ASSIS - 440;    7,438
4282; ASSIS - 525;    7,512
2626; ASSIS 2 - 230;    7,004
2677; ATIBAIA 2 - 345;    5,490
7923; ATLANTIDA 2 - 230;    6,036
2786; AVARE - 230;    5,198
2617; AGUA VERMELHA - 500;    8,398
2618; AGUA VERMELHA - 440;    8,124
3947; BARRO ALTO - 230;    9,642
3605; BARRO BRANCO - 345;    7,391
4297; B. DOS COQUEIROS - 230;    8,618
229; B.ESPERANCA - 230;   11,515
4288; B. FLUMINENSE - 500;    7,641
7304; BARRA GRANDE - 230;    7,634
6608; BAIXO IGUACU PR - 230;    7,794
11050; B.JESUS II - 230;   11,128
3236; BARRA PEIXE - 230;    7,752
13103; BACAB - MA - 500;   11,513
9010; BAGE 2 - 230;    6,472
2733; BAGUACU - 440;    7,408
1645; BAGUARI - 230;    8,730
2920; B. SANTISTA - 230;    5,198
2919; B. SANTISTA - 345;    5,198
10410; BALBINA - 230;    8,525
215; BALSAS - 230;   11,052
222; BANABUIU - 230;   12,571
3909; BANDEIRANTE GO - 345;    8,806
2934; BANDEIRANTE SP - 345;    5,198
1480; BARBACENA - 345;    7,125
11286; BARREIRAS II - 230;   11,074
286; BARREIRAS - 230;   11,025
1482; BARREIRO - 345;    7,482
846; BARREIRAS - 500;   11,210
6627; BATEIAS - 230;    6,363
3696; BATEIAS 3 - 500;    6,940
6628; BATEIAS - 525;    7,005
2628; BAURU SP - 440;    6,755
1612; BARAO DE COCAIS 3 - 230;    7,208
1485; B.DESPACHO - 500;    8,730
529; B.ESPERANCA - 500;   11,507
26454; BETIM 6 -345;    7,693
7740; BAIXO IGUACU SC - 230;    5,835
7741; BIGUACU--525;    6,513
2638; BOM JARDIM - 440;    6,373
385; B.J.LAPA II - 230;   10,918
585; BJLAPAII - 500;   10,589
285; B.J.LAPA - 230;   10,917
35351; BRASILIA LESTE - 500;    9,488
7734; BLUMENAU - 230;    6,018
7733; BLUMENAU - 525;    6,504
220; BOM NOME - 230;   12,324
243; BONGI - 230;   10,725
2777; BOTUCATU - 230;    5,275
3936; BRASILIA GERAL - 230;    8,114
3920; BRAS. SUL - 230;    8,458
3919; BRAS. SUL -345;    9,021
30984; BRACEL - 440;    6,389
3300; BRASNORTE - 230;    7,600
1600; BRAUNA - 230;    8,470
205; BROT.MACAUBAS - 230;   11,948
376; BRUMADO II - 230;    8,877
38913; HELIO VALGAS MG - 345;   10,108
12318; BURITIRAMA - 500;   11,424
9266; CRUZ ALTA 2 - 230;    6,377
4481; CANA BRAVA - 230;   10,659
6615; C.COMPRIDO - 230;    6,091
270; CIC.DANTAS - 230;   11,324
11461; CAMPO FORMOSO - 230;   12,757
9020; C.INDUSTRIAL - 230;    6,128
236; COELHO NETO - 230;    9,812
11253; CURRAIS NOVOS II - 230;   13,205
3720; C. PAULISTA - 500;    7,573
38871; CACU - 230;    8,618
2649; CABREUVA - 230;    5,198
2647; CABREUVA - 440;    6,030
58008; CAETES II - 230;   11,731
51457; CAMAQUA 3 - 230;    6,329
574; CAMACARI - 500;   10,821
284; CAMACARI IV - 230;   10,239
584; CAMACARI IV - 500;   10,725
9030; CAMAQUA - 230;    6,179
3701; CAMPINAS - 345;    5,878
