BARRA;NOME;TUST-RB
542; TRES IRMAOS - 440;    7,667
8344; ABAIARA - 230;   11,941
9739; ABDON BATISTA - 230;    4,942
9738; ABDON BATISTA - 525;    4,942
6930; ABUNA - 230;    9,884
6700; ACAILANDIA - 500;   11,408
5923; ACARAT CE - 230;   11,769
5318; ACARAT-CE500;   11,722
5486; ACARAU II – 230;   11,786
1596; ACESITA - 230;    5,377
5461; ACU II - 230;   12,914
5351; ACU III - 230;   12,958
5350; ACU III - 500;   12,662
140; ADRIANOPOLIS - 345;    5,912
106; ADRIANOPOLIS - 500;    6,033
2987; AG.LINDAS230;    8,088
453; AGUA AZUL - 440;    4,942
4043; AIMORES - 230;    7,663
6000; ALAGOAS 2 - 230;    8,049
1186; ALEGRETE2 - 230;    4,942
8163; ALEX - 230;   13,002
6521; ALTAMIRA - 230;    9,281
668; ALTA PAULISTA - 400;    6,965
1078; ANASTACIO - 230;    5,413
44594; ANEMUS - 230;   13,109
5100; ANGELIM - 500;   10,945
5101; ANGELIM - 230;   10,670
105; ANGRA - 500;    6,339
760; ANHANGUERA GO - 230;    7,137
431; ANHANGUERA SP - 230;    4,942
439; ANHANGUERA - 345;    4,942
458; APARECIDA - 230;    5,312
878; APUCARANA - 230;    4,942
5381; AQUIRAZ - 230;   11,085
4070; ARACUAI - 230;   10,894
6081; ARAPIRACA III - 230;    6,449
559; ARARAQUARA - 440;    6,015
101; ARARAQUARA - 500;    6,815
99; ARARAQUARA - 525;    6,815
589; ARARAS SP - 440;    5,274
7058; ARARAQUARA 2 - 440;    6,533
7057; ARARAQUARA 2 - 500;    6,815
5092; ARCOVERDE II - 230;   10,811
934; AREIA - 230;    4,942
933; AREIA - 525;    4,942
4349; ARINOS 2 - 500;   10,948
6880; ARIQUEMES - 230;    9,379
45680; ASOLO 2 - 230;    9,717
552; ASSIS - 440;    6,222
556; ASSIS - 525;    5,991
551; ASSIS 2 - 230;    5,387
697; ATIBAIA 2 - 345;    4,942
1330; ATLANTIDA 2 - 230;    4,942
629; AVARE - 230;    4,942
3150; AVARE NOVA - 230;    4,942
536; AGUA VERMELHA - 440;    7,691
535; AGUA VERMELHA - 500;    8,053
451; AVILLAR - 230;    4,942
9892; ANDIRA LESTE - 230;    4,942
229; BARRO ALTO - 230;    9,159
4040; BARRO BRANCO - 345;    6,946
9444; B. DOS COQUEIROS - 230;    9,851
5511; B.ESPERANCA - 230;   10,654
