BARRA;NOME;TUST-RB
5832; PIRAJA - 230;    8,873
641; PIRAJU - 230;    4,982
4051; PIRAPORA II - 345;    9,630
4049; PIRAPORA 2 - 500;    9,582
5131; PIRAPAMA II - 230;   10,973
487; PIRATININGA 2 - 345;    4,982
484; PIRATININGA - 230;    4,982
3723; PIRINEUS - 230;    6,813
3518; PIRINEUS - 345;    7,814
5491; PIRIPIRI-230;   11,976
421; PIRITUBA - 230;    4,982
7184; PITOMBEIRA - 230;   13,295
5842; PITUACU - 230;    8,254
790; PLANALTO-230;    7,438
1239; P.MEDICI - 230;    4,982
5734; PNBIII PI - 230;   12,318
5679; PNBIII-PI500;   12,330
5292; POCIII-BA230;    7,058
5861; POCOES - 230;    6,984
5860; POCOES II - 500;    8,032
5761; POLO - 230;    8,706
9865; PONTAL - 230;    4,982
9819; POVO NOVO - 230;    4,982
9818; POVO NOVO - 525;    4,982
4351; PPARA2 MG - 500;    7,346
1204; P.PETROQUIMIC - 230;    4,982
544; P. PRIMAVERA - 440;    6,276
1243; PASSO REAL - 230;    4,982
10003; PARANAVAI NORTE - 230;    4,982
5325; QUEIMADA NOVA II - 500;   12,853
1246; QUINTA---230;    4,982
9450; QUIRINOPOLIS - 230;    9,027
5428; QUIXADA--500;   13,135
5337; QUIXERE - 230;   13,842
6950; R.BRANCO - 230;    7,945
8171; RIO DAS EGUAS - 230;   10,745
6444; RIO DAS EGUAS - 500;   10,976
8172; RIO FORMOSO II -230;   10,664
5111; RIO LARGO II - 230;    8,559
3032; RIO NOVO SUL - 345;    6,393
3011; RIBPRETO-500;    5,833
231; R.VERDE - 230;    7,922
466; RAM REBERT F - 345;    4,982
1087; RIO BRILHANTE - 230;    5,569
3501; RIO CLARO 2 - 230;    7,913
9890; REALEZA - 230;    4,982
5140; RECIFE II - 500;   11,499
9399; REPAR - 230;    4,982
413; REPLAN - 440;    4,982
87; RESENDE - 500;    5,178
9302; RESTINGA-230;    4,982
5430; RIB.GONCALVES - 230;   12,295
5436; RIB.GONCALVES - 500;   12,234
6146; RIACHAO II - 230;   12,918
4518; RIBEIRAO-230;    7,772
4517; RIBEIRAO-500;    7,825
5281; RIBEIRAO 230;   10,115
563; RIBEIRAO PRETO - 440;    5,422
5958; RIO ALTO PB - 230;   12,554
6316; RIO GRANDE - 230;   10,855
949; RIO DO SUL - 230;    4,982
3061; RIO NOVO SUL - 500;    6,454
4522; RONDONOPOLIS - 230;    8,174
