BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   16,925;         ;         ;         
2840; AGUA AZUL - 138;   16,925;;;
30951; AGUA AZUL - 440                                                      ;   16,641;         ;         ;         
30951; AGUA AZUL - 440;   16,641;;;
 1206; AG.LINDAS230                                                         ;   13,875;         ;         ;         
1206; AG.LINDAS230;   13,875;;;
 1943; ANGRA AMPLA - 138                                                    ;   15,200;         ;         ;         
1943; ANGRA AMPLA - 138;   15,200;;;
  151; ACU II - 138                                                         ;   12,662;         ;         ;         
151; ACU II - 138;   12,662;;;
  251; ACU II - 230                                                         ;   12,662;         ;         ;         
251; ACU II - 230;   12,662;;;
11265; ACU III - 230                                                        ;   12,662;         ;         ;         
11265; ACU III - 230;   12,662;;;
11565; ACU III - 500                                                        ;   12,662;         ;         ;         
11565; ACU III - 500;   12,662;;;
  600; ABAIXADORA - 69                                                      ;   12,662;         ;         ;         
600; ABAIXADORA - 69;   12,662;;;
 7747; ABDON BATISTA - 230                                                  ;   15,967;         ;         ;         
7747; ABDON BATISTA - 230;   15,967;;;
 7744; ABDON BATISTA - 525                                                  ;   16,251;         ;         ;         
7744; ABDON BATISTA - 525;   16,251;;;
 9590; ABUNA - 13,8                                                         ;   22,048;         ;         ;         
9590; ABUNA - 13,8;   22,048;;;
 9636; ABUNA - 138                                                          ;   22,048;         ;         ;         
9636; ABUNA - 138;   22,048;;;
 9537; ABUNA - 230                                                          ;   22,048;         ;         ;         
9537; ABUNA - 230;   22,048;;;
  559; ACAILANDIA - 500                                                     ;   12,662;         ;         ;         
559; ACAILANDIA - 500;   12,662;;;
55412; ACARAU II – 230                                                      ;   12,662;         ;         ;         
55412; ACARAU II – 230;   12,662;;;
12907; ACARAT CE - 230                                                      ;   12,662;         ;         ;         
12907; ACARAT CE - 230;   12,662;;;
12902; ACARAT-CE500                                                         ;   12,662;         ;         ;         
12902; ACARAT-CE500;   12,662;;;
 4475; ACESITA - 230                                                        ;   15,924;         ;         ;         
4475; ACESITA - 230;   15,924;;;
 3155; EMPLAL - 138                                                         ;   14,833;         ;         ;         
3155; EMPLAL - 138;   14,833;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,547;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,547;;;
 3729; ADRIANOPOLIS - 345                                                   ;   15,468;         ;         ;         
3729; ADRIANOPOLIS - 345;   15,468;;;
 3728; ADRIANOPOLIS - 500                                                   ;   15,324;         ;         ;         
3728; ADRIANOPOLIS - 500;   15,324;;;
 3031; AGUAI - 138                                                          ;   16,642;         ;         ;         
3031; AGUAI - 138;   16,642;;;
 1637; AIMORES - 230                                                        ;   13,981;         ;         ;         
1637; AIMORES - 230;   13,981;;;
 2336; AJINOMOTO VAL - 138                                                  ;   15,158;         ;         ;         
2336; AJINOMOTO VAL - 138;   15,158;;;
18761; ALAGOINHA 2 - 69                                                     ;   13,077;         ;         ;         
18761; ALAGOINHA 2 - 69;   13,077;;;
11760; ALAGOAS 2 - 230                                                      ;   13,077;         ;         ;         
11760; ALAGOAS 2 - 230;   13,077;;;
 7591; ALEGRETE2 - 69                                                       ;   17,495;         ;         ;         
7591; ALEGRETE2 - 69;   17,495;;;
 9002; ALEGRETE2 - 230                                                      ;   17,495;         ;         ;         
9002; ALEGRETE2 - 230;   17,495;;;
56095; ALEX - 230                                                           ;   12,662;         ;         ;         
56095; ALEX - 230;   12,662;;;
  862; ALTAMIRA - 69                                                        ;   12,662;         ;         ;         
862; ALTAMIRA - 69;   12,662;;;
  362; ALTAMIRA - 230                                                       ;   12,662;         ;         ;         
362; ALTAMIRA - 230;   12,662;;;
 2219; AMPARO - 138                                                         ;   16,960;         ;         ;         
2219; AMPARO - 138;   16,960;;;
46950; ANASTACIO - 138                                                      ;   16,214;         ;         ;         
46950; ANASTACIO - 138;   16,214;;;
 7758; ANASTACIO - 230                                                      ;   16,288;         ;         ;         
7758; ANASTACIO - 230;   16,288;;;
 2770; ANDIRA LESTE - 230                                                   ;   16,769;         ;         ;         
2770; ANDIRA LESTE - 230;   16,769;;;
 6834; ANDIRA LESTE - 138                                                   ;   16,828;         ;         ;         
6834; ANDIRA LESTE - 138;   16,828;;;
 3132; ANDRADINA - 138                                                      ;   14,845;         ;         ;         
3132; ANDRADINA - 138;   14,845;;;
  540; ANGELIM - 500                                                        ;   12,662;         ;         ;         
540; ANGELIM - 500;   12,662;;;
  640; ANGELIM - 69                                                         ;   12,662;         ;         ;         
640; ANGELIM - 69;   12,662;;;
  240; ANGELIM - 230                                                        ;   12,662;         ;         ;         
240; ANGELIM - 230;   12,662;;;
 3746; ANGRA 1 - 138                                                        ;   15,090;         ;         ;         
3746; ANGRA 1 - 138;   15,090;;;
 3745; ANGRA - 500                                                          ;   14,899;         ;         ;         
3745; ANGRA - 500;   14,899;;;
 1185; ANHANGUERA - 69                                                      ;   15,011;         ;         ;         
1185; ANHANGUERA - 69;   15,011;;;
 1171; ANHANGUERA - 138                                                     ;   14,979;         ;         ;         
1171; ANHANGUERA - 138;   14,979;;;
 1172; ANHANGUERA GO - 230                                                  ;   15,011;         ;         ;         
1172; ANHANGUERA GO - 230;   15,011;;;
 2901; ANHANGUERA SP - 230                                                  ;   19,346;         ;         ;         
2901; ANHANGUERA SP - 230;   19,346;;;
 2900; ANHANGUERA - 345                                                     ;   19,422;         ;         ;         
2900; ANHANGUERA - 345;   19,422;;;
 2958; APARECIDA - 88                                                       ;   16,344;         ;         ;         
2958; APARECIDA - 88;   16,344;;;
 2957; APARECIDA - 230                                                      ;   16,344;         ;         ;         
2957; APARECIDA - 230;   16,344;;;
 2758; ALTA PAULISTA - 400                                                  ;   15,168;         ;         ;         
2758; ALTA PAULISTA - 400;   15,168;;;
 6818; APUCARANA - 138                                                      ;   16,618;         ;         ;         
6818; APUCARANA - 138;   16,618;;;
 6601; APUCARANA - 230                                                      ;   16,640;         ;         ;         
6601; APUCARANA - 230;   16,640;;;
58771; LAGOA BARRO - 230                                                    ;   12,662;         ;         ;         
58771; LAGOA BARRO - 230;   12,662;;;
