NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
30251;#1ABL--SP138; ;;6,650;;17,464;;;;;;2
30256;#1AIRL-SP138; ;;6,192;;17,922;;;;;;2
30222;#1ASCH-SP138; ;;6,595;;17,520;;;;;;2
30244;#1ASCP-SP138; ;;6,192;;17,922;;;;;;2
30219;#1ASCS-SP138; ;;6,628;;17,486;;;;;;2
30143;#1BRAS-SP138; ;;6,192;;17,922;;;;;;2
2530;#1COSM-SP138; ;;6,650;;17,464;;;;;;2
30208;#1CRIS-SP138; ;;6,453;;17,662;;;;;;2
30214;#1ITAP-SP138; ;;6,453;;17,662;;;;;;2
30278;#1LIND-SP138; ;;6,453;;17,662;;;;;;2
30260;#1ORIO-SP138; ;;6,192;;17,922;;;;;;2
30265;#1PAU3-SP138; ;;6,192;;17,922;;;;;;2
30286;#1PIR2-SP138; ;;6,702;;17,412;;;;;;2
30269;#1PLAS-SP138; ;;6,192;;17,922;;;;;;2
30276;#1POLY-SP138; ;;6,650;;17,464;;;;;;2
30216;#1PRAD-SP138; ;;6,453;;17,662;;;;;;2
2391;#1REPL-SP138; ;;6,192;;17,922;;;;;;2
30254;#1RHOD-SP138; ;;6,192;;17,922;;;;;;2
30274;#1SANT-SP138; ;;6,650;;17,464;;;;;;2
30247;#1SYNG-SP138; ;;6,192;;17,922;;;;;;2
29983;#1USES-SP138; ;;6,650;;17,464;;;;;;2
30262;#1WMPA-SP138; ;;6,192;;17,922;;;;;;2
30252;#2ABL--SP138; ;;6,650;;17,464;;;;;;2
30257;#2AIRL-SP138; ;;6,192;;17,922;;;;;;2
30223;#2ASCH-SP138; ;;6,810;;17,304;;;;;;2
30245;#2ASCP-SP138; ;;6,192;;17,922;;;;;;2
30220;#2ASCS-SP138; ;;6,629;;17,485;;;;;;2
30142;#2BRAS-SP138; ;;6,192;;17,922;;;;;;2
30273;#2COSM-SP138; ;;6,650;;17,464;;;;;;2
30209;#2CRIS-SP138; ;;6,453;;17,662;;;;;;2
30271;#2INTP-SP138; ;;6,650;;17,464;;;;;;2
30215;#2ITAP-SP138; ;;6,453;;17,662;;;;;;2
30279;#2LIND-SP138; ;;6,453;;17,662;;;;;;2
30261;#2ORIO-SP138; ;;6,192;;17,922;;;;;;2
30266;#2PAU3-SP138; ;;6,192;;17,922;;;;;;2
30287;#2PIR2-SP138; ;;6,699;;17,416;;;;;;2
30270;#2PLAS-SP138; ;;6,650;;17,464;;;;;;2
30277;#2POLY-SP138; ;;6,650;;17,464;;;;;;2
30217;#2PRAD-SP138; ;;6,453;;17,662;;;;;;2
30255;#2RHOD-SP138; ;;6,192;;17,922;;;;;;2
30275;#2SABT-SP138; ;;6,650;;17,464;;;;;;2
30248;#2SYNG-SP138; ;;6,650;;17,464;;;;;;2
30272;#2USES-SP138; ;;6,650;;17,464;;;;;;2
30263;#2WMPA-SP138; ;;6,192;;17,922;;;;;;2
30412;#D1AGU-SP138; ;;6,836;;17,278;;;;;;2
28516;#GALVA-RJ138; ;;7,634;;16,480;;;;;;2
28428;#ROSTR-RJ069; ;;7,925;;16,189;;;;;;2
7312;14JULH-RS230; ;;6,355;;17,760;;;;;;1
7313;14JULHUHE013;B;98,0;6,355;;17,760;;;7473,03;;;1
35025;2.VEND-ES069; ;;8,490;;15,624;;;;;;2
2084;2MARIA-SP034; ;;6,461;1,2;17,653;;;;255,26;;2
6931;2VIZIN-PR138; ;;7,500;73,3;16,614;;;;14613,70;;1
33130;3LAG2--SP138; ;;8,090;16,7;16,024;;;;3216,93;;2
1412;3MAIO--MT138; ;;7,864;;16,250;;;;;;2
19582;3MAIO-PCH013;U;;;;16,250;;;;;;2
2294;3PONTE-SP138; ;;6,453;15,4;17,662;;;;3268,09;;2
7152;4BARRA-PR069; ;;6,013;50,7;18,101;;;;11012,68;;1
30068;79_331-SP138; ;;6,810;;17,304;;;;;;2
30069;79_332-SP138; ;;6,810;;17,304;;;;;;2
25808;7QUEDA-MT138; ;;7,209;;16,905;;;;;;2
25809;7QUEDAPCH013;U;;;;16,905;;;;;;2
1334;A-BOA1-MT138; ;;7,460;29,1;16,654;;;;5813,69;;2
22051;A.AZUL-SP088; ;;6,510;61,6;17,605;;;;13021,77;;2
2840;A.AZUL-SP138; ;;6,255;;17,860;;;;;;2
30951;A.AZUL-SP440; ;;6,510;;17,605;;;;;;2
56772;A.BEZ1EOL034;B;28,8;13,655;;13,369;;;4724,17;;;3
56773;A.BEZ2EOL034;B;28,8;13,655;;13,369;;;4724,17;;;3
56774;A.BEZ3EOL034;B;28,8;13,655;;13,369;;;4724,17;;;3
56775;A.BEZ4EOL034;B;16,5;13,655;;13,369;;;2700,46;;;3
56258;A.BRAN-RN230; ;;13,679;;13,369;;;;;;3
56255;A.BRANEOL034;B;27,3;13,679;;13,369;;;4476,28;;;3
59514;A.CAE1EOL034;B;27,0;10,817;;13,369;;;3503,46;;;3
59515;A.CAE2EOL034;B;36,0;10,817;;13,369;;;4671,71;;;3
59516;A.CAE3EOL034;B;36,0;10,817;;13,369;;;4671,71;;;3
59517;A.CAE4EOL034;B;22,5;10,817;;13,369;;;2920,63;;;3
35134;A.CLAU-ES069; ;;8,410;12,9;15,704;;;;2432,85;;2
26207;A.GU2-PCH006;D;;;;17,060;;;;;;2
1242;A.LIND-GO069; ;;8,833;34,7;15,282;;;;6363,27;;2
1206;A.LIND-GO230; ;;8,833;;15,282;;;;;;2
2522;A.MOG--SP138;U;;;;16,351;;;;;;2
29900;A.MOG-UTE013;U;;;5,3;16,351;;;;1039,94;;2
1943;A.REIS-RJ138; ;;7,798;40,9;16,316;;;;8014,01;;2
59518;A.TAN1EOL034;B;27,0;10,817;;13,369;;;3503,46;;;3
59519;A.TAN2EOL034;B;18,0;10,817;;13,369;;;2336,50;;;3
59520;A.TAN3EOL034;B;13,5;10,817;;13,369;;;1752,38;;;3
60037;A.VERMUFV034; ;;8,117;;15,997;;;;;;2
151;A?U2---RN138; ;;13,524;12,1;13,369;;;;1937,90;;3
251;A?U2---RN230; ;;13,524;;13,369;;;;;;3
11265;A?U3---RN230;B;261,7;13,161;;13,369;;;41324,95;;;3
