DE,NOME_DE,PARA,NOME_PARA,CIRC,EST
 2458,CASCOE-PR230,  978,GUAI-F-PR230, 1, 
  978,GUAI-F-PR230,10258,IGUAT2-MS230, 1, 
10258,IGUAT2-MS230,  978,GUAI-F-PR230, 1, 
  980,NSRITA-RS230,  979,NSRITA-RS525, 1, 
  979,NSRITA-RS525,  980,NSRITA-RS230, 1, 
  980,NSRITA-RS230,  979,NSRITA-RS525, 2, 
  979,NSRITA-RS525,  980,NSRITA-RS230, 2, 
  980,NSRITA-RS230,  979,NSRITA-RS525, 3, 
  979,NSRITA-RS525,  980,NSRITA-RS230, 3, 
  980,NSRITA-RS230,  979,NSRITA-RS525, 4, 
  979,NSRITA-RS525,  980,NSRITA-RS230, 4, 
  980,NSRITA-RS230, 1204,PPETRO-RS230, 1, 
 1204,PPETRO-RS230,  980,NSRITA-RS230, 1, 
  980,NSRITA-RS230, 9780,SCHAR2-RS230, 1, 
 9780,SCHAR2-RS230,  980,NSRITA-RS230, 1, 
  980,NSRITA-RS230, 9780,SCHAR2-RS230, 2, 
 9780,SCHAR2-RS230,  980,NSRITA-RS230, 2, 
  981,MAUA---PR230,  827,JAGUAR-PR230, 1, 
  827,JAGUAR-PR230,  981,MAUA---PR230, 1, 
  981,MAUA---PR230,  884,FIGUEI-PR230, 1, 
  884,FIGUEI-PR230,  981,MAUA---PR230, 1, 
  981,MAUA---PR230,  982,MAUA---PR034, 1, 
  982,MAUA---PR034,  981,MAUA---PR230, 1, 
  981,MAUA---PR230,  983,MAUA--UHE003, 1, 
  983,MAUA--UHE003,  981,MAUA---PR230, 1, 
  981,MAUA---PR230, 9988,KLACEL-PR230, 1, 
 9988,KLACEL-PR230,  981,MAUA---PR230, 1, 
  982,MAUA---PR034,  993,MAUPCH-PR034, 1, 
  993,MAUPCH-PR034,  982,MAUA---PR034, 1, 
  985,ILHOTA-SC138,  987,ILHOT1-SC000, 1, 
  987,ILHOT1-SC000,  985,ILHOTA-SC138, 1, 
  985,ILHOTA-SC138,  988,ILHOT2-SC000, 1, 
  988,ILHOT2-SC000,  985,ILHOTA-SC138, 1, 
  985,ILHOTA-SC138,  992,ITAJAI-SC138, 1, 
  992,ITAJAI-SC138,  985,ILHOTA-SC138, 1, 
  985,ILHOTA-SC138,  992,ITAJAI-SC138, 2, 
  992,ITAJAI-SC138,  985,ILHOTA-SC138, 2, 
  985,ILHOTA-SC138, 2726,CEB-1Y-SC138, 1, 
 2726,CEB-1Y-SC138,  985,ILHOTA-SC138, 1, 
  985,ILHOTA-SC138, 2830,PICARR-SC138, 1, 
 2830,PICARR-SC138,  985,ILHOTA-SC138, 1, 
  986,ILHOTA-SC069,  987,ILHOT1-SC000, 1, 
  987,ILHOT1-SC000,  986,ILHOTA-SC069, 1, 
  986,ILHOTA-SC069,  988,ILHOT2-SC000, 1, 
  988,ILHOT2-SC000,  986,ILHOTA-SC069, 1, 
  986,ILHOTA-SC069, 2776,ITAJSA-SC069, 1, 
 2776,ITAJSA-SC069,  986,ILHOTA-SC069, 1, 
  986,ILHOTA-SC069, 2776,ITAJSA-SC069, 2, 
 2776,ITAJSA-SC069,  986,ILHOTA-SC069, 2, 
  989,ILHOT1SIN001,  987,ILHOT1-SC000, 1, 
  987,ILHOT1-SC000,  989,ILHOT1SIN001, 1, 
  990,ILHOT2SIN001,  988,ILHOT2-SC000, 1, 
  988,ILHOT2-SC000,  990,ILHOT2SIN001, 1, 
  991,ITAJAI-SC230,  939,BLUMEN-SC230, 1, 
  939,BLUMEN-SC230,  991,ITAJAI-SC230, 1, 
  991,ITAJAI-SC230,10070,ITAJA2-SC230, 1, 
10070,ITAJA2-SC230,  991,ITAJAI-SC230, 1, 
  991,ITAJAI-SC230,10070,ITAJA2-SC230, 2, 
10070,ITAJA2-SC230,  991,ITAJAI-SC230, 2, 
  992,ITAJAI-SC138,  991,ITAJAI-SC230, 1, 
  991,ITAJAI-SC230,  992,ITAJAI-SC138, 1, 
  992,ITAJAI-SC138,  991,ITAJAI-SC230, 2, 
  991,ITAJAI-SC230,  992,ITAJAI-SC138, 2, 
  992,ITAJAI-SC138,  991,ITAJAI-SC230, 3, 
  991,ITAJAI-SC230,  992,ITAJAI-SC138, 3, 
  992,ITAJAI-SC138,  991,ITAJAI-SC230, 4, 
  991,ITAJAI-SC230,  992,ITAJAI-SC138, 4, 
  992,ITAJAI-SC138, 2778,ITJITA-SC138, 1, 
 2778,ITJITA-SC138,  992,ITAJAI-SC138, 1, 
  992,ITAJAI-SC138, 2778,ITJITA-SC138, 2, 
 2778,ITJITA-SC138,  992,ITAJAI-SC138, 2, 
  993,MAUPCH-PR034,  984,MAUA--PCH013, 1, 
  984,MAUA--PCH013,  993,MAUPCH-PR034, 1, 
  994,UBIRAT-PR138,10164,UNITA--PR138, 1, 
10164,UNITA--PR138,  994,UBIRAT-PR138, 1, 
  995,ITA----SC525,  979,NSRITA-RS525, 1, 
  979,NSRITA-RS525,  995,ITA----SC525, 1, 
  995,ITA----SC525,  979,NSRITA-RS525, 2, 
  979,NSRITA-RS525,  995,ITA----SC525, 2, 
  995,ITA----SC525, 1030,MACHAD-SC525, 1, 
 1030,MACHAD-SC525,  995,ITA----SC525, 1, 
  995,ITA----SC525, 1045,SANGEL-RS525, 1, 
 1045,SANGEL-RS525,  995,ITA----SC525, 1, 
  995,ITA----SC525, 1045,SANGEL-RS525, 2, 
 1045,SANGEL-RS525,  995,ITA----SC525, 2, 
  995,ITA----SC525, 1060,SSANTI-PR525, 1, 
 1060,SSANTI-PR525,  995,ITA----SC525, 1, 
  995,ITA----SC525, 1060,SSANTI-PR525, 2, 
 1060,SSANTI-PR525,  995,ITA----SC525, 2, 
  996,ITAG---SC525,  904,ITA---UHE005, 1, 
  904,ITA---UHE005,  996,ITAG---SC525, 1, 
  996,ITAG---SC525,  905,ITA---SIN000, 1, 
  905,ITA---SIN000,  996,ITAG---SC525, 1, 
  996,ITAG---SC525,  995,ITA----SC525, 1, 
  995,ITA----SC525,  996,ITAG---SC525, 1, 
  996,ITAG---SC525,  995,ITA----SC525, 2, 
  995,ITA----SC525,  996,ITAG---SC525, 2, 
  997,PAMPAS-RS525,  998,PAMPASUTE000, 1, 
  998,PAMPASUTE000,  997,PAMPAS-RS525, 1, 
  999,IVAIPE-PR525,   66,IVAIPO-PR525, 1, 
   66,IVAIPO-PR525,  999,IVAIPE-PR525, 1, 
  999,IVAIPE-PR525,   66,IVAIPO-PR525, 2, 
   66,IVAIPO-PR525,  999,IVAIPE-PR525, 2, 
  999,IVAIPE-PR525,   66,IVAIPO-PR525, 3, 
   66,IVAIPO-PR525,  999,IVAIPE-PR525, 3, 
  999,IVAIPE-PR525,  933,AREIA--PR525, 1, 
  933,AREIA--PR525,  999,IVAIPE-PR525, 1, 
  999,IVAIPE-PR525, 1027,LONDRI-PR525, 1, 
 1027,LONDRI-PR525,  999,IVAIPE-PR525, 1, 
  999,IVAIPE-PR525, 1027,LONDRI-PR525, 2, 
 1027,LONDRI-PR525,  999,IVAIPE-PR525, 2, 
  999,IVAIPE-PR525, 1060,SSANTI-PR525, 1, 
 1060,SSANTI-PR525,  999,IVAIPE-PR525, 1, 
  999,IVAIPE-PR525, 1060,SSANTI-PR525, 2, 
 1060,SSANTI-PR525,  999,IVAIPE-PR525, 2, 
  999,IVAIPE-PR525,10008,PGROS--PR525, 1, 
10008,PGROS--PR525,  999,IVAIPE-PR525, 1, 
  999,IVAIPE-PR525,10008,PGROS--PR525, 2, 
10008,PGROS--PR525,  999,IVAIPE-PR525, 2, 
 1006,JLAC-A-SC230,  909,JLA34AUTE002, 1, 
  909,JLA34AUTE002, 1006,JLAC-A-SC230, 1, 
 1006,JLAC-A-SC230, 1008,JLAC-A-SC069,10, 
 1008,JLAC-A-SC069, 1006,JLAC-A-SC230,10, 
 1006,JLAC-A-SC230, 1008,JLAC-A-SC069,11, 
 1008,JLAC-A-SC069, 1006,JLAC-A-SC230,11, 
 1006,JLAC-A-SC230, 1010,JLAC-B-SC230, 1, 
 1010,JLAC-B-SC230, 1006,JLAC-A-SC230, 1, 
 1006,JLAC-A-SC230, 1010,JLAC-B-SC230, 2, 
 1010,JLAC-B-SC230, 1006,JLAC-A-SC230, 2, 
 1007,JLAC-A-SC138,  907,JLA12AUTE002, 1, 
  907,JLA12AUTE002, 1007,JLAC-A-SC138, 1, 
 1007,JLAC-A-SC138, 1006,JLAC-A-SC230, 5, 
 1006,JLAC-A-SC230, 1007,JLAC-A-SC138, 5, 
 1007,JLAC-A-SC138, 1006,JLAC-A-SC230, 7, 
 1006,JLAC-A-SC230, 1007,JLAC-A-SC138, 7, 
 1007,JLAC-A-SC138, 1008,JLAC-A-SC069, 8, 
 1008,JLAC-A-SC069, 1007,JLAC-A-SC138, 8, 
 1007,JLAC-A-SC138, 1008,JLAC-A-SC069, 9, 
 1008,JLAC-A-SC069, 1007,JLAC-A-SC138, 9, 
 1007,JLAC-A-SC138, 2700,BOMJAR-SC138, 1, 
 2700,BOMJAR-SC138, 1007,JLAC-A-SC138, 1, 
 1008,JLAC-A-SC069, 2875,TUBARA-SC069, 1, 
 2875,TUBARA-SC069, 1008,JLAC-A-SC069, 1, 
 1008,JLAC-A-SC069, 2875,TUBARA-SC069, 2, 
 2875,TUBARA-SC069, 1008,JLAC-A-SC069, 2, 
 1008,JLAC-A-SC069, 2875,TUBARA-SC069, 3, 
 2875,TUBARA-SC069, 1008,JLAC-A-SC069, 3, 
 1010,JLAC-B-SC230,  911,JLA56BUTE002, 1, 
  911,JLA56BUTE002, 1010,JLAC-B-SC230, 1, 
 1010,JLAC-B-SC230, 1011,JLAC-C-SC230, 1, 
 1011,JLAC-C-SC230, 1010,JLAC-B-SC230, 1, 
 1010,JLAC-B-SC230, 1034,PALHOC-SC230, 1, 
 1034,PALHOC-SC230, 1010,JLAC-B-SC230, 1, 
 1010,JLAC-B-SC230, 1057,SIDERO-SC230, 1, 
 1057,SIDERO-SC230, 1010,JLAC-B-SC230, 1, 
 1010,JLAC-B-SC230, 1057,SIDERO-SC230, 2, 
 1057,SIDERO-SC230, 1010,JLAC-B-SC230, 2, 
 1010,JLAC-B-SC230,41421,JLAC-C-SC230, 1, 
41421,JLAC-C-SC230, 1010,JLAC-B-SC230, 1, 
 1011,JLAC-C-SC230,  913,JLA7C-UTE001, 1, 
  913,JLA7C-UTE001, 1011,JLAC-C-SC230, 1, 
 1011,JLAC-C-SC230,  913,JLA7C-UTE001, 2, 
  913,JLA7C-UTE001, 1011,JLAC-C-SC230, 2, 
 1014,B.JARD-RJ069, 9038,SANTONPCH069, 1, 
 9038,SANTONPCH069, 1014,B.JARD-RJ069, 1, 
 1015,JOINVI-SC230, 1017,JOINVI-SC069, 8, 
 1017,JOINVI-SC069, 1015,JOINVI-SC230, 8, 
 1015,JOINVI-SC230, 1020,JOINOR-SC230, 1, 
 1020,JOINOR-SC230, 1015,JOINVI-SC230, 1, 
 1015,JOINVI-SC230, 2886,VEGASU-SC230, 1, 
 2886,VEGASU-SC230, 1015,JOINVI-SC230, 1, 
 1015,JOINVI-SC230, 2886,VEGASU-SC230, 2, 
 2886,VEGASU-SC230, 1015,JOINVI-SC230, 2, 
 1016,JOINVI-SC138, 1015,JOINVI-SC230, 3, 
 1015,JOINVI-SC230, 1016,JOINVI-SC138, 3, 
 1016,JOINVI-SC138, 1015,JOINVI-SC230, 4, 
 1015,JOINVI-SC230, 1016,JOINVI-SC138, 4, 
 1016,JOINVI-SC138, 1015,JOINVI-SC230, 6, 
 1015,JOINVI-SC230, 1016,JOINVI-SC138, 6, 
 1016,JOINVI-SC138, 1015,JOINVI-SC230, 7, 
 1015,JOINVI-SC230, 1016,JOINVI-SC138, 7, 
 1016,JOINVI-SC138, 1017,JOINVI-SC069, 1, 
 1017,JOINVI-SC069, 1016,JOINVI-SC138, 1, 
 1016,JOINVI-SC138, 1017,JOINVI-SC069, 2, 
 1017,JOINVI-SC069, 1016,JOINVI-SC138, 2, 
 1016,JOINVI-SC138, 1017,JOINVI-SC069, 5, 
 1017,JOINVI-SC069, 1016,JOINVI-SC138, 5, 
 1016,JOINVI-SC138, 2759,JOINGM-SC138, 1, 
 2759,JOINGM-SC138, 1016,JOINVI-SC138, 1, 
 1016,JOINVI-SC138, 2789,JOINV4-SC138, 1, 
 2789,JOINV4-SC138, 1016,JOINVI-SC138, 1, 
 1016,JOINVI-SC138, 2799,JOINSC-SC138, 1, 
 2799,JOINSC-SC138, 1016,JOINVI-SC138, 1, 
 1016,JOINVI-SC138, 2867,TIGRE--SC138, 1, 
 2867,TIGRE--SC138, 1016,JOINVI-SC138, 1, 
 1016,JOINVI-SC138, 9925,GUARA2-SC138, 1, 
 9925,GUARA2-SC138, 1016,JOINVI-SC138, 1, 
 1016,JOINVI-SC138,10201,SBB-1Y-SC138, 1, 
10201,SBB-1Y-SC138, 1016,JOINVI-SC138, 1, 
 1016,JOINVI-SC138,10390,JOINV1TAP138, 1, 
10390,JOINV1TAP138, 1016,JOINVI-SC138, 1, 
 1017,JOINVI-SC069, 2786,JOINV1-SC069, 1, 
 2786,JOINV1-SC069, 1017,JOINVI-SC069, 1, 
 1017,JOINVI-SC069, 2786,JOINV1-SC069, 2, 
 2786,JOINV1-SC069, 1017,JOINVI-SC069, 2, 
 1018,CORUM2-MS230, 1078,ANASTACER230, 1, 
 1078,ANASTACER230, 1018,CORUM2-MS230, 1, 
 1018,CORUM2-MS230, 1078,ANASTACER230, 2, 
 1078,ANASTACER230, 1018,CORUM2-MS230, 2, 
 1019,CORUM2-MS138, 1018,CORUM2-MS230, 1, 
 1018,CORUM2-MS230, 1019,CORUM2-MS138, 1, 
 1019,CORUM2-MS138, 1018,CORUM2-MS230, 2, 
 1018,CORUM2-MS230, 1019,CORUM2-MS138, 2, 
 1019,CORUM2-MS138, 1137,CORUMB-MS138, 1, 
 1137,CORUMB-MS138, 1019,CORUM2-MS138, 1, 
 1019,CORUM2-MS138, 1137,CORUMB-MS138, 2, 
 1137,CORUMB-MS138, 1019,CORUM2-MS138, 2, 
 1020,JOINOR-SC230,10056,JOISUL-SC230, 1, 
10056,JOISUL-SC230, 1020,JOINOR-SC230, 1, 
 1020,JOINOR-SC230,10056,JOISUL-SC230, 2, 
10056,JOISUL-SC230, 1020,JOINOR-SC230, 2, 
 1023,ARABUT-SC069, 1024,IPUMIR-SC069, 1, 
 1024,IPUMIR-SC069, 1023,ARABUT-SC069, 1, 
 1023,ARABUT-SC069, 2734,CONCOR-SC069, 1, 
 2734,CONCOR-SC069, 1023,ARABUT-SC069, 1, 
 1024,IPUMIR-SC069, 9689,FAXGUE-SC069, 1, 
 9689,FAXGUE-SC069, 1024,IPUMIR-SC069, 1, 
 1025,CGRAN2-MS230, 1026,CGRAN2-MS138, 1, 
 1026,CGRAN2-MS138, 1025,CGRAN2-MS230, 1, 
 1025,CGRAN2-MS230, 1026,CGRAN2-MS138, 2, 
 1026,CGRAN2-MS138, 1025,CGRAN2-MS230, 2, 
 1025,CGRAN2-MS230, 1026,CGRAN2-MS138, 3, 
 1026,CGRAN2-MS138, 1025,CGRAN2-MS230, 3, 
 1026,CGRAN2-MS138, 1082,CGRAND-MS138, 2, 
 1082,CGRAND-MS138, 1026,CGRAN2-MS138, 2, 
 1026,CGRAN2-MS138,10234,BANDMS-MS138, 1, 
10234,BANDMS-MS138, 1026,CGRAN2-MS138, 1, 
 1027,LONDRI-PR525,  556,ASSIS--SP525, 1, 
  556,ASSIS--SP525, 1027,LONDRI-PR525, 1, 
 1027,LONDRI-PR525,  556,ASSIS--SP525, 2, 
  556,ASSIS--SP525, 1027,LONDRI-PR525, 2, 
 1027,LONDRI-PR525,10000,SARAND-PR525, 1, 
10000,SARAND-PR525, 1027,LONDRI-PR525, 1, 
 1027,LONDRI-PR525,10000,SARAND-PR525, 2, 
10000,SARAND-PR525, 1027,LONDRI-PR525, 2, 
 1028,LOND-E-PR230,  868,MARING-PR230, 1, 
  868,MARING-PR230, 1028,LOND-E-PR230, 1, 
 1028,LOND-E-PR230,  868,MARING-PR230, 2, 
  868,MARING-PR230, 1028,LOND-E-PR230, 2, 
 1028,LOND-E-PR230,  884,FIGUEI-PR230, 1, 
  884,FIGUEI-PR230, 1028,LOND-E-PR230, 1, 
 1028,LOND-E-PR230,  884,FIGUEI-PR230, 2, 
  884,FIGUEI-PR230, 1028,LOND-E-PR230, 2, 
 1028,LOND-E-PR230,  889,LONDRC-PR230, 1, 
  889,LONDRC-PR230, 1028,LOND-E-PR230, 1, 
 1028,LOND-E-PR230, 1027,LONDRI-PR525, 1, 
 1027,LONDRI-PR525, 1028,LOND-E-PR230, 1, 
 1028,LOND-E-PR230, 1027,LONDRI-PR525, 3, 
 1027,LONDRI-PR525, 1028,LOND-E-PR230, 3, 
 1028,LOND-E-PR230, 1027,LONDRI-PR525, 4, 
 1027,LONDRI-PR525, 1028,LOND-E-PR230, 4, 
 1028,LOND-E-PR230,10001,DESPIG-MT138, 1, 
10001,DESPIG-MT138, 1028,LOND-E-PR230, 1, 
 1030,MACHAD-SC525,  915,MACHADUHE003, 1, 
  915,MACHADUHE003, 1030,MACHAD-SC525, 1, 
 1030,MACHAD-SC525,  916,MACHADSIN000, 1, 
  916,MACHADSIN000, 1030,MACHAD-SC525, 1, 
 1032,PALH-F-SC230,41413,ENSEAD-SC230, 1, 
41413,ENSEAD-SC230, 1032,PALH-F-SC230, 1, 
 1034,PALHOC-SC230, 9533,GASPA2-SC230, 1, 
 9533,GASPA2-SC230, 1034,PALHOC-SC230, 1, 
 1035,PALH-E-SC138, 1034,PALHOC-SC230, 1, 
 1034,PALHOC-SC230, 1035,PALH-E-SC138, 1, 
 1035,PALH-E-SC138, 1034,PALHOC-SC230, 2, 
 1034,PALHOC-SC230, 1035,PALH-E-SC138, 2, 
 1035,PALH-E-SC138, 1034,PALHOC-SC230, 3, 
 1034,PALHOC-SC230, 1035,PALH-E-SC138, 3, 
 1035,PALH-E-SC138, 1034,PALHOC-SC230, 4, 
 1034,PALHOC-SC230, 1035,PALH-E-SC138, 4, 
 1035,PALH-E-SC138, 1066,PALCNO-SC138, 1, 
 1066,PALCNO-SC138, 1035,PALH-E-SC138, 1, 
 1035,PALH-E-SC138, 2753,GAROPE-SC138, 1, 
 2753,GAROPE-SC138, 1035,PALH-E-SC138, 1, 
 1035,PALH-E-SC138, 2826,PALHOC-SC138, 1, 
 2826,PALHOC-SC138, 1035,PALH-E-SC138, 1, 
 1035,PALH-E-SC138, 2831,PALPIN-SC138, 1, 
 2831,PALPIN-SC138, 1035,PALH-E-SC138, 1, 
 1035,PALH-E-SC138, 9991,CAPOEI-SC138, 1, 
 9991,CAPOEI-SC138, 1035,PALH-E-SC138, 1, 
 1035,PALH-E-SC138,10200,CQS2---SC138, 1, 
10200,CQS2---SC138, 1035,PALH-E-SC138, 1, 
 1037,CAPIVA-RS230, 1036,CAPIVA-RS525, 1, 
 1036,CAPIVA-RS525, 1037,CAPIVA-RS230, 1, 
 1037,CAPIVA-RS230, 1036,CAPIVA-RS525, 2, 
 1036,CAPIVA-RS525, 1037,CAPIVA-RS230, 2, 
 1037,CAPIVA-RS230, 1038,CAPIVA-RS138, 1, 
 1038,CAPIVA-RS138, 1037,CAPIVA-RS230, 1, 
 1037,CAPIVA-RS230, 1038,CAPIVA-RS138, 2, 
 1038,CAPIVA-RS138, 1037,CAPIVA-RS230, 2, 
 1038,CAPIVA-RS138, 1229,PALMAR-RS138, 1, 
 1229,PALMAR-RS138, 1038,CAPIVA-RS138, 1, 
 1038,CAPIVA-RS138, 1358,OSO-Y2-RS138, 1, 
 1358,OSO-Y2-RS138, 1038,CAPIVA-RS138, 1, 
 1039,PFUND2-RS069, 1279,SMARTA-RS069, 1, 
 1279,SMARTA-RS069, 1039,PFUND2-RS069, 1, 
 1040,RINCON-RS001,  970,CFGAR1-RS500, 1, 
  970,CFGAR1-RS500, 1040,RINCON-RS001, 1, 
 1040,RINCON-RS001,  971,CFGAR2-RS500, 1, 
  971,CFGAR2-RS500, 1040,RINCON-RS001, 1, 
 1041,PFUNDO-RS230,  917,PFUNDOUHE002, 1, 
  917,PFUNDOUHE002, 1041,PFUNDO-RS230, 1, 
 1041,PFUNDO-RS230,  918,PFUNDOSIN000, 1, 
  918,PFUNDOSIN000, 1041,PFUNDO-RS230, 1, 
 1041,PFUNDO-RS230, 1069,XANXER-SC230, 1, 
 1069,XANXER-SC230, 1041,PFUNDO-RS230, 1, 
 1041,PFUNDO-RS230, 1069,XANXER-SC230, 2, 
 1069,XANXER-SC230, 1041,PFUNDO-RS230, 2, 
 1041,PFUNDO-RS230, 1281,SMARTA-RS230, 1, 
 1281,SMARTA-RS230, 1041,PFUNDO-RS230, 1, 
 1041,PFUNDO-RS230, 9920,VilaMari-230, 1, 
 9920,VilaMari-230, 1041,PFUNDO-RS230, 1, 
 1041,PFUNDO-RS230, 9920,VilaMari-230, 2, 
 9920,VilaMari-230, 1041,PFUNDO-RS230, 2, 
 1042,PFUNDO-RS138, 1041,PFUNDO-RS230, 3, 
 1041,PFUNDO-RS230, 1042,PFUNDO-RS138, 3, 
 1042,PFUNDO-RS138, 1041,PFUNDO-RS230, 5, 
 1041,PFUNDO-RS230, 1042,PFUNDO-RS138, 5, 
 1042,PFUNDO-RS138, 2069,EREXIM-RS138, 1, 
 2069,EREXIM-RS138, 1042,PFUNDO-RS138, 1, 
 1042,PFUNDO-RS138, 2095,PFUNDO-RS023, 4, 
 2095,PFUNDO-RS023, 1042,PFUNDO-RS138, 4, 
 1043,CFRIVE-RS230, 1044,CFRIVE-RS013, 1, 
 1044,CFRIVE-RS013, 1043,CFRIVE-RS230, 1, 
 1043,CFRIVE-RS230, 1230,LIVRA2-RS230, 1, 
 1230,LIVRA2-RS230, 1043,CFRIVE-RS230, 1, 
 1046,SANGEL-RS230, 1045,SANGEL-RS525, 1, 
 1045,SANGEL-RS525, 1046,SANGEL-RS230, 1, 
 1046,SANGEL-RS230, 1045,SANGEL-RS525, 2, 
 1045,SANGEL-RS525, 1046,SANGEL-RS230, 2, 
 1046,SANGEL-RS230, 1045,SANGEL-RS525, 3, 
 1045,SANGEL-RS525, 1046,SANGEL-RS230, 3, 
 1046,SANGEL-RS230, 1250,SANGE2-RS230, 1, 
 1250,SANGE2-RS230, 1046,SANGEL-RS230, 1, 
 1046,SANGEL-RS230, 2078,MISSOE-RS230, 1, 
 2078,MISSOE-RS230, 1046,SANGEL-RS230, 1, 
 1047,SOSORI-PR230,  919,SOSO14UHE004, 1, 
  919,SOSO14UHE004, 1047,SOSORI-PR230, 1, 
 1047,SOSORI-PR230,  920,SOSO14SIN000, 1, 
  920,SOSO14SIN000, 1047,SOSORI-PR230, 1, 
 1047,SOSORI-PR230,  921,SOSO56UHE002, 1, 
  921,SOSO56UHE002, 1047,SOSORI-PR230, 1, 
 1047,SOSORI-PR230,  922,SOSO56SIN000, 1, 
  922,SOSO56SIN000, 1047,SOSORI-PR230, 1, 
 1047,SOSORI-PR230,  934,AREIA--PR230, 1, 
  934,AREIA--PR230, 1047,SOSORI-PR230, 1, 
 1047,SOSORI-PR230,  934,AREIA--PR230, 2, 
  934,AREIA--PR230, 1047,SOSORI-PR230, 2, 
 1047,SOSORI-PR230, 1048,SOSORI-PR069, 7, 
 1048,SOSORI-PR069, 1047,SOSORI-PR230, 7, 
 1047,SOSORI-PR230, 1069,XANXER-SC230, 1, 
 1069,XANXER-SC230, 1047,SOSORI-PR230, 1, 
 1048,SOSORI-PR069, 2455,SOSTAP-PR069, 1, 
 2455,SOSTAP-PR069, 1048,SOSORI-PR069, 1, 
 1053,TIBAGIUHE138, 1052,TIBAGI-PR138, 1, 
 1052,TIBAGI-PR138, 1053,TIBAGIUHE138, 1, 
 1055,SIDEROP2-525, 1056,SIDEROP2-230, 1, 
 1056,SIDEROP2-230, 1055,SIDEROP2-525, 1, 
 1055,SIDEROP2-525, 1056,SIDEROP2-230, 2, 
 1056,SIDEROP2-230, 1055,SIDEROP2-525, 2, 
 1056,SIDEROP2-230,  961,FORQUI-SC230, 1, 
  961,FORQUI-SC230, 1056,SIDEROP2-230, 1, 
 1057,SIDERO-SC230,  961,FORQUI-SC230, 1, 
  961,FORQUI-SC230, 1057,SIDERO-SC230, 1, 
 1057,SIDERO-SC230, 1056,SIDEROP2-230, 1, 
 1056,SIDEROP2-230, 1057,SIDERO-SC230, 1, 
 1057,SIDERO-SC230, 1056,SIDEROP2-230, 2, 
 1056,SIDEROP2-230, 1057,SIDERO-SC230, 2, 
 1057,SIDERO-SC230, 1058,SIDERE-SC069, 1, 
 1058,SIDERE-SC069, 1057,SIDERO-SC230, 1, 
 1057,SIDERO-SC230, 1058,SIDERE-SC069, 2, 
 1058,SIDERE-SC069, 1057,SIDERO-SC230, 2, 
 1057,SIDERO-SC230, 1058,SIDERE-SC069, 3, 
 1058,SIDERE-SC069, 1057,SIDERO-SC230, 3, 
 1057,SIDERO-SC230, 1058,SIDERE-SC069, 4, 
 1058,SIDERE-SC069, 1057,SIDERO-SC230, 4, 
 1057,SIDERO-SC230, 1063,TUBARAOS-230, 1, 
 1063,TUBARAOS-230, 1057,SIDERO-SC230, 1, 
 1058,SIDERE-SC069, 2737,CRICIU-SC069, 1, 
 2737,CRICIU-SC069, 1058,SIDERE-SC069, 1, 
 1058,SIDERE-SC069, 2737,CRICIU-SC069, 2, 
 2737,CRICIU-SC069, 1058,SIDERE-SC069, 2, 
 1058,SIDERE-SC069, 2738,CRIFLO-SC069, 1, 
 2738,CRIFLO-SC069, 1058,SIDERE-SC069, 1, 
 1058,SIDERE-SC069, 2747,FORQ-C-SC069, 1, 
 2747,FORQ-C-SC069, 1058,SIDERE-SC069, 1, 
 1058,SIDERE-SC069, 2857,SIDERO-SC069, 1, 
 2857,SIDERO-SC069, 1058,SIDERE-SC069, 1, 
 1058,SIDERE-SC069, 2857,SIDERO-SC069, 2, 
 2857,SIDERO-SC069, 1058,SIDERE-SC069, 2, 
 1060,SSANTI-PR525,  856,SEGRED-PR525, 1, 
  856,SEGRED-PR525, 1060,SSANTI-PR525, 1, 
 1060,SSANTI-PR525,  925,SSANTIUHE004, 1, 
  925,SSANTIUHE004, 1060,SSANTI-PR525, 1, 
 1060,SSANTI-PR525,  926,SSANTISIN000, 1, 
  926,SSANTISIN000, 1060,SSANTI-PR525, 1, 
 1062,FCHAPE-RS138, 1071,FCHAPE-RS230, 1, 
 1071,FCHAPE-RS230, 1062,FCHAPE-RS138, 1, 
 1062,FCHAPE-RS138, 1071,FCHAPE-RS230, 2, 
 1071,FCHAPE-RS230, 1062,FCHAPE-RS138, 2, 
 1062,FCHAPE-RS138, 1071,FCHAPE-RS230, 3, 
 1071,FCHAPE-RS230, 1062,FCHAPE-RS138, 3, 
 1062,FCHAPE-RS138, 1071,FCHAPE-RS230, 4, 
 1071,FCHAPE-RS230, 1062,FCHAPE-RS138, 4, 
 1062,FCHAPE-RS138, 2731,CHAPE2-SC138, 1, 
 2731,CHAPE2-SC138, 1062,FCHAPE-RS138, 1, 
 1062,FCHAPE-RS138, 9549,PLANAL-RS138, 1, 
 9549,PLANAL-RS138, 1062,FCHAPE-RS138, 1, 
 1063,TUBARAOS-230, 1010,JLAC-B-SC230, 1, 
 1010,JLAC-B-SC230, 1063,TUBARAOS-230, 1, 
 1063,TUBARAOS-230, 1064,TUBARAOS-138, 1, 
 1064,TUBARAOS-138, 1063,TUBARAOS-230, 1, 
 1063,TUBARAOS-230, 1065,TUBARAOS--69, 1, 
 1065,TUBARAOS--69, 1063,TUBARAOS-230, 1, 
 1063,TUBARAOS-230, 1065,TUBARAOS--69, 2, 
 1065,TUBARAOS--69, 1063,TUBARAOS-230, 2, 
