NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
11565;A?U3---RN500;B;576,5;11,450;;12,431;;;79208,24;;;3
6783;AALEG2-PR138; ;;7,370;;16,510;;;;;;1
6791;AALEG2UTE006;U;;;1,0;16,510;;;;198,13;;1
6811;AALEGR-PR138;U;;;2,5;16,510;;;;495,31;;1
43864;AALEGR-SC138; ;;8,274;;15,607;;;;;;1
50333;AALEGRPCH013;U;;;;15,607;;;;;;1
45065;AALEGRUTE013;U;;;4,5;16,510;;;;891,57;;1
7243;AALFLO-PR138; ;;7,208;;16,673;;;;;;1
7244;AALFLOUTE013;U;;;1,5;16,673;;;;300,12;;1
1994;ABADIA-RJ069; ;;9,928;,0;13,953;;;;5,02;;2
58845;ABAIAR-CE230; ;;11,095;;12,786;;;;;;3
600;ABAIXA-BA069; ;;10,810;7,9;13,071;;;;1243,66;;3
590;ABAIXB-SE069; ;;10,810;;13,071;;;;;;3
30152;ABBRAS-SP138; ;;7,400;7,4;16,481;;;;1454,05;;2
50244;ABDON2-RS525; ;;7,683;;16,198;;;;;;1
7747;ABDONB-SC230; ;;8,213;;15,668;;;;;;1
7744;ABDONB-SC525; ;;7,682;;16,199;;;;;;1
59359;ABIL I-BA230; ;;11,758;;12,123;;;;;;3
59354;ABIL--EOL034;B;23,1;11,758;;12,123;;;3260,74;;;3
59501;ABILII-BA230; ;;11,724;;12,157;;;;;;3
30253;ABL----SP138; ;;7,537;4,4;16,344;;;;872,77;;2
6445;ABLLUZ-SC138; ;;8,674;10,5;15,207;;;;1914,31;;1
4009;ABONIT-SP088; ;;8,211;;15,670;;;;;;2
37730;ABONITUTE013;U;;;4,5;15,670;;;;846,19;;2
4131;ABRAN1-RJ138; ;;9,228;64,5;14,653;;;;11341,37;;2
25740;ABRANCPCH034;D;;;;15,638;;;;;;2
25815;ABRAV-PCH034;U;;;;15,638;;;;;;2
38055;ABRTAP-RJ138; ;;9,226;;14,655;;;;;;2
9590;ABUNA--RO013; ;;5,374;;21,378;;;;;;2
9636;ABUNA--RO138; ;;5,374;19,5;21,378;;;;5010,21;;2
